,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-5195708.774105346,-8034783.05882845,-2839074.284723104,0.16298564783031752
1,w24853840,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-417538.5745038599,-645692.8228061948,-228154.24830233486,0.16298564783031752
2,w24853841,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-1834977.1117649244,-2837657.700221178,-1002680.5884562538,0.16298564783031752
3,w25538793,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-173921.53374292093,-268956.91302938847,-95035.37928646753,0.16298564783031752
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-570657.298058637,-201640.5979409326,0.16298564783031752
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-1437430.2235650448,-507913.0517809334,0.16298564783031752
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-773217.2510363975,-273214.7461666265,0.16298564783031752
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-6433936.36872823,-2273418.356196973,0.16298564783031752
8,w30213059,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-585394.8598899484,-905227.3289914726,-319832.4691015242,0.16298564783031752
9,w50930444,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-1670249.912742452,-2582919.1523967916,-912669.2396543396,0.16298564783031752
10,w50930445,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-1024589.1751075892,-1584452.1131442771,-559862.9380366879,0.16298564783031752
11,w50930458,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-520232.89098216186,-804502.0613821015,-284269.17039993964,0.16298564783031752
12,w50930471,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-1243237.0308080602,-1922575.0070960866,-679337.9762880264,0.16298564783031752
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-2524828.771455327,-892143.1214613323,0.16298564783031752
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-1624201.933968936,-573908.4565403443,0.16298564783031752
15,w50930479,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-934099.6680345847,-1444516.7183709028,-510417.0503363181,0.16298564783031752
16,w50930480,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-882012.7152975801,-1363968.0610783575,-481955.3457807774,0.16298564783031752
17,w50930481,other,219388.45256825408,243764.94729806008,274235.5657103176,nr2,-338407.55095482233,-523322.4908491191,-184914.93989429675,0.16298564783031752
18,w50930482,other,231580.2187222324,257311.35413581377,289475.2734027905,nr2,-357213.39819830074,-552404.356174574,-195190.95797627326,0.16298564783031752
19,w50930483,other,154144.6310888841,171271.81232098234,192680.78886110513,nr2,-237768.69971492764,-367691.8787116059,-129923.17899667827,0.16298564783031752
20,w50930486,trade,106076.66272902593,117862.95858780658,132595.82841128242,nr2,-163623.66946556754,-253032.02019279156,-89408.35072722402,0.16298564783031752
21,w98916060,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-349539.40764783276,-540537.0918706529,-190997.6842228201,0.16298564783031752
22,w98916062,trade,44628.266224654115,49586.962471837905,55785.33278081764,nr1,-74779.72132959885,-115641.36178637773,-40861.640456778885,0.17705039916592866
23,w98916065,other,74365.24956076973,82628.05506752193,92956.56195096216,nr2,-114708.68993059207,-177388.58712561862,-62679.897195026555,0.16298564783031752
24,w98916067,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-4680540.036831137,-7238112.340231138,-2557572.3034000015,0.16298564783031752
25,w98916074,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-757558.944985224,-1171509.4209219473,-413950.4759367233,0.16298564783031752
26,w98916075,sfh,14372.556497617988,15969.507219575542,17965.695622022486,r1,-25770.898517721274,-39850.916414422885,-14080.01789670161,0.17705746372458595
27,w98916076,sfh,30526.14503843407,33917.93893159341,38157.68129804259,r1,-54735.2996005342,-84640.11636223519,-29904.81676170099,0.17705746372458595
28,w98916079,trade,503916.8562605286,559907.618067254,629896.0703256608,nr2,-777293.7327178841,-1202027.8246735616,-424734.0919556775,0.16298564783031752
29,w98916080,other,385409.83654958865,428233.15172176517,481762.2956869858,nr2,-594496.188718355,-919344.8119067869,-324848.62318843184,0.16298564783031752
30,w98916086,other,84265.32015590335,93628.13350655927,105331.65019487918,nr2,-129979.58776117284,-201003.91210182986,-71024.32434065703,0.16298564783031752
31,w98916091,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-101069.01020281287,-156295.82146662014,-55226.81126380726,0.16298564783031752
32,w98916094,trade,46278.56665361178,51420.6296151242,57848.20831701472,nr1,-77544.98685809471,-119917.64238398428,-42372.65552588957,0.17705039916592866
33,w98916098,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-2143767.6849395363,-3315179.7042323677,-1171412.0192928314,0.16298564783031752
34,w98916102,trade,284238.58921225026,315820.65468027804,355298.2365153128,nr2,-438439.1417877663,-678014.0192461456,-239574.8774583793,0.16298564783031752
35,w98916109,sfh,38719.86130122445,43022.068112471614,48399.826626530565,r1,-69427.1486342374,-107358.9069939557,-37931.7583597183,0.17705746372458595
36,w98916113,trade,173540.7692960107,192823.07699556745,216925.96162001335,nr2,-267687.31918562605,-413958.8323300939,-146271.51314446784,0.16298564783031752
37,w98916116,other,1062734.6846249367,1180816.3162499296,1328418.3557811708,nr2,-1639272.4308349062,-2535014.7455762275,-895742.3147413214,0.16298564783031752
38,w98916121,other,80557.30305057266,89508.1145006363,100696.62881321582,nr2,-124259.95679234069,-192158.9217436018,-67898.9649512611,0.16298564783031752
39,w98916126,trade,194117.59848031573,215686.22053368413,242646.99810039465,nr2,-299427.15913235256,-463042.17001924233,-163615.01088688977,0.16298564783031752
40,w99055014,mfh,138482.6158739089,153869.5731932321,173103.2698423861,r2,-228573.52136756424,-353455.44076802075,-124881.9194004565,0.16298564783031752
41,w99055018,mfh,74738.71105496878,83043.01228329864,93423.38881871097,r2,-123360.54067509662,-190758.99087883168,-67398.45020373506,0.16298564783031752
42,w99055022,sfh,8121.358728508361,9023.731920564845,10151.69841063545,r1,-14562.107420004644,-22518.164246908258,-7956.056826903614,0.17705746372458595
43,w99055023,sfh,23689.428722857134,26321.58746984126,29611.785903571417,r1,-42476.63689203258,-65683.89166509577,-23207.254773063192,0.17705746372458595
44,w99055025,trade,357208.00610134704,396897.78455705225,446510.0076266838,nr2,-550994.7543324071,-852073.0298968074,-301078.27556440025,0.16298564783031752
45,w99055028,ab,43794.80756460522,48660.897294005794,54743.50945575652,r1,-78526.84674000934,-121430.25605305961,-42903.40931305027,0.17705746372458595
46,w99055030,other,116326.93155687526,129252.14617430585,145408.66444609407,nr2,-179434.74944746352,-277482.697300304,-98047.9478528405,0.16298564783031752
47,w99055036,other,328535.37354705296,365039.3039411699,410669.2169338162,nr2,-506767.1058461794,-783678.2109723862,-276911.10512620676,0.16298564783031752
