,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05736842105263158,npv_DH_25years_ir_0.05736842105263158,savings_npv_25years_ir_0.05736842105263158,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-1717954.401535665,-5941392.855780104,-4223438.4542444395,0.1022549167123101,-150.97499681961696
1,w24853840,937.1926232803613,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-126285.66648800232,-556629.173013057,-430343.5065250547,0.1022549167123101,-459.1836254736689
2,w24853841,8998.296452549099,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-531446.3336656648,-2382537.162873952,-1851090.8292082874,0.1022549167123101,-205.7156972955584
3,w25538793,404.8852469230536,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-47885.154756540025,-266877.76811286155,-218992.61335632153,0.11107894505804244,-540.8757543540231
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-343237.47697620746,-356322.0266065537,-13084.549630346242,0.1022549167123101,-2.3869531724901356
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-864581.816344554,-897540.5240740116,-32958.707729457645,0.1022549167123101,-1.976870236415684
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-465072.71404937224,-482801.7425409805,-17729.028491608275,0.1022549167123101,-6.23163852001067
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-3869867.4208505834,-4017390.5665660785,-147523.1457154951,0.1022549167123101,-6.301379116807345
8,w30213059,1747.46707642246,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-286388.417596433,-767941.1120650592,-481552.6944686262,0.1022549167123101,-275.5718267691174
9,w50930444,8762.936898044496,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-473784.86687551544,-2288340.1740052965,-1814555.3071297812,0.1022549167123101,-207.07159348993036
10,w50930445,4934.112452852726,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-290028.36678713735,-1579312.2930350897,-1289283.9262479525,0.1022549167123101,-261.30006937773277
11,w50930458,1974.6456010334193,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-86880.47488892055,-840305.2720289672,-753424.7971400466,0.1022549167123101,-381.54937612387056
12,w50930471,4724.4749339554455,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-370370.45728514076,-1636580.5051531736,-1266210.047868033,0.1022549167123101,-268.01074522961454
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1518627.4849361803,-1576519.0557276558,-57891.570791475475,0.1022549167123101,-5.958400779466887
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-976920.7820734653,-1014161.9614766198,-37241.17940315453,0.1022549167123101,-6.186411825164656
15,w50930479,4489.048651921749,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-266204.1856623041,-1244509.0756167353,-978304.8899544312,0.1022549167123101,-217.9314518089755
16,w50930480,4441.97852948606,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-242043.0356335302,-1176239.4555161754,-934196.4198826451,0.1022549167123101,-210.3108814419984
17,w50930481,1370.623297881335,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-89069.96633127656,-537108.9582754628,-448038.9919441863,0.1022549167123101,-326.88703937599075
18,w50930482,1573.369959426485,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-90934.0107670259,-521815.05447479046,-430881.0437077646,0.1022549167123101,-273.8586949154836
19,w50930483,704.9254127380437,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-70327.82991733431,-349174.3971985249,-278846.5672811906,0.11107894505804244,-395.56889600291987
20,w50930486,509.32494937628496,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-47483.047562289954,-251477.9490095338,-203994.90144724384,0.11107894505804244,-400.5201427832159
21,w98916060,2713.01504517002,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-325120.8531931808,-337514.77933709545,-12393.926143914636,0.1022549167123101,-4.568321936135053
22,w98916062,151.14776481509907,trade,11092.043274505519,12324.492527228354,13865.054093131897,nr1,-17287.574415215317,-110931.31686527503,-93643.74245005971,0.11107894505804244,-619.5509577307694
23,w98916065,222.67857759937178,other,20948.500685227787,23276.111872475318,26185.625856534734,nr1,-32649.418643672667,-171486.29305835578,-138836.87441468312,0.11107894505804244,-623.485545450488
24,w98916067,43210.64675020873,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-4353561.106084389,-4519523.1299960585,-165962.02391166985,0.1022549167123101,-3.840766949660807
25,w98916074,4745.314506876469,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-704636.4591481824,-731497.8928188274,-26861.433670644998,0.1022549167123101,-5.6606224164320205
26,w98916075,67.06430839556852,sfh,8538.96409194254,9487.737879936156,10673.705114928174,r1,-14241.292405142041,-89442.04615063136,-75200.75374548932,0.11108337726337295,-1121.3230337354591
27,w98916076,98.82164086105185,sfh,13728.213996145805,15253.571106828673,17160.267495182256,r1,-22895.92831336051,-114113.68167036511,-91217.7533570046,0.11108337726337295,-923.0544298010727
28,w98916079,3334.9361924076916,trade,133751.88480733606,148613.2053414845,167189.85600917006,nr2,-191899.954094513,-1170616.6414883356,-978716.6873938226,0.1022549167123101,-293.47388703327124
29,w98916080,2976.303781049745,other,104082.21116258297,115646.90129175886,130102.76395322871,nr2,-149331.51463940772,-850825.4491246945,-701493.9344852867,0.1022549167123101,-235.69298905297538
30,w98916086,294.4025758753764,other,20686.516731325537,22985.018590361706,25858.14591415692,nr1,-32241.101890249305,-214834.11136508948,-182593.0094748402,0.11107894505804244,-620.2153936048904
31,w98916091,1116.7099465291947,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-94008.40680497893,-97592.09957462015,-3583.6927696412167,0.1022549167123101,-3.2091527265245205
32,w98916094,150.05011938810347,trade,13612.2294499376,15124.699388819556,17015.286812422,nr1,-21215.42656740783,-152548.0754591507,-131332.6488917429,0.11107894505804244,-875.2585431275268
33,w98916098,15131.85493721813,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-1994005.721603029,-2070019.1775267771,-76013.4559237482,0.1022549167123101,-5.023406333138075
34,w98916102,1892.1415951219387,trade,73425.17962658805,81583.53291843117,91781.47453323506,nr2,-105346.46760320484,-716358.4595914392,-611011.9919882343,0.1022549167123101,-322.9208604490605
35,w98916109,81.43322088830173,sfh,9629.8057932929,10699.784214769888,12037.257241616126,r1,-16060.599228473466,-102114.40660223785,-86053.80737376439,0.11108337726337295,-1056.7408047361962
36,w98916113,559.2398283889517,trade,50271.6825643969,55857.425071552105,62839.60320549612,nr2,-72127.08508936514,-382485.1867401978,-310358.1016508327,0.1022549167123101,-554.9642316158112
37,w98916116,6987.1012714248145,other,358101.17313169746,397890.1923685527,447626.4664146218,nr2,-513784.1517833686,-2092560.9000426668,-1578776.7482592983,0.1022549167123101,-225.95589886696362
38,w98916121,458.57296650111675,other,22475.134293848154,24972.371437609057,28093.917867310192,nr1,-35028.76313960097,-198099.89930890192,-163071.13616930094,0.11107894505804244,-355.60564638932726
39,w98916126,1235.1179318586364,trade,54455.49615433791,60506.10683815323,68069.37019292239,nr2,-78129.79403814883,-467178.81669793616,-389049.0226597873,0.1022549167123101,-314.9893727753888
40,w99055014,379.03616306802724,mfh,51250.231128429565,56944.70125381063,64062.788910536954,r2,-78681.9598128657,-294210.44525729254,-215528.48544442683,0.1022549167123101,-568.6224863081072
41,w99055018,363.825429549627,mfh,39011.950831555296,43346.61203506144,48764.93853944412,r1,-65064.16856951712,-221988.08837380304,-156923.91980428592,0.11108337726337295,-431.3165245170994
42,w99055022,32.828185592684896,sfh,3912.1656857345315,4346.850761927257,4890.207107168164,r0,-8006.3080016190315,-45932.8379226027,-37926.529920983674,0.1363075502664096,-1155.3038718483072
43,w99055023,57.57688737055287,sfh,7638.842228320924,8487.602475912137,9548.552785401154,r1,-12740.068307924805,-63863.21609869299,-51123.147790768184,0.11108337726337295,-887.9109331101947
44,w99055025,2922.078992408514,trade,131771.14343422168,146412.38159357963,164713.9292927771,nr2,-189058.09374150727,-904817.7525548742,-715759.6588133669,0.1022549167123101,-244.94877129362078
45,w99055028,168.94065034445376,ab,18863.996140229203,20959.99571136578,23579.9951752865,r1,-31461.390640578265,-119441.76455843559,-87980.37391785733,0.11108337726337295,-520.776815635987
46,w99055030,502.22660109587014,other,33719.73290267432,37466.369891860355,42149.66612834289,nr1,-52554.1036389577,-293171.97177970153,-240617.86814074384,0.11107894505804244,-479.10219732628667
47,w99055036,2513.4158389533286,other,94056.81089942587,104507.56766602874,117571.01362428232,nr2,-134947.6137841022,-789300.2950138003,-654352.681229698,0.1022549167123101,-260.3439793322034
48,w99055038,337.97397138923407,other,24561.514626422148,27290.57180713572,30701.893283027683,nr1,-38280.504443271864,-234819.9553103045,-196539.45086703263,0.11107894505804244,-581.5224470072706
49,w99055039,2475.299022556655,other,95255.37369289662,105839.30410321847,119069.21711612078,nr2,-136667.2467102306,-682246.9432938051,-545579.6965835745,0.1022549167123101,-220.40961177290944
50,w99055040,101.95110847079195,trade,7536.8851086504455,8374.316787389384,9421.106385813056,nr1,-11746.660101317653,-95958.00877959348,-84211.34867827583,0.11107894505804244,-825.9973818960644
51,w99055041,189.90211718752977,ab,21595.11692946048,23994.5743660672,26993.8961618256,r1,-36016.35648121301,-160220.65612112192,-124204.29963990892,0.11108337726337295,-654.0437857112264
52,w99055043,190.2007592998445,sfh,29155.98911223378,32395.543458037533,36444.98639029222,r1,-48626.38627327923,-203833.86944070767,-155207.48316742844,0.11108337726337295,-816.0192616410619
53,w99055048,47.74609960326925,sfh,5769.180841789516,6410.2009353216845,7211.476052236895,r1,-9621.845275540581,-66701.3209269451,-57079.47565140452,0.11108337726337295,-1195.4793402118275
54,w99055050,194.95880112051967,trade,16984.909900636445,18872.122111818273,21231.137375795555,nr1,-26471.939080680328,-167233.71362459316,-140761.77454391285,0.11107894505804244,-722.0077972109436
55,w99055053,122.33706042193808,ab,14174.508663259385,15749.454070288204,17718.13582907423,r1,-23640.2589821377,-134745.4536570147,-111105.194674877,0.11108337726337295,-908.1891807084247
56,w99055057,303.91877080444243,ab,36040.58788819037,40045.09765354486,45050.73486023796,r1,-60108.526636534494,-221739.15209487535,-161630.62545834086,0.11108337726337295,-531.8217924826454
57,w99055067,194.8848727118224,sfh,21931.666176569037,24368.517973965598,27414.582720711296,r1,-36577.65363449721,-151645.09967119445,-115067.44603669723,0.11108337726337295,-590.4380593297678
58,w99055068,348.37368724122643,ab,40200.04013772175,44666.71126413528,50250.05017215219,r1,-67045.66504032494,-335113.6998657946,-268068.0348254697,0.11108337726337295,-769.4841621027762
59,w99055094,263.70872883694244,other,16614.595860209945,18460.66206689994,20768.24482526243,nr1,-25894.78378364083,-181520.57042962016,-155625.78664597933,0.11107894505804244,-590.1427204641624
60,w99055100,85.6876405166462,sfh,12089.433153049305,13432.703503388117,15111.79144131163,r1,-20162.76807012857,-104171.52730303364,-84008.75923290507,0.11108337726337295,-980.4069609850562
61,w99055110,94.65369866762775,sfh,12604.978915374657,14005.532128194063,15756.22364421832,r1,-21022.59578113104,-129500.53459809668,-108477.93881696564,0.11108337726337295,-1146.0507126919688
62,w99055113,801.3236896117684,education,39333.930829421224,43704.367588245805,49167.41353677653,nr1,-61304.147435077975,-339994.1354864422,-278689.9880513642,0.11107894505804244,-347.7870324617336
63,w99055118,54.3237798044458,other,6219.479772060365,6910.533080067072,7774.349715075456,nr1,-9693.409656140488,-66207.4871480907,-56514.077491950215,0.11107894505804244,-1040.319316796236
64,w99055131,500.74276516167447,th,69240.53713621371,76933.93015134857,86550.67142026713,r2,-106301.592020542,-439170.84580154496,-332869.25378100295,0.1022549167123101,-664.7509997943349
