,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.03368421052631579,npv_DH_25years_ir_0.03368421052631579,savings_npv_25years_ir_0.03368421052631579,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-2191043.075268576,-6194700.160254725,-4003657.0849861493,0.09156371958170387,-143.1184856180781
1,w24853840,937.1926232803613,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-161062.0950223574,-575249.6216950838,-414187.5266727264,0.09156371958170387,-441.94492827204226
2,w24853841,8998.296452549099,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-677795.5271770665,-2460897.3557483577,-1783101.8285712912,0.09156371958170387,-198.15993371347105
3,w25538793,404.8852469230536,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-61071.72381507649,-273938.2928071647,-212866.56899208823,0.0994651573121047,-525.745431847119
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-437757.891844584,-406931.37922370905,30826.51262087497,0.09156371958170387,5.623536474388963
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-1102669.546998181,-1025020.5603312273,77648.98666695366,0.09156371958170387,4.657402586586939
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-593144.0023689626,-551375.3411622455,41768.66120671714,0.09156371958170387,14.68141349246837
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4935547.885952495,-4587991.092501783,347556.7934507122,0.09156371958170387,14.845718680501305
8,w30213059,1747.46707642246,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-365253.79174842034,-810166.2355315753,-444912.44378315494,0.09156371958170387,-254.60419242576612
9,w50930444,8762.936898044496,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-604255.2996789138,-2358198.353839304,-1753943.05416039,0.09156371958170387,-200.154705501964
10,w50930445,4934.112452852726,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-369896.10673739394,-1622076.1194476853,-1252180.0127102914,0.09156371958170387,-253.78019343404426
11,w50930458,1974.6456010334193,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-110805.53867509791,-853115.541548295,-742310.0028731971,0.09156371958170387,-375.9206221535213
12,w50930471,4724.4749339554455,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-472362.7268530951,-1691190.5356103668,-1218827.8087572716,0.09156371958170387,-257.9816436314203
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1936825.699103327,-1800436.1948358838,136389.5042674432,0.09156371958170387,14.037679707559438
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1245944.3118715347,-1158206.0465647127,87738.26530682202,0.09156371958170387,14.574861771632852
15,w50930479,4489.048651921749,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-339511.2449326515,-1283760.0968601997,-944248.8519275482,0.09156371958170387,-210.34498067275743
16,w50930480,4441.97852948606,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-308696.6200428702,-1211927.9865204778,-903231.3664776075,0.09156371958170387,-203.33987669726804
17,w50930481,1370.623297881335,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-113597.97021975688,-550242.061843784,-436644.09162402706,0.09156371958170387,-318.5733762872536
18,w50930482,1573.369959426485,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-115975.33346600526,-535223.0058918196,-419247.6724258143,0.09156371958170387,-266.4647751242409
