,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.03842105263157895,npv_DH_25years_ir_0.03842105263157895,savings_npv_25years_ir_0.03842105263157895,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-2081841.245506717,-6135973.935785058,-4054132.690278341,0.09358807788325917,-144.92283400175074
1,w24853840,937.1926232803613,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-153034.74235172864,-570932.696641167,-417897.95428943844,0.09358807788325917,-445.90401578995807
2,w24853841,8998.296452549099,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-644014.1229647982,-2442730.4959897213,-1798716.373024923,0.09358807788325917,-199.8952115558907
3,w25538793,404.8852469230536,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-58027.90232996044,-272301.3958415155,-214273.49351155508,0.10166420643156071,-529.220304123051
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-415939.98998692073,-395198.2150016038,20741.774985316908,0.09358807788325917,3.7838249693710404
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-1047712.3745381547,-995465.8609901647,52246.513547990005,0.09358807788325917,3.13375689475826
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-563581.6395372672,-535477.3845135904,28104.255023676786,0.09358807788325917,9.878463349790712
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4689559.632181072,-4455704.2852258915,233855.34695518017,0.09358807788325917,9.989016926869446
8,w30213059,1747.46707642246,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-347049.50227707106,-800376.8530891814,-453327.3508121103,0.09358807788325917,-259.4196805928925
9,w50930444,8762.936898044496,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-574139.1485575356,-2342002.582625824,-1767863.4340682884,0.09358807788325917,-201.7432573847243
10,w50930445,4934.112452852726,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-351460.44377236534,-1612161.8452648043,-1260701.401492439,0.09358807788325917,-255.50722922083926
11,w50930458,1974.6456010334193,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-105282.97834406204,-850145.6360223992,-744862.6576783372,0.09358807788325917,-377.2133375672666
12,w50930471,4724.4749339554455,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-448820.1161824508,-1678529.8627822534,-1229709.7465998027,0.09358807788325917,-260.28495521517345
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1840294.091551089,-1748523.7235348728,91770.3680162162,0.09358807788325917,9.445323815609829
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1183846.3092473398,-1124811.1735192786,59035.1357280612,0.09358807788325917,9.806769485322546
15,w50930479,4489.048651921749,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-322589.9668483183,-1274660.223925275,-952070.2570769568,0.09358807788325917,-212.08731089812943
16,w50930480,4441.97852948606,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-293311.14627903263,-1203654.033714031,-910342.8874349985,0.09358807788325917,-204.9408571860715
17,w50930481,1370.623297881335,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-107936.23479097715,-547197.3111614606,-439261.07637048344,0.09358807788325917,-320.4827154546978
18,w50930482,1573.369959426485,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-110195.1099894873,-532114.5350712566,-421919.42508176924,0.09358807788325917,-268.1628834680209
19,w50930483,704.9254127380437,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-85224.25094520084,-357139.9550081426,-271915.7040629418,0.10166420643156071,-385.7368441389812
20,w50930486,509.32494937628496,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-57540.62319067916,-256856.03277493417,-199315.40958425502,0.10166420643156071,-391.3325075245872
21,w98916060,2713.01504517002,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-393986.01112280256,-374339.0202423904,19646.990880412166,0.09358807788325917,7.24175522557079
22,w98916062,151.14776481509907,trade,11092.043274505519,12324.492527228354,13865.054093131897,nr1,-20949.32520920856,-112889.36353832511,-91940.03832911655,0.10166420643156071,-608.2791792626767
23,w98916065,222.67857759937178,other,20948.500685227787,23276.111872475318,26185.625856534734,nr1,-39565.02356142579,-175184.27196602686,-135619.24840460106,0.10166420643156071,-609.0359021809364
24,w98916067,43210.64675020873,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-5275706.425839131,-5012621.562138512,263084.86370061897,0.09358807788325917,6.088426892137367
25,w98916074,4745.314506876469,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-853888.3467635749,-811307.3005128613,42581.04625071352,0.09358807788325917,8.97328221111773
26,w98916075,67.06430839556852,sfh,8538.96409194254,9487.737879936156,10673.705114928174,r1,-17257.797932147714,-91054.9845375214,-73797.18660537369,0.10166826297564684,-1100.3943583536613
27,w98916076,98.82164086105185,sfh,13728.213996145805,15253.571106828673,17160.267495182256,r1,-27745.60714435203,-116706.82565122796,-88961.21850687593,0.10166826297564684,-900.2200098251742
28,w98916079,3334.9361924076916,trade,133751.88480733606,148613.2053414845,167189.85600917006,nr2,-232547.05659689714,-1192351.8518566862,-959804.7952597891,0.09358807788325917,-287.80304626063867
29,w98916080,2976.303781049745,other,104082.21116258297,115646.90129175886,130102.76395322871,nr2,-180962.0244590963,-867739.2201603735,-686777.1957012771,0.09358807788325917,-230.74835306597979
30,w98916086,294.4025758753764,other,20686.516731325537,22985.018590361706,25858.14591415692,nr1,-39070.219591222456,-218485.8429947222,-179415.62340349972,0.10166420643156071,-609.4227364350514
31,w98916091,1116.7099465291947,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-113920.70623995342,-108239.79622437207,5680.91001558135,0.09358807788325917,5.087184933955302
32,w98916094,150.05011938810347,trade,13612.2294499376,15124.699388819556,17015.286812422,nr1,-25709.15155231593,-154951.003389346,-129241.85183703007,0.10166420643156071,-861.324551850219
33,w98916098,15131.85493721813,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-2416364.1079756515,-2295866.724178043,120497.38379760832,0.09358807788325917,7.963160121316943
34,w98916102,1892.1415951219387,trade,73425.17962658805,81583.53291843117,91781.47453323506,nr2,-127660.3273804855,-728290.341731393,-600630.0143509075,0.09358807788325917,-317.43396789086495
35,w98916109,81.43322088830173,sfh,9629.8057932929,10699.784214769888,12037.257241616126,r1,-19462.459464291718,-103933.3957975379,-84470.93633324618,0.10166826297564684,-1037.303147435506
36,w98916113,559.2398283889517,trade,50271.6825643969,55857.425071552105,62839.60320549612,nr2,-87404.61360498783,-390654.53401842155,-303249.9204134337,0.09358807788325917,-542.2537970641876
37,w98916116,6987.1012714248145,other,358101.17313169746,397890.1923685527,447626.4664146218,nr2,-622610.8431714944,-2150753.7572303037,-1528142.9140588092,0.09358807788325917,-218.70914055710963
38,w98916121,458.57296650111675,other,22475.134293848154,24972.371437609057,28093.917867310192,nr1,-42448.346602168385,-202067.37048092403,-159619.02387875563,0.10166420643156071,-348.07770090905893
39,w98916126,1235.1179318586364,trade,54455.49615433791,60506.10683815323,68069.37019292239,nr2,-94678.78052302677,-476028.0502345878,-381349.26971156104,0.09358807788325917,-308.7553502989768
40,w99055014,379.03616306802724,mfh,51250.231128429565,56944.70125381063,64062.788910536954,r2,-95347.90275533701,-303121.79611840466,-207773.89336306765,0.09358807788325917,-548.163773296158
41,w99055018,363.825429549627,mfh,39011.950831555296,43346.61203506144,48764.93853944412,r1,-78845.6722783457,-229357.11725905834,-150511.44498071267,0.10166826297564684,-413.691382614536
