,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.04789473684210527,npv_DH_25years_ir_0.04789473684210527,savings_npv_25years_ir_0.04789473684210527,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,1197460.8634512746,1330512.0705014162,1496826.079314093,nr2,-1886700.289621576,-6022138.380984271,-4135438.091362695,0.09732479476855135,-147.82925321517433
1,w24853840,937.1926232803613,trade,88132.8528706944,97925.39207854934,110166.066088368,nr2,-138860.72114045414,-562733.3443604528,-423872.62321999867,0.09732479476855135,-452.27908616732367
2,w24853841,8998.296452549099,trade,370264.7062278559,411405.2291420621,462830.8827848198,nr2,-583383.181696083,-2407254.3998683747,-1823871.2181722918,0.09732479476855135,-202.69072349306884
3,w25538793,404.8852469230536,trade,30691.75479818213,34101.94977575792,38364.69349772766,nr1,-52530.41779066959,-269084.31492817635,-216553.89713750675,0.105723381119137,-534.8525261990139
4,w27689586,5481.69515059907,office,247077.21277456047,274530.2364161783,308846.5159682006,nr2,-389290.9264333743,-1758148.3993374098,-1368857.4729040354,0.09732479476855135,-249.7142645290005
5,w28994179,8336.082743907347,other,755590.8194729006,839545.3549698895,944488.5243411257,nr2,-1190496.8767214604,-4240365.7955630645,-3049868.918841604,0.09732479476855135,-365.8635611637473
6,w28994181,1422.5013561584055,trade,126963.50101552144,141070.5566839127,158704.37626940178,nr2,-200041.67271651354,-897853.0414892235,-697811.36877271,0.09732479476855135,-490.55233989879144
7,w29249266,23411.247439788887,trade,2692049.9258480393,2991166.584275599,3365062.407310049,nr2,-4241551.043375631,-4190945.023318458,50606.02005717298,0.09732479476855135,2.1616114300327656
8,w30213059,1747.46707642246,ab,196743.8254561325,218604.25050681387,245929.7818201656,r2,-331701.22826900345,-912542.4356234537,-580841.2073544502,0.09732479476855135,-332.3903581311472
9,w50930444,8762.936898044496,other,331711.8078293086,368568.67536589847,414639.75978663575,nr2,-522639.84820237005,-2250196.5013188673,-1727556.6531164972,0.09732479476855135,-197.1435687848
10,w50930445,4934.112452852726,other,203585.9606969704,226206.62299663379,254482.450871213,nr2,-320766.8014324966,-1610797.8048207795,-1290031.0033882828,0.09732479476855135,-261.4514800209779
11,w50930458,1974.6456010334193,other,59309.24989752737,65899.1665528082,74136.56237190921,nr2,-93446.71076463666,-825079.8041942982,-731633.0934296616,0.09732479476855135,-370.51362180978987
12,w50930471,7086.712400933168,other,741559.2688132944,823954.7431258826,926949.086016618,nr2,-1168388.9886882612,-1154448.919126094,13940.069562167162,0.09732479476855135,1.9670714392659074
13,w50930472,6477.305229391343,other,397621.5839708261,441801.75996758457,497026.97996353265,nr2,-626486.2431289582,-2199202.4111050367,-1572716.1679760786,0.09732479476855135,-242.80408476656933
14,w50930478,6019.835157379508,trade,260294.65487875984,289216.28319862206,325368.3185984498,nr2,-410116.11797589867,-1735367.088507836,-1325250.9705319372,0.09732479476855135,-220.14738541592087
15,w50930479,4489.048651921749,other,185266.7973649304,205851.99707214488,231583.496706163,nr2,-291903.4190714485,-1256577.639271557,-964674.2202001086,0.09732479476855135,-214.8950245364648
16,w50930480,4441.97852948606,other,168030.88689118178,186700.98543464643,210038.6086139772,nr2,-264746.79268368654,-1221370.171086406,-956623.3784027195,0.09732479476855135,-215.35974837622672
17,w50930481,1370.623297881335,other,60575.174758398076,67305.74973155341,75718.96844799758,nr2,-95441.2818396028,-508320.87975544005,-412879.59791583725,0.09732479476855135,-301.23491885338086
18,w50930482,786.6849797132425,other,73977.36742213568,82197.07491348409,92471.7092776696,nr2,-116557.56342509013,-542241.7361983898,-425684.1727732996,0.09732479476855135,-541.1113517490411
19,w50930483,1057.3881191070657,other,39987.428585553724,44430.4762061708,49984.28573194215,nr1,-68440.41156285131,-338631.69133179414,-270191.27976894286,0.105723381119137,-255.52706228353665
20,w50930486,509.32494937628496,trade,28626.54367727404,31807.27075252671,35783.17959659255,nr1,-48995.70940659034,-238060.87242877437,-189065.16302218405,0.105723381119137,-371.2073466138104
21,w98916060,5426.03009034004,other,197850.31759317868,219833.68621464298,247312.89699147333,nr2,-311729.8133893962,-1421610.553001642,-1109880.739612246,0.09732479476855135,-204.5474723017416
22,w98916062,151.14776481509907,trade,11160.058322507997,12400.064802786663,13950.072903134997,nr1,-19100.977774144976,-114958.41652084695,-95857.43874670197,0.105723381119137,-634.1968659871719
23,w98916065,222.67857759937178,other,21014.510922443198,23349.456580492442,26268.138653053997,nr1,-35967.348419188944,-178277.63460548042,-142310.2861862915,0.105723381119137,-639.0838657247332
24,w98916067,36008.87229184061,trade,3131751.8703745524,3479724.300416169,3914689.83796819,nr2,-4934338.433265219,-4875466.754681348,58871.67858387157,0.09732479476855135,1.6349214745392493
25,w98916074,4745.314506876469,trade,489677.5280019927,544086.1422244363,612096.9100024909,nr2,-771528.1243010996,-762323.008688019,9205.115613080561,0.09732479476855135,1.9398325653107635
26,w98916075,67.06430839556852,sfh,7064.458776221087,7849.398640245652,8830.573470276358,r1,-12938.673064036973,-91747.2113365253,-78808.53827248832,0.10572759962997279,-1175.1189292469592
27,w98916076,98.82164086105185,sfh,14858.44356181803,16509.381735353367,18573.054452272536,r1,-27213.48507742952,-112562.99281052932,-85349.5077330998,0.10572759962997279,-863.6722380789595
28,w98916079,3334.9361924076916,trade,133808.09024913074,148675.65583236748,167260.11281141342,nr2,-210825.89864283905,-1179711.8038668043,-968885.9052239653,0.09732479476855135,-290.52606986296433
29,w98916080,1488.1518905248724,other,125829.55976690605,139810.62196322894,157286.94970863254,nr2,-198255.05292168332,-898470.5977665149,-700215.5448448316,0.09732479476855135,-470.52693297178484
30,w98916086,294.4025758753764,other,20669.987609601096,22966.65289955677,25837.484512001367,nr1,-35377.68016199001,-216319.53545293296,-180941.85529094294,0.105723381119137,-614.6069026499872
31,w98916091,1488.9465953722595,trade,60449.85709124032,67166.5078791559,75562.3213640504,nr2,-95243.83331653391,-493056.74590127944,-397812.91258474556,0.09732479476855135,-267.1774218237063
32,w98916094,150.05011938810347,trade,14682.116941339953,16313.463268155503,18352.64617667494,nr1,-25129.150876239157,-163525.1731676678,-138396.02229142864,0.105723381119137,-922.331970516254
33,w98916098,17023.336804370396,trade,1160795.6547794726,1289772.9497549694,1450994.5684743407,nr2,-1828931.170035699,-1807110.1600967601,21821.009938938776,0.09732479476855135,1.281829184824486
34,w98916102,2270.5699141463265,trade,68796.91015774355,76441.01128638172,85996.13769717944,nr2,-108395.31735975262,-714163.4663232289,-605768.1489634763,0.09732479476855135,-266.791233861314
35,w98916109,81.43322088830173,sfh,9324.87444096882,10360.971601076468,11656.093051211024,r1,-17078.66173145523,-105983.5811366774,-88904.91940522217,0.10572759962997279,-1091.7524621452592
36,w98916113,559.2398283889517,trade,50226.93887767507,55807.70986408341,62783.67359709384,nr2,-79136.7659851463,-395922.78043220757,-316786.0144470613,0.09732479476855135,-566.4582498704589
37,w98916116,6987.1012714248145,other,355080.08347405493,394533.42608228326,443850.10434256867,nr2,-559458.5316120544,-2168716.386851176,-1609257.8552391217,0.09732479476855135,-230.3183813608817
38,w98916121,458.57296650111675,other,22053.988367563295,24504.431519514772,27567.485459454118,nr1,-37746.46417308421,-190137.49958272756,-152391.03540964334,0.105723381119137,-332.3157851462058
39,w98916126,988.0943454869091,trade,57488.92051228189,63876.57834697988,71861.15064035235,nr2,-90578.6287394331,-475527.2501932323,-384948.6214537992,0.09732479476855135,-389.58690859029844
40,w99055014,379.03616306802724,mfh,48807.400657503735,54230.44517500415,61009.250821879665,r1,-89391.56136610752,-281252.70029444044,-191861.13892833292,0.10572759962997279,-506.18161965168156
41,w99055018,363.825429549627,mfh,46056.25658478869,51173.618427542984,57570.320730985855,r1,-84352.79550498597,-83342.42700591733,1010.3684990686452,0.10572759962997279,2.7770694871970942
42,w99055022,32.828185592684896,sfh,3919.133173535123,4354.592415039026,4898.916466918904,r0,-8807.886361469187,-8702.386468196784,105.49989327240291,0.12973561351974827,3.2136985754068434
43,w99055023,57.57688737055287,sfh,8184.319552772025,9093.688391968917,10230.399440965031,r1,-14989.716593911158,-14810.171418605629,179.54517530552948,0.10572759962997279,3.1183550119688492
44,w99055025,2922.078992408514,trade,137387.10028526373,152652.33365029303,171733.87535657967,nr2,-216464.92992797753,-954430.0681071031,-737965.1381791256,0.09732479476855135,-252.54797700416043
45,w99055028,168.94065034445376,ab,18833.084865762074,20925.64985084675,23541.35608220259,r1,-34493.106348863796,-120862.53590471744,-86369.42955585365,0.10572759962997279,-511.24125176359087
46,w99055030,502.22660109587014,other,33315.47081755106,37017.18979727895,41644.33852193882,nr1,-57021.03423042056,-290092.31590014393,-233071.28166972336,0.105723381119137,-464.07593934920294
47,w99055036,2513.4158389533286,other,94085.56679762283,104539.51866402537,117606.95849702854,nr2,-148239.72251975661,-794909.3152753795,-646669.5927556228,0.09732479476855135,-257.28714792571606
48,w99055038,506.9609570838511,other,21755.280472005936,24172.533857784372,27194.10059000742,nr1,-37235.21121103692,-219859.99165140025,-182624.78044036333,0.105723381119137,-360.2344083671857
49,w99055039,1650.1993483711033,other,107174.31748151207,119082.57497945786,133967.89685189008,nr2,-168862.14990740817,-739885.1525050848,-571023.0025976766,0.09732479476855135,-346.03274032396644
50,w99055040,101.95110847079195,trade,7542.266192054316,8380.29576894924,9427.832740067894,nr1,-12908.952152208733,-96518.48967891035,-83609.53752670162,0.105723381119137,-820.0944431188307
51,w99055041,189.90211718752977,ab,21241.772311136046,23601.969234595606,26552.215388920056,r1,-38904.65723426865,-161271.75598830066,-122367.09875403202,0.10572759962997279,-644.3693233456349
52,w99055043,190.2007592998445,sfh,23546.65079265731,26162.945325174787,29433.313490821638,r1,-43126.08028582901,-202219.4608070777,-159093.38052124868,0.10572759962997279,-836.449765536655
53,w99055048,47.74609960326925,sfh,7080.477038514114,7867.196709460126,8850.596298142642,r1,-12968.010776298963,-69596.99251832344,-56628.98174202448,0.10572759962997279,-1186.044142088352
54,w99055050,194.95880112051967,trade,16990.555980078705,18878.395533420782,21238.19497509838,nr1,-29080.155566150883,-168485.83795357656,-139405.68238742568,0.105723381119137,-715.0520088664674
55,w99055053,122.33706042193808,ab,14355.428798899931,15950.476443222145,17944.285998624913,r1,-26292.205221471075,-137278.9127983294,-110986.70757685833,0.10572759962997279,-907.2206508319506
56,w99055057,303.91877080444243,ab,36436.94841929119,40485.498243656875,45546.185524113986,r1,-66734.8735384047,-223378.57210970696,-156643.69857130226,0.10572759962997279,-515.4130432835134
57,w99055067,194.8848727118224,sfh,24127.518827242104,26808.354252491226,30159.398534052627,r1,-44189.94969619914,-144134.2133779888,-99944.26368178967,0.10572759962997279,-512.8374629136964
