,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.052631578947368425,npv_DH_25years_ir_0.052631578947368425,savings_npv_25years_ir_0.052631578947368425,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-1799236.3570920522,-5984773.149046374,-4185536.7919543213,0.10001034184420778,-149.6201284095048
1,w24853840,937.1926232803613,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-132260.64808338752,-559818.0290401311,-427557.3809567436,0.10001034184420778,-456.2107834995621
2,w24853841,8998.296452549099,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-556590.7712799602,-2395956.784366287,-1839366.0130863267,0.10001034184420778,-204.4126933121056
3,w25538793,404.8852469230536,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-50150.75564632652,-268086.9224737587,-217936.16682743217,0.10864067591198205,-538.2665050990357
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-359477.1474377331,-364989.16142566863,-5512.013987935556,0.10001034184420778,-1.0055309236474363
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-905487.9665358285,-919372.1935945661,-13884.227058737539,0.10001034184420778,-0.8327788654020502
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-487076.80195767694,-494545.3550068098,-7468.553049132868,0.10001034184420778,-2.625147953919136
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4052963.3117715046,-4115109.099414219,-62145.78764271457,0.10001034184420778,-2.654526966260409
8,w30213059,1747.46707642246,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-299938.375971422,-775172.4007283729,-475234.02475695085,0.10001034184420778,-271.95592476047335
9,w50930444,8762.936898044496,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-496201.1547922615,-2300303.7781916517,-1804102.6233993901,0.10001034184420778,-205.87876466416034
10,w50930445,4934.112452852726,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-303750.54288110766,-1586635.837592219,-1282885.2947111113,0.10001034184420778,-260.0032542771483
11,w50930458,1974.6456010334193,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-90991.06996194845,-842499.1023637102,-751508.0324017617,0.10001034184420778,-380.57868814964286
12,w50930471,4724.4749339554455,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-387893.876429176,-1645932.7784380924,-1258038.9020089165,0.10001034184420778,-266.2812099958917
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1590478.6421187876,-1614866.1187229583,-24387.47660417063,0.10001034184420778,-2.5100434764661403
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1023142.0505306646,-1038830.3170432027,-15688.266512538074,0.10001034184420778,-2.606095699033614
15,w50930479,4489.048651921749,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-278799.1630194366,-1251231.032632833,-972431.8696133965,0.10001034184420778,-216.623152256793
16,w50930480,4441.97852948606,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-253494.8711697421,-1182351.3161449872,-928856.4449752452,0.10001034184420778,-209.1087200916107
