,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.09526315789473684,npv_DH_25years_ir_0.09526315789473684,savings_npv_25years_ir_0.09526315789473684,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,1197460.8634512746,1330512.0705014162,1496826.079314093,nr2,-1234281.4300780303,-5671602.815921007,-4437321.385842976,0.12079495136617999,-158.6206569299017
1,w24853840,937.1926232803613,trade,88132.8528706944,97925.39207854934,110166.066088368,nr2,-90842.83837433631,-536934.0048374678,-446091.1664631315,0.12079495136617999,-475.98663858633813
2,w24853841,8998.296452549099,trade,370264.7062278559,411405.2291420621,462830.8827848198,nr2,-381649.92699065007,-2298865.9322515824,-1917216.0052609323,0.12079495136617999,-213.0643300508076
3,w25538793,404.8852469230536,trade,30691.75479818213,34101.94977575792,38364.69349772766,nr1,-34365.45780478403,-259324.5349649502,-224959.07716016617,0.13121888117950517,-555.6119391105365
4,w27689586,5481.69515059907,office,247077.21277456047,274530.2364161783,308846.5159682006,nr2,-254674.55750004758,-1685820.8995103466,-1431146.342010299,0.12079495136617999,-261.0773314991614
5,w28994179,8336.082743907347,other,755590.8194729006,839545.3549698895,944488.5243411257,nr2,-778824.382222318,-4019179.8988506035,-3240355.5166282854,0.12079495136617999,-388.71441373306754
6,w28994181,1422.5013561584055,trade,126963.50101552144,141070.5566839127,158704.37626940178,nr2,-130867.48501282255,-860686.7140297899,-729819.2290169674,0.12079495136617999,-513.0534504289758
7,w29249266,23411.247439788887,trade,2692049.9258480393,2991166.584275599,3365062.407310049,nr2,-2774827.415019212,-3402894.8492059754,-628067.4341867636,0.12079495136617999,-26.827593694102926
8,w30213059,1747.46707642246,ab,196743.8254561325,218604.25050681387,245929.7818201656,r2,-216999.3128419048,-850917.6177748623,-633918.3049329575,0.12079495136617999,-362.7640906578684
9,w50930444,8762.936898044496,other,331711.8078293086,368568.67536589847,414639.75978663575,nr2,-341911.5705888684,-2153093.715295051,-1811182.1447061829,0.12079495136617999,-206.68665834057978
10,w50930445,4934.112452852726,other,203585.9606969704,226206.62299663379,254482.450871213,nr2,-209845.99863132907,-1551201.6025982057,-1341355.6039668766,0.12079495136617999,-271.85347249054956
11,w50930458,1974.6456010334193,other,59309.24989752737,65899.1665528082,74136.56237190921,nr2,-61132.94222358866,-807718.0664867392,-746585.1242631505,0.12079495136617999,-378.0856290731003
12,w50930471,7086.712400933168,other,741559.2688132944,823954.7431258826,926949.086016618,nr2,-764361.3772565981,-937370.5115928642,-173009.13433626608,0.12079495136617999,-24.41317278707183
13,w50930472,6477.305229391343,other,397621.5839708261,441801.75996758457,497026.97996353265,nr2,-409847.9977699687,-2082805.6996360314,-1672957.7018660628,0.12079495136617999,-258.27989304485294
14,w50930478,6019.835157379508,trade,260294.65487875984,289216.28319862206,325368.3185984498,nr2,-268298.420993444,-1659170.4154341978,-1390871.9944407537,0.12079495136617999,-231.04818621748
15,w50930479,4489.048651921749,other,185266.7973649304,205851.99707214488,231583.496706163,nr2,-190963.54175492245,-1202344.049277975,-1011380.5075230525,0.12079495136617999,-225.29952022018816
16,w50930480,4441.97852948606,other,168030.88689118178,186700.98543464643,210038.6086139772,nr2,-173197.64653650136,-1172182.0901375888,-998984.4436010874,0.12079495136617999,-224.8962792075158
17,w50930481,1370.623297881335,other,60575.174758398076,67305.74973155341,75718.96844799758,nr2,-62437.79284153989,-490588.56485410634,-428150.77201256645,0.12079495136617999,-312.37669217675494
18,w50930482,786.6849797132425,other,73977.36742213568,82197.07491348409,92471.7092776696,nr2,-76252.08776513548,-520586.16558001336,-444334.07781487785,0.12079495136617999,-564.8183062766036
