,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-9525466.0858598,-14017441.49421935,-4491975.40835955,0.2843439289065308
1,w24853840,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-765487.3865904099,-1126472.4013896275,-360985.0147992176,0.2843439289065308
2,w24853841,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-3364124.704902361,-4950563.1330973655,-1586438.4281950044,0.2843439289065308
3,w25538793,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-318856.1451953551,-469220.85702274233,-150364.71182738722,0.2843439289065308
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-676530.6168824579,-995565.8080894835,-319035.19120702567,0.2843439289065308
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-1704114.8149375375,-2507733.42768804,-803618.6127505023,0.2843439289065308
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-916671.2589279136,-1348950.8676671332,-432279.6087392196,0.2843439289065308
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-7627616.356307305,-11224612.5335123,-3596996.1772049945,0.2843439289065308
8,w30213059,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-1073223.909798239,-1579254.97554835,-506031.0657501111,0.2843439289065308
9,w50930444,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-3062124.8400278282,-4506147.563404138,-1444022.72337631,0.2843439289065308
10,w50930445,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-1878413.4876972474,-2764227.065469837,-885813.5777725894,0.2843439289065308
11,w50930458,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-953760.3001339633,-1403530.188038055,-449769.88790409174,0.2843439289065308
12,w50930471,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-2279267.889814777,-3354114.5396086485,-1074846.6497938717,0.2843439289065308
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-2993257.02498899,-4404803.381456477,-1411546.3564674868,0.2843439289065308
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1925538.0419524186,-2833574.3998951423,-908036.3579427237,0.2843439289065308
15,w50930479,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-1712516.058063405,-2520096.490338631,-807580.4322752259,0.2843439289065308
16,w50930480,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-1617023.311378897,-2379571.7141537196,-762548.4027748227,0.2843439289065308
17,w50930481,other,219388.45256825408,243764.94729806008,274235.5657103176,nr2,-620413.8434171743,-912985.7451504457,-292571.9017332714,0.2843439289065308
18,w50930482,other,231580.2187222324,257311.35413581377,289475.2734027905,nr2,-654891.2300302183,-963721.8188885425,-308830.5888583242,0.2843439289065308
19,w50930483,other,154144.6310888841,171271.81232098234,192680.78886110513,nr2,-435909.2828107006,-641473.3739545486,-205564.09114384803,0.2843439289065308
20,w50930486,trade,106076.66272902593,117862.95858780658,132595.82841128242,nr2,-299976.72735354054,-441438.3703016561,-141461.64294811554,0.2843439289065308
21,w98916060,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-640822.2473543601,-943018.2501849827,-302196.0028306226,0.2843439289065308
22,w98916062,trade,44628.266224654115,49586.962471837905,55785.33278081764,nr1,-137096.15577093122,-201747.32924136476,-64651.17347043354,0.30888122226394715
23,w98916065,other,74365.24956076973,82628.05506752193,92956.56195096216,nr2,-210299.2648727522,-309471.22325144045,-99171.95837868826,0.2843439289065308
24,w98916067,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-8580990.06752375,-12627573.826812314,-4046583.7592885643,0.2843439289065308
25,w98916074,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-1388858.0658062445,-2043809.3533410984,-654951.2875348539,0.2843439289065308
26,w98916075,sfh,14372.556497617988,15969.507219575542,17965.695622022486,r1,-47246.64728248899,-69523.70527495595,-22277.05799246696,0.30889354705690497
27,w98916076,sfh,30526.14503843407,33917.93893159341,38157.68129804259,r1,-100348.04926764603,-147662.71478455374,-47314.66551690771,0.30889354705690497
28,w98916079,trade,503916.8562605286,559907.618067254,629896.0703256608,nr2,-1425038.5099827878,-2097051.604681684,-672013.0946988962,0.2843439289065308
29,w98916080,other,385409.83654958865,428233.15172176517,481762.2956869858,nr2,-1089909.6793169845,-1603884.2641504388,-513974.58483345434,0.2843439289065308
30,w98916086,other,84265.32015590335,93628.13350655927,105331.65019487918,nr2,-238295.9108954835,-350670.3986115386,-112374.48771605507,0.2843439289065308
31,w98916091,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-185293.1853718236,-272672.8919945165,-87379.70662269287,0.2843439289065308
32,w98916094,trade,46278.56665361178,51420.6296151242,57848.20831701472,nr1,-142165.80923984028,-209207.70653480664,-67041.89729496636,0.30888122226394715
33,w98916098,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-3930240.755722483,-5783645.582793925,-1853404.8270714418,0.2843439289065308
34,w98916102,trade,284238.58921225026,315820.65468027804,355298.2365153128,nr2,-803805.0932775716,-1182859.7956481902,-379054.7023706186,0.2843439289065308
35,w98916109,sfh,38719.86130122445,43022.068112471614,48399.826626530565,r1,-127283.10582943524,-187297.800905472,-60014.69507603675,0.30889354705690497
36,w98916113,trade,173540.7692960107,192823.07699556745,216925.96162001335,nr2,-490760.08517364785,-722190.464971749,-231430.37979810114,0.2843439289065308
37,w98916116,other,1062734.6846249367,1180816.3162499296,1328418.3557811708,nr2,-3005332.7898639943,-4422573.77989237,-1417240.9900283758,0.2843439289065308
38,w98916121,other,80557.30305057266,89508.1145006363,100696.62881321582,nr2,-227809.92078595795,-335239.47360017,-107429.55281421205,0.2843439289065308
39,w98916126,trade,194117.59848031573,215686.22053368413,242646.99810039465,nr2,-548949.7917426464,-807821.0052565504,-258871.21351390402,0.2843439289065308
40,w99055014,mfh,138482.6158739089,153869.5731932321,173103.2698423861,r2,-419051.4558405345,-616636.5570175912,-197585.10117705673,0.2843439289065308
41,w99055018,mfh,74738.71105496878,83043.01228329864,93423.38881871097,r2,-226160.99123767708,-332797.1613623423,-106636.17012466522,0.2843439289065308
42,w99055022,sfh,8121.358728508361,9023.731920564845,10151.69841063545,r1,-26697.196936675176,-39285.074354488286,-12587.87741781311,0.30889354705690497
43,w99055023,sfh,23689.428722857134,26321.58746984126,29611.785903571417,r1,-77873.83430205972,-114591.78197928496,-36717.94767722524,0.30889354705690497
44,w99055025,trade,357208.00610134704,396897.78455705225,446510.0076266838,nr2,-1010157.049609413,-1486522.2567841487,-476365.2071747357,0.2843439289065308
45,w99055028,ab,43794.80756460522,48660.897294005794,54743.50945575652,r1,-143965.8856900171,-211846.60461760208,-67880.71892758497,0.30889354705690497
46,w99055030,other,116326.93155687526,129252.14617430585,145408.66444609407,nr2,-328963.7073203497,-484094.8967242348,-155131.1894038851,0.2843439289065308
47,w99055036,other,328535.37354705296,365039.3039411699,410669.2169338162,nr2,-929073.0273846622,-1367201.004951795,-438127.9775671329,0.2843439289065308
48,w99055038,other,86262.38089475907,95847.08988306564,107827.97611844883,nr2,-243943.4466432711,-358981.1732463505,-115037.72660307938,0.2843439289065308
49,w99055039,other,312686.9164410429,347429.90715671435,390858.64555130363,nr2,-884254.797116536,-1301247.6001529992,-416992.8030364632,0.2843439289065308
50,w99055040,trade,35391.70019666166,39324.111329624066,44239.62524582707,nr1,-108721.81363118211,-159992.34556961356,-51270.53193843145,0.30888122226394715
51,w99055041,ab,64982.981209910264,72203.31245545585,81228.72651238783,r2,-196639.93714319737,-289356.7654333104,-92716.82829011304,0.2843439289065308
52,w99055043,sfh,86320.99151306404,95912.21279229339,107901.23939133005,r2,-261209.2278505489,-384370.83722787455,-123161.60937732566,0.2843439289065308
53,w99055048,sfh,24285.63485393199,26984.0387265911,30357.04356741499,r1,-79833.73202709004,-117475.78242463649,-37642.05039754645,0.30889354705690497
54,w99055050,trade,65308.77244341692,72565.3027149077,81635.96555427114,nr2,-184688.23698855442,-271782.66483995377,-87094.42785139935,0.2843439289065308
55,w99055053,ab,49059.40863841541,54510.454042683785,61324.260798019255,r1,-161272.11440851592,-237312.81680514556,-76040.70239662964,0.30889354705690497
56,w99055057,ab,87681.8017174346,97424.2241304829,109602.25214679325,r2,-265327.0696003276,-390430.2643543921,-125103.19475406449,0.2843439289065308
57,w99055067,sfh,33001.382887256914,36668.203208063234,41251.72860907114,r1,-108484.85426841133,-159636.06877453433,-51151.214506123,0.30889354705690497
58,w99055068,ab,132493.30677667502,147214.7853074167,165616.63347084375,r2,-400927.67415980675,-589967.3110813706,-189039.63692156383,0.2843439289065308
59,w99055094,other,66091.27134448045,73434.74593831161,82614.08918060057,nr2,-186901.08431481695,-275039.0365126817,-88137.95219786474,0.2843439289065308
60,w99055100,sfh,15744.323611141372,17493.69290126819,19680.404513926715,r1,-51756.03271973524,-76159.29112374234,-24403.2584040071,0.30889354705690497
61,w99055110,sfh,52473.960066172556,58304.40007352506,65592.45008271569,r2,-158787.3627363405,-233656.49084608004,-74869.12810973954,0.2843439289065308
62,w99055113,education,153671.86244078857,170746.51382309842,192089.8280509857,nr2,-434572.3290623221,-639505.9457174997,-204933.6166551776,0.2843439289065308
63,w99055118,other,24020.58101149931,26689.534457221456,30025.726264374138,nr1,-73790.21402004521,-108587.86316056097,-34797.64914051576,0.30888122226394715
64,w99055131,th,174492.9614592318,193881.0682880353,218116.20182403974,r2,-528019.5573428214,-776983.7267949549,-248964.16945213347,0.2843439289065308
65,w99055135,ab,134760.33544465396,149733.70604961552,168450.41930581743,r2,-407787.75300619274,-600061.9554066594,-192274.20240046666,0.2843439289065308
66,w99055142,sfh,30373.370700461764,33748.18966717974,37966.7133755772,r1,-99845.83692559056,-146923.70651914712,-47077.86959355656,0.30889354705690497
67,w99055146,sfh,45007.11390865703,50007.90434295226,56258.89238582129,r1,-147951.07859882445,-217710.8382339936,-69759.75963516915,0.30889354705690497
68,w99055147,sfh,9628.24002989865,10698.044477665168,12035.300037373312,r1,-31650.740821172305,-46574.24183833596,-14923.501017163657,0.30889354705690497
69,w99055152,other,264252.3847284261,293613.76080936234,330315.48091053264,nr2,-747285.6284015741,-1099687.1419383672,-352401.51353679306,0.2843439289065308
70,w99055158,trade,144743.79539184985,160826.4393242776,180929.7442398123,nr2,-409324.4350766756,-602351.7662153101,-193027.33113863447,0.2843439289065308
71,w99055160,ab,101699.20767706775,112999.1196411864,127124.00959633468,r2,-307744.04979255947,-452847.08753988316,-145103.0377473237,0.2843439289065308
72,w99055171,sfh,36534.23113964701,40593.59015516334,45667.78892455876,r1,-120098.32298644325,-176725.35283621252,-56627.02984976927,0.30889354705690497
73,w99055172,sfh,34959.915482691984,38844.350536324426,43699.89435336498,r1,-114923.10335395951,-169109.98825148953,-54186.88489753002,0.30889354705690497
74,w99055173,ab,103778.03118873315,115308.92354303683,129722.53898591643,r2,-314034.61567695974,-462103.6903617691,-148069.07468480937,0.2843439289065308
75,w99055181,other,55355.73112876553,61506.36792085059,69194.66391095691,nr2,-156541.79380330205,-230363.05166162064,-73821.2578583186,0.2843439289065308
76,w99055182,sfh,41072.2949799907,45635.88331110078,51340.36872498837,r1,-135016.21888378554,-198677.11994231358,-63660.90105852805,0.30889354705690497
77,w99055185,education,27137.63133712484,30152.92370791649,33922.039171406046,nr1,-83365.66144694336,-122678.8559663374,-39313.19451939405,0.30888122226394715
78,w99055186,sfh,8077.381808901094,8974.86867655677,10096.727261126367,r1,-26552.63239733249,-39072.34682767824,-12519.714430345746,0.30889354705690497
79,w99055192,ab,56573.984423398244,62859.982692664715,70717.4805292478,r2,-171194.12704415416,-251913.11379743952,-80718.98675328537,0.2843439289065308
80,w99055193,other,37451.259490311946,41612.510544791054,46814.07436288993,nr1,-115048.69310977063,-169302.82572173377,-54254.13261196314,0.30888122226394715
81,w99055199,ab,144875.40265854934,160972.66962061037,181094.25332318665,r2,-438396.16991945467,-645102.4117947534,-206706.24187529873,0.2843439289065308
82,w99055201,sfh,23915.67348956297,26572.970543958854,29894.59186195371,r1,-78617.56466720602,-115686.1853641709,-37068.62069696488,0.30889354705690497
83,w99055202,ab,183212.87097097567,203569.8566344174,229016.08871371957,r2,-554406.1962190045,-815811.8132294469,-261405.61701044242,0.2843439289065308
84,w99055209,other,71166.34004527405,79073.7111614156,88957.92505659255,nr2,-201252.9922726252,-296158.9510990806,-94905.9588264554,0.2843439289065308
85,w99055216,education,97615.7064420698,108461.89604674422,122019.63305258725,nr2,-276049.7870450389,-406228.07372540963,-130178.28668037074,0.2843439289065308
86,w99055219,other,280358.9009157519,311509.889906391,350448.6261446898,nr2,-792833.630107502,-1166714.4604271944,-373880.8303196924,0.2843439289065308
87,w99055224,ab,88079.81530757781,97866.46145286423,110099.76913447226,r2,-266531.4675194548,-392202.54261707014,-125671.07509761536,0.2843439289065308
88,w99055226,ab,69321.04823838189,77023.38693153542,86651.31029797735,r2,-209767.02383449776,-308673.3467938468,-98906.32295934905,0.2843439289065308
89,w99055235,trade,455420.4985622041,506022.7761802268,569275.6232027551,nr2,-1287894.5020866073,-1895233.857430322,-607339.3553437148,0.2843439289065308
90,w99055245,ab,110594.87925706254,122883.19917451392,138243.59907132815,r2,-334662.5485712817,-492457.8087905691,-157795.26021928736,0.2843439289065308
91,w99055249,sfh,33446.903939437485,37163.22659937498,41808.62992429685,r1,-109949.40763529406,-161791.16723114668,-51841.75959585262,0.30889354705690497
92,w99055257,trade,36946.07902516493,41051.19891684992,46182.59878145616,nr1,-113496.79998012073,-167019.09798032264,-53522.2980002019,0.30888122226394715
93,w99055287,mfh,65413.202259158345,72681.33584350927,81766.50282394793,r2,-197941.79554530035,-291272.4573408519,-93330.66179555154,0.2843439289065308
94,w99055292,trade,26638.013577625854,29597.792864028725,33297.51697203232,nr1,-81830.85671495135,-120420.27509041732,-38589.41837546596,0.30888122226394715
95,w99055300,other,253934.7967876531,282149.7742085034,317418.49598456634,nr2,-718108.2751079308,-1056750.4668126272,-338642.1917046964,0.2843439289065308
96,w99389931,mfh,99582.28350232905,110646.9816692545,124477.85437791131,r2,-301338.19045974617,-443420.8297649236,-142082.63930517744,0.2843439289065308
97,w99389943,ab,624462.3880690951,693847.0978545501,780577.9850863689,r2,-1889636.9857446768,-2780611.3751961477,-890974.3894514709,0.2843439289065308
98,w99389949,ab,683124.5893772031,759027.3215302257,853905.7367215039,r2,-2067150.103227639,-3041822.9187059915,-974672.8154783524,0.2843439289065308
99,w99389956,education,46899.24791118664,52110.27545687404,58624.0598889833,nr1,-144072.5159432607,-212013.56920030995,-67941.05325704927,0.30888122226394715
100,w99389960,ab,196619.69517326806,218466.32797029783,245774.61896658505,r2,-594975.5425208115,-875509.8328290267,-280534.2903082152,0.2843439289065308
101,w99389971,education,309303.5674613809,343670.63051264547,386629.4593267261,nr2,-874686.9437517804,-1287167.782582201,-412480.83883042063,0.2843439289065308
102,w99389974,education,43366.28216826591,48184.7579647399,54207.85271033239,nr1,-133219.39385721274,-196042.38180648428,-62822.98794927154,0.30888122226394715
103,w99389975,mfh,203599.25388206367,226221.39320229297,254499.0673525796,r2,-616095.8414087844,-906588.4705665793,-290492.6291577949,0.2843439289065308
104,w99389979,ab,58414.06986123536,64904.52206803929,73017.58732654419,r2,-176762.26624148633,-260106.6617156795,-83344.39547419318,0.2843439289065308
105,w99389992,other,222880.7619206125,247645.2910229028,278600.9524007656,nr2,-630289.8284215553,-927519.001659773,-297229.1732382177,0.2843439289065308
106,w99390006,education,83282.49698597375,92536.10776219305,104103.12123246718,nr2,-235516.561786096,-346580.3768549462,-111063.8150688502,0.2843439289065308
107,w99390011,ab,487902.76263553556,542114.1807061506,609878.4532944195,r2,-1476404.5414711214,-2172537.5261894627,-696132.9847183414,0.2843439289065308
108,w99390014,trade,125980.24566648666,139978.05074054073,157475.30708310832,nr2,-356262.5447857992,-524267.1941827483,-168004.6493969491,0.2843439289065308
109,w99390021,other,203329.9608709738,225922.17874552644,254162.45108871724,nr2,-575001.6513133402,-846158.2807301274,-271156.6294167872,0.2843439289065308
110,w99390022,education,501507.8998853299,557230.9998725888,626884.8748566624,nr2,-1418226.164730039,-2087026.725042399,-668800.5603123601,0.2843439289065308
111,w99390025,education,22880.136119028128,25422.373465586807,28600.170148785157,nr1,-70286.81530320196,-103432.34781867408,-33145.53251547212,0.30888122226394715
112,w99390027,mfh,27759.268305341284,30843.631450379202,34699.0853816766,r1,-91252.54499154694,-134278.62945808054,-43026.084466533604,0.30889354705690497
113,w99390046,mfh,211796.0789351003,235328.97659455586,264745.09866887535,r2,-640899.6151537336,-943087.3621226302,-302187.7469688966,0.2843439289065308
114,w99390052,education,313307.17899148044,348119.0877683116,391633.9737393505,nr2,-886008.8523931007,-1303828.8247351088,-417819.972342008,0.2843439289065308
115,w99390065,education,348951.4029727128,387723.781080792,436189.253715891,nr2,-986808.0044767277,-1452162.3765280885,-465354.3720513608,0.2843439289065308
116,w99390082,education,39827.93660519214,44253.26289465793,49784.92075649017,nr1,-122349.74519005108,-180046.87430256943,-57697.12911251835,0.30888122226394715
117,w99390107,education,26712.358260262183,29680.39806695798,33390.44782532773,nr1,-82059.24045139641,-120756.35897702124,-38697.11852562483,0.30888122226394715
118,w99390110,mfh,239891.65743218464,266546.2860357607,299864.5717902308,r2,-725917.4565455024,-1068191.5904225495,-342274.1338770471,0.2843439289065308
119,w99390116,ab,158097.7549469809,175664.1721633121,197622.1936837261,r2,-478407.3001334356,-703979.0133043315,-225571.71317089588,0.2843439289065308
120,w99390122,other,98676.7039395479,109640.78215505321,123345.87992443486,nr2,-279050.207201891,-410643.4181954492,-131593.21099355823,0.2843439289065308
121,w99390129,trade,195071.71625481176,216746.35139423527,243839.6453185147,nr2,-551647.9641788806,-811791.5694184839,-260143.60523960332,0.2843439289065308
122,w99390130,education,164651.07624751102,182945.64027501224,205813.84530938877,nr2,-465620.7099401097,-685195.9789947891,-219575.26905467937,0.2843439289065308
123,w99390133,education,680645.1328091653,756272.3697879614,850806.4160114565,nr2,-1924812.6230251386,-2832506.89125249,-907694.2682273516,0.2843439289065308
124,w99390139,ab,193561.77819765167,215068.6424418352,241952.22274706457,r2,-585722.2181783663,-861893.5143937466,-276171.2962153803,0.2843439289065308
125,w99390141,other,30821.618759402736,34246.24306600304,38527.023449253415,nr1,-94682.71577659932,-139332.7546336524,-44650.03885705308,0.30888122226394715
126,w99758761,trade,71706.83112597434,79674.25680663815,89633.53890746791,nr2,-202781.45990519418,-298408.20645542984,-95626.74655023566,0.2843439289065308
127,w99758765,trade,64055.628922168136,71172.92102463126,80069.53615271016,nr2,-181144.44250315678,-266567.70407910045,-85423.26157594367,0.2843439289065308
128,w99758770,mfh,123602.56527583835,137336.18363982037,154503.20659479793,r2,-374024.09390956245,-550378.5425286366,-176354.4486190742,0.2843439289065308
