,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-6177120.431436356,-24902644.17691634,-18725523.745479982,0.5051503648754895
1,w24853840,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-496406.97191014467,-2001231.2088829316,-1504824.236972787,0.5051503648754895
2,w24853841,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-2181583.899542744,-8794908.274075842,-6613324.374533098,0.5051503648754895
3,w25538793,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-206773.37900547273,-833592.9240470732,-626819.5450416005,0.5051503648754895
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-438719.8545843819,-1768669.4882072904,-1329949.6336229085,0.5051503648754895
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-1105092.6375655548,-4455106.394845836,-3350013.757280281,0.5051503648754895
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-594447.4224562836,-2396474.6693260926,-1802027.246869809,0.5051503648754895
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4946393.637120496,-19941052.157134693,-14994658.520014197,0.5051503648754895
8,w30213059,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-695969.444535828,-2805620.750186371,-2109651.3056505434,0.5051503648754895
9,w50930444,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-1985741.562927138,-8005383.109778491,-6019641.546851353,0.5051503648754895
10,w50930445,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-1218122.6859612453,-4910779.407496328,-3692656.721535083,0.5051503648754895
11,w50930458,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-618499.1037232369,-2493437.399306132,-1874938.2955828952,0.5051503648754895
12,w50930471,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-1478070.6921829162,-5958742.252852714,-4480671.5606697975,0.5051503648754895
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1941081.8283261938,-7825340.403448381,-5884258.575122188,0.5051503648754895
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1248682.2453873262,-5033978.209112385,-3785295.9637250593,0.5051503648754895
15,w50930479,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-1110540.7164411175,-4477069.957187191,-3366529.2407460734,0.5051503648754895
16,w50930480,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-1048615.117076012,-4227421.082189798,-3178805.965113786,0.5051503648754895
17,w50930481,other,219388.45256825408,243764.94729806008,274235.5657103176,nr2,-402328.9772462889,-1621962.1219360437,-1219633.1446897548,0.5051503648754895
18,w50930482,other,231580.2187222324,257311.35413581377,289475.2734027905,nr2,-424687.04008020216,-1712097.1434914859,-1287410.1034112838,0.5051503648754895
19,w50930483,other,154144.6310888841,171271.81232098234,192680.78886110513,nr2,-282680.5652166363,-1139607.6229134812,-856927.0576968449,0.5051503648754895
20,w50930486,trade,106076.66272902593,117862.95858780658,132595.82841128242,nr2,-194530.36258684148,-784236.0295345883,-589705.6669477469,0.5051503648754895
21,w98916060,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-415563.51798131235,-1675316.2798203442,-1259752.7618390317,0.5051503648754895
22,w98916062,trade,44628.266224654115,49586.962471837905,55785.33278081764,nr1,-88904.77980296753,-358413.62033240934,-269508.84052944183,0.5487420207276891
23,w98916065,other,74365.24956076973,82628.05506752193,92956.56195096216,nr2,-136375.88691748172,-549790.1852348592,-413414.2983173775,0.5051503648754895
24,w98916067,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-5564642.043788129,-22433478.88817862,-16868836.84439049,0.5051503648754895
25,w98916074,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-900653.4123713223,-3630923.4543761737,-2730270.0420048516,0.5051503648754895
26,w98916075,sfh,14372.556497617988,15969.507219575542,17965.695622022486,r1,-30638.73490440197,-123512.13272671832,-92873.39782231636,0.548763916302121
27,w98916076,sfh,30526.14503843407,33917.93893159341,38157.68129804259,r1,-65074.18952507958,-262329.75867911853,-197255.56915403897,0.548763916302121
28,w98916079,trade,503916.8562605286,559907.618067254,629896.0703256608,nr2,-924115.8822312626,-3725510.818329811,-2801394.9360985486,0.5051503648754895
29,w98916080,other,385409.83654958865,428233.15172176517,481762.2956869858,nr2,-706789.9132540446,-2849375.8399180695,-2142585.926664025,0.5051503648754895
30,w98916086,other,84265.32015590335,93628.13350655927,105331.65019487918,nr2,-154531.28767161662,-622982.458218342,-468451.1705467254,0.5051503648754895
31,w98916091,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-120159.82324112201,-484416.2188107169,-364256.39556959487,0.5051503648754895
32,w98916094,trade,46278.56665361178,51420.6296151242,57848.20831701472,nr1,-92192.37326462372,-371667.33152077015,-279474.9582561464,0.5487420207276891
33,w98916098,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-2548701.580983672,-10274918.433089713,-7726216.85210604,0.5051503648754895
34,w98916102,trade,284238.58921225026,315820.65468027804,355298.2365153128,nr2,-521255.4241254556,-2101406.0671738377,-1580150.6430483821,0.5051503648754895
35,w98916109,sfh,38719.86130122445,43022.068112471614,48399.826626530565,r1,-82541.16559848227,-332743.3535564503,-250202.187957968,0.548763916302121
36,w98916113,trade,173540.7692960107,192823.07699556745,216925.96162001335,nr2,-318250.4794762444,-1283005.3319337787,-964754.8524575343,0.5051503648754895
37,w98916116,other,1062734.6846249367,1180816.3162499296,1328418.3557811708,nr2,-1948912.7788815,-7856910.352166453,-5907997.573284954,0.5051503648754895
38,w98916121,other,80557.30305057266,89508.1145006363,100696.62881321582,nr2,-147731.28196422732,-595568.6940847617,-447837.41212053434,0.5051503648754895
39,w98916126,trade,194117.59848031573,215686.22053368413,242646.99810039465,nr2,-355985.6225240192,-1435132.0147003096,-1079146.3921762905,0.5051503648754895
40,w99055014,mfh,138482.6158739089,153869.5731932321,173103.2698423861,r2,-271748.5198481043,-1095483.8493330227,-823735.3294849184,0.5051503648754895
41,w99055018,mfh,74738.71105496878,83043.01228329864,93423.38881871097,r2,-146661.9761359482,-591229.8115110315,-444567.83537508326,0.5051503648754895
42,w99055022,sfh,8121.358728508361,9023.731920564845,10151.69841063545,r1,-17312.72771044997,-69791.78251016526,-52479.05479971529,0.548763916302121
43,w99055023,sfh,23689.428722857134,26321.58746984126,29611.785903571417,r1,-50500.0016383054,-203577.6909363751,-153077.6892980697,0.548763916302121
44,w99055025,trade,357208.00610134704,396897.78455705225,446510.0076266838,nr2,-655071.541261862,-2640876.7132738377,-1985805.1720119757,0.5051503648754895
45,w99055028,ab,43794.80756460522,48660.897294005794,54743.50945575652,r1,-93359.69556867778,-376355.4580952311,-282995.7625265533,0.548763916302121
46,w99055030,other,116326.93155687526,129252.14617430585,145408.66444609407,nr2,-213327.97989865107,-860017.3552324893,-646689.3753338382,0.5051503648754895
47,w99055036,other,328535.37354705296,365039.3039411699,410669.2169338162,nr2,-602489.7813949023,-2428896.896675301,-1826407.1152803986,0.5051503648754895
48,w99055038,other,86262.38089475907,95847.08988306564,107827.97611844883,nr2,-158193.62903533343,-637746.940285245,-479553.31124991155,0.5051503648754895
49,w99055039,other,312686.9164410429,347429.90715671435,390858.64555130363,nr2,-573425.8381301175,-2311727.5706868274,-1738301.73255671,0.5051503648754895
50,w99055040,trade,35391.70019666166,39324.111329624066,44239.62524582707,nr1,-70504.44883961508,-284233.92773876607,-213729.47889915097,0.5487420207276891
51,w99055041,ab,64982.981209910264,72203.31245545585,81228.72651238783,r2,-127518.01984437653,-514055.90476270224,-386537.8849183257,0.5051503648754895
52,w99055043,sfh,86320.99151306404,95912.21279229339,107901.23939133005,r2,-169390.22654550752,-682852.8726455909,-513462.64610008337,0.5051503648754895
53,w99055048,sfh,24285.63485393199,26984.0387265911,30357.04356741499,r1,-51770.9656175675,-208701.2533872171,-156930.28776964959,0.548763916302121
54,w99055050,trade,65308.77244341692,72565.3027149077,81635.96555427114,nr2,-119767.52338045654,-482834.68839549465,-363067.1650150381,0.5051503648754895
55,w99055053,ab,49059.40863841541,54510.454042683785,61324.260798019255,r1,-104582.5226770376,-421597.3819442996,-317014.85926726204,0.548763916302121
56,w99055057,ab,87681.8017174346,97424.2241304829,109602.25214679325,r2,-172060.5845286973,-693617.7299635148,-521557.14543481753,0.5051503648754895
57,w99055067,sfh,33001.382887256914,36668.203208063234,41251.72860907114,r1,-70350.78428315162,-283600.985253505,-213250.20097035338,0.548763916302121
58,w99055068,ab,132493.30677667502,147214.7853074167,165616.63347084375,r2,-259995.52203090503,-1048104.6794402677,-788109.1574093627,0.5051503648754895
59,w99055094,other,66091.27134448045,73434.74593831161,82614.08918060057,nr2,-121202.52134354797,-488619.785847635,-367417.26450408704,0.5051503648754895
60,w99055100,sfh,15744.323611141372,17493.69290126819,19680.404513926715,r1,-33563.003036434384,-135300.563116519,-101737.56008008463,0.548763916302121
61,w99055110,sfh,52473.960066172556,58304.40007352506,65592.45008271569,r2,-102971.19886538447,-415101.74688914506,-312130.54802376055,0.5051503648754895
62,w99055113,education,153671.86244078857,170746.51382309842,192089.8280509857,nr2,-281813.57096768776,-1136112.394105068,-854298.8231373802,0.5051503648754895
63,w99055118,other,24020.58101149931,26689.534457221456,30025.726264374138,nr1,-47851.83575845357,-192911.44673828565,-145059.61097983207,0.5487420207276891
64,w99055131,th,174492.9614592318,193881.0682880353,218116.20182403974,r2,-342412.68264049647,-1380348.138967332,-1037935.4563268356,0.5051503648754895
65,w99055135,ab,134760.33544465396,149733.70604961552,168450.41930581743,r2,-264444.1792221978,-1066038.289923241,-801594.1107010432,0.5051503648754895
66,w99055142,sfh,30373.370700461764,33748.18966717974,37966.7133755772,r1,-64748.5124305345,-261016.87573362445,-196268.36330308995,0.548763916302121
67,w99055146,sfh,45007.11390865703,50007.90434295226,56258.89238582129,r1,-95944.03278832858,-386773.5449607644,-290829.5121724358,0.548763916302121
68,w99055147,sfh,9628.24002989865,10698.044477665168,12035.300037373312,r1,-20525.025865851137,-82741.3314182926,-62216.30555244146,0.548763916302121
69,w99055152,other,264252.3847284261,293613.76080936234,330315.48091053264,nr2,-484603.40750889963,-1953645.9355235822,-1469042.5280146825,0.5051503648754895
70,w99055158,trade,144743.79539184985,160826.4393242776,180929.7442398123,nr2,-265440.69426184427,-1070106.246534567,-804665.5522727228,0.5051503648754895
71,w99055160,ab,101699.20767706775,112999.1196411864,127124.00959633468,r2,-199567.35350184166,-804504.1523596976,-604936.798857856,0.5051503648754895
72,w99055171,sfh,36534.23113964701,40593.59015516334,45667.78892455876,r1,-77881.94278514806,-313960.90224703914,-236078.9594618911,0.548763916302121
73,w99055172,sfh,34959.915482691984,38844.350536324426,43699.89435336498,r1,-74525.89126590104,-300431.84884531435,-225905.9575794133,0.548763916302121
74,w99055173,ab,103778.03118873315,115308.92354303683,129722.53898591643,r2,-203646.69016627088,-820948.9426914802,-617302.2525252092,0.5051503648754895
75,w99055181,other,55355.73112876553,61506.36792085059,69194.66391095691,nr2,-101514.98143608075,-409250.79725880566,-307735.8158227249,0.5051503648754895
76,w99055182,sfh,41072.2949799907,45635.88331110078,51340.36872498837,r1,-87555.97224584881,-352959.2490939446,-265403.2768480958,0.548763916302121
77,w99055185,education,27137.63133712484,30152.92370791649,33922.039171406046,nr1,-54061.368332260245,-217944.75827994235,-163883.3899476821,0.5487420207276891
78,w99055186,sfh,8077.381808901094,8974.86867655677,10096.727261126367,r1,-17218.97979705804,-69413.8620523577,-52194.88225529966,0.548763916302121
79,w99055192,ab,56573.984423398244,62859.982692664715,70717.4805292478,r2,-111016.79753772423,-447535.4963303193,-336518.69879259507,0.5051503648754895
80,w99055193,other,37451.259490311946,41612.510544791054,46814.07436288993,nr1,-74607.33431966946,-300774.43368203,-226167.09936236055,0.5487420207276891
81,w99055199,ab,144875.40265854934,160972.66962061037,181094.25332318665,r2,-284293.2738265556,-1146054.7793418819,-861761.5055153263,0.5051503648754895
82,w99055201,sfh,23915.67348956297,26572.970543958854,29894.59186195371,r1,-50982.29951146089,-205521.9500289539,-154539.65051749302,0.548763916302121
83,w99055202,ab,183212.87097097567,203569.8566344174,229016.08871371957,r2,-359524.0181541424,-1449328.0609414992,-1089804.0427873568,0.5051503648754895
84,w99055209,other,71166.34004527405,79073.7111614156,88957.92505659255,nr2,-130509.51620103575,-526140.3075640158,-395630.7913629801,0.5051503648754895
85,w99055216,education,97615.7064420698,108461.89604674422,122019.63305258725,nr2,-179014.10432617678,-721683.2814197805,-542669.1770936036,0.5051503648754895
86,w99055219,other,280358.9009157519,311509.889906391,350448.6261446898,nr2,-514140.5964939559,-2072723.119697916,-1558582.5232039602,0.5051503648754895
87,w99055224,ab,88079.81530757781,97866.46145286423,110099.76913447226,r2,-172841.61833079794,-696766.2656628545,-523924.6473320566,0.5051503648754895
88,w99055226,ab,69321.04823838189,77023.38693153542,86651.31029797735,r2,-136030.73666843193,-548372.7201768607,-412341.9835084288,0.5051503648754895
89,w99055235,trade,455420.4985622041,506022.7761802268,569275.6232027551,nr2,-835180.0710501029,-3366972.0970902694,-2531792.0260401666,0.5051503648754895
90,w99055245,ab,110594.87925706254,122883.19917451392,138243.59907132815,r2,-217023.59210380094,-874874.4618989695,-657850.8697951685,0.5051503648754895
91,w99055249,sfh,33446.903939437485,37163.22659937498,41808.62992429685,r1,-71300.52495137254,-287429.61903473904,-216129.0940833665,0.548763916302121
92,w99055257,trade,36946.07902516493,41051.19891684992,46182.59878145616,nr1,-73600.95513862376,-296717.2839257948,-223116.32878717105,0.5487420207276891
93,w99055287,mfh,65413.202259158345,72681.33584350927,81766.50282394793,r2,-128362.25529301302,-517459.22154813545,-389096.96625512245,0.5051503648754895
94,w99055292,trade,26638.013577625854,29597.792864028725,33297.51697203232,nr1,-53066.07071818061,-213932.2831131281,-160866.21239494748,0.5487420207276891
95,w99055300,other,253934.7967876531,282149.7742085034,317418.49598456634,nr2,-465682.3359790824,-1877366.9124766802,-1411684.5764975979,0.5051503648754895
96,w99389931,mfh,99582.28350232905,110646.9816692545,124477.85437791131,r2,-195413.250782987,-787757.9620234286,-592344.7112404417,0.5051503648754895
97,w99389943,ab,624462.3880690951,693847.0978545501,780577.9850863689,r2,-1225400.954392003,-4939886.904421996,-3714485.9500299934,0.5051503648754895
98,w99389949,ab,683124.5893772031,759027.3215302257,853905.7367215039,r2,-1340515.5214870148,-5403941.498522587,-4063425.9770355723,0.5051503648754895
99,w99389956,education,46899.24791118664,52110.27545687404,58624.0598889833,nr1,-93428.84367229638,-376652.07853021106,-283223.2348579147,0.5487420207276891
100,w99389960,ab,196619.69517326806,218466.32797029783,245774.61896658505,r2,-385832.62454379915,-1555384.4008782834,-1169551.7763344843,0.5051503648754895
101,w99389971,education,309303.5674613809,343670.63051264547,386629.4593267261,nr2,-567221.2301905486,-2286714.112475779,-1719492.8822852303,0.5051503648754895
102,w99389974,education,43366.28216826591,48184.7579647399,54207.85271033239,nr1,-86390.75844073796,-348278.51286094764,-261887.75442020968,0.5487420207276891
103,w99389975,mfh,203599.25388206367,226221.39320229297,254499.0673525796,r2,-399528.8183681209,-1610597.062718229,-1211068.244350108,0.5051503648754895
104,w99389979,ab,58414.06986123536,64904.52206803929,73017.58732654419,r2,-114627.65144144876,-462091.719621038,-347464.06817958923,0.5051503648754895
105,w99389992,other,222880.7619206125,247645.2910229028,278600.9524007656,nr2,-408733.4038854935,-1647781.1357505748,-1239047.7318650812,0.5051503648754895
106,w99390006,education,83282.49698597375,92536.10776219305,104103.12123246718,nr2,-152728.92188552892,-615716.3421783878,-462987.42029285885,0.5051503648754895
107,w99390011,ab,487902.76263553556,542114.1807061506,609878.4532944195,r2,-957425.9753782428,-3859615.10864913,-2902189.133270887,0.5051503648754895
108,w99390014,trade,125980.24566648666,139978.05074054073,157475.30708310832,nr2,-231030.86237624564,-931385.33132079,-700354.4689445443,0.5051503648754895
109,w99390021,other,203329.9608709738,225922.17874552644,254162.45108871724,nr2,-372879.85873046925,-1503239.9879152945,-1130360.1291848253,0.5051503648754895
110,w99390022,education,501507.8998853299,557230.9998725888,626884.8748566624,nr2,-919698.1795522071,-3707701.1480931654,-2788002.968540958,0.5051503648754895
111,w99390025,education,22880.136119028128,25422.373465586807,28600.170148785157,nr1,-45579.93477237946,-183752.43122460673,-138172.49645222726,0.5487420207276891
112,w99390027,mfh,27759.268305341284,30843.631450379202,34699.0853816766,r1,-59175.89281270016,-238552.30152646347,-179376.40871376332,0.548763916302121
113,w99390046,mfh,211796.0789351003,235328.97659455586,264745.09866887535,r2,-415613.6898269668,-1675439.0604285114,-1259825.3706015446,0.5051503648754895
114,w99390052,education,313307.17899148044,348119.0877683116,391633.9737393505,nr2,-574563.3164003744,-2316313.2375744325,-1741749.9211740582,0.5051503648754895
