,full_id,NFA,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,27974.42320393324,trade,3363349.9875081507,3737055.541675723,4204187.484385188,nr2,-10375961.167987771,-5844691.872867633,4531269.295120139,0.11096844719381475
1,w24853840,937.1926232803613,trade,272349.6863526429,302610.7626140477,340437.1079408036,nr2,-840200.9247340703,-473278.1317185127,366922.79301555763,0.11096844719381475
2,w24853841,8998.296452549099,trade,1188350.4419802595,1320389.379978066,1485438.0524753244,nr2,-3666070.461219997,-2065066.7329172352,1601003.728302762,0.11096844719381475
3,w25538793,404.8852469230536,trade,112230.46580400888,124700.51756000987,140288.0822550111,nr2,-346231.8698240302,-195029.50742834335,151202.36239568685,0.11096844719381475
4,w27689586,5481.69515059907,office,818145.3088975507,909050.3432195007,1022681.6361219384,nr2,-2523984.7135806805,-1421739.4132333675,1102245.300347313,0.11096844719381475
5,w28994179,8336.082743907347,other,2201757.672994403,2446397.414438226,2752197.091243004,nr2,-6792439.740484688,-3826124.318066721,2966315.4224179676,0.11096844719381475
6,w28994181,1422.5013561584055,trade,420750.2233605851,467500.24817842786,525937.7792007313,nr2,-1298017.748740468,-731162.5076535075,566855.2410869604,0.11096844719381475
7,w29249266,23411.247439788887,trade,2692049.9258480393,2991166.584275599,3365062.407310049,nr2,-8304995.197237385,-4678134.116698081,3626861.0805393048,0.11096844719381475
8,w30213059,1747.46707642246,ab,433572.30468412075,481747.0052045786,541965.3808551509,r2,-1431272.0455733635,-806185.2891737877,625086.7563995759,0.11096844719381475
9,w50930444,8762.936898044496,other,1098863.243386893,1220959.15931877,1373579.0542336162,nr2,-3390001.7496421393,-1909559.543868545,1480442.2057735943,0.11096844719381475
10,w50930445,4934.112452852726,other,688308.3291655973,764787.0324062193,860385.4114569966,nr2,-2123436.609793936,-1196114.026920464,927322.582873472,0.11096844719381475
11,w50930458,1974.6456010334193,other,322603.8818012126,358448.7575569029,403254.8522515157,nr2,-995235.5129985971,-560607.8145664667,434627.6984321304,0.11096844719381475
12,w50930471,7086.712400933168,other,741559.2688132944,823954.7431258826,926949.086016618,nr2,-2287716.177485529,-1288651.3291154243,999064.8483701046,0.11096844719381475
13,w50930472,6477.305229391343,other,1142425.6414889656,1269361.8238766284,1428032.051861207,nr2,-3524392.090454221,-1985260.495329277,1539131.5951249439,0.11096844719381475
14,w50930478,6019.835157379508,trade,845863.988064798,939848.8756275532,1057329.9850809975,nr2,-2609497.0568501814,-1469907.7987588546,1139589.2580913268,0.11096844719381475
15,w50930479,4489.048651921749,other,601355.6698929445,668172.9665477161,751694.5873661806,nr2,-1855186.9719574768,-1045011.2565092201,810175.7154482567,0.11096844719381475
16,w50930480,4441.97852948606,other,567543.7161703141,630604.1290781267,709429.6452128926,nr2,-1750876.8287541713,-986254.2279922897,764622.6007618816,0.11096844719381475
17,w50930481,1370.623297881335,other,209694.20956148568,232993.56617942854,262117.7619518571,nr2,-646908.2859776551,-364398.0100088966,282510.2759687585,0.11096844719381475
18,w50930482,786.6849797132425,other,244449.91309214005,271611.0145468223,305562.391365175,nr2,-754129.9047623674,-424795.0482939051,329334.85646846227,0.11096844719381475
19,w50930483,1057.3881191070657,other,141593.14798462993,157325.71998292214,176991.4349807874,nr2,-436815.97532171954,-246054.77406549704,190761.2012562225,0.11096844719381475
20,w50930486,509.32494937628496,trade,79565.05589646377,88405.61766273752,99456.31987057971,nr2,-245458.8233091171,-138264.89580017093,107193.92750894619,0.11096844719381475
21,w98916060,5426.03009034004,other,674562.9876004758,749514.4306671954,843203.7345005947,nr2,-2081032.1229429864,-1172227.9352458424,908804.187697144,0.11096844719381475
22,w98916062,151.14776481509907,trade,44636.284751773725,49595.871946415245,55795.355939717156,nr1,-149586.31456233008,-84260.71598186443,65325.59858046565,0.12054440456586983
23,w98916065,222.67857759937178,other,73750.5768182926,81945.08535365843,92188.22102286573,nr2,-227521.1096155507,-128160.73217183439,99360.37744371631,0.11096844719381475
24,w98916067,36008.87229184061,trade,3131751.8703745524,3479724.300416169,3914689.83796819,nr2,-9661479.154851314,-5442230.149285584,4219249.00556573,0.11096844719381475
25,w98916074,4745.314506876469,trade,489677.5280019927,544086.1422244363,612096.9100024909,nr2,-1510659.025749876,-850941.5549582982,659717.4707915777,0.11096844719381475
26,w98916075,67.06430839556852,sfh,28006.37749434393,31118.1972159377,35007.97186792991,r1,-100434.39556147835,-56571.16861825464,43863.22694322371,0.12054921445627885
27,w98916076,98.82164086105185,sfh,45724.46230850625,50804.9581205625,57155.57788563281,r1,-163973.67832579816,-92360.615640346,71613.06268545215,0.12054921445627885
28,w98916079,3334.9361924076916,trade,505098.5125556637,561220.569506293,631373.1406945796,nr2,-1558232.8844013147,-877739.5103977306,680493.374003584,0.11096844719381475
29,w98916080,1488.1518905248724,other,425989.1748285403,473321.30536504474,532486.4685356753,nr2,-1314179.9552293476,-740266.5429697343,573913.4122596133,0.11096844719381475
30,w98916086,294.4025758753764,other,84011.4414641592,93346.046071288,105014.301830199,nr2,-259175.95776127395,-145991.64255197102,113184.31520930293,0.11096844719381475
31,w98916091,1488.9465953722595,trade,203377.83561937796,225975.37291041994,254222.29452422244,nr2,-627422.2226808775,-353421.67403953726,274000.5486413403,0.11096844719381475
32,w98916094,150.05011938810347,trade,59712.69870596085,66347.44300662317,74640.87338245106,nr2,-184214.14521532963,-103766.28246538591,80447.86274994371,0.11096844719381475
33,w98916098,17023.336804370396,trade,1160795.6547794726,1289772.9497549694,1450994.5684743407,nr2,-3581063.72595622,-2017183.1521393824,1563880.5738168377,0.11096844719381475
34,w98916102,2270.5699141463265,trade,277707.36496159376,308563.7388462153,347134.2062019922,nr2,-856729.4053868433,-482588.4861982652,374140.91918857803,0.11096844719381475
35,w98916109,81.43322088830173,sfh,33514.377689912006,37238.19743323556,41892.97211239,r1,-120186.77769323048,-67696.99193745361,52489.78575577687,0.12054921445627885
36,w98916113,559.2398283889517,trade,173096.7032610543,192329.6702900603,216370.87907631785,nr2,-534004.6911603335,-300800.36229581124,233204.32886452222,0.11096844719381475
37,w98916116,6987.1012714248145,other,1097332.4309481357,1219258.2566090396,1371665.5386851695,nr2,-3385279.1812270135,-1906899.3607020827,1478379.8205249307,0.11096844719381475
38,w98916121,458.57296650111675,other,77767.01189391078,86407.7909932342,97208.76486738847,nr2,-239911.84341760568,-135140.3285657732,104771.51485183247,0.11096844719381475
39,w98916126,988.0943454869091,trade,197017.6638222169,218908.51535801878,246272.07977777114,nr2,-607801.0426567411,-342369.2279512697,265431.8147054714,0.11096844719381475
40,w99055014,379.03616306802724,mfh,103886.00234658027,115428.89149620029,129857.50293322533,r2,-342939.64231261646,-193165.8593920192,149773.78292059727,0.11096844719381475
41,w99055018,363.825429549627,mfh,46056.25658478869,51173.618427542984,57570.320730985855,r1,-165163.53437183317,-93030.81977345588,72132.7145983773,0.12054921445627885
42,w99055022,32.828185592684896,sfh,3919.133173535123,4354.592415039026,4898.916466918904,r0,-17245.92093358339,-9714.021731864073,7531.899201719318,0.14792283520617625
43,w99055023,57.57688737055287,sfh,8184.319552772025,9093.688391968917,10230.399440965031,r1,-29350.00028228045,-16531.824636693906,12818.175645586543,0.12054921445627885
44,w99055025,2922.078992408514,trade,452573.54328285396,502859.4925365044,565716.9291035674,nr2,-1396192.9410268206,-786463.7697904147,609729.1712364058,0.11096844719381475
45,w99055028,168.94065034445376,ab,43972.00169238011,48857.77965820012,54965.00211547513,r1,-157689.1339300986,-88820.75244198184,68868.38148811675,0.12054921445627885
46,w99055030,502.22660109587014,other,110345.01742019283,122605.57491132537,137931.27177524104,nr2,-340415.2467287886,-191753.05243955832,148662.19428923028,0.11096844719381475
47,w99055036,2513.4158389533286,other,330483.5217773499,367203.9130859443,413104.4022216873,nr2,-1019544.2643071987,-574300.7302311171,445243.5340760816,0.11096844719381475
48,w99055038,506.9609570838511,other,79961.51759265392,88846.13065850436,99951.8969908174,nr2,-246681.9107604803,-138953.8506999679,107728.06006051239,0.11096844719381475
