,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,27974.42320393324,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-1539152.6924552612,-7011104.929385093,-5471952.236929832,0.1628105946501876
1,w24853840,937.1926232803613,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-113142.07374757307,-635262.9842741207,-522120.9105265476,0.1628105946501876
2,w24853841,8998.296452549099,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-476134.3226722447,-2713450.8117386103,-2237316.4890663656,0.1628105946501876
3,w25538793,404.8852469230536,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-42901.35105232325,-296694.23363937734,-253792.8825870541,0.17686023987380783
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-307513.9167647536,-570044.3890318648,-262530.47226711124,0.1628105946501876
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-774597.6431534261,-1435886.3653468543,-661288.7221934282,0.1628105946501876
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-416668.7540581425,-772386.7844246002,-355718.0303664577,0.1628105946501876
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-3467098.3437760477,-6427026.060752698,-2959927.7169766505,0.1628105946501876
8,w30213059,1747.46707642246,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-256581.608707151,-946257.0294653773,-689675.4207582263,0.1628105946501876
9,w50930444,8762.936898044496,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-424474.16115594044,-2583349.9786514705,-2158875.81749553,0.1628105946501876
10,w50930445,4934.112452852726,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-259842.71831068,-1759903.1430383322,-1500060.4247276522,0.1628105946501876
11,w50930458,1974.6456010334193,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-77838.10602163861,-894402.8038762257,-816564.6978545871,0.1628105946501876
12,w50930471,4724.4749339554455,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-331822.94362803927,-1867197.656289645,-1535374.7126616058,0.1628105946501876
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1360571.3749949953,-2522117.0032008193,-1161545.628205824,0.1628105946501876
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-875244.5645238265,-1622457.4753770332,-747212.9108532068,0.1628105946501876
15,w50930479,4489.048651921749,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-238498.11656161683,-1410265.414197436,-1171767.2976358193,0.1628105946501876
16,w50930480,4441.97852948606,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-216851.61704663484,-1326951.4635402225,-1110099.8464935876,0.1628105946501876
17,w50930481,1370.623297881335,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-79799.71899902474,-592569.8123557499,-512770.0933567252,0.1628105946501876
18,w50930482,1573.369959426485,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-81469.75692877146,-578436.5859495852,-496966.82902081375,0.1628105946501876
19,w50930483,704.9254127380437,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-63008.23157764912,-392965.1571312465,-329956.9255535974,0.17686023987380783
20,w50930486,509.32494937628496,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-42541.09447616942,-281044.0359927144,-238502.941516545,0.17686023987380783
21,w98916060,2713.01504517002,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-291282.8397065273,-539956.5331639829,-248673.6934574556,0.1628105946501876
22,w98916062,151.14776481509907,trade,11092.043274505519,12324.492527228354,13865.054093131897,nr1,-15488.313708102201,-121695.70447577858,-106207.39076767638,0.17686023987380783
23,w98916065,222.67857759937178,other,20948.500685227787,23276.111872475318,26185.625856534734,nr1,-29251.32388123198,-191815.98125502787,-162564.6573737959,0.17686023987380783
24,w98916067,43210.64675020873,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-3900450.030692613,-7230338.314725445,-3329888.2840328314,0.1628105946501876
25,w98916074,4745.314506876469,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-631299.1208210202,-1170251.1724048872,-538952.0515838669,0.1628105946501876
26,w98916075,67.06430839556852,sfh,8538.96409194254,9487.737879936156,10673.705114928174,r1,-12759.08343657047,-98309.19637095756,-85550.1129343871,0.17686729684484329
27,w98916076,98.82164086105185,sfh,13728.213996145805,15253.571106828673,17160.267495182256,r1,-20512.959877322974,-128369.5251719762,-107856.56529465324,0.17686729684484329
28,w98916079,3334.9361924076916,trade,133751.88480733606,148613.2053414845,167189.85600917006,nr2,-171927.34030809428,-1290106.2493822633,-1118178.9090741691,0.1628105946501876
29,w98916080,2976.303781049745,other,104082.21116258297,115646.90129175886,130102.76395322871,nr2,-133789.35006669041,-943809.1302030181,-810019.7801363277,0.1628105946501876
30,w98916086,294.4025758753764,other,20686.516731325537,22985.018590361706,25858.14591415692,nr1,-28885.504026034207,-234909.55453604864,-206024.05051001444,0.17686023987380783
31,w98916091,1116.7099465291947,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-84224.17516901073,-156127.95343067357,-71903.77826166284,0.1628105946501876
