,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,NFA,npv_per_nfa,operator_selling_price
149,w99758826,ab,119723.39300006734,133025.99222229703,149654.24125008416,r2,-197610.34520762588,-225108.29756452216,-27497.952356896276,588.1092009779065,-46.75654166126418,0.11221183382246458
152,w99758837,mfh,26918.830601657704,29909.81177961967,33648.538252072125,r1,-48267.15774371968,-54983.648232338,-6716.490488618314,194.723237061128,-34.49249606768738,0.12189995230239276
153,w99758838,ab,108085.42367030495,120094.91518922773,135106.77958788117,r2,-178401.20755172256,-203226.16244219517,-24824.95489047261,318.7432954022661,-77.88384963248429,0.11221183382246458
154,w99758842,sfh,10622.24162044283,11802.490689380922,13277.802025553538,r1,-19046.347869741618,-21696.692747914603,-2650.344878172986,66.20839738831855,-40.0303433207794,0.12189995230239276
155,w99758845,th,69073.7291614408,76748.58795715644,86342.161451801,r2,-114010.16227766527,-129874.94915013043,-15864.786872465163,141.8255072105676,-111.86130890341747,0.11221183382246458
156,w99758846,other,132419.0595091203,147132.288343467,165523.82438640037,nr2,-204256.92010513143,-232690.79772513124,-28433.87761999981,563.5821329504251,-50.45205651063634,0.11221183382246458
157,w99758847,sfh,142056.25987695777,157840.28875217531,177570.3248461972,r2,-234472.02630795847,-267099.3697887205,-32627.343480762036,385.25146163031457,-84.69103100268332,0.11221183382246458
158,w99758850,ab,53639.1155091704,59599.017232411556,67048.894386463,r2,-88534.44482978294,-100854.22466375737,-12319.779833974433,177.17881421931088,-69.53303016649092,0.11221183382246458
159,w99758852,other,94685.0186301774,105205.57625575266,118356.27328772173,nr2,-146052.01363905615,-166383.39374519896,-20331.38010614281,422.9061155930161,-48.075398667700334,0.11221183382246458
160,w99758858,sfh,28769.771092753355,31966.412325281504,35962.21386594169,r1,-51586.0105564585,-58764.327354971465,-7178.316798512962,57.38898355839774,-125.0817901524335,0.12189995230239276
161,w99758862,sfh,132318.5054462975,147020.56160699722,165398.13180787186,r2,-218399.3026207106,-248790.08814326895,-30390.785522558348,402.33381934519855,-75.53624393798063,0.11221183382246458
162,w99758864,other,37363.38761700267,41514.87513000297,46704.23452125333,nr1,-62606.59331609289,-71321.8339632085,-8715.240647115606,101.365438436158,-85.97842402274658,0.12189508851780416
163,w99758865,other,17801.785048123256,19779.761164581396,22252.231310154068,nr1,-29828.909740003997,-33981.28591726522,-4152.37617726122,63.831228005420414,-65.05242507489608,0.12189508851780416
164,w99758868,ab,112324.951405675,124805.5015618611,140406.18925709373,r2,-185398.7918859997,-211197.47737967092,-25798.68549367122,445.0926624152809,-57.96250460224504,0.11221183382246458
165,w99758869,other,36318.21064776401,40353.56738640446,45397.76330970501,nr1,-60855.28077111652,-69326.72744272032,-8471.4466716038,105.27734354436397,-80.46789923070128,0.12189508851780416
166,w99758874,ab,146922.75569113033,163247.50632347813,183653.4446139129,r2,-242504.457512022,-276249.53301398625,-33745.07550196425,488.6312512325123,-69.06041195041547,0.11221183382246458
167,w99758876,sfh,38928.65294094862,43254.05882327624,48660.81617618577,r1,-69801.52518718898,-79514.57443073612,-9713.049243547139,118.68904608124866,-81.83610505132938,0.12189995230239276
168,w99758878,other,171451.4850041109,190501.65000456767,214314.3562551386,nr2,-264464.5899480869,-301279.7626312788,-36815.17268319189,556.4759241774678,-66.15770976544715,0.11221183382246458
169,w99758879,other,57905.094575858464,64338.99397317607,72381.36821982308,nr2,-89318.83612756354,-101752.592860529,-12433.756732965456,282.5218615865335,-44.009892413784506,0.11221183382246458
170,w99758882,other,173315.965158801,192573.29462089,216644.95644850124,nr2,-267340.5579198116,-304556.0838507905,-37215.52593097894,536.390386541374,-69.38141858011907,0.11221183382246458
171,w99758886,sfh,34071.70133748155,37857.445930535054,42589.62667185193,r1,-61092.70522887621,-69593.90133767547,-8501.19610879926,70.57262436598539,-120.46025190607293,0.12189995230239276
172,w99758887,sfh,49302.87661539318,54780.97401710353,61628.595769241474,r1,-88403.16126762894,-100704.67267980812,-12301.511412179185,169.7069027148187,-72.4868064609668,0.12189995230239276
173,w99758888,other,23101.697095419837,25668.552328244263,28877.121369274795,nr1,-38709.51343572361,-44098.12679185663,-5388.613356133021,71.82869699064176,-75.02034119921566,0.12189508851780416
174,w99758891,trade,278142.89322359936,309047.65913733264,347678.6165294992,nr2,-429036.50675052474,-488761.149231072,-59724.64248054725,2730.1526487648484,-21.875935218335627,0.11221183382246458
175,w99758895,other,41052.48515244581,45613.872391606455,51315.60644055726,nr1,-68788.09461550364,-78363.84001988693,-9575.745404383299,154.4283221337944,-62.007702162865016,0.12189508851780416
176,w99758899,th,48493.75323166222,53881.94803518024,60617.19153957777,r1,-86952.35210824925,-99051.97995455717,-12099.627846307922,158.4874060918577,-76.34441211874652,0.12189995230239276
177,w99758900,sfh,40784.22172972974,45315.801921921935,50980.27716216217,r1,-73128.67682901796,-83304.70718438418,-10176.030355366223,82.77785695786588,-122.9317927443549,0.12189995230239276
178,w99758903,trade,84125.65091962807,93472.94546625341,105157.06364953508,nr2,-129764.14741489051,-147828.15173435013,-18064.004319459622,400.34018093422054,-45.121636997080984,0.11221183382246458
179,w99758905,sfh,38369.02484768245,42632.24983075828,47961.28105960306,r1,-68798.07678873472,-78371.49378669114,-9573.416997956418,110.54209396946244,-86.60426679271247,0.12189995230239276
180,w99758908,ab,60594.09937389486,67326.7770821054,75742.62421736858,r2,-100014.04566619504,-113931.23942373799,-13917.193757542947,248.9345047255978,-55.90704981972654,0.11221183382246458
181,w99758913,ab,63533.46915458984,70592.74350509982,79416.83644323729,r2,-104865.64452670906,-119457.94987408812,-14592.305347379064,208.22132023065353,-70.08074548377031,0.11221183382246458
182,w99758915,ab,24357.39548791632,27063.772764351466,30446.7443598954,r1,-43674.343348667746,-49751.732725011236,-6077.38937634349,71.10941483918579,-85.46532677968915,0.12189995230239276
183,w99758919,ab,190070.1333112079,211189.03701245322,237587.66663900987,r2,-313721.68559628224,-357376.8087872661,-43655.12319098384,819.0798590054737,-53.297761764023676,0.11221183382246458
184,w99758922,th,27223.424596772464,30248.249551969402,34029.280745965574,r1,-48813.313950411975,-55605.803381976664,-6792.489431564689,83.9358181065414,-80.92480164955141,0.12189995230239276
185,w99758926,sfh,4835.136353176289,5372.373725751432,6043.920441470361,r0,-10638.370215773646,-12118.72488567217,-1480.3546698985247,36.12754547015065,-40.97578871284309,0.1495802908164732
186,w99758928,sfh,53884.22690132253,59871.3632236917,67355.28362665315,r2,-88939.0152784126,-101315.09205832746,-12376.07677991486,119.38002583179623,-103.66957699734856,0.11221183382246458
187,w99758931,th,11833.820237993015,13148.689153325573,14792.27529749127,r1,-21218.784596937756,-24171.429243678256,-2952.6446467405003,65.79372537583113,-44.877298403065254,0.12189995230239276
188,w99758935,ab,101457.70604689307,112730.78449654786,126822.13255861633,r2,-167461.7784670461,-190764.48562567032,-23302.707158624224,355.7203856162727,-65.50849515765908,0.11221183382246458
189,w99758936,th,46635.8976451503,51817.664050167,58294.87205643787,r1,-83621.10009414061,-95257.17625201578,-11636.07615787517,99.44306262517348,-117.01244763281817,0.12189995230239276
190,w99758945,mfh,91140.69881173239,101267.4431241471,113925.87351466548,r2,-150432.96471426068,-171366.0716944299,-20933.10698016922,525.0721962768584,-39.867102331070065,0.11221183382246458
191,w99758951,ab,79184.39851825568,87982.66502028408,98980.4981478196,r2,-130698.40349614817,-148885.39906403408,-18186.99556788591,355.6037514369003,-51.14399241964431,0.11221183382246458
192,w99758953,other,111232.46118982154,123591.62354424615,139040.5764872769,nr2,-171576.50886941754,-195461.06295526595,-23884.554085848416,525.4067761451006,-45.459166440693686,0.11221183382246458
193,w99758954,sfh,17637.031873606473,19596.70208178497,22046.28984200809,r1,-31624.308357657697,-36024.90653294549,-4400.598175287792,37.75478148937691,-116.55737370711553,0.12189995230239276
194,w99758959,sfh,15915.260940163256,17683.623266848062,19894.07617520407,r1,-28537.064692699325,-32508.06552517614,-3971.000832476817,30.14875982720405,-131.71357147811017,0.12189995230239276
195,w99758962,mfh,55971.30194315845,62190.33549239827,69964.12742894805,r2,-92383.85265861603,-105239.28680243084,-12855.434143814811,201.50926117040217,-63.79574848891872,0.11221183382246458
196,w99758966,th,51018.4128509595,56687.125389955,63773.016063699375,r2,-84208.82438085941,-95926.68377947637,-11717.859398616958,155.61690238779408,-75.29940012182158,0.11221183382246458
197,w99758967,ab,36623.26222755478,40692.513586171975,45779.07778444347,r1,-65667.81451933277,-74805.64803273948,-9137.833513406717,90.83302856497467,-100.60033952154576,0.12189995230239276
198,w99758970,th,49030.390295548124,54478.211439497914,61287.98786943515,r1,-87914.5761437953,-100148.09976695794,-12233.523623162633,391.2386861808598,-31.268696208399447,0.12189995230239276
199,w99758974,sfh,47335.60314939895,52595.11461044328,59169.50393674868,r1,-84875.71610801898,-96686.37508613858,-11810.658978119594,163.93810575278476,-72.04340274572783,0.12189995230239276
200,w99758975,sfh,48071.62247241437,53412.913858238186,60089.52809051796,r1,-86195.44508481277,-98189.74750776195,-11994.302422949171,139.83927450878545,-85.77205842265454,0.12189995230239276
201,w99758979,trade,144125.91959091145,160139.91065656827,180157.3994886393,nr2,-222314.79782509568,-253262.44822156796,-30947.65039647228,705.2831632008775,-43.879752149503425,0.11221183382246458
202,w99758981,other,102221.50444424796,113579.44938249773,127776.88055530994,nr2,-157677.07264872265,-179626.7357733111,-21949.663124588464,319.7999828794971,-68.63559818531714,0.11221183382246458
203,w99758984,ab,92372.83522047219,102636.48357830243,115466.04402559024,r2,-152466.67671467,-173682.7795857484,-21216.102871078387,336.42351993245535,-63.06367306108087,0.11221183382246458
204,w99758985,ab,306978.7199886024,341087.46665400267,383723.39998575294,r2,-506686.0310942634,-577192.604666087,-70506.57357182354,1446.6540044941007,-48.737689421790876,0.11221183382246458
205,w99758989,education,94750.5566883886,105278.39632043178,118438.19586048575,nr2,-146153.10635161214,-166498.55921384867,-20345.452862236532,963.3213891830295,-21.12010912525366,0.11221183382246458
206,w99758991,ab,134819.7189828535,149799.6877587261,168524.64872856686,r2,-222527.69940275417,-253492.9612155276,-30965.261812773446,346.04414169639347,-89.48356027925836,0.11221183382246458
207,w99758995,sfh,16232.701755664308,18036.335284071454,20290.877194580382,r1,-29106.256057020357,-33156.46122974369,-4050.205172723334,38.315451947040856,-105.70683541255046,0.12189995230239276
208,w99758997,other,192039.1135174778,213376.79279719753,240048.89189684723,nr2,-296221.0879023657,-337456.96944578603,-41235.88154342031,604.6954287230968,-68.19281176061796,0.11221183382246458
209,w99759000,other,116349.81659107027,129277.57399007808,145437.27073883783,nr2,-179470.04970271752,-204453.43546549033,-24983.385762772814,505.76658869385716,-49.39706639636366,0.11221183382246458
210,w99759001,other,81868.18169821729,90964.64633135255,102335.22712277161,nr2,-126281.99226209895,-143861.25817750662,-17579.26591540767,277.86601877255595,-63.26525997335779,0.11221183382246458
211,w99759005,th,48787.6394529191,54208.48828102122,60984.54931614888,r1,-87479.30860238608,-99652.26370569918,-12172.9551033131,200.24946516156197,-60.78895188804582,0.12189995230239276
212,w99759006,sfh,118338.95808019528,131487.73120021698,147923.6976002441,r2,-195325.25575619965,-222505.2324484082,-27179.976692208555,478.86383471041916,-56.7593013338436,0.11221183382246458
213,w99759010,ab,100164.48101582576,111293.86779536195,125205.6012697822,r2,-165327.23618239656,-188332.91667480348,-23005.680492406915,347.4218390390277,-66.21829115878512,0.11221183382246458
214,w99759011,health,94644.31092409248,105160.34547121386,118305.3886551156,nr2,-145989.22184231423,-166311.86092630128,-20322.639083987044,1184.1155465334652,-17.162716209142086,0.11221183382246458
215,w99759013,other,188861.96138138667,209846.6237570963,236077.45172673333,nr2,-291320.3182365102,-331873.9811072364,-40553.6628707262,563.6367099712603,-71.95000281793928,0.11221183382246458
216,w99759015,mfh,62072.4096151102,68969.34401678911,77590.51201888775,r2,-102454.08173408668,-116710.8123487385,-14256.730614651824,262.8249901607633,-54.24419727336942,0.11221183382246458
217,w99759016,other,8274.400246768564,9193.778051965071,10343.000308460705,nr1,-13864.696009209862,-15794.750909486751,-1930.0549002768894,162.4421672269469,-11.881489475453883,0.12189508851780416
218,w99759020,other,22603.34663861626,25114.82959846251,28254.183298270327,nr1,-37874.47072766379,-43146.840765547284,-5272.370037883491,78.66829424034803,-67.02026640841228,0.12189508851780416
219,w99759023,th,13227.211818786018,14696.902020873353,16534.014773482522,r1,-23717.223411912317,-27017.53179775822,-3300.308385845903,45.55874986834824,-72.4407143607507,0.12189995230239276
220,w99759028,trade,115765.5873422765,128628.43038030723,144706.98417784562,nr2,-178568.87378864357,-203426.8100653393,-24857.93627669572,314.5253525768406,-79.03317196225943,0.11221183382246458
221,w99759036,mfh,84746.80351227075,94163.11501363416,105933.50439033844,r2,-139879.47282193418,-159344.03615400047,-19464.56333206629,422.98085668310523,-46.017598727048366,0.11221183382246458
222,w99759038,ab,41903.62782702907,46559.586474476746,52379.53478378634,r1,-75135.84242536823,-85591.17467600139,-10455.33225063316,116.55152825303375,-89.70566415855654,0.12189995230239276
224,w99759044,trade,122841.70360988966,136490.7817887663,153552.12951236207,nr2,-189483.8109622378,-215861.17672834432,-26377.365766106523,415.2007402397692,-63.529187715017514,0.11221183382246458
225,w99759045,trade,174446.00708192267,193828.89675769184,218057.50885240332,nr2,-269083.6520307512,-306541.82787834044,-37458.17584758921,941.2816024620085,-39.79486664736027,0.11221183382246458
226,w99759047,mfh,82183.67542792685,91315.19491991872,102729.59428490855,r2,-135648.88251818065,-154524.749086968,-18875.866568787344,442.628270605579,-42.644963781826334,0.11221183382246458
227,w99759050,trade,22436.473126277346,24929.414584752605,28045.59140784668,nr1,-37594.85523269523,-42828.30099442446,-5233.4457617292355,246.0824731603265,-21.267039844481594,0.12189508851780416
228,w99759051,th,25418.04481124886,28242.27201249873,31772.556014061072,r1,-45576.15435069948,-51918.18527842908,-6342.030927729604,91.54405212756247,-69.27845971786645,0.12189995230239276
229,w99759055,other,60006.3243937704,66673.693770856,75007.905492213,nr2,-92559.99138595894,-105444.9377869033,-12884.946400944362,270.5142616614699,-47.631301661533065,0.11221183382246458
230,w99759057,th,44736.42808809028,49707.14232010031,55920.53511011285,r1,-80215.23161134095,-91377.37302063056,-11162.141409289616,194.30349186724052,-57.44694190527591,0.12189995230239276
231,w99759061,trade,98749.33905457793,109721.48783841991,123436.6738182224,nr2,-152321.24387891637,-173525.3411753509,-21204.097296434542,356.20750593692065,-59.52737363201294,0.11221183382246458
232,w99759062,th,34301.57786339912,38112.86429266569,42876.9723292489,r1,-61504.888310014896,-70063.44068078294,-8558.55237076804,137.67195288166403,-62.166274187484994,0.12189995230239276
233,w99759063,sfh,87087.89013712364,96764.32237458182,108859.86267140455,r2,-143743.57092762247,-163745.83275670293,-20002.261829080468,182.5971095246263,-109.54314600682562,0.11221183382246458
234,w99759067,other,57716.018485241344,64128.90942804594,72145.02310655167,nr2,-89027.18551413872,-101420.34260501785,-12393.157090879133,231.4229553733021,-53.55197832854596,0.11221183382246458
235,w99759073,sfh,16192.234580688642,17991.371756320714,20240.2932258608,r1,-29033.6958649787,-33073.80411336504,-4040.1082483863393,34.86947953915223,-115.86373819689553,0.12189995230239276
236,w99759074,mfh,124020.14699394579,137800.16332660642,155025.18374243221,r2,-204702.3847725427,-233187.2114039837,-28484.826631441014,1179.944325777702,-24.14082258725779,0.11221183382246458
237,w99759077,sfh,76041.95875542685,84491.0652838076,95052.44844428355,r2,-125511.62595195991,-142976.8690141961,-17465.243062236186,212.39228247441352,-82.23106253561821,0.11221183382246458
239,w99759083,trade,53688.62976980651,59654.03307756279,67110.78721225813,nr2,-82814.92258061272,-94343.29269681203,-11528.370116199309,341.51128259450195,-33.75692313476997,0.11221183382246458
240,w99759085,other,63219.14716218096,70243.49684686774,79023.93395272619,nr2,-97515.78314246197,-111090.60764517196,-13574.824502709991,319.12387123871594,-42.53779088984397,0.11221183382246458
241,w99759087,other,172228.27172471667,191364.7463607963,215285.33965589583,nr2,-265662.78651977127,-302644.75587583205,-36981.969356060785,592.8829183824361,-62.37651348930542,0.11221183382246458
242,w99759088,ab,88772.98798335774,98636.65331484194,110966.23497919718,r2,-146524.92182955323,-166914.2152915613,-20389.293462008063,334.1662621571682,-61.01541589024442,0.11221183382246458
243,w99759091,sfh,26117.797228630116,29019.774698477904,32647.246535787643,r1,-46830.85448277767,-53347.47993600048,-6516.625453222812,80.87078364617192,-80.5807135706083,0.12189995230239276
244,w99759093,sfh,75147.93912289603,83497.71013655115,93934.92390362003,r2,-124035.99513512607,-141295.90063846554,-17259.90550333947,176.2003906674683,-97.95611370642749,0.11221183382246458
245,w99759094,other,126904.24854374719,141004.72060416354,158630.310679684,nr2,-195750.30250095233,-223000.0042125283,-27249.701711575966,339.69808716569094,-80.21741287664263,0.11221183382246458
246,w99759096,mfh,51720.33796259346,57467.0421806594,64650.42245324182,r2,-85367.39214396825,-97246.46901892092,-11879.076874952676,246.47077107857913,-48.19669619634298,0.11221183382246458
247,w99759099,th,9239.914096012919,10266.571217792132,11549.892620016148,r1,-16567.74760428152,-18873.189324981657,-2305.441720700135,50.23060751573648,-45.897149859831494,0.12189995230239276
248,w99759102,other,406110.52822502115,451233.9202500235,507638.1602812764,nr2,-626427.0870448045,-713629.7684605295,-87202.68141572503,1460.464218017459,-59.70887909468973,0.11221183382246458
249,w99759105,mfh,68828.22353302287,76475.80392558097,86035.27941627859,r2,-113604.94111940713,-129413.34049813008,-15808.399378722956,189.26809048298745,-83.523848834645,0.11221183382246458
250,w99759110,th,19868.534330993105,22076.149256659006,24835.66791374138,r1,-35625.5327314069,-40582.910852010835,-4957.378120603935,35.61810292806477,-139.18141936464113,0.12189995230239276
251,w99759111,th,73387.19968617179,81541.33298463533,91733.99960771474,r2,-121129.79343808963,-137985.29402163267,-16855.500583543035,238.72463138289748,-70.6064576826511,0.11221183382246458
252,w99759113,th,195800.75377560774,217556.3930840086,244750.94221950966,r2,-323180.404229685,-368151.7307503343,-44971.32652064925,635.4707306571305,-70.7685253640952,0.11221183382246458
253,w99759120,th,48199.00600393569,53554.4511154841,60248.75750491961,r1,-86423.85177531416,-98449.9375357541,-12026.085760439935,160.90588292758912,-74.7398761414579,0.12189995230239276
254,w99759121,ab,15786.92487509207,17541.02763899119,19733.656093865087,r1,-28306.95004958337,-32245.929878876486,-3938.9798292931155,33.129497365746644,-118.8964561039709,0.12189995230239276
255,w99759126,ab,74343.42407450413,82603.8045272268,92929.28009313016,r2,-122708.09678164919,-139783.22205184682,-17075.125270197634,310.54387535755524,-54.984582293041875,0.11221183382246458
256,w99759127,other,33192.96034430455,36881.06704922728,41491.20043038068,nr1,-55618.56945453761,-63361.03221396729,-7742.4627594296835,85.13879598667843,-90.93930293119412,0.12189508851780416
257,w99759131,ab,65447.15887151072,72719.06541278969,81808.9485893884,r2,-108024.29945708514,-123056.13919572343,-15031.839738638286,277.0331318277866,-54.26007943332424,0.11221183382246458
258,w99759132,ab,47475.69915630669,52750.77684034077,59344.62394538336,r1,-85126.91706710761,-96972.53125973165,-11845.614192624038,153.35469039995223,-77.24324676167666,0.12189995230239276
259,w99759137,mfh,71452.94416011575,79392.16017790638,89316.18020014468,r2,-117937.19345703597,-134348.43611429786,-16411.242657261886,162.2998407471925,-101.11681306468425,0.11221183382246458
260,w99759138,mfh,90412.26949883746,100458.0772209305,113015.33687354681,r2,-149230.6502427652,-169996.45228745413,-20765.802044688928,418.42527116853745,-49.62846050549531,0.11221183382246458
261,w99759140,ab,47638.02152245789,52931.13502495321,59547.526903072365,r1,-85417.97128741506,-97304.08637119882,-11886.115083783763,160.4533356629312,-74.07832959455114,0.12189995230239276
262,w99759142,sfh,22814.81416093621,25349.793512151344,28518.51770117026,r1,-40908.39792764784,-46600.899380593066,-5692.501452945224,128.98004897348582,-44.13474408057807,0.12189995230239276
263,w99759148,ab,134308.71212408383,149231.90236009314,167885.89015510477,r2,-221684.25319533772,-252532.14745023972,-30847.894254902,518.2482564277947,-59.523392259014585,0.11221183382246458
264,w99759152,ab,40677.43477170874,45197.14974634304,50846.79346463592,r1,-72937.2010913069,-83086.58713962762,-10149.386048320725,155.39786574579776,-65.31226152695847,0.12189995230239276
265,w99759159,sfh,38411.25965578857,42679.177395320636,48014.07456973571,r1,-68873.8064582475,-78457.7614209146,-9583.954962667092,71.9146042395383,-133.26854905220878,0.12189995230239276
266,w99759161,mfh,98072.77651508726,108969.75168343028,122590.97064385907,r2,-161874.7576140432,-184400.01745293604,-22525.259838892845,242.4930030848831,-92.89034962797679,0.11221183382246458
267,w99759162,mfh,106199.79157117703,117999.76841241893,132749.7394639713,r2,-175288.86333305313,-199680.72807860788,-24391.864745554747,714.1891373082996,-34.15322842557506,0.11221183382246458
268,w99759164,mfh,133516.4873513189,148351.65261257655,166895.6091891486,r2,-220376.6406485732,-251042.5774888751,-30665.936840301903,595.7694656141102,-51.47282398686196,0.11221183382246458
269,w99759165,mfh,60767.94358070263,67519.93731189182,75959.92947587828,r2,-100300.98552697571,-114258.10765270583,-13957.122125730122,240.76284124148083,-57.970416255934516,0.11221183382246458
270,w99759170,sfh,46907.23520759416,52119.150230660176,58634.044009492696,r1,-84107.62542364238,-95811.40274522438,-11703.77732158199,93.69908212199807,-124.90813203851282,0.12189995230239276
271,w99759172,other,61475.644910460534,68306.27212273392,76844.55613807567,nr2,-94826.42406188151,-108026.87247523252,-13200.448413351012,204.59550149962305,-64.51973927381455,0.11221183382246458
272,w99759176,sfh,15844.100503271135,17604.556114745705,19805.125629088918,r1,-28409.469549975238,-32362.715213045754,-3953.2456630705165,41.50382452430203,-95.25015365164104,0.12189995230239276
273,w99759177,ab,105239.42791554518,116932.69768393908,131549.28489443148,r2,-173703.7278907744,-197875.0172467907,-24171.289356016292,360.73507672324774,-67.00565294502884,0.11221183382246458
274,w99759180,education,18970.068178191024,21077.85353132336,23712.58522273878,nr1,-31786.50061885997,-36211.38604305769,-4424.885424197721,347.1465133147314,-12.746449278567326,0.12189508851780416
275,w99759183,sfh,21547.14075889821,23941.2675098869,26933.925948622764,r1,-38635.379720834746,-44011.58525166295,-5376.205530828207,128.67689446713774,-41.78065963661575,0.12189995230239276
276,w99759189,ab,69510.38003412205,77233.75559346894,86887.97504265256,r2,-114730.87965397371,-130695.95607380895,-15965.07641983524,171.2441471248865,-93.22990997287683,0.11221183382246458
277,w99759190,other,75870.3913169519,84300.43479661322,94837.98914618987,nr2,-117030.37700931827,-133321.75854974618,-16291.381540427916,369.99921465907244,-44.03085437745928,0.11221183382246458
278,w99759195,sfh,57125.83316341083,63473.14795934537,71407.29145426354,r2,-94289.4728325024,-107410.0785830811,-13120.605750578688,184.4751641433686,-71.1239684296025,0.11221183382246458
279,w155463247,mfh,204207.59857248887,226897.33174720986,255259.4982156111,r2,-337056.38502833876,-383958.5874781085,-46902.20244976971,886.8482149265707,-52.88639212478217,0.11221183382246458
280,w155463249,trade,72821.68912813874,80912.98792015415,91027.11141017341,nr2,-112327.74189234055,-127964.48636422348,-15636.744471882936,504.4367525316775,-30.998424269058358,0.11221183382246458
281,w155463253,mfh,131286.33375919817,145873.70417688685,164107.9171989977,r2,-216695.64389295373,-246849.36122720919,-30153.71733425546,721.7602650925515,-41.77802352473482,0.11221183382246458
282,w155463254,mfh,173118.87987651138,192354.31097390153,216398.5998456392,r2,-285742.666968482,-325504.4427721538,-39761.7758036718,852.2730644002556,-46.65379848845998,0.11221183382246458
283,w155463255,mfh,117165.83461546722,130184.26068385247,146457.293269334,r2,-193388.94801360212,-220299.48285043464,-26910.53483683252,713.9319995328784,-37.69341457511349,0.11221183382246458
284,w155463260,mfh,85306.4605474638,94784.95616384866,106633.07568432974,r2,-140803.21894331506,-160396.32375841407,-19593.10481509901,725.1058137452229,-27.021028439834506,0.11221183382246458
285,w155463261,mfh,199389.28089307013,221543.64543674458,249236.60111633764,r2,-329103.4746063178,-374899.01054197556,-45795.53593565774,1003.1358517257496,-45.652376850925194,0.11221183382246458
286,w155463268,mfh,174954.7795993417,194394.19955482412,218693.47449917713,r2,-288772.9250400594,-328956.368504874,-40183.44346481463,907.8277638942003,-44.263289869484176,0.11221183382246458
287,w155463269,mfh,121911.55697672244,135457.28552969158,152389.44622090305,r2,-201222.03568817765,-229222.56341711595,-28000.527728938294,646.430608794326,-43.31559698443547,0.11221183382246458
288,w155463275,mfh,107272.12676118177,119191.25195686864,134090.1584514772,r2,-177058.81423208088,-201696.97188018772,-24638.157648106833,531.2511221051216,-46.37761055539295,0.11221183382246458
289,w155463277,mfh,149858.8156187259,166509.79513191766,187323.51952340736,r2,-247350.59326965225,-281770.0201576147,-34419.42688796247,722.3371928531676,-47.65008257709783,0.11221183382246458
290,w155463281,mfh,176683.1380860167,196314.5978733519,220853.92260752086,r2,-291625.6801168737,-332206.09127639944,-40580.41115952574,852.691491766274,-47.590965256926694,0.11221183382246458
291,w155463286,sfh,28745.1893159983,31939.09923999811,35931.48664499787,r1,-51541.9338833736,-58714.11730736476,-7172.183423991162,75.58565192222595,-94.88815987683746,0.12189995230239276
292,w155463289,mfh,205186.8737855475,227985.415317275,256483.59223193437,r2,-338672.7350837175,-385799.85651112563,-47127.12142740813,870.3151384696364,-54.14949062046254,0.11221183382246458
293,w155463294,mfh,134192.60324643238,149102.892496036,167740.75405804047,r2,-221492.6088155768,-252313.8352964886,-30821.226480911806,520.8021583877504,-59.18029713303266,0.11221183382246458
294,w155463296,mfh,132344.45191150237,147049.3910127804,165430.56488937794,r2,-218442.1287536623,-248838.87363509077,-30396.744881428458,531.2875348292291,-57.21335978868549,0.11221183382246458
295,w155463300,mfh,126841.32979328472,140934.81088142746,158551.6622416059,r2,-209358.90922362363,-238491.7023740746,-29132.793150450976,722.957951451838,-40.29666330102152,0.11221183382246458
296,w155463302,mfh,163285.9243700377,181428.80485559747,204107.40546254712,r2,-269512.8084307743,-307016.1605858251,-37503.35215505079,825.416995370388,-45.43564327533863,0.11221183382246458
297,w155463304,mfh,103383.28253849263,114870.31393165847,129229.10317311577,r2,-170640.05320261477,-194385.02489533502,-23744.971692720253,1087.9011799693108,-21.826404943682558,0.11221183382246458
298,w155463308,mfh,171320.0712007868,190355.63466754087,214150.08900098348,r2,-282773.6298031871,-322122.2569813081,-39348.62717812101,740.3594694465398,-53.148002831025195,0.11221183382246458
299,w155463310,mfh,133382.412808252,148202.6808980578,166728.01601031498,r2,-220155.34290487334,-250790.4856346415,-30635.14272976815,722.3160033598542,-42.412382651455495,0.11221183382246458
300,w155463313,mfh,138004.13534209586,153337.92815788428,172505.16917761983,r2,-227783.76173331597,-259480.41719554027,-31696.6554622243,774.0583199881017,-40.948665809459314,0.11221183382246458
301,w155463314,mfh,212180.81625959487,235756.46251066096,265226.0203244936,r2,-350216.6393452514,-398950.1226716923,-48733.48332644091,1101.9502923069522,-44.22475647646185,0.11221183382246458
302,w155463317,mfh,156226.80651668078,173585.34057408976,195283.50814585097,r2,-257861.32845757974,-293743.34929592436,-35882.020838344615,740.3064833164215,-48.46914304681017,0.11221183382246458
303,w155463319,mfh,154042.7177732698,171158.57530363312,192553.39721658724,r2,-254256.36438385613,-289636.74584576313,-35380.381461907,828.4481069911271,-42.70681671348901,0.11221183382246458
304,w155463321,mfh,142619.8067169447,158466.45190771634,178274.75839618087,r2,-235402.19277584687,-268158.97114622,-32756.778370373126,624.9694833666086,-52.41340456163988,0.11221183382246458
305,w155463324,mfh,151137.524031429,167930.58225714334,188921.90503928624,r2,-249461.17504086887,-284174.2944322744,-34713.11939140555,722.1055689860135,-48.07208375383393,0.11221183382246458
