,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,NFA_x,npv_per_nfa,NFA_y
149,w99758826,ab,106368.10829847213,118186.78699830236,132960.13537309016,r2,-175566.67977102342,-257244.74978838544,-81678.07001736201,392.0728006519377,-208.32373447366896,392.0728006519377
150,w99758837,mfh,81068.34105236304,90075.9345026256,101335.4263154538,r2,-133807.95899058756,-196058.8135238481,-62250.85453326054,194.723237061128,-319.6888849671218,194.723237061128
151,w99758838,ab,109862.70524728548,122069.67249698387,137328.38155910684,r2,-181334.7130025585,-265696.2182979712,-84361.50529541267,478.1149431033991,-176.44607538896418,478.1149431033991
152,w99758842,sfh,28836.13150330949,32040.146114788324,36045.16437913686,r1,-51704.99894981219,-75759.47517490399,-24054.4762250918,66.20839738831855,-363.31458204629257,66.20839738831855
153,w99758845,th,68631.03812160477,76256.7090240053,85788.79765200596,r2,-113279.47525810951,-165979.9587651683,-52700.48350705879,141.8255072105676,-371.5867797237253,141.8255072105676
154,w99758846,other,132388.56970357036,147098.41078174484,165485.71212946295,nr2,-204209.88946015234,-299227.7015882884,-95017.81212813608,563.5821329504251,-168.5962108676256,563.5821329504251
155,w99758847,sfh,141765.98617754248,157517.76241949163,177207.4827219281,r2,-233992.9128739939,-342852.34762673185,-108859.43475273796,385.25146163031457,-282.56722062017496,385.25146163031457
156,w99758850,ab,51542.08490718524,57268.98323020582,64427.60613398155,r2,-85073.17522502817,-124651.3729314018,-39578.19770637363,177.17881421931088,-223.37996718605402,177.17881421931088
157,w99758852,other,94738.4325839545,105264.92509328279,118423.04072994312,nr2,-146134.40487283768,-214129.99247327918,-67995.5876004415,422.9061155930161,-160.78175531960642,422.9061155930161
158,w99758858,sfh,9200.09663478349,10222.329594203877,11500.12079347936,r1,-16496.352389884763,-24170.873701612993,-7674.521311728229,57.38898355839774,-133.72812752326948,57.38898355839774
159,w99758862,sfh,153965.21116104606,171072.45684560674,192456.51395130757,r2,-254128.4352631253,-372355.4254636316,-118226.99020050626,402.33381934519855,-293.8529761005963,402.33381934519855
160,w99758864,other,39005.52169932354,43339.46855480393,48756.90212415442,nr1,-65358.17520465733,-95768.99825074557,-30410.82304608824,101.365438436158,-300.01175464990064,101.365438436158
161,w99758865,other,19191.6289905496,21324.03221172178,23989.536238187,nr1,-32157.75088707185,-47120.58711566414,-14962.836228592289,63.831228005420414,-234.41247640295555,63.831228005420414
162,w99758868,ab,107761.9123396737,119735.45815519299,134702.3904245921,r2,-177867.23349600408,-260615.5794249043,-82748.34592890023,445.0926624152809,-185.91262655256776,445.0926624152809
163,w99758869,other,36782.57152472311,40869.523916359016,45978.21440590389,nr1,-61633.37008340504,-90311.06044840376,-28677.69036499872,105.27734354436397,-272.4013486616322,105.27734354436397
164,w99758874,ab,145140.5559918637,161267.2844354041,181425.6949898296,r2,-239562.83441752108,-351013.5378689481,-111450.70345142699,732.9468768487684,-152.0583646260942,732.9468768487684
165,w99758876,sfh,19767.0966607297,21963.44073414411,24708.870825912127,r1,-35443.64860336986,-51932.93242460791,-16489.283821238052,118.68904608124866,-138.92843834931745,118.68904608124866
166,w99758878,other,165946.20228490618,184384.6692054513,207432.75285613272,nr2,-255972.6697010977,-375075.4374656447,-119102.76776454697,556.4759241774678,-214.03040561115714,556.4759241774678
167,w99758879,other,63241.62786203879,70268.47540226532,79052.03482754849,nr2,-97550.45971041064,-142940.18730039487,-45389.727589984235,141.26093079326674,-321.3183385886889,141.26093079326674
168,w99758882,other,173463.4893925074,192737.21043611935,216829.36174063425,nr2,-267568.11463052564,-392066.1833315707,-124498.06870104506,536.390386541374,-232.10346759531643,536.390386541374
169,w99758886,sfh,28508.101772463415,31675.66863607046,35635.12721557927,r1,-51116.820993731046,-74897.66192343467,-23780.840929703627,70.57262436598539,-336.9697689911263,70.57262436598539
170,w99758887,sfh,35123.0717850301,39025.635316700114,43903.839731287626,r1,-62977.87862254458,-92276.78423712865,-29298.905614584073,84.85345135740936,-345.2883194011143,84.85345135740936
171,w99758888,other,23233.64309960051,25815.158999556123,29042.053874500638,nr1,-38930.60392966114,-57044.81387317728,-18114.209943516136,71.82869699064176,-252.18625288269055,71.82869699064176
172,w99758891,trade,394777.7044394887,438641.8938216541,493472.1305493609,nr2,-608946.161782927,-892285.6814770999,-283339.5196941729,1365.0763243824242,-207.56313374811396,1365.0763243824242
173,w99758895,other,11343.022479982455,12603.358311091617,14178.778099978068,nr1,-19006.52057193013,-27850.156919256053,-8843.636347325923,154.4283221337944,-57.26693280824438,154.4283221337944
174,w99758899,th,51555.465518172896,57283.85057574766,64444.33189771612,r2,-85095.26069295636,-124683.73311887338,-39588.47242591702,158.4874060918577,-249.78938959334053,158.4874060918577
175,w99758900,sfh,14105.077346915961,15672.308163239957,17631.34668364495,r1,-25291.291563350238,-37057.441528907555,-11766.149965557317,82.77785695786588,-142.1412730163613,82.77785695786588
176,w99758903,trade,111219.17925647758,123576.86584053065,139023.97407059697,nr2,-171556.02143499584,-251380.1565797422,-79824.13514474637,400.34018093422054,-199.39076551964237,400.34018093422054
177,w99758905,sfh,42224.87349281815,46916.52610313128,52781.09186602269,r1,-75711.85612576175,-110934.93087918119,-35223.07475341944,110.54209396946244,-318.6394746887092,110.54209396946244
178,w99758908,ab,62155.14284179054,69061.2698242117,77693.92855223817,r2,-102590.63768255062,-150318.40298909813,-47727.76530654752,248.9345047255978,-191.72820320412455,248.9345047255978
179,w99758913,ab,66297.76659895918,73664.18510995463,82872.20824869897,r2,-109428.27642804579,-160337.08461207076,-50908.808184024965,208.22132023065353,-244.49373449189363,208.22132023065353
180,w99758915,ab,27065.001520575188,30072.223911750207,33831.251900718984,r1,-48529.25140244273,-71106.28936379448,-22577.03796135175,71.10941483918579,-317.49716985310323,71.10941483918579
181,w99758919,ab,208080.77592565658,231200.8621396184,260100.9699070707,r2,-343449.2869886883,-503230.60168155207,-159781.3146928638,819.0798590054737,-195.07415905314795,819.0798590054737
182,w99758922,th,29500.748365313924,32778.60929479325,36875.9354566424,r1,-52896.69881940193,-77505.58403323226,-24608.885213830326,83.9358181065414,-293.1869346003607,83.9358181065414
183,w99758926,sfh,13125.615217519764,14584.016908355294,16407.019021899705,r1,-23535.05431058286,-34484.15818581301,-10949.10387523015,36.12754547015065,-303.0680255949448,36.12754547015065
184,w99758928,sfh,50451.804126083465,56057.56014009274,63064.755157604326,r2,-83273.6040958785,-122014.59569412496,-38740.99159824646,119.38002583179623,-324.51820418293124,119.38002583179623
185,w99758931,th,29795.3796286822,33105.977365202445,37244.22453585275,r1,-53424.99122094304,-78279.65145210006,-24854.660231157024,65.79372537583113,-377.7664220893504,65.79372537583113
186,w99758935,ab,97740.68299085365,108600.75887872626,122175.85373856705,r2,-161326.61815423868,-236379.85052413694,-75053.23236989827,355.7203856162727,-210.98940461303968,355.7203856162727
187,w99758936,th,46648.143097256325,51831.270108062585,58310.1788715704,r1,-83643.05696058815,-122555.92739706994,-38912.8704364818,99.44306262517348,-391.3080451187875,99.44306262517348
188,w99758945,mfh,72696.76550898828,80774.18389887585,90870.95688623533,r2,-119990.19212311266,-175812.67123139426,-55822.479108281594,525.0721962768584,-106.31391169462664,525.0721962768584
189,w99758951,ab,88176.77832572878,97974.19813969864,110220.97290716098,r2,-145540.84350277114,-213250.1333378874,-67709.28983511627,355.6037514369003,-190.4065678765227,355.6037514369003
190,w99758953,other,115621.89938143763,128468.77709048626,144527.37422679702,nr2,-178347.23454391598,-261331.28624809734,-82984.05170418136,525.4067761451006,-157.9424847030595,525.4067761451006
191,w99758954,sfh,15454.106966036949,17171.229962263275,19317.633707546185,r1,-27710.186588569235,-40601.66783846911,-12891.481249899876,37.75478148937691,-341.45294294782667,37.75478148937691
192,w99758959,sfh,5386.67163386435,5985.190704293722,6733.339542330437,r1,-9658.641317403275,-14152.086103306523,-4493.444785903248,30.14875982720405,-149.0424419331733,30.14875982720405
193,w99758962,mfh,21723.95521923704,24137.72802137449,27154.944024046297,r1,-38952.41917826271,-57074.07201772637,-18121.652839463663,201.50926117040217,-89.92962772137534,201.50926117040217
194,w99758966,th,53966.642471051426,59962.936078946026,67458.30308881428,r2,-89075.04691581032,-130515.0167795575,-41439.969863747174,155.61690238779408,-266.29478692796255,155.61690238779408
195,w99758967,ab,36490.03724639751,40544.485829330566,45612.54655799688,r1,-65428.93374192909,-95868.1323319149,-30439.198589985805,90.83302856497467,-335.11156757491625,90.83302856497467
196,w99758970,th,114162.05294071334,126846.72548968148,142702.56617589167,r2,-188431.03361774032,-276093.9271539537,-87662.89353621338,391.2386861808598,-224.0649931425468,391.2386861808598
197,w99758974,sfh,52549.96407185974,58388.84896873304,65687.45508982467,r2,-86736.73774750685,-127088.86691038746,-40352.12916288061,163.93810575278476,-246.14246320334317,163.93810575278476
198,w99758975,sfh,48769.161981762925,54187.95775751436,60961.45247720365,r1,-87446.17733349116,-128128.3557759542,-40682.178442463046,139.83927450878545,-290.920977567766,139.83927450878545
199,w99758979,trade,118383.22027633703,131536.91141815225,147979.02534542128,nr2,-182606.5828847434,-267572.4874830569,-84965.9045983135,705.2831632008775,-120.47062659585092,705.2831632008775
200,w99758981,other,27092.453379920906,30102.725977689894,33865.56672490113,nr1,-45396.478180154445,-66519.22618420071,-21122.74800404627,319.7999828794971,-66.04987221655189,319.7999828794971
201,w99758984,ab,99044.44301429484,110049.38112699427,123805.55376786855,r2,-163478.54904964834,-239532.91422320285,-76054.36517355451,336.42351993245535,-226.0673248672511,336.42351993245535
202,w99758985,ab,308773.6475480953,343081.8306089948,385967.05943511915,r2,-509648.6622540226,-746750.139448497,-237101.47719447437,1446.6540044941007,-163.89646484778473,1446.6540044941007
203,w99758989,education,178962.42487789664,198847.1387532185,223703.03109737078,nr2,-276050.24424439034,-404495.0042649758,-128444.76002058544,963.3213891830295,-133.33531411517444,963.3213891830295
204,w99758991,ab,108571.37632794297,120634.8625866033,135714.2204099287,r2,-179203.30035935252,-262573.21846216853,-83369.91810281601,346.04414169639347,-240.92278428444467,346.04414169639347
205,w99758995,sfh,14153.006730026627,15725.56303336292,17691.258412533283,r1,-25377.231964305814,-37183.363582963386,-11806.131618657571,38.315451947040856,-308.1297758140987,38.315451947040856
206,w99758997,other,183323.21692341135,203692.46324823482,229154.0211542642,nr2,-282776.7831258604,-414351.36712020996,-131574.58399434958,604.6954287230968,-217.58819025999358,604.6954287230968
207,w99759000,other,34496.09632156219,38328.995912846876,43120.120401952736,nr1,-57802.1215724567,-84697.15169415448,-26895.030121697782,505.76658869385716,-53.17676320049972,505.76658869385716
208,w99759001,other,81574.80850317713,90638.67611464126,101968.51062897142,nr2,-125829.46295489468,-184377.26542831716,-58547.802473422475,277.86601877255595,-210.70515470747833,277.86601877255595
209,w99759005,th,50791.008241442374,56434.45360160264,63488.76030180296,r2,-83833.47999525166,-122834.94005465307,-39001.460059401405,200.24946516156197,-194.76436567725605,200.24946516156197
210,w99759006,sfh,107306.25960596674,119229.17733996305,134132.82450745843,r2,-177115.1524553124,-259513.61121894603,-82398.45876363362,478.86383471041916,-172.07074911694264,478.86383471041916
211,w99759010,ab,91918.43252307092,102131.59169230102,114898.04065383865,r2,-151716.65893078802,-222299.09465897325,-70582.43572818523,347.4218390390277,-203.16061858234633,347.4218390390277
212,w99759011,health,269958.28428687295,299953.6492076366,337447.8553585912,nr2,-416411.7152750534,-610165.9464465099,-193754.23117145651,1184.1155465334652,-163.62780789313848,1184.1155465334652
213,w99759013,other,171785.6852225,190872.98358055556,214732.106528125,nr2,-264980.0950993821,-388273.9716124571,-123293.87651307503,1127.2734199425206,-109.37353292634342,1127.2734199425206
214,w99759015,mfh,34217.03964154063,38018.932935045144,42771.29955192578,r1,-61353.30595674708,-89896.41918453906,-28543.113227791982,262.8249901607633,-108.60121486291273,262.8249901607633
215,w99759016,other,39579.42093353886,43977.13437059873,49474.27616692357,nr1,-66319.80845722102,-97178.0745138795,-30858.266056658482,162.4421672269469,-189.96462915658222,162.4421672269469
216,w99759020,other,23783.079223761644,26425.64358195738,29728.849029702054,nr1,-39851.2464669795,-58393.8266519141,-18542.580184934603,78.66829424034803,-235.7058884267041,78.66829424034803
217,w99759023,th,17153.126364166834,19059.029293518703,21441.407955208542,r1,-30756.63531855696,-45065.40174464611,-14308.766426089147,45.55874986834824,-314.07285027436865,45.55874986834824
218,w99759028,trade,117384.63411857742,130427.3712428638,146730.79264822177,nr2,-181066.25980889838,-265315.45999576454,-84249.20018686616,314.5253525768406,-267.86139653490585,314.5253525768406
219,w99759036,mfh,84448.21047114403,93831.34496793781,105560.26308893003,r2,-139386.62783604566,-204232.82053459628,-64846.192698550614,422.98085668310523,-153.30763005932678,422.98085668310523
220,w99759038,ab,40682.52312775101,45202.8034752789,50853.15390968876,r1,-72946.32483399032,-106882.80432469184,-33936.47949070152,116.55152825303375,-291.17146724172767,116.55152825303375
221,w99759044,trade,91754.0768965997,101948.97432955522,114692.59612074961,nr2,-141531.02448743823,-207384.68285139397,-65853.65836395574,415.2007402397692,-158.6067942121845,415.2007402397692
222,w99759045,trade,131494.20155201256,146104.66839112507,164367.75194001567,nr2,-202830.32306876944,-297206.23004460736,-94375.90697583792,941.2816024620085,-100.26320149994334,941.2816024620085
223,w99759047,mfh,92497.8685975063,102775.40955278477,115622.33574688286,r2,-152673.0514938927,-223700.42528683617,-71027.37379294346,442.628270605579,-160.46732328183154,442.628270605579
224,w99759050,trade,87689.82726981034,97433.14141090038,109612.28408726292,nr2,-135261.90345317166,-198198.57201698984,-62936.66856381818,246.0824731603265,-255.7543727334615,246.0824731603265
225,w99759051,th,29950.586920623486,33278.42991180387,37438.23365077935,r1,-53703.28766531547,-78687.41845716591,-24984.130791850446,91.54405212756247,-272.9192144240698,91.54405212756247
226,w99759055,other,63025.800446954905,70028.66716328323,78782.25055869363,nr2,-97217.54507378124,-142452.36919419508,-45234.82412041385,270.5142616614699,-167.21789026052215,270.5142616614699
227,w99759057,th,63544.9103105719,70605.45590063544,79431.13788821487,r2,-104884.5288126162,-153679.47042265174,-48794.94161003553,194.30349186724052,-251.1274560282997,194.30349186724052
228,w99759061,trade,95523.08154318364,106136.75727020403,119403.85192897954,nr2,-147344.7289785213,-215903.4741654637,-68558.7451869424,534.3112589053809,-128.31237231907778,534.3112589053809
229,w99759062,th,51134.694142143744,56816.326824604155,63918.36767767968,r2,-84400.75333907138,-123666.12333830827,-39265.36999923689,137.67195288166403,-285.20965365391055,137.67195288166403
230,w99759063,sfh,62796.75246680318,69774.16940755908,78495.94058350397,r2,-103649.65126636386,-151870.09653793,-48220.44527156613,182.5971095246263,-264.08109852945285,182.5971095246263
231,w99759067,other,53063.728204032785,58959.69800448087,66329.66025504097,nr2,-81851.00945763041,-119935.86352470543,-38084.85406707502,347.13443305995315,-109.71211853390942,347.13443305995315
232,w99759073,sfh,16322.376591394783,18135.973990438648,20402.970739243476,r1,-29267.048682298013,-42882.82164441116,-13615.772962113148,34.86947953915223,-390.4782389087584,34.86947953915223
233,w99759074,mfh,260161.20526083146,289068.00584536826,325201.5065760393,r2,-429411.0306512613,-629183.9276127156,-199772.89696145436,1179.944325777702,-169.30705338981474,1179.944325777702
234,w99759077,sfh,52914.64659119377,58794.05176799308,66143.3082389922,r2,-87338.66721785479,-127970.82922915915,-40632.16201130436,212.39228247441352,-191.30714891299894,212.39228247441352
235,w99759083,trade,45059.565495100775,50066.1838834453,56324.45686887597,nr1,-75502.41217067487,-110633.29654566577,-35130.8843749909,341.51128259450195,-102.86888359323704,341.51128259450195
236,w99759085,other,63311.391095623374,70345.9901062482,79139.23886952922,nr2,-97658.06977259796,-143097.8677715082,-45439.797998910246,319.12387123871594,-142.38921652125381,319.12387123871594
237,w99759087,other,172965.5863999473,192183.9848888303,216206.98299993412,nr2,-266800.0973062185,-390940.8114931159,-124140.71418689738,592.8829183824361,-209.38487235488384,592.8829183824361
238,w99759088,ab,88658.67471107052,98509.63856785613,110823.34338883814,r2,-146336.24119970776,-214415.57020664617,-68079.32900693841,334.1662621571682,-203.72891197172592,334.1662621571682
239,w99759091,sfh,11524.131641001168,12804.590712223518,14405.164551251459,r1,-20663.493448387035,-30276.674416904814,-9613.18096851778,80.87078364617192,-118.87087691121721,80.87078364617192
240,w99759093,sfh,54665.253714504965,60739.1707938944,68331.56714313121,r2,-90228.14494891322,-132204.5652485147,-41976.42029960148,176.2003906674683,-238.23114205700534,176.2003906674683
241,w99759094,other,127766.57717581006,141962.86352867784,159708.22146976256,nr2,-197080.44780750092,-288780.9673729654,-91700.51956546449,339.69808716569094,-269.9471178380133,339.69808716569094
242,w99759096,mfh,47013.13833967629,52236.8203774181,58766.42292459536,r1,-84297.51640581037,-123514.85796665415,-39217.34156084378,246.47077107857913,-159.11558757748446,246.47077107857913
243,w99759099,th,24989.00373869263,27765.55970965848,31236.254673365787,r1,-44806.856700513636,-65652.14228440427,-20845.285583890633,50.23060751573648,-414.99170754325684,50.23060751573648
244,w99759102,other,404928.3339724756,449920.3710805284,506160.4174655945,nr2,-624603.5477606102,-915228.3686866587,-290624.82092604844,1460.464218017459,-198.99482461854754,1460.464218017459
245,w99759105,mfh,53255.998957558084,59173.332175064534,66569.9986969476,r2,-87902.08892905412,-128796.36900306074,-40894.280074006616,189.26809048298745,-216.06537039418401,189.26809048298745
246,w99759110,th,21502.86142041705,23892.068244907834,26878.576775521313,r1,-38555.984079661306,-56493.205261687835,-17937.22118202653,35.61810292806477,-503.59844313586825,35.61810292806477
247,w99759111,th,34535.9950545772,38373.327838419114,43169.9938182215,r1,-61925.21308978951,-90734.39201362927,-28809.17892383976,238.72463138289748,-120.679540929448,238.72463138289748
248,w99759113,th,212224.98925564316,235805.54361738128,265281.2365695539,r2,-350289.5494155328,-513253.1275889477,-162963.57817341492,635.4707306571305,-256.4454510830055,635.4707306571305
249,w99759120,th,23237.39167444857,25819.324082720632,29046.73959306071,r1,-41666.106009602714,-61050.23475454264,-19384.128744939924,160.90588292758912,-120.46873857100161,160.90588292758912
250,w99759121,ab,17191.860563128615,19102.06729236513,21489.825703910767,r1,-30826.088175519108,-45167.1658312861,-14341.077655766989,33.129497365746644,-432.8794215451805,33.129497365746644
251,w99759126,ab,74661.4219255084,82957.13547278711,93326.77740688549,r2,-123232.97052217374,-180564.07234562392,-57331.10182345018,310.54387535755524,-184.61514257024092,310.54387535755524
252,w99759127,other,32860.8525520517,36512.05839116855,41076.06569006462,nr1,-55062.08518443309,-80682.19045587142,-25620.105271438326,85.13879598667843,-300.9216300809219,85.13879598667843
253,w99759131,ab,66274.46957377039,73638.29952641155,82843.08696721298,r2,-109389.8233482048,-160280.74218470813,-50890.91883650333,184.6887545518577,-275.54963462712595,184.6887545518577
254,w99759132,ab,44301.10147182197,49223.44607980218,55376.376839777455,r1,-79434.66358561962,-116389.68274195195,-36955.01915633233,153.35469039995223,-240.97742990418402,153.35469039995223
255,w99759137,mfh,26131.587467902093,29035.09718655788,32664.484334877616,r1,-46855.58124985435,-68653.9854289453,-21798.404179090954,162.2998407471925,-134.30946129543895,162.2998407471925
256,w99759138,mfh,114243.39084343535,126937.10093715039,142804.2385542942,r2,-188565.28650376864,-276290.637885852,-87725.35138208338,557.9003615580499,-157.24196904460243,557.9003615580499
257,w99759140,ab,54087.72543979606,60097.4727108845,67609.65679974506,r2,-89274.90131897094,-130807.84851734628,-41532.94719837535,160.4533356629312,-258.84751492873147,160.4533356629312
258,w99759142,sfh,50447.45984022519,56052.73315580576,63059.32480028148,r2,-83266.43360223791,-122004.08930507187,-38737.65570283396,128.98004897348582,-300.3383547388572,128.98004897348582
259,w99759148,ab,122067.53269869335,135630.59188743704,152584.41587336667,r2,-201479.48258715306,-295212.84536007844,-93733.36277292538,518.2482564277947,-180.86575615133756,518.2482564277947
260,w99759152,ab,44876.1750923536,49862.41676928178,56095.218865442,r1,-80465.80678671927,-117900.5398995221,-37434.73311280283,155.39786574579776,-240.8960569255124,155.39786574579776
261,w99759159,sfh,34070.300398334104,37855.889331482336,42587.87549791763,r1,-61090.193256799124,-89510.89978670955,-28420.70652991042,71.9146042395383,-395.20076388440793,71.9146042395383
262,w99759161,mfh,71934.50220725962,79927.2246747329,89918.12775907452,r2,-118732.03270731981,-173969.18416123005,-55237.151453910235,242.4930030848831,-227.7886402956329,242.4930030848831
263,w99759162,mfh,155025.33407488256,172250.37119431395,193781.6675936032,r2,-255878.22909803299,-374919.26774753834,-119041.03864950535,714.1891373082996,-166.67999053886194,714.1891373082996
264,w99759164,mfh,71961.73720566227,79957.48578406918,89952.17150707783,r2,-118776.98563841553,-174035.05033542129,-55258.06469700576,595.7694656141102,-92.75074988955095,595.7694656141102
265,w99759165,mfh,63770.821559896285,70856.46839988476,79713.52694987036,r2,-105257.40832134559,-154225.82293127922,-48968.414609933636,160.50856082765387,-305.0828837878217,160.50856082765387
266,w99759170,sfh,47013.36803003878,52237.07558893198,58766.71003754847,r1,-84297.92825508877,-123515.46141865717,-39217.5331635684,93.69908212199807,-418.54767704668,93.69908212199807
267,w99759172,other,61730.81695510983,68589.7966167887,77163.52119388728,nr2,-95220.02794436042,-139525.41760972515,-44305.389665364724,204.59550149962305,-216.5511428189752,204.59550149962305
268,w99759176,sfh,14493.422515544977,16103.802795049975,18116.77814443122,r1,-25987.618896086373,-38077.71798862154,-12090.099092535165,41.50382452430203,-291.30084350313217,41.50382452430203
269,w99759177,ab,106008.57950246714,117787.31055829681,132510.72437808392,r2,-174973.25681741076,-256375.2514335731,-81401.99461616235,360.73507672324774,-225.65588951199533,360.73507672324774
270,w99759180,education,74374.97687321722,82638.86319246358,92968.72109152153,nr2,-114723.69434830046,-168104.03976178542,-53380.34541348496,347.1465133147314,-153.7689228210368,347.1465133147314
271,w99759183,sfh,42546.20900035321,47273.56555594801,53182.76125044151,r1,-76288.03091806117,-111779.15679079917,-35491.125872738005,128.67689446713774,-275.81584106229684,128.67689446713774
272,w99759189,ab,57837.994960024385,64264.43884447154,72297.49370003048,r2,-95464.93683286203,-139877.64546873196,-44412.70863586993,171.2441471248865,-259.353148014339,171.2441471248865
273,w99759190,other,75198.04717388457,83553.38574876063,93997.5589673557,nr2,-115993.28352426598,-169964.36225689002,-53971.07873262404,369.99921465907244,-145.86808996974355,369.99921465907244
274,w99759195,sfh,51261.17835256776,56956.864836186396,64076.4729407097,r2,-84609.52280223879,-123972.01764801439,-39362.494845775596,184.4751641433686,-213.3755783796687,184.4751641433686
275,w155463247,mfh,186269.900882997,206966.55653666332,232837.37610374624,r2,-307449.1834294956,-450482.33734962635,-143033.15392013075,886.8482149265707,-161.28256393003352,886.8482149265707
276,w155463249,trade,87242.84372721925,96936.49303024361,109053.55465902406,nr2,-134572.42958071115,-197188.2894948899,-62615.859914178756,403.549402025342,-155.16281178938937,403.549402025342
277,w155463253,mfh,85711.09171490726,95234.54634989696,107138.86464363408,r2,-141471.08595473718,-207287.0214107905,-65815.93545605332,721.7602650925515,-91.18808368816718,721.7602650925515
278,w155463254,mfh,87014.59305688317,96682.88117431464,108768.24132110395,r2,-143622.58988151213,-210439.4595045893,-66816.86962307716,852.2730644002556,-78.39842934622858,852.2730644002556
279,w155463255,mfh,71073.4939418158,78970.54882423978,88841.86742726975,r2,-117310.889050283,-171886.8884491702,-54575.99939888719,713.9319995328784,-76.4442544032148,713.9319995328784
280,w155463260,mfh,121068.10069432911,134520.1118825879,151335.12586791138,r2,-199829.86258854633,-292795.7803205108,-92965.91773196447,725.1058137452229,-128.21013977503353,725.1058137452229
281,w155463261,mfh,156542.2147043533,173935.7941159481,195677.76838044162,r2,-258381.9278098487,-378587.7505684616,-120205.82275861289,1003.1358517257496,-119.83005347861531,1003.1358517257496
282,w155463268,mfh,159567.24377622348,177296.93752913718,199459.05472027932,r2,-263374.9122565477,-385903.5979511401,-122528.68569459236,907.8277638942003,-134.96908837530557,907.8277638942003
283,w155463269,mfh,131879.48496798522,146532.76107553914,164849.35620998152,r2,-217674.67407403674,-318942.45047223236,-101267.77639819562,646.430608794326,-156.65683991522727,646.430608794326
284,w155463275,mfh,123394.95860740752,137105.50956378612,154243.6982592594,r2,-203670.47538718514,-298423.1435520103,-94752.66816482515,531.2511221051216,-178.3575868778606,531.2511221051216
285,w155463277,mfh,151532.00259406594,168368.89177118437,189415.0032425824,r2,-250112.28459420113,-366470.8596947323,-116358.57510053116,722.3371928531676,-161.08622988236996,722.3371928531676
286,w155463281,mfh,129551.36276085915,143945.95862317682,161939.20345107393,r2,-213831.97448536515,-313312.0296230771,-99480.05513771193,852.691491766274,-116.66594084532016,852.691491766274
287,w155463286,sfh,21335.71807363871,23706.35341515412,26669.647592048386,r1,-38256.28553762038,-56054.07936057829,-17797.79382295791,75.58565192222595,-235.4652420180353,75.58565192222595
288,w155463289,mfh,189460.16018468578,210511.2890940953,236825.2002308572,r2,-312714.8898725815,-458197.7839148709,-145482.89404228935,870.3151384696364,-167.16116681378966,870.3151384696364
289,w155463294,mfh,73954.39748668816,82171.55276298684,92442.9968583602,r2,-122065.98602629152,-178854.17707938273,-56788.191053091214,520.8021583877504,-109.03985350001366,520.8021583877504
290,w155463296,mfh,149851.71086067607,166501.90095630675,187314.63857584508,r2,-247338.86645791007,-362407.1771357225,-115068.3106778124,531.2875348292291,-216.58387056793762,531.2875348292291
291,w155463300,mfh,145780.16516082495,161977.9612898055,182225.20645103118,r2,-240618.5461335792,-352560.39343744336,-111941.84730386417,903.6974393147975,-123.87093559625535,903.6974393147975
292,w155463302,mfh,162906.195564221,181006.88396024556,203632.74445527626,r2,-268886.0441993038,-393978.6481799994,-125092.6039806956,619.062746527791,-202.06773010057057,619.062746527791
293,w155463304,mfh,132782.97083749846,147536.6342638872,165978.71354687307,r2,-219165.9294593951,-321127.47566595033,-101961.54620655524,1087.9011799693108,-93.72316905606402,1087.9011799693108
294,w155463308,mfh,147385.4815572954,163761.64617477267,184231.85194661922,r2,-243268.213164598,-356442.7527399371,-113174.53957533909,740.3594694465398,-152.8643101707653,740.3594694465398
295,w155463310,mfh,78437.63363840502,87152.92626489447,98047.04204800627,r2,-129465.82511694926,-189696.60889977845,-60230.783782829196,722.3160033598542,-83.38564216030878,722.3160033598542
296,w155463313,mfh,118627.44188251636,131808.2687583515,148284.30235314544,r2,-195801.4148620767,-286893.1965911675,-91091.78172909078,774.0583199881017,-117.68077336923525,774.0583199881017
297,w155463314,mfh,201931.4964824973,224368.329424997,252414.37060312164,r2,-333299.54763457406,-488358.94628559833,-155059.39865102427,1101.9502923069522,-140.7136054444023,1101.9502923069522
298,w155463317,mfh,143289.21159194486,159210.23510216095,179111.51448993105,r2,-236507.0840182156,-346536.1749210909,-110029.0909028753,740.3064833164215,-148.6264045803942,740.3064833164215
299,w155463319,mfh,145828.4042201316,162031.56024459066,182285.5052751645,r2,-240698.16747509988,-352677.05664542806,-111978.88917032818,828.4481069911271,-135.1670529817838,828.4481069911271
300,w155463321,mfh,143438.5743173969,159376.19368599655,179298.21789674612,r2,-236753.61578613592,-346897.39951698954,-110143.78373085361,781.2118542082608,-140.99092728499576,781.2118542082608
301,w155463324,mfh,160134.95033012077,177927.7225890231,200168.68791265096,r2,-264311.9445714622,-387276.5614525756,-122964.61688111338,722.1055689860135,-170.28620490184184,722.1055689860135
302,w155463327,mfh,144237.2233375608,160263.58148617868,180296.529171951,r2,-238071.83192267854,-348828.88321682473,-110757.0512941462,780.4636536210775,-141.91186326265463,780.4636536210775
303,w155463330,mfh,92798.36038612344,103109.28931791494,115997.9504826543,r2,-153169.03047170752,-224427.14625811993,-71258.11578641241,867.026127423346,-82.18681482895953,867.026127423346
