u,v,MW,Diameter,Length,Losses [W],mass_flow_kg_s,velocity_m_s,Re_supply,Re_return,f_supply,f_return,dp_supply_Pa,dp_return_Pa,dp_total_Pa,dp_minor_supply_Pa,dp_minor_return_Pa,flow_regime_supply,flow_regime_return,V_dot_m3_s
60121870,60121869,1.9140248879986934,0.118,129.62,1899.451,18.316027636351134,1.6951468092672262,363189.0805042985,221950.04489005072,0.01734881746654384,0.018089805602431966,13952.3430914138,14398.66668633035,28351.00977774415,425.8689429561411,422.0174479461294,turbulent,turbulent,0.018442392528398743
60121870,9862707491,0.2991717099740119,0.056,230.82,2527.248,2.8628871767848025,1.1764357681901,119618.87295046532,73100.80518992594,0.021251580031839357,0.02241971382391681,30150.035462664608,31508.456943429923,61658.492406094534,205.11516807929794,203.26013718446123,turbulent,turbulent,0.0028826386445277813
60121870,99055202,0.061805748078473104,0.03,41.17,323.061,0.5914425653442402,0.8468570521940729,46129.08307722627,28190.14284656082,0.025785577823458916,0.027556663542349903,6374.832856262661,6743.841791116459,13118.67464737912,106.28734374738225,105.32609691113997,turbulent,turbulent,0.00059552301212047
60121871,60121870,2.2750023460511786,0.127,45.08,677.057,21.770357378480178,1.7393947602613722,401093.23525236273,245113.81632329655,0.017039010318289697,0.017753099684549085,4968.313928149999,5111.093911811344,10079.407839961343,448.3917895262769,444.33660126130746,turbulent,turbulent,0.021920554185046997
60121871,6957423250,19.392264414187217,0.303,104.75,2026.074,185.5719082697341,2.6047558235888597,1433022.815900582,875740.7515555433,0.013862675749470437,0.014300154873157838,9037.140382779566,9206.579565213677,18243.719947993242,1005.5307866427363,996.4369166359573,turbulent,turbulent,0.1868521953833566
60121872,98916113,0.029384224587099262,0.023,51.95,339.026,0.28118875202965804,0.6849869745843489,28605.76773997256,17481.394058393587,0.028473939924111548,0.030701539740406833,7523.3773475755615,8033.198919007505,15556.576266583066,69.53860323808419,68.90970651338867,turbulent,turbulent,0.00028312871341215287
60121873,60121872,0.029384224587099262,0.023,136.65,891.778,0.28118875202965804,0.6849869745843489,28605.76773997256,17481.394058393587,0.028473939924111548,0.030701539740406833,19676.219342674394,21018.286431967117,40694.50577464151,69.53860323808419,68.90970651338867,turbulent,turbulent,0.00028312871341215287
60121873,160032079,0.10141993896022287,0.037,54.68,486.051,0.9705257316767739,0.9135738233548409,61374.62197681934,37506.90985519242,0.02419565390870612,0.02576547375557201,7495.290011111757,7901.4492416667745,15396.73925277853,123.69399922187762,122.57532919756338,turbulent,turbulent,0.0009772215273890145
60121874,60121873,0.13080416354732213,0.04,142.28,1319.932,1.251714483706432,1.0081504210799361,73219.84177904211,44745.6931996293,0.023464280950145164,0.02490135919213965,21103.90327160242,22184.72751000235,43288.63078160477,150.63018462688157,149.26790777142344,turbulent,turbulent,0.0012603502408011676
60121874,60121875,0.03338097672650538,0.024,27.0,181.899,0.3194351839856974,0.7146613692102264,31142.61004212823,19031.69469535276,0.027980833945207426,0.030116290637009442,4046.9134465740767,4310.650483118675,8357.563929692751,75.69408627960104,75.00952028713958,turbulent,turbulent,0.0003216390129677224
60121874,99055023,0.17398841557789105,0.045,65.43,645.271,1.664960914620967,1.0595441457079886,86571.51722605909,52905.093148295266,0.022660095249880663,0.023999348535446254,9302.76318666847,9753.723995850312,19056.48718251878,166.3793599063919,164.87464986578587,turbulent,turbulent,0.00167644771789604
60121874,99055131,0.12676820159875382,0.04,81.06,751.994,1.2130928382655868,0.9770439438274766,70960.6438507323,43365.06501304499,0.02354283693129601,0.025008619610510242,11391.249229981524,11982.307486591108,23373.55671657263,141.47820169813423,140.19869400714515,turbulent,turbulent,0.001221462139109342
60121874,160032136,0.09039530908761459,0.035,25.87,222.818,0.8650268812211922,0.9099835801154409,57828.91701362381,35340.07880769674,0.024556899164465594,0.026160950068219366,3835.3318159061914,4040.9591472022166,7876.290963108408,122.72370231097904,121.61380750677033,turbulent,turbulent,0.0008709948252882154
60121874,160127712,0.10776972793591966,0.038,37.2,335.618,1.0312892625446857,0.9203506932591297,63500.975842478874,38806.35513388846,0.024010356670461856,0.02555877293134788,5043.379702032877,5312.049240067219,10355.428942100096,125.5359242181898,124.40059609976127,turbulent,turbulent,0.0010384042745395724
60121875,99055040,0.009029659640848276,0.015,47.18,207.639,0.08640822622821318,0.49489448366877375,13478.679012279259,8237.013645013922,0.03383335598912109,0.03705945681350537,6474.240447079189,7024.011561646125,13498.252008725314,36.29832314942325,35.97004654509667,turbulent,turbulent,8.700436892881071e-05
60121875,99055182,0.024351317085657107,0.021,20.32,123.424,0.2330269577574843,0.6809380721986765,25963.926467947087,15866.927048250362,0.029231928881164562,0.031546878422195515,3308.287719101544,3532.5974146409776,6840.885133742522,68.7189587702544,68.09747478750695,turbulent,turbulent,0.00023463464403891172
60121878,60121879,17.426422238257928,0.29,91.58,1751.376,166.76002141873613,2.555265241491881,1345480.612423885,822242.458147471,0.013998707591827753,0.014446550361647948,8097.406236028361,8250.203788065506,16347.610024093867,967.6834456381895,958.9318613214851,turbulent,turbulent,0.16791052263673023
60121878,1720870048,0.7055370521409061,0.079,67.49,854.356,6.751550738190489,1.3940854488381562,199967.74277500887,122203.14945550803,0.01929101719167671,0.02023440265752607,8199.486179671909,8508.724827477185,16708.211007149093,288.03159211180406,285.4266774823318,turbulent,turbulent,0.00679813065153874
60121879,9550757616,17.151408353216418,0.288,94.03,1794.939,164.1283096001571,2.54999049766932,1333443.1623381237,814886.200125653,0.01401963222017061,0.014468838864890001,8315.561793699266,8473.78983682729,16789.35163052656,963.6924595758186,954.9769691400102,turbulent,turbulent,0.16526065426223976
60121879,1685932671,0.052884722415491324,0.029,156.45,1201.223,0.5060738987128357,0.7754574699652208,40831.88604672282,24952.94993019017,0.026300476099574414,0.02819413855007279,21164.103484579155,22476.396520699163,43640.500005278314,89.12043640157913,88.31444450719938,turbulent,turbulent,0.0005095653748586808
60121879,160025402,0.052768790844626365,0.029,49.73,381.827,0.5049645056902045,0.7737575460831262,40742.37617554329,24898.24916688855,0.026307683916526305,0.0282039159892099,6760.221953455717,7175.609151306984,13935.831104762701,88.73013284402586,87.9276707966311,turbulent,turbulent,0.0005084483279750527
60121879,160025434,0.1693603717813906,0.045,44.51,438.958,1.6206734141759866,1.0313605640920795,84268.73878002903,51497.832283627904,0.02272295757609092,0.024085241656248313,6062.9335768309,6358.932608842446,12421.866185673345,157.64579080671464,156.2200658585023,turbulent,turbulent,0.0016318546716567479
60121881,7647383836,28.907929674838055,0.357,175.48,3537.15,276.63090597931154,2.797076264000301,1813075.8903776372,1107996.6245120151,0.013372269106685465,0.013773380868896243,13861.82283699849,14114.02899033922,27975.851827337712,1159.497862545926,1149.0115373381857,turbulent,turbulent,0.27853942213058286
60121881,98916121,0.012869219208646572,0.017,44.47,223.373,0.12315042304924949,0.5491337118714419,16950.030600265192,10358.406280807958,0.032057066900774076,0.034930985436769466,6290.781500507506,6788.786917928622,13079.568418436127,44.69074035403834,44.28656398402062,turbulent,turbulent,0.00012400005541622356
60121882,7540526731,28.03229313368462,0.352,101.86,2046.062,268.2516089347811,2.7899540430764698,1783130.677857658,1089696.6765790465,0.01341091147020356,0.013814019511513082,8615.054902456655,8759.391288199993,17374.44619065665,1153.6005003046291,1143.1675099587526,turbulent,turbulent,0.2701023151183296
60121884,50930471,0.20612701636361552,0.048,162.92,1659.014,1.972507333623115,1.1032557326930412,96152.56830790009,58760.21058397296,0.02220832914587703,0.023486514744494924,22843.0838227495,23929.03439318572,46772.11821593522,180.3905249029069,178.75909998214553,turbulent,turbulent,0.0019861159435916715
60121884,50930486,0.26085662591650693,0.053,83.84,894.992,2.4962356547034155,1.1451803406795364,110202.94801220858,67346.59870380143,0.021594114389750823,0.022803317866382997,11259.80007563734,11771.994576877343,23031.794652514684,194.36099086543257,192.6032191404909,turbulent,turbulent,0.0025134575412005702
60121885,60121884,0.46698364228012246,0.067,271.37,3213.292,4.468742988326531,1.2828498073275971,156060.8884093471,95371.0423780922,0.020195575785001384,0.021241164553979244,33494.921597044886,34897.93986956862,68392.86146661351,243.90065313626053,241.69485211688541,turbulent,turbulent,0.004499573484792242
60121885,8272793050,0.2940268566835543,0.056,332.77,3643.499,2.8136541309431036,1.156204612531998,117561.78823428847,71843.69127982676,0.02128670694144845,0.02246782290609147,41966.16170668907,43883.211410486016,85849.37311717508,198.12110060556583,196.32932301064758,turbulent,turbulent,0.0028330659328673533
60121885,3907400247,0.06531324519186799,0.031,171.57,1374.276,0.6250071310226601,0.8381111641738593,47174.442723983746,28828.977087397307,0.025593903307543703,0.027355851367450168,24681.140145181365,26134.570351668008,50815.71049684937,104.10332198088715,103.1618271107709,turbulent,turbulent,0.000629319144533926
60121885,50930472,0.4709598359046499,0.067,131.26,1554.25,4.506792688082775,1.2937728006903124,157389.68936370502,96183.09165848399,0.02018035712358564,0.021220263535072677,16594.11204548683,17278.741215335296,33872.85326082213,248.07178403920696,245.8282599359476,turbulent,turbulent,0.004537885694864456
60121885,99055094,0.00974030808525132,0.015,49.01,215.693,0.09320868981101742,0.533843459483085,14539.472292831344,8885.279600341322,0.0334186825013134,0.03649828893550904,7728.596360835848,8360.60945782412,16089.205818659968,42.23662319025058,41.85464148872568,turbulent,turbulent,9.38517498816679e-05
60121885,99758846,0.041625462875382185,0.026,151.41,1080.31,0.3983297882811693,0.7593397421760919,35847.01002993618,21906.620855095523,0.027159236523349648,0.02915566557828238,22611.300515005572,24047.66861625411,46658.969131259684,85.45423638448433,84.68140105459486,turbulent,turbulent,0.0004010779224123713
60121887,1149524795,1.1633576758491115,0.097,39.75,543.78,11.13260933826901,1.524732093432741,268539.845575508,164108.5428490625,0.018271554232660792,0.019110370593974257,4644.246015501647,4797.850926819065,9442.096942320712,344.546958129998,341.430926984968,turbulent,turbulent,0.011209414800958235
60121887,155463308,0.19377864674612721,0.047,54.59,550.158,1.8543411171878204,1.081767559132596,92315.63687483995,56415.40687284471,0.022368605244824775,0.023671724967806614,7683.297084240297,8047.3533011673135,15730.65038540761,173.43200440872363,171.86351130631562,turbulent,turbulent,0.001867134481543082
60121887,155463348,0.5671488029100252,0.072,82.77,1009.628,5.4272612718662705,1.349136144066101,176372.85001771955,107783.97281235368,0.019768215494101012,0.020758700202582022,10486.902334079557,10899.359715571652,21386.26204965121,269.7571046104345,267.3174617120576,turbulent,turbulent,0.005464704722943645
60121887,155463638,0.032180235317356906,0.024,37.18,250.482,0.30794483557279334,0.6889544072312471,30022.384538455226,18347.108857909723,0.028118036667300644,0.030302274179414584,5177.444429956529,5523.757012014162,10701.20144197069,70.34646881572871,69.71026587560584,turbulent,turbulent,0.0003100693909991318
60121888,903970767,0.24582437835649945,0.052,95.38,1009.216,2.3523863957559756,1.121093960208055,105849.50109659715,64686.14498915575,0.021739955514439205,0.022973071922394957,12565.874619853654,13148.066259190493,25713.940879044145,186.27104989088843,184.5864423818637,turbulent,turbulent,0.0023686158456594037
60121888,155463507,0.2647352459712753,0.053,53.98,576.236,2.533351636088759,1.1622077764216052,111841.53151666427,68347.96053402234,0.021563495423407204,0.022761369878996834,7527.649781962011,7862.937868317669,15390.58765027968,200.18378235313276,198.37335017306714,turbulent,turbulent,0.002550829591045414
60121892,958315910,0.7839964642932756,0.082,20.6,264.607,7.502358509983499,1.4378386378020425,214075.74355254727,130824.75063783341,0.019076255682400425,0.019990884842250683,2753.636811661195,2845.0074986242344,5598.64431028543,306.3949735886349,303.623983284252,turbulent,turbulent,0.0075541183534407665
60121892,7018452997,4.954419251315526,0.173,65.74,1088.391,47.41071053890456,2.041382083571791,641230.0416107109,391864.85541561304,0.01577177758645826,0.016363619674795018,6786.719595036106,6954.746351790115,13741.465946826222,617.6037642611797,612.018248210855,turbulent,turbulent,0.04773780380596531
60121892,155463354,0.16302695663200223,0.044,63.92,623.22,1.5600665706411696,1.0384314167762063,82960.99539255443,50698.651583724655,0.02283519657388364,0.024201676785687014,8995.791621195616,9438.406446173669,18434.198067369285,159.81479217430794,158.36945110221018,turbulent,turbulent,0.0015708296928475865
271243199,4859726967,0.07731059700319126,0.033,11.15,92.768,0.7398143253893901,0.8754571575034457,52455.65285054917,32056.400177974272,0.02504731476484293,0.026724625337365467,1715.7332598204125,1806.5348980099486,3522.268157830361,113.58765460938936,112.56038485383912,turbulent,turbulent,0.000744918410140691
271243199,743320143,0.7443571575551703,0.081,26.0,332.384,7.123035000527945,1.3990559459848664,205761.2356725468,125743.63587897999,0.019173916544049992,0.020108242855912596,3265.7224670741766,3379.876123969899,6645.598591044076,290.0891595892913,287.46563662736514,turbulent,turbulent,0.00717217783688765
304836567,390793108,0.030972307113317145,0.023,27.9,182.075,0.2963857140030349,0.7220073778895238,30151.778245107413,18426.183203867662,0.02827399130437704,0.030430224957524763,4493.540684812023,4786.650781601527,9280.191466413551,77.25820393466178,76.55949229612031,turbulent,turbulent,0.0002984305213978499
318841175,1685780002,0.6180547615957264,0.075,18.26,226.442,5.914399632494989,1.3549653222154423,184515.52051583145,112760.07528787796,0.019572954936478787,0.020548733366667477,2433.1309545094023,2517.886830110878,4951.0177846202805,272.0932057896551,269.6324355416945,turbulent,turbulent,0.005955203920735053
318841599,9291804173,6.531502366726987,0.194,111.11,1902.759,62.502414992602745,2.140096610789072,753838.9410878058,460681.7654924693,0.015351637999467437,0.015908585905398894,10625.56931304671,10887.073060122819,21512.64237316953,678.7785271688558,672.6397557145516,turbulent,turbulent,0.06293362808531396
318841599,98916065,0.01095167665392654,0.016,60.42,285.303,0.10480073353039752,0.5275509362032355,15325.965360529743,9365.91676993626,0.03284334265222178,0.035863117761148665,8567.27905777494,9266.632643368663,17833.911701143603,41.24678784459321,40.873758065854894,turbulent,turbulent,0.0001055237687671863
318841599,159548677,0.00292486339704826,0.01,58.6,139.82,0.027989123416729763,0.36068604366939355,6548.96692427401,4002.167413204678,0.04071331660437543,0.045406694263574514,7685.88156957146,8492.174382477642,16178.055952049102,19.28057639061338,19.106205742114977,turbulent,turbulent,2.8182224378864303e-05
318841607,7648530774,3.4565967897644843,0.15,355.51,5633.767,33.0774812417654,1.8944796942101914,515970.2630799664,315316.812095551,0.016337999793510024,0.016983543236396493,34859.988299720324,35888.81633953763,70748.80463925796,531.9137856317412,527.1032369289024,turbulent,turbulent,0.03330568751166788
318841607,1716602648,2.4047938067989363,0.129,162.03,2446.167,23.01238092630561,1.7820593949807821,417402.7864166145,255080.8164545117,0.01695162669022066,0.017651416501093628,17172.77586030609,17700.721886093994,34873.497746400084,470.6582613368772,466.4016984319217,turbulent,turbulent,0.023171146630815674
318841607,98916080,0.05792790123558967,0.03,92.73,727.652,0.5543339831156906,0.7937231277886152,43234.829310586174,26421.422948547897,0.02598832524704321,0.027832270829232904,12593.812754505798,13358.836908114221,25952.649662620017,93.36829042542018,92.52388157472863,turbulent,turbulent,0.0005581584124802606
321680287,321680294,0.16003304137235963,0.044,32.68,318.63,1.5314166638503315,1.0193611002530538,81437.45477576206,49767.59410859528,0.02287918699851556,0.02426175567464734,4515.501670268044,4735.84222630551,9251.343896573555,153.99884006514887,152.60609759385864,turbulent,turbulent,0.001541982126255689
321680287,98916079,0.07682008589835727,0.033,47.91,398.611,0.7351204392187298,0.8699026607823284,52122.83844693709,31853.012532841356,0.02506582064607467,0.026749814008156,6914.290830687077,7304.613269043803,14218.90409973088,112.15087212527432,111.1365964155675,turbulent,turbulent,0.0007401921401785768
321680288,321680287,0.23685312727071692,0.051,153.15,1605.625,2.2665371030690613,1.1229554354793803,103986.30742906773,63547.520673763865,0.021840319941717236,0.02307980108971459,20615.600481974525,21578.040435550436,42193.64091752496,186.89013594399603,185.19992951332227,turbulent,turbulent,0.002282174266434266
321680288,1685748346,0.32096835515065353,0.058,93.36,1038.537,3.071467513403383,1.1766030776740715,123908.59499223283,75722.31572216474,0.021071448396145536,0.022226702146317622,11803.552212765146,12326.93927368375,24130.491486448896,205.17351406662644,203.31795549940892,turbulent,turbulent,0.0030926580066950975
321680288,160032067,0.268647739491113,0.054,45.82,493.39,2.570791765465196,1.1361074859897473,111392.67677606258,68073.65897823955,0.021512275056757683,0.022720428684259608,6010.9398668385475,6280.459856671293,12291.39972350984,191.29348518925968,189.56345552675387,turbulent,turbulent,0.0025885280252246623
321680294,321680296,0.16003304137235963,0.044,35.88,349.83,1.5314166638503315,1.0193611002530538,81437.45477576206,49767.59410859528,0.02287918699851556,0.02426175567464734,4942.576610801988,5184.629117733824,10127.205728535813,153.99884006514887,152.60609759385864,turbulent,turbulent,0.001541982126255689
321680296,321680309,0.16003304137235963,0.044,31.86,310.635,1.5314166638503315,1.0193611002530538,81437.45477576206,49767.59410859528,0.02287918699851556,0.02426175567464734,4406.063716756221,4620.8405853770055,9026.904302133225,153.99884006514887,152.60609759385864,turbulent,turbulent,0.001541982126255689
321680309,24853840,0.16003304137235963,0.044,62.63,610.642,1.5314166638503315,1.0193611002530538,81437.45477576206,49767.59410859528,0.02287918699851556,0.02426175567464734,8512.656191827919,8936.207038267381,17448.8632300953,153.99884006514887,152.60609759385864,turbulent,turbulent,0.001541982126255689
321680315,1685780007,0.32096835515065353,0.058,33.59,373.655,3.071467513403383,1.1766030776740715,123908.59499223283,75722.31572216474,0.021071448396145536,0.022226702146317622,4378.154881775316,4565.276396778458,8943.431278553773,205.17351406662644,203.31795549940892,turbulent,turbulent,0.0030926580066950975
