u,v,MW,Diameter,Length,Losses [W],mass_flow_kg_s,velocity_m_s,Re_supply,Re_return,f_supply,f_return,dp_supply_Pa,dp_return_Pa,dp_total_Pa,dp_minor_supply_Pa,dp_minor_return_Pa,flow_regime_supply,flow_regime_return,V_dot_m3_s
60120211,743371401,19.132923201668344,0.301,23.27,1058.552,183.09017417864445,2.6658924060891334,2487754.849670751,1801787.8059998255,0.01353980256951759,0.01371948956770389,2823.9173831439766,2803.1227820948056,5627.040165238783,1028.9068104737175,1012.7866759123355,turbulent,turbulent,0.18812061852209291
60120212,743334065,17.228779727181355,0.288,21.52,967.819,164.86870552326653,2.622187987124689,2341287.678646043,1695707.111285659,0.013667262798983833,0.013850998593119118,2689.7797710876434,2670.059215655601,5359.838986743244,995.4477141970458,979.8517914775833,turbulent,turbulent,0.16939851085461086
60121856,99389956,0.5794860355417002,0.073,152.78,4415.342,5.545320914274643,1.3727502611888567,310679.6902737908,225013.68154551252,0.01892635704528345,0.019343648451607437,18283.630860268717,18388.06052607815,36671.691386346865,272.81853771314735,268.54422298026043,turbulent,turbulent,0.005697679872645621
60121856,99390122,0.04502164038624396,0.027,69.74,1203.154,0.43082909460520535,0.7796291464094636,65260.48535246849,47265.7290718457,0.025283478911934488,0.026128078747394,9665.905668612733,9829.406818362297,19495.31248697503,87.99681238286624,86.61814480855848,turbulent,turbulent,0.00044266622235753975
60121858,7404078687,0.4994182582909273,0.069,84.65,2390.516,4.779122088908395,1.3242211338783003,283274.88625764387,205165.40682156073,0.0192190641870499,0.019654143109501164,10230.19769957763,10292.223285742166,20522.420985319797,253.8702649186768,249.8928174084027,turbulent,turbulent,0.004910429559594078
60121858,99390082,0.01723916316265909,0.019,102.71,1349.301,0.16496806854219226,0.6028416622631231,35510.38067608508,25718.84078411096,0.02856807793840012,0.029707673214673287,13594.719988400679,13913.466286877047,27508.186275277723,52.613515855919026,51.78920703930779,turbulent,turbulent,0.0001695006038951707
60121862,60121858,0.5166574214535864,0.07,106.32,3020.339,4.944090157450587,1.3310699303003213,288866.6340660434,209215.30065122567,0.019148403081020466,0.019580112517696868,12689.92838818797,12767.03759523549,25456.96598342346,256.5030608484696,252.48436468066018,turbulent,turbulent,0.005079930163489247
60121862,155463254,0.24599262631964824,0.052,142.19,3544.37,2.3539964241114664,1.1484436278809609,185144.78957044054,134093.44744582596,0.020752003782992648,0.021274912705467806,18249.57041411918,18411.561853814208,36661.13226793339,190.94582701841665,187.95423206138253,turbulent,turbulent,0.0024186730133893557
60121862,155463268,0.20756520466995357,0.049,83.84,2031.611,1.9862699011478808,1.0913314539017969,165787.28554668798,120073.53117103463,0.021130589386238928,0.021682474915091093,10562.525938599287,10664.155728380685,21226.681666979974,172.42655514660993,169.7251061498449,turbulent,turbulent,0.002040843120238503
60121862,155463286,0.2773995609473622,0.054,65.89,1671.563,2.654541253084805,1.2009157210863828,201050.31523371403,145613.22488366163,0.020500705457633883,0.021001616316606866,8913.600447252451,8983.3084263429,17896.90887359535,208.7929676572239,205.52175718428015,turbulent,turbulent,0.0027274753801669158
60121865,1720869637,0.8331478642632547,0.084,31.47,961.22,7.972706835055069,1.490588594059076,388182.13842087024,281145.806471336,0.01823597202316303,0.01861418563116673,3984.3683442620395,3996.7184563219034,7981.086800583943,321.66691520038535,316.6272809942637,turbulent,turbulent,0.008191758775883108
60121865,353900173,0.11451129566535209,0.038,101.81,2163.87,1.095801872395714,1.0010952848385943,117939.01079828179,85418.81509592873,0.02265492727985506,0.023289425948123683,14822.8554192614,14995.263115442245,29818.118534703644,145.09138904652286,142.81820678033594,turbulent,turbulent,0.0011259092790616486
60121865,160025467,0.11748480661338571,0.039,26.49,571.071,1.1242565226161314,0.9750946480459546,117898.92579893602,85389.78302991379,0.022552973868140647,0.02319398774035696,3652.077499890078,3693.1835723068125,7345.26107219689,137.65257891409158,135.49594230499497,turbulent,turbulent,0.0011551457272943747
60121867,60121871,33.21526027703832,0.378,240.77,11594.761,317.849380641515,2.934596131743582,3439050.9417752214,2490775.9910197323,0.012905696167295304,0.013064691920111395,18328.361467735045,18248.35145994693,36576.712927681976,1246.7732859073947,1227.2397840083152,turbulent,turbulent,0.3265823649542428
60121867,7404841890,0.8025778184677885,0.083,125.48,3814.968,7.680170511653478,1.4707039142964717,378444.1611330777,274092.9536813716,0.018300001887679444,0.0186831658073943,14752.158237900087,14818.618923918051,29570.777161818136,313.1419872752762,308.2359151992522,turbulent,turbulent,0.007891184950196589
60121867,8389446364,0.8920558911177666,0.087,133.65,4137.136,8.53642001069633,1.4878112588403776,401296.6754837145,290644.17523717025,0.01809270554606026,0.018467826013989407,15165.751751099464,15231.11482951721,30396.866580616675,320.46934188630536,315.448470354095,turbulent,turbulent,0.008770960099746703
60121867,99055018,0.24665630004664152,0.052,79.81,1989.424,2.360347368867383,1.1515420616598946,185644.2993905761,134455.223728974,0.02074812465846707,0.021270035858187226,10380.987428705032,10470.631111222954,20851.618539927986,191.97753825199248,188.96977922281457,turbulent,turbulent,0.0024251984518026534
60121867,99055216,0.12978812952086813,0.04,53.2,1162.686,1.2419916700561544,1.02402196283012,126989.47596484017,91973.72856655843,0.022325218299293775,0.0229396761090652,7664.675872366942,7748.128698090008,15412.804570456949,151.81313525039852,149.43464174300794,turbulent,turbulent,0.0012761156747946503
60121867,160025437,0.06176529650524921,0.03,41.64,769.757,0.5910554689497531,0.8663558287301024,80577.91484188018,58359.57044328821,0.024360388384115642,0.025118277537548767,6232.249604443103,6322.136778920951,12554.386383364053,108.66343011132774,106.96097358420117,turbulent,turbulent,0.0006072948529242394
60121868,321680288,1.7089656838804708,0.113,82.84,2817.968,16.35373860172699,1.6895487822212578,591899.056252963,428690.3518972295,0.01694678103631244,0.017265801322780903,8970.433206906097,8988.454623052516,17958.887829958614,413.2684754159019,406.79369716983865,turbulent,turbulent,0.016803061304118565
60121868,6957423253,0.6216400245021361,0.075,173.34,5064.301,5.948708368441493,1.3951172948481292,324392.2383008745,234945.16728963898,0.018789801862468192,0.019199158349870554,20676.641467710524,20790.05857648139,41466.700044191915,281.7813541748172,277.36661680506916,turbulent,turbulent,0.006112150489227576
60121868,160032066,0.10870877592090421,0.038,52.95,1125.399,1.0402753676641552,0.9503677550992969,111962.80177172771,81090.47038319455,0.022747678081108075,0.02340569037855734,7038.601589034421,7125.015633667287,14163.617222701709,130.7597833415418,128.71113784592848,turbulent,turbulent,0.0010688571709333407
60121869,7540526699,2.4907132886090553,0.131,295.16,10551.38,23.83457692448857,1.8322107502835905,744123.7928489603,538941.0360458317,0.01634161663419633,0.016631036999840032,30310.40046725214,30355.45332212228,60665.85378937442,486.00603341956395,478.39165806835035,turbulent,turbulent,0.02448943736801676
60121869,99055041,0.45657845539945424,0.066,39.11,1084.09,4.369171822004347,1.3231888236033738,270747.358287541,196092.1867899164,0.019421420521249982,0.019862283708766654,5115.397605658354,5143.889193531139,10259.286799189493,253.47460482013423,249.50335621336052,turbulent,turbulent,0.004489215815496378
60121870,60121869,2.9472917440085094,0.14,129.62,4734.5,28.203748746492913,1.8982846531241322,823925.303644225,596738.2860724174,0.016081579387362727,0.0163588623860402,13467.670518439498,13476.390142413622,26944.06066085312,521.6911628571013,513.5176998581845,turbulent,turbulent,0.028978653183513135
60121870,9862707491,0.6639656543691332,0.077,230.82,6814.96,6.35373831932185,1.413703863463083,337479.68761030014,244423.9174086408,0.018661143464866,0.019063653065454142,27265.330560715276,27410.897727610743,54676.22828832602,289.3394799368835,284.80632756290373,turbulent,turbulent,0.006528308730495299
60121870,99055202,0.11295570155196431,0.038,41.17,875.027,1.0809158043250173,0.9874957711575489,116336.8524271745,84258.43170175156,0.022678988728335226,0.02331960757076015,5922.54928419938,5990.508508782244,11913.057792981625,141.17613752665463,138.96429646328554,turbulent,turbulent,0.001110614212871537
60121871,60121870,3.724213099929607,0.154,45.08,1696.901,35.63840287013978,1.9823820754451469,946469.3431715403,685492.351267989,0.015725323222205857,0.01598758081869278,4933.866407933885,4928.221478475445,9862.08788640933,568.9387721536302,560.0250693081008,turbulent,turbulent,0.03661757612687997
60121871,6957423250,29.491047177108708,0.36,104.75,4984.634,282.2109777713752,2.8726285523672295,3206124.936507269,2322076.395861635,0.013037921349080538,0.013201217480959352,8748.351580415108,8704.414356474112,17452.76593688922,1194.6749360391807,1175.957671725228,turbulent,turbulent,0.2899647888273628
60121872,98916113,0.08821165839034964,0.035,51.95,1054.117,0.8441307022999965,0.9090424804503959,98639.461223313,71440.87306113778,0.023313000162662606,0.024009839790226223,7019.230080298122,7112.260031297049,14131.49011159517,119.63525075112315,117.76089602748704,turbulent,turbulent,0.000867323386099472
60121873,60121872,0.08821165839034964,0.035,136.65,2772.765,0.8441307022999965,0.9090424804503959,98639.461223313,71440.87306113778,0.023313000162662606,0.024009839790226223,18268.42511518995,18516.188361563305,36784.61347675326,119.63525075112315,117.76089602748704,turbulent,turbulent,0.000867323386099472
60121873,160032079,0.10141993896022287,0.037,54.68,1145.109,0.9705257316767739,0.9352208427802399,107278.91428934027,77698.10583748468,0.02293163293209404,0.02360273940141389,7278.6606184735765,7370.65292092761,14649.313539401186,126.62491332592727,124.64104984980014,turbulent,turbulent,0.0009971911477701628
60121874,60121873,0.18963159735057253,0.047,142.28,3378.296,1.8146564339767706,1.0837004854313643,157908.53130896905,114367.24410907988,0.021358413777912717,0.021920105762471907,18492.032421807013,18676.603541584103,37168.63596339112,170.02365289328085,167.35985075361424,turbulent,turbulent,0.001864514533869635
60121874,60121875,0.0703899132773164,0.032,27.0,519.534,0.6735876868642718,0.8677702438940338,86090.09769706758,62351.83835273772,0.02395096602943433,0.02469199454908101,3780.8765902960276,3833.4658792239034,7614.342469519931,109.01852823577433,107.31050829951262,turbulent,turbulent,0.0006920946623718528
60121874,99055023,0.25607662533827336,0.053,65.43,1645.565,2.4504940223758216,1.1508334568868603,189097.9484481759,136956.57258937703,0.02065348933193118,0.021172667726255843,8339.891056175791,8410.843535155369,16750.73459133116,191.7413430676184,188.7372845661423,turbulent,turbulent,0.0025178219052008548
60121874,99055131,0.2253523128172419,0.05,81.06,1983.376,2.156481462365951,1.1379319501162992,176394.38810172546,127755.85889041807,0.020964281048658807,0.02149683730207687,10806.590756974674,10902.812825588468,21709.403582563144,187.4663784731515,184.5292968871808,turbulent,turbulent,0.0022157312829681514
60121874,160032136,0.11993694653527456,0.039,25.87,557.705,1.1477219764141107,0.9954467989582173,120359.7092060259,87172.0364286713,0.022516689729733592,0.0231485000573679,3714.641089595511,3755.079056799514,7469.720146395025,143.45870810542485,141.21110545072304,turbulent,turbulent,0.0011792558997936935
60121874,160127712,0.15631865968205477,0.043,37.2,844.514,1.4958723414550696,1.0672549848140351,142277.13650097526,103046.00939837693,0.021857708083548942,0.02244121911175394,5361.9303547535455,5414.489316540646,10776.419671294192,164.9024813364679,162.3189138436784,turbulent,turbulent,0.0015369717756128604
60121875,99055040,0.03316410457110316,0.024,47.18,748.888,0.3173598523550541,0.7268420973597415,54081.63129497911,39169.303120348995,0.02626938416208594,0.027192353176479188,6659.369373691897,6782.699978821601,13442.069352513498,76.4840633592679,75.2857688387126,turbulent,turbulent,0.00032607938676632964
60121875,99055182,0.037225808706213254,0.025,20.32,332.252,0.35622783450921774,0.751897090669247,58276.95900906653,42207.82209596923,0.02589706864505361,0.026786148141697785,2953.227894522495,3003.9926511837107,5957.2205457062055,81.84791404886764,80.56558276812827,turbulent,turbulent,0.0003660152756055232
60121878,60121879,26.49426193105111,0.344,91.58,4309.205,253.5336069957044,2.826371341839026,3014297.628417973,2183143.0501508196,0.013161372251525518,0.013328322865735185,7910.20343113229,7870.600020166547,15780.803451298838,1156.509617152362,1138.3902982206066,turbulent,turbulent,0.2604995007412705
60121878,1720870048,1.056515111298319,0.093,67.49,2141.863,10.110192452615495,1.5420700289794227,444616.4363412989,322019.05804861546,0.017785695975795553,0.018144671714554212,7750.122957401728,7775.833283902038,15525.956241303766,344.26985747909436,338.87609745000526,turbulent,turbulent,0.010387972298872079
60121879,9550757616,26.145613999484276,0.342,94.03,4418.0,250.19726315295958,2.821895412583781,2992026.8601704524,2167013.1655426384,0.013177108234362935,0.013344470659099678,8114.012925813024,8073.917223897318,16187.93014971034,1152.849548600612,1134.7875728577217,turbulent,turbulent,0.25707149008960584
60121879,1685932671,0.052884722415491324,0.029,156.45,2830.024,0.5060738987128357,0.7938318393777164,71371.52559787538,51691.72699427186,0.02476884431742576,0.02558305916659737,20409.182591952165,20746.865402604064,41156.047994556226,91.23213418523565,89.80277803323295,turbulent,turbulent,0.0005199783946398697
60121879,160025402,0.07953188232489009,0.033,49.73,974.807,0.7610706442573214,0.921950622662333,94323.53535061397,68315.0093491014,0.023640774696385623,0.024344123260070565,7429.754041254816,7527.329656573966,14957.08369782878,123.0569454478991,121.12898219686424,turbulent,turbulent,0.0007819812339956508
60121879,160025434,0.21623132682645668,0.049,44.51,1078.566,2.069199299774705,1.1368959872627016,172709.12425673183,125086.76010092908,0.021069246983015932,0.02160540177816852,6155.9873898650085,6209.051554785097,12365.038944650107,187.1251984901321,184.19346225437187,turbulent,turbulent,0.0021260510230291865
60121881,7647383836,46.07919097078876,0.432,175.48,8725.041,440.9491958927154,3.1169628940863765,4174590.1826379965,3023499.5570882764,0.012553565592307863,0.012701190143123159,13360.561410258773,13289.609912032542,26650.171322291317,1406.5464251549913,1384.5097184197227,turbulent,turbulent,0.4530643757388078
60121881,98916121,0.03759820606341018,0.025,44.47,727.129,0.3597914455828725,0.7594188745923065,58859.946626386656,42630.05822589792,0.025872666245052824,0.02675569797577847,6487.778480037948,6601.286012984488,13089.064493022435,83.49367566958743,82.1855598391572,turbulent,turbulent,0.0003696767977071626
60121882,7540526731,44.265501800052455,0.425,101.86,5045.126,423.59331866078907,3.0937257504951337,4076328.8310760767,2952332.5347151672,0.012595876938497038,0.012744856929944669,8357.475481915573,8307.705423375224,16665.1809052908,1385.6528237086463,1363.943462135601,turbulent,turbulent,0.4352316418167909
60121884,50930471,0.555589959969702,0.072,162.92,4681.995,5.316650334638296,1.3529560113894228,302005.3534271572,218731.18375137987,0.01900396224704931,0.01942727028402757,19257.981492351144,19372.69702874768,38630.678521098824,265.00749689947486,260.8555596527694,turbulent,turbulent,0.0054627265166177765
60121884,50930486,0.49954416303539445,0.069,83.84,2367.642,4.78032691899899,1.3245549737424045,283346.3006514433,205217.1295963903,0.01921876237152378,0.01965376267780619,10139.69147825508,10201.079080344005,20340.770558599084,253.9982838660904,250.01883065166712,turbulent,turbulent,0.00491166749266653
60121885,60121884,1.0551341230050963,0.093,271.37,8612.198,10.096977253637286,1.5400543638606026,444035.2708785472,321598.14163709985,0.017786986876175803,0.018146303720350542,30045.86537889163,30165.752058268325,60211.617437159955,343.3704440871033,337.9907753875277,turbulent,turbulent,0.010374394009284306
60121885,8272793050,0.5163919687883252,0.07,332.77,9453.33,4.941549940558136,1.3303860418164335,288718.2176981877,209107.8082261386,0.01914901380568367,0.01958088236283733,39132.76602048461,39382.71064250311,78515.47666298773,256.23955189053754,252.2249841819985,turbulent,turbulent,0.005077320153557628
60121885,3907400247,0.1629407538632526,0.044,171.57,3941.134,1.559241663763183,1.0624748259828845,144933.8382401108,104970.15911850969,0.021740481692034703,0.02232170097651728,23254.000596246675,23497.31605950571,46751.31665575238,163.42861654614163,160.8681404533734,turbulent,turbulent,0.001602082184521514
60121885,50930472,0.4709598359046499,0.067,131.26,3661.498,4.506792688082775,1.3244285881402535,275107.11188823235,199249.79328636397,0.019351794052180026,0.01979047610283797,16300.27097519155,16402.94259917008,32703.21357436163,253.94981446292277,249.97112063048945,turbulent,turbulent,0.004630617846295471
60121885,99055094,0.03175799192418152,0.023,49.01,753.48,0.3039042289395361,0.7578646362972068,54040.3243218218,39139.38602439903,0.026467957780126936,0.027378323870077007,7899.432847065319,8040.299672913603,15939.732519978923,83.15226652430344,81.84949963442492,turbulent,turbulent,0.00031225406702493387
60121885,99758846,0.11997732419988022,0.039,151.41,3264.097,1.1481083655490931,0.9957819235227675,120400.22919682728,87201.38354273072,0.022516102939602458,0.02314776415707255,21058.234675314256,21305.852912990234,42364.087588304494,143.55531724575636,141.30620099203261,turbulent,turbulent,0.00117965290505839
60121887,1149524795,1.6750373874730453,0.112,39.75,1348.042,16.02906590883297,1.685709522836286,585327.9077710696,423931.11478523805,0.016982030271088175,0.01730232047256961,4543.900943765645,4549.430738631321,9093.331682396965,411.3924216706776,404.94703601732493,turbulent,turbulent,0.0164694681548496
60121887,155463308,0.30014086633415266,0.056,54.59,1408.149,2.8721614003268194,1.2082125935949133,209763.46754026457,151923.83526387645,0.020313768946248534,0.020807194351436114,7186.300007752444,7240.4792808731945,14426.77928862564,211.33796595988863,208.0268823762999,turbulent,turbulent,0.0029510746906470722
60121887,155463348,0.8086657276825099,0.083,82.77,2516.456,7.738428016100573,1.4818598566935164,381314.8281796927,276172.0704723049,0.018292064044167045,0.018673136880401814,9983.12297057776,10024.912644450738,20008.0356150285,317.9106472488837,312.92986341114363,turbulent,turbulent,0.00795104309288123
60121887,155463638,0.0519349536058397,0.028,37.18,657.268,0.4969852019697579,0.8362535333590194,72592.95335527642,52576.36144267266,0.024882805110476067,0.025677671133299426,5676.516944263903,5762.889959934716,11439.406904198619,101.24340394626407,99.65719878321852,turbulent,turbulent,0.0005106399838784091
60121888,903970767,0.3901496496566407,0.062,95.38,2574.02,3.7334894703984753,1.2812743225501377,246281.7781995191,178372.68204243525,0.019750373250124187,0.020209700036174196,12273.187023895784,12356.420008678035,24629.60703257382,237.67037545476316,233.94673557349822,turbulent,turbulent,0.0038360679461246785
60121888,155463507,0.3815827714706536,0.062,53.98,1456.758,3.6515097748387904,1.2531401923419463,240873.94047591634,174455.9874097214,0.019778675564939674,0.020245350119002394,6752.29874189444,6798.051911769974,13550.350653664414,227.3474700641839,223.78556166556314,turbulent,turbulent,0.0037518358397097638
60121892,958315910,1.0785323184361837,0.094,20.6,656.337,10.320883430011328,1.5408903544723243,449053.47197667556,325232.63703276106,0.017743629197973725,0.018101774943299793,2571.485108322049,2575.458318796056,5146.943427118105,343.7433301169684,338.3578193207944,turbulent,turbulent,0.010604452058982283
60121892,7018452997,7.69266395403267,0.207,65.74,2702.308,73.61400912949924,2.26636758860963,1454451.2342915204,1053404.6386100661,0.014695515257389116,0.014916610584092525,6527.835800555044,6511.223201116171,13039.059001671216,743.620764303494,731.9702759782284,turbulent,turbulent,0.07563657083978924
60121892,155463354,0.2729600938365552,0.054,63.92,1621.586,2.6120583142254086,1.1816964194104669,197832.73169086623,143282.84944773142,0.020523095349699205,0.021029790590965193,8387.513653696946,8455.026585921798,16842.540239618742,202.16345260659645,198.9961083668284,turbulent,turbulent,0.0026838252128615525
271243199,4859726967,0.22793041816372847,0.05,11.15,272.818,2.1811523269256314,1.1509502697769984,178412.39852003477,129217.428371258,0.020947653826088694,0.021475930005751948,1684.8941260786517,1695.5611790565226,3380.455305135174,191.7802696334601,188.77560125995976,turbulent,turbulent,0.0022410799851650997
271243199,743320143,1.4067172201914426,0.104,26.0,859.17,13.461408805659739,1.6418535099300278,529378.3956333512,383408.97542141686,0.01728701590510515,0.017619926640525606,3201.3139616334906,3204.4448057806026,6405.758767414093,390.2650124810442,384.1506351129933,turbulent,turbulent,0.01383126408645272
304836567,390793108,0.03989957241691522,0.025,27.9,456.193,0.38181409011402123,0.8059025031796881,62462.732900460884,45239.421595085856,0.025730533716744858,0.026578133278517765,4594.079937487329,4668.018861727259,9262.098799214587,94.02770069370328,92.55454571771277,turbulent,turbulent,0.0003923045194255852
318841175,1685780002,1.4832787784853445,0.106,18.26,607.474,14.194055296510474,1.6665000582504146,547658.2909857129,396648.42003357277,0.017200494723406495,0.017528156305286403,2387.6437797662593,2387.467657330893,4775.111437097152,402.0698178190719,395.7704916795842,turbulent,turbulent,0.014584040206936398
318841599,9291804173,9.483631269332175,0.226,111.11,4681.509,90.75245233810695,2.343970071088963,1642324.4922691544,1189474.2136899263,0.014413523500235998,0.014624751334554488,10189.590024097028,10165.460385914872,20355.0504100119,795.4171141270433,782.955119725188,turbulent,turbulent,0.09324589668904665
318841599,98916065,0.03249495566968017,0.024,60.42,959.047,0.3109565135854562,0.7121766752943427,52990.43149820455,38378.987913849414,0.026321832413254434,0.02725772097866208,8183.051439014246,8338.670544797362,16521.721983811607,73.4287776222091,72.27835101029578,turbulent,turbulent,0.00031950011480186085
318841599,159548677,0.01145114755199958,0.016,58.6,651.866,0.10958035934927828,0.5646811960069564,28010.559058690305,20287.000448563336,0.030226557642436428,0.03149697758382601,8563.67100548628,8781.88336269955,17345.55436818583,46.16336501043655,45.44011228414559,turbulent,turbulent,0.00011259110474462524
318841607,7648530774,4.947472234030591,0.173,355.51,13866.312,47.34423190459895,2.0868221595444196,1119257.4950007247,810636.3480843451,0.015308028143608975,0.015553419889850036,33685.33241800747,33679.152611382946,67364.48502939042,630.4660225798214,620.5883572588124,turbulent,turbulent,0.048645025487038945
318841607,1716602648,2.5890136379473105,0.133,162.04,5821.287,24.77525012389771,1.847673953605052,761860.4800478353,551787.0553061281,0.016281473827791614,0.016568008787967048,16834.33763812568,16853.651177253105,33687.98881537878,494.24408458432833,486.5006416713611,turbulent,turbulent,0.02545595577837853
318841607,98916080,0.17045462792171792,0.045,92.73,2154.489,1.6311447648011284,1.062620157197827,148248.06453046855,107370.52928242709,0.021619630882916154,0.02219678612560624,12301.60032827718,12427.829442276865,24729.429770554045,163.47332895387908,160.91215234088693,turbulent,turbulent,0.0016759608396792552
321680287,321680294,0.23164869888397077,0.051,32.68,807.196,2.2167339606121605,1.1243040975967336,177767.52993171604,128750.37416812428,0.0208811144171271,0.021415043402056237,4264.060337177591,4299.971763548425,8564.032100726015,183.00307774027485,180.13592377813703,turbulent,turbulent,0.002277639232362086
321680287,98916079,0.2283171348502671,0.05,47.91,1172.262,2.1848529650743265,1.1529030221927783,178715.1007751744,129436.6642948585,0.02094518773040149,0.021472828396092592,6629.165191682812,6684.914946081995,13314.080137764808,192.43158722842722,189.41671450292316,turbulent,turbulent,0.0022448822991919556
321680288,321680287,0.4599658337342379,0.067,153.15,4272.119,4.401586925686487,1.2935113640746376,268685.0606757647,194598.5417510039,0.019380558265005104,0.019826726297415054,18127.215012721095,18248.498471304032,36375.713484025124,242.2318822559298,238.43677613234922,turbulent,turbulent,0.004522521531554041
321680288,1685748346,0.8134433627660169,0.084,93.36,2851.588,7.784147012114995,1.4553351817378726,379001.37248986855,274496.52102972305,0.018261075876496,0.018645897223943247,10678.894821543234,10726.73939002859,21405.63421157182,306.63156760572525,301.82749586642353,turbulent,turbulent,0.007998018228750892
321680288,160032067,0.43555648738021613,0.065,45.82,1261.929,4.1680046639255135,1.3014037501798266,262255.0615716868,189941.53385496838,0.019511687528308074,0.019959783064195318,5866.02394435203,5901.182174216764,11767.206118568794,245.19686578904523,241.35530654353028,turbulent,turbulent,0.004282521543813634
321680294,321680296,0.23164869888397077,0.051,35.88,886.236,2.2167339606121605,1.1243040975967336,177767.52993171604,128750.37416812428,0.0208811144171271,0.021415043402056237,4663.674267110253,4703.382861689947,9367.0571288002,183.00307774027485,180.13592377813703,turbulent,turbulent,0.002277639232362086
321680296,321680309,0.23164869888397077,0.051,31.86,786.942,2.2167339606121605,1.1243040975967336,177767.52993171604,128750.37416812428,0.0208811144171271,0.021415043402056237,4161.659267632345,4196.59766964966,8358.256937282005,183.00307774027485,180.13592377813703,turbulent,turbulent,0.002277639232362086
321680309,24853840,0.23164869888397077,0.051,62.63,1546.961,2.2167339606121605,1.1243040975967336,177767.52993171604,128750.37416812428,0.0208811144171271,0.021415043402056237,8004.196962641103,8075.647510216728,16079.84447285783,183.00307774027485,180.13592377813703,turbulent,turbulent,0.002277639232362086
321680315,1685780007,0.8134433627660169,0.084,33.59,1025.973,7.784147012114995,1.4553351817378726,379001.37248986855,274496.52102972305,0.018261075876496,0.018645897223943247,4038.468785897938,4052.607171583082,8091.07595748102,306.63156760572525,301.82749586642353,turbulent,turbulent,0.007998018228750892
