u,v,MW,Diameter,Length,Losses [W],mass_flow_kg_s,velocity_m_s,Re_supply,Re_return,f_supply,f_return,dp_supply_Pa,dp_return_Pa,dp_total_Pa,dp_minor_supply_Pa,dp_minor_return_Pa,flow_regime_supply,flow_regime_return,V_dot_m3_s
60121887,155463638,0.031089570768396458,0.023,37.18,242.637,0.2975078542430283,0.7247409561087954,30265.935311651614,18495.946220995877,0.02825989533517183,0.030411072984541244,6004.746972933048,6397.523736333614,12402.27070926666,77.84432297929598,77.14031056779838,turbulent,turbulent,0.00029956040344371435
60121888,903970767,0.23080655745313675,0.051,95.38,999.964,2.2086751909391076,1.094287760617328,101331.6645489526,61925.23041770637,0.0218960743688086,0.023156063866927278,12289.768453681008,12869.309250437345,25159.077704118354,177.46978379420116,175.86477361908356,turbulent,turbulent,0.002223913156703984
60121888,155463507,0.23090902251626627,0.051,53.98,565.926,2.2096557178590075,1.0947735625187593,101376.65007934482,61952.72171914112,0.021895109352599522,0.0231547448167316,7038.32868947464,7365.804720664197,14404.133410138837,177.62739187289034,176.02095631388713,turbulent,turbulent,0.002224900448419223
60121892,958315910,0.6589525701866272,0.077,20.6,258.159,6.3057662218816,1.3705549624406212,191615.5016623217,117098.97537813928,0.01943424508600896,0.020395313036954615,2690.7784534946227,2784.662658517663,5475.441112012286,278.3903965282256,275.87267542928646,turbulent,turbulent,0.006349270604148642
60121892,7018452997,4.889521518455368,0.173,65.74,1088.391,46.789679602443705,2.0146421040898406,632830.5958166734,386731.83388189954,0.015785173078718878,0.016382266764113272,6615.189425879998,6780.779509911045,13395.968935791043,601.529802064948,596.0896565240579,turbulent,turbulent,0.047112488288327675
60121892,155463354,0.16777071458526582,0.045,63.92,630.379,1.6054613835910605,1.0216799657014208,83477.77212353781,51014.46123989777,0.02274521244990309,0.02411561988311434,8484.874624955608,8905.495689851676,17390.370314807282,154.70027699796637,153.3011908359909,turbulent,turbulent,0.001616537691098997
271243199,4859726967,0.17094781362279632,0.045,11.15,109.961,1.6358642451942231,1.0410276715493594,85058.60314118299,51980.52969890193,0.022701077066087504,0.024055359152270386,1666.3322539708822,1740.2766536581642,3406.6089076290464,160.61491935727938,159.16234205463797,turbulent,turbulent,0.0016471503063889689
271243199,743320143,0.9758160985797426,0.09,26.0,345.982,9.337953096456866,1.4856164864535346,242768.6921197433,148359.4221474349,0.018623499106688726,0.01949507531249907,3260.1197170901405,3366.659245524267,6626.778962614408,327.09564152353147,324.1374374751698,turbulent,turbulent,0.009402376969275093
304836567,390793108,0.02296765369059114,0.021,27.9,169.465,0.2197861597185755,0.6422465681008122,24488.633180133806,14965.354206353553,0.029471045895949528,0.0318711007081406,4050.407884968541,4335.716036369897,8386.123921338438,61.131481545675825,60.57861757185926,turbulent,turbulent,0.00022130249584220507
318841175,1685780002,1.1124590838640083,0.095,18.26,247.898,10.645541472382854,1.5200594952459276,262196.9592507416,160232.314239547,0.01836236684790247,0.019207855255327828,2356.7984313089555,2427.3955402452016,4784.1939715541575,342.43843997869385,339.3414779563895,turbulent,turbulent,0.010718986584262692
318841599,9291804173,7.040776501387318,0.2,111.11,1919.647,67.37585168791692,2.170622586347683,788238.7340777136,481703.97130250366,0.015241374188979872,0.01578884058434001,10552.585576728188,10807.91257258649,21360.498149314677,698.2805931941491,691.9654479722254,turbulent,turbulent,0.06784068731680962
318841599,98916065,0.02437121675226013,0.021,60.42,366.991,0.23321738518909216,0.6814945283676136,25985.143943724677,15879.893351352737,0.02922865310977141,0.03154243091876629,9716.115284548941,10385.028899193729,20101.14418374267,68.83131763049063,68.20881749102013,turbulent,turbulent,0.00023482638525658257
318841599,159548677,0.008588360663999683,0.014,58.6,237.799,0.08218526951195869,0.5403534806749625,13735.657334832802,8394.056775681098,0.03405450895124519,0.03720115151097324,10323.677348408184,11171.63185109917,21495.309199507356,43.2730237765061,42.88166902312486,turbulent,turbulent,8.275227743070472e-05
318841607,7648530774,3.710604175522943,0.154,355.51,5679.983,35.50817392844922,1.9294207187687007,539499.5882342212,329695.9194381178,0.016226224014543954,0.01685957822037427,34995.632204462185,36011.418936311406,71007.05114077359,551.7155343665073,546.7259016104568,turbulent,turbulent,0.03575314989454631
318841607,1716602648,1.9106732648544615,0.118,162.03,2374.388,18.283954687602503,1.6921784605720576,362553.10500806384,221561.39116251504,0.017351044937942796,0.01809288854500734,17275.99155163489,17833.724455091407,35109.716006726296,424.37878208522085,420.5407638671975,turbulent,turbulent,0.018410098303793428
