,full_id,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-1846983.2309463136,-7376176.007767751,-5529192.776821437,0.1836427633788805
1,w24853840,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-135770.4884970877,-662099.1124087418,-526328.6239116541,0.1836427633788805
2,w24853841,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-571361.1872066937,-2826384.9419811848,-2255023.7547744913,0.1836427633788805
3,w25538793,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-51481.62126278791,-306869.98980023,-255388.36853744212,0.1994901084420326
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-642983.5053140175,-273966.8051963132,0.1836427633788805
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-1619612.9041658118,-690095.7323817004,0.1836427633788805
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-871216.297648341,-371213.79277857003,0.1836427633788805
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-7249385.880818329,-3088867.868287072,0.1836427633788805
8,w30213059,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-307897.93044858123,-1007112.6427321723,-699214.712283591,0.1836427633788805
9,w50930444,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-509368.99338712863,-2684030.853601944,-2174661.8602148155,0.1836427633788805
10,w50930445,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-311811.26197281596,-1821535.1447549635,-1509723.8827821475,0.1836427633788805
11,w50930458,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-93405.72722596636,-912865.1964925508,-819459.4692665844,0.1836427633788805
12,w50930471,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-398187.53235364717,-1945902.621986813,-1547715.0896331659,0.1836427633788805
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-2844830.442563127,-1212144.792569132,0.1836427633788805
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-1830056.4215930589,-779762.944164467,0.1836427633788805
15,w50930479,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-286197.7398739402,-1466834.6974350137,-1180636.9575610736,0.1836427633788805
16,w50930480,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-260221.94045596189,-1378386.4212752804,-1118164.4808193184,0.1836427633788805
17,w50930481,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-95759.66279882971,-611497.4792548243,-515737.8164559946,0.1836427633788805
18,w50930482,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-97763.70831452575,-597760.3685498122,-499996.66023528646,0.1836427633788805
19,w50930483,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-75609.87789317896,-407910.0571153689,-332300.17922218994,0.1994901084420326
20,w50930486,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-51049.31337140332,-291134.34302470833,-240085.029653305,0.1994901084420326
21,w98916060,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-349539.40764783276,-609045.8060654205,-259506.39841758774,0.1836427633788805
22,w98916062,trade,11092.043274505519,12324.492527228354,13865.054093131897,nr1,-18585.976449722642,-125369.37208228871,-106783.39563256607,0.1994901084420326
23,w98916065,other,20948.500685227787,23276.111872475318,26185.625856534734,nr1,-35101.58865747839,-198754.09233769553,-163652.50368021714,0.1994901084420326
24,w98916067,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-4680540.036831137,-8155484.666911682,-3474944.6300805453,0.1836427633788805
25,w98916074,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-757558.944985224,-1319988.785800805,-562429.840815581,0.1836427633788805
26,w98916075,sfh,8538.96409194254,9487.737879936156,10673.705114928174,r1,-15310.900123884569,-101335.3752587083,-86024.47513482373,0.19949806837648787
27,w98916076,sfh,13728.213996145805,15253.571106828673,17160.267495182256,r1,-24615.551852787565,-133234.7560025944,-108619.20414980683,0.19949806837648787
28,w98916079,trade,133751.88480733606,148613.2053414845,167189.85600917006,nr2,-206312.8083697132,-1330885.6339341714,-1124572.8255644583,0.1836427633788805
29,w98916080,other,104082.21116258297,115646.90129175886,130102.76395322871,nr2,-160547.22008002846,-975542.5784465756,-814995.3583665472,0.1836427633788805
30,w98916086,other,20686.516731325537,22985.018590361706,25858.14591415692,nr1,-34662.60483124105,-241760.8969376845,-207098.29210644346,0.1994901084420326
31,w98916091,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-101069.01020281287,-176105.0555112939,-75036.04530848103,0.1836427633788805
32,w98916094,trade,13612.2294499376,15124.699388819556,17015.286812422,nr1,-22808.83419976017,-170266.55307062756,-147457.7188708674,0.1994901084420326
33,w98916098,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-2143767.6849395363,-3735351.977841849,-1591584.2929023127,0.1836427633788805
34,w98916102,trade,73425.17962658805,81583.53291843117,91781.47453323506,nr2,-113258.62835976391,-804340.6183165949,-691081.989956831,0.1836427633788805
35,w98916109,sfh,9629.8057932929,10699.784214769888,12037.257241616126,r1,-17266.847960239058,-115527.0932365066,-98260.24527626754,0.19949806837648787
36,w98916113,trade,50271.6825643969,55857.425071552105,62839.60320549612,nr2,-77544.26807720469,-442723.52973445563,-365179.2616572509,0.1836427633788805
37,w98916116,other,358101.17313169746,397890.1923685527,447626.4664146218,nr2,-552372.4679896035,-2521657.763194617,-1969285.2952050134,0.1836427633788805
38,w98916121,other,22475.134293848154,24972.371437609057,28093.917867310192,nr1,-37659.63640350452,-227354.85458753997,-189695.21818403545,0.1994901084420326
39,w98916126,trade,54455.49615433791,60506.10683815323,68069.37019292239,nr2,-83997.81699488513,-532430.439240418,-448432.6222455329,0.1836427633788805
40,w99055014,mfh,51250.231128429565,56944.70125381063,64062.788910536954,r2,-84591.453779245,-359920.10252021166,-275328.6487409667,0.1836427633788805
41,w99055018,mfh,39011.950831555296,43346.61203506144,48764.93853944412,r1,-69950.88354844647,-276325.12099180196,-206374.2374433555,0.19949806837648787
42,w99055022,sfh,3912.1656857345315,4346.850761927257,4890.207107168164,r0,-8607.630451403838,-52619.14512668085,-44011.51467527701,0.2447989397982231
43,w99055023,sfh,7638.842228320924,8487.602475912137,9548.552785401154,r1,-13696.924961927867,-74502.82807596138,-60805.903114033514,0.19949806837648787
44,w99055025,trade,131771.14343422168,146412.38159357963,164713.9292927771,nr2,-203257.50701130647,-1062713.3098553128,-859455.8028440063,0.1836427633788805
45,w99055028,ab,18863.996140229203,20959.99571136578,23579.9951752865,r1,-33824.33252213011,-145716.11259099658,-111891.78006886647,0.19949806837648787
46,w99055030,other,33719.73290267432,37466.369891860355,42149.66612834289,nr1,-56501.23661710844,-337063.5572615899,-280562.32064448146,0.1994901084420326
47,w99055036,other,94056.81089942587,104507.56766602874,117571.01362428232,nr2,-145083.00074359222,-902004.4287703714,-756921.4280267791,0.1836427633788805
48,w99055038,other,24561.514626422148,27290.57180713572,30701.893283027683,nr1,-41155.60326612149,-266790.6658109431,-225635.06254482162,0.1994901084420326
