u,v,MW,Diameter,Length,Losses [W],mass_flow_kg_s,velocity_m_s,Re_supply,Re_return,f_supply,f_return,dp_supply_Pa,dp_return_Pa,dp_total_Pa,dp_minor_supply_Pa,dp_minor_return_Pa,flow_regime_supply,flow_regime_return,V_dot_m3_s
60121892,958315910,0.7839964642932756,0.082,20.6,264.607,7.502358509983499,1.4378386378020425,214075.74355254727,130824.75063783341,0.016096846775323803,0.017487937860053506,2371.4164088988828,2526.815069898818,4898.231478797701,306.3949735886349,303.623983284252,turbulent,turbulent,0.0075541183534407665
60121892,7018452997,4.954419251315526,0.173,65.74,1088.391,47.41071053890456,2.041382083571791,641230.0416107109,391864.85541561304,0.013232708466611143,0.014215750984801222,5793.565119149402,6122.207624200049,11915.772743349451,617.6037642611797,612.018248210855,turbulent,turbulent,0.04773780380596531
60121892,155463354,0.16302695663200223,0.044,63.92,623.22,1.5600665706411696,1.0384314167762063,82960.99539255443,50698.651583724655,0.01941058357478508,0.02133578829959975,7670.652990989653,8339.492870467713,16010.145861457366,159.81479217430794,158.36945110221018,turbulent,turbulent,0.0015708296928475865
271243199,4859726967,0.07731059700319126,0.033,11.15,92.768,0.7398143253893901,0.8754571575034457,52455.65285054917,32056.400177974272,0.021396259763119492,0.02367240087437476,1482.1943842837231,1613.0657517275204,3095.2601360112435,113.58765460938936,112.56038485383912,turbulent,turbulent,0.000744918410140691
271243199,743320143,0.7443571575551703,0.081,26.0,332.384,7.123035000527945,1.3990559459848664,205761.2356725468,125743.63587897999,0.016207347752808004,0.017618943665535326,2805.3355198438185,2997.0512805653216,5802.38680040914,290.0891595892913,287.46563662736514,turbulent,turbulent,0.00717217783688765
304836567,390793108,0.030972307113317145,0.023,27.9,182.075,0.2963857140030349,0.7220073778895238,30151.778245107413,18426.183203867662,0.024258434576035,0.027068933948876373,3866.327050930738,4266.378995153874,8132.706046084611,77.25820393466178,76.55949229612031,turbulent,turbulent,0.0002984305213978499
318841175,1685780002,0.6180547615957264,0.075,18.26,226.442,5.914399632494989,1.3549653222154423,184515.52051583145,112760.07528787796,0.016549400900164768,0.018012285315700326,2099.302238867142,2240.3718915777995,4339.6741304449415,272.0932057896551,269.6324355416945,turbulent,turbulent,0.005955203920735053
318841599,9291804173,6.531502366726987,0.194,111.11,1902.759,62.502414992602745,2.140096610789072,753838.9410878058,460681.7654924693,0.01287524665086123,0.013811648170503553,9021.040425028481,9540.69125321964,18561.73167824812,678.7785271688558,672.6397557145516,turbulent,turbulent,0.06293362808531396
318841599,98916065,0.01095167665392654,0.016,60.42,285.303,0.10480073353039752,0.5275509362032355,15325.965360529743,9365.91676993626,0.028560865603183754,0.032275249175860374,7455.560987480889,8343.656266900884,15799.217254381772,41.24678784459321,40.873758065854894,turbulent,turbulent,0.0001055237687671863
318841599,159548677,0.00292486339704826,0.01,58.6,139.82,0.027989123416729763,0.36068604366939355,6548.96692427401,4002.167413204678,0.03591474100665953,0.04134995076246983,6782.276373247354,7735.170050454223,14517.446423701578,19.28057639061338,19.106205742114977,turbulent,turbulent,2.8182224378864303e-05
318841607,7648530774,3.4565967897644843,0.15,355.51,5633.767,33.0774812417654,1.8944796942101914,515970.2630799664,315316.812095551,0.013730226069264636,0.01478202171162686,29380.746541048116,31304.99237156337,60685.73891261149,531.9137856317412,527.1032369289024,turbulent,turbulent,0.03330568751166788
318841607,1716602648,2.4047938067989363,0.129,162.03,2446.167,23.01238092630561,1.7820593949807821,417402.7864166145,255080.8164545117,0.014252241411572577,0.015374911648125524,14513.12253069872,15478.009984055536,29991.132514754256,470.6582613368772,466.4016984319217,turbulent,turbulent,0.023171146630815674
318841607,98916080,0.05792790123558967,0.03,92.73,727.652,0.5543339831156906,0.7937231277886152,43234.829310586174,26421.422948547897,0.022308244654394058,0.024760415206412797,10823.685490264921,11894.630177923023,22718.315668187945,93.36829042542018,92.52388157472863,turbulent,turbulent,0.0005581584124802606
321680287,321680294,0.16003304137235963,0.044,32.68,318.63,1.5314166638503315,1.0193611002530538,81437.45477576206,49767.59410859528,0.019476134784584886,0.021416116416340537,3866.7713695213492,4198.278628977694,8065.049998499044,153.99884006514887,152.60609759385864,turbulent,turbulent,0.001541982126255689
321680287,98916079,0.07682008589835727,0.033,47.91,398.611,0.7351204392187298,0.8699026607823284,52122.83844693709,31853.012532841356,0.02142276317315749,0.02370499554394873,5925.670224253919,6485.810170525639,12411.480394779557,112.15087212527432,111.1365964155675,turbulent,turbulent,0.0007401921401785768
321680288,321680287,0.23685312727071692,0.051,153.15,1605.625,2.2665371030690613,1.1229554354793803,103986.30742906773,63547.520673763865,0.018531207642068757,0.020308949487388036,17520.366673477005,19009.717330682535,36530.08400415954,186.89013594399603,185.19992951332227,turbulent,turbulent,0.002282174266434266
321680288,1685748346,0.32096835515065353,0.058,93.36,1038.537,3.071467513403383,1.1766030776740715,123908.59499223283,75722.31572216474,0.01788012860192338,0.01955519232047723,10046.950823711511,10869.756230374584,20916.707054086095,205.17351406662644,203.31795549940892,turbulent,turbulent,0.0030926580066950975
321680288,160032067,0.268647739491113,0.054,45.82,493.39,2.570791765465196,1.1361074859897473,111392.67677606258,68073.65897823955,0.018266374808933627,0.020003969144794572,5132.8369426892095,5552.230919501417,10685.067862190626,191.29348518925968,189.56345552675387,turbulent,turbulent,0.0025885280252246623
321680294,321680296,0.16003304137235963,0.044,35.88,349.83,1.5314166638503315,1.0193611002530538,81437.45477576206,49767.59410859528,0.019476134784584886,0.021416116416340537,4230.32314719148,4594.42771405812,8824.750861249599,153.99884006514887,152.60609759385864,turbulent,turbulent,0.001541982126255689
