,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,NFA,npv_per_nfa,operator_selling_price
67,w99055146,sfh,45007.11390865703,50007.90434295226,56258.89238582129,r1,-80700.5883266315,-122147.17649070034,-41446.58816406883,149.08371188635937,-278.0088289971069,0.1733054491694431
68,w99055147,sfh,9628.24002989865,10698.044477665168,12035.300037373312,r1,-17264.040447912168,-26130.587635850236,-8866.547187938068,57.659734526090325,-153.77363875870887,0.1733054491694431
69,w99055152,other,264252.3847284261,293613.76080936234,330315.48091053264,nr2,-407610.3427644949,-616982.0505974523,-209371.70783295744,1635.3717537612654,-128.02698062468914,0.15953182831842183
70,w99055158,trade,144743.79539184985,160826.4393242776,180929.7442398123,nr2,-223267.8736781867,-337950.8714137062,-114682.99773551952,567.1104306213557,-202.22339696673689,0.15953182831842183
71,w99055160,ab,101699.20767706775,112999.1196411864,127124.00959633468,r2,-167860.39079594155,-254070.9207392917,-86210.52994335015,362.3993257842958,-237.88821835353977,0.15953182831842183
72,w99055171,sfh,36534.23113964701,40593.59015516334,45667.78892455876,r1,-65508.17617442358,-99152.17376575973,-33643.99759133615,150.93386064656082,-222.90556570417098,0.1733054491694431
73,w99055172,sfh,34959.915482691984,38844.350536324426,43699.89435336498,r1,-62685.32910215973,-94879.55560160833,-32194.226499448596,71.28885925472714,-451.60249211469613,0.1733054491694431
74,w99055173,ab,103778.03118873315,115308.92354303683,129722.53898591643,r2,-171291.60855106896,-259264.3594663705,-87972.75091530153,413.9677898917347,-212.51110125816578,0.15953182831842183
75,w99055181,other,55355.73112876553,61506.36792085059,69194.66391095691,nr2,-85386.4329836193,-129245.73051345114,-43859.297529831834,184.62117180265486,-237.56374797964062,0.15953182831842183
76,w99055182,sfh,41072.2949799907,45635.88331110078,51340.36872498837,r1,-73645.21030024665,-111468.26419443096,-37823.05389418431,84.81555104400032,-445.94479937485283,0.1733054491694431
77,w99055185,education,27137.63133712484,30152.92370791649,33922.039171406046,nr1,-45472.17897106001,-68829.25991627398,-23357.080945213966,136.9722994968528,-170.52412079677936,0.173298534315443
78,w99055186,sfh,8077.381808901094,8974.86867655677,10096.727261126367,r1,-14483.254034908634,-21921.63184240165,-7438.377807493016,41.49024544628337,-179.28015916713105,0.1733054491694431
79,w99055192,ab,56573.984423398244,62859.982692664715,70717.4805292478,r2,-93378.6147513568,-141336.4434262382,-47957.8286748814,160.51305735595523,-298.77836398399467,0.15953182831842183
80,w99055193,other,37451.259490311946,41612.510544791054,46814.07436288993,nr1,-62753.83260532943,-94987.74751664116,-32233.91491131173,133.23216011486946,-241.93794413841562,0.173298534315443
81,w99055199,ab,144875.40265854934,160972.66962061037,181094.25332318665,r2,-239125.18359242982,-361936.2213992279,-122811.0378067981,594.2030242990702,-206.6819467162215,0.15953182831842183
82,w99055201,sfh,23915.67348956297,26572.970543958854,29894.59186195371,r1,-42882.3080002942,-64906.00567173266,-22023.69767143846,119.5810925271362,-184.17374524689745,0.1733054491694431
83,w99055202,ab,183212.87097097567,203569.8566344174,229016.08871371957,r2,-302403.3797558206,-457713.13151912816,-155309.75176330755,635.4450178422034,-244.41099922491608,0.15953182831842183
84,w99055209,other,71166.34004527405,79073.7111614156,88957.92505659255,nr2,-109774.35942143192,-166160.6742348746,-56386.31481344269,191.61494707558305,-294.26887450069825,0.15953182831842183
85,w99055216,education,97615.7064420698,108461.89604674422,122019.63305258725,nr2,-150572.61111547577,-227915.2136812047,-77342.60256572894,463.1840371862054,-166.98028506244984,0.15953182831842183
86,w99055219,other,280358.9009157519,311509.889906391,350448.6261446898,nr2,-432454.7073313647,-654587.884866271,-222133.17753490637,773.0541430711745,-287.34491565159976,0.15953182831842183
87,w99055224,ab,88079.81530757781,97866.46145286423,110099.76913447226,r2,-145380.80046515714,-220046.15655220294,-74665.3560870458,318.955577952601,-234.093275829594,0.15953182831842183
88,w99055226,ab,69321.04823838189,77023.38693153542,86651.31029797735,r2,-114418.3766369988,-173181.9052953152,-58763.5286583164,262.56915004737675,-223.80210564612554,0.15953182831842183
89,w99055235,trade,455420.4985622041,506022.7761802268,569275.6232027551,nr2,-702487.9102290586,-1063325.401493705,-360837.4912646465,1694.7837025728077,-212.91064500848597,0.15953182831842183
90,w99055245,ab,110594.87925706254,122883.19917451392,138243.59907132815,r2,-182543.20831160824,-276294.60881462425,-93751.40050301602,424.4345906373113,-220.88539099097287,0.15953182831842183
91,w99055249,sfh,33446.903939437485,37163.22659937498,41808.62992429685,r1,-59972.404164705855,-90773.31389987536,-30800.9097351695,70.42309986636974,-437.36941136665797,0.1733054491694431
92,w99055257,trade,36946.07902516493,41051.19891684992,46182.59878145616,nr1,-61907.345443702216,-93706.45671022283,-31799.111266520616,137.79457132667304,-230.77187265334038,0.173298534315443
93,w99055287,mfh,65413.202259158345,72681.33584350927,81766.50282394793,r2,-107968.25211561841,-163419.09544923078,-55450.84333361237,226.3710821658373,-244.95550758108587,0.15953182831842183
94,w99055292,trade,26638.013577625854,29597.792864028725,33297.51697203232,nr1,-44635.01275360984,-67562.0778177281,-22927.065064118266,58.725108856521544,-390.4133259273161,0.173298534315443
95,w99055300,other,253934.7967876531,282149.7742085034,317418.49598456634,nr2,-391695.422786144,-592892.3282985983,-201196.90551245428,847.1402418442303,-237.50129621330134,0.15953182831842183
96,w99389931,mfh,99582.28350232905,110646.9816692545,124477.85437791131,r2,-164366.28570531614,-248782.2967028194,-84416.01099750327,488.4274571448564,-172.83223897969236,0.15953182831842183
97,w99389943,ab,624462.3880690951,693847.0978545501,780577.9850863689,r2,-1030711.0831334601,-1560068.5347281,-529357.4515946399,3490.8252122399163,-151.64249694844315,0.15953182831842183
98,w99389949,ab,683124.5893772031,759027.3215302257,853905.7367215039,r2,-1127536.4199423487,-1706621.8839564591,-579085.4640141104,2474.179022271931,-234.05156167008536,0.15953182831842183
99,w99389956,education,46899.24791118664,52110.27545687404,58624.0598889833,nr1,-78585.00869632402,-118950.71033487025,-40365.701638546234,671.7147096479312,-60.09352044665404,0.173298534315443
100,w99389960,ab,196619.69517326806,218466.32797029783,245774.61896658505,r2,-324532.1141022608,-491206.84545328625,-166674.73135102546,693.6997662768932,-240.26926266037768,0.15953182831842183
101,w99389971,education,309303.5674613809,343670.63051264547,386629.4593267261,nr2,-477101.96931915294,-722168.5038171076,-245066.5344979547,1612.9015118613836,-151.94141284865773,0.15953182831842183
102,w99389974,education,43366.28216826591,48184.7579647399,54207.85271033239,nr1,-72665.12392211602,-109990.03818283467,-37324.91426071865,235.12884147074072,-158.74239003284222,0.173298534315443
103,w99389975,mfh,203599.25388206367,226221.39320229297,254499.0673525796,r2,-336052.2771320642,-508643.58805927116,-172591.31092720694,1082.0712234761565,-159.50087866929584,0.15953182831842183
104,w99389979,ab,58414.06986123536,64904.52206803929,73017.58732654419,r2,-96415.7815862653,-145933.45270594428,-49517.671119678984,163.53384786918758,-302.7976884595089,0.15953182831842183
105,w99389992,other,222880.7619206125,247645.2910229028,278600.9524007656,nr2,-343794.45186630293,-520386.7116273161,-176592.25976101315,2569.363114476204,-68.72997388577116,0.15953182831842183
106,w99390006,education,83282.49698597375,92536.10776219305,104103.12123246718,nr2,-128463.57915605236,-194449.73343226282,-65986.15427621045,431.6004564465955,-152.88712810797344,0.15953182831842183
107,w99390011,ab,487902.76263553556,542114.1807061506,609878.4532944195,r2,-805311.5680751572,-1218907.275341604,-413595.70726644667,2554.974828636646,-161.878583941723,0.15953182831842183
108,w99390014,trade,125980.24566648666,139978.05074054073,157475.30708310832,nr2,-194325.02442861776,-294141.3391064033,-99816.31467778553,587.280543653667,-169.96359875434513,0.15953182831842183
109,w99390021,other,203329.9608709738,225922.17874552644,254162.45108871724,nr2,-313637.2643527311,-474739.08829621295,-161101.82394348184,1617.1983746248297,-99.61784928262465,0.15953182831842183
110,w99390022,education,501507.8998853299,557230.9998725888,626884.8748566624,nr2,-773577.9080345666,-1170931.2397693857,-397353.3317348191,5590.431437242403,-71.07740005319194,0.15953182831842183
111,w99390025,education,22880.136119028128,25422.373465586807,28600.170148785157,nr1,-38338.262892655606,-58030.96137214912,-19692.698479493512,237.89438336268066,-82.7791652797078,0.173298534315443
112,w99390027,mfh,27759.268305341284,30843.631450379202,34699.0853816766,r1,-49774.1154499347,-75337.34004421528,-25563.224594280575,116.0190749399364,-220.3363938862189,0.1733054491694431
113,w99390046,mfh,211796.0789351003,235328.97659455586,264745.09866887535,r2,-349581.60826567287,-529121.3767847924,-179539.76851911953,1095.085822885856,-163.95040896975752,0.15953182831842183
114,w99390052,education,313307.17899148044,348119.0877683116,391633.9737393505,nr2,-483277.55585078214,-731516.2205999667,-248238.66474918457,1678.6958267321402,-147.87590509021655,0.15953182831842183
115,w99390065,education,348951.4029727128,387723.781080792,436189.253715891,nr2,-538258.9115327604,-814739.10778979,-276480.19625702966,2581.633286331594,-107.09506951310574,0.15953182831842183
116,w99390082,education,39827.93660519214,44253.26289465793,49784.92075649017,nr1,-66736.22464911878,-101015.72117598413,-34279.49652686535,124.21957990797236,-275.9588830702953,0.173298534315443
117,w99390107,education,26712.358260262183,29680.39806695798,33390.44782532773,nr1,-44759.58570076169,-67750.63847068268,-22991.052769920992,332.09000708311794,-69.23138992305367,0.173298534315443
118,w99390110,mfh,239891.65743218464,266546.2860357607,299864.5717902308,r2,-395954.97629754676,-599311.3975381881,-203356.4212406414,1066.5973296171287,-190.65903841484325,0.15953182831842183
119,w99390116,ab,158097.7549469809,175664.1721633121,197622.1936837261,r2,-260949.43643641943,-394969.0767871328,-134019.6403507134,694.0162199864862,-193.10736044947623,0.15953182831842183
120,w99390122,other,98676.7039395479,109640.78215505321,123345.87992443486,nr2,-152209.2039283042,-230392.45305350234,-78183.24912519814,307.42072394330467,-254.32003451926326,0.15953182831842183
121,w99390129,trade,195071.71625481176,216746.35139423527,243839.6453185147,nr2,-300898.8895521167,-455457.56429842056,-154558.67474630388,1196.3697846690193,-129.1897177000865,0.15953182831842183
122,w99390130,education,164651.07624751102,182945.64027501224,205813.84530938877,nr2,-253974.93269460523,-384430.81132708857,-130455.87863248333,964.417538562417,-135.2690856565548,0.15953182831842183
123,w99390133,education,680645.1328091653,756272.3697879614,850806.4160114565,nr2,-1049897.7943773482,-1589184.6357464476,-539286.8413690994,9252.387912133521,-58.28623340163702,0.15953182831842183
124,w99390139,ab,193561.77819765167,215068.6424418352,241952.22274706457,r2,-319484.84627910896,-483567.3780544232,-164082.53177531424,1249.1388426542283,-131.3565203261665,0.15953182831842183
125,w99390141,other,30821.618759402736,34246.24306600304,38527.023449253415,nr1,-51645.11769632692,-78172.96882978427,-26527.85113345735,112.67489476799965,-235.43710591502074,0.173298534315443
126,w99758761,trade,71706.83112597434,79674.25680663815,89633.53890746791,nr2,-110608.06903919684,-167422.62422878973,-56814.555189592895,171.36210507287177,-331.54678606120353,0.15953182831842183
127,w99758765,trade,64055.628922168136,71172.92102463126,80069.53615271016,nr2,-98806.05954717645,-149558.4356800599,-50752.37613288344,309.03573338240386,-164.2281802735153,0.15953182831842183
128,w99758770,mfh,123602.56527583835,137336.18363982037,154503.20659479793,r2,-204013.14213248855,-308791.1723470774,-104778.03021458886,601.7205038767308,-174.13072936609422,0.15953182831842183
129,w99758771,mfh,175271.79498964516,194746.4388773835,219089.74373705644,r2,-289296.1771726979,-437874.27011281386,-148578.09294011595,976.6668764967471,-152.12770752813668,0.15953182831842183
130,w99758774,ab,62183.884482976144,69093.20498108461,77729.85560372018,r2,-102638.07741420371,-155351.42452538555,-52713.347111181836,197.5460334163159,-266.84082793042853,0.15953182831842183
131,w99758775,sfh,41468.16576899654,46075.73974332949,51835.20721124567,r1,-74355.03154403793,-112542.63877508827,-38187.60723105034,265.071225726977,-144.065456845865,0.1733054491694431
132,w99758777,ab,105954.58460251115,117727.31622501239,132443.23075313892,r2,-174884.13512989104,-264701.9527624048,-89817.81763251376,337.6781565959565,-265.986460415276,0.15953182831842183
133,w99758783,th,46165.858494498185,51295.3983272202,57707.32311812273,r1,-82778.2903091995,-125291.95444117361,-42513.66413197412,333.3155570875853,-127.54779435873377,0.1733054491694431
134,w99758786,mfh,58859.38042021428,65399.31157801586,73574.22552526784,r2,-97150.79227280986,-147045.9536419788,-49895.16136916893,182.17889552428386,-273.8800299868876,0.15953182831842183
135,w99758788,other,107247.06333366054,119163.40370406726,134058.82916707566,nr2,-165429.01700147404,-250402.7092287532,-84973.69222727916,349.08404515869915,-243.41900870504915,0.15953182831842183
136,w99758792,sfh,22560.840147597835,25067.600163997595,28201.050184497293,r1,-40453.00653468541,-61229.0521200705,-20776.045585385087,60.93018751584459,-340.98115289703287,0.1733054491694431
137,w99758793,ab,45544.688375520156,50605.2093061335,56930.86046940019,r1,-81664.49318472295,-123606.12814474528,-41941.63496002233,126.39461716674268,-331.8308635303034,0.1733054491694431
138,w99758796,ab,179322.33204421046,199247.03560467827,224152.91505526306,r2,-295981.8215198178,-447993.55916578136,-152011.73764596356,906.0679207786917,-167.77079748648626,0.15953182831842183
139,w99758800,ab,99487.39834212833,110541.55371347592,124359.24792766041,r2,-164209.6722917426,-248545.24903482533,-84335.57674308273,420.9761067721993,-200.3334046431258,0.15953182831842183
140,w99758801,mfh,71440.53956745433,79378.37729717146,89300.6744593179,r2,-117916.71896348412,-178476.942747193,-60560.22378370889,293.7319820257835,-206.17511026903762,0.15953182831842183
141,w99758803,mfh,131384.60978199245,145982.8997577694,164230.76222749054,r2,-216857.85412023985,-328232.7320020064,-111374.87788176653,512.6721141899004,-217.24387732255676,0.15953182831842183
142,w99758805,sfh,58159.717102174254,64621.90789130473,72699.64637771781,r2,-95995.95773009918,-145298.01373681845,-49302.05600671927,165.76912949401884,-297.41397663850404,0.15953182831842183
143,w99758807,other,42605.10553834061,47339.006153711794,53256.381922925764,nr1,-71389.686154001,-108059.46349661844,-36669.77734261744,110.8734177275095,-330.7355188846052,0.173298534315443
144,w99758813,other,17306.7893226752,19229.765914083553,21633.486653343996,nr1,-28999.48826478882,-43895.26432165072,-14895.776056861901,43.0509613757953,-346.00333142006923,0.173298534315443
145,w99758814,th,18715.5754116606,20795.083790734,23394.46926457575,r1,-33558.20481308256,-50793.18566333135,-17234.980850248794,84.92593946289271,-202.94130343744263,0.1733054491694431
146,w99758818,mfh,91711.52463429667,101901.69403810741,114639.40579287084,r2,-151375.14556149318,-229119.10562990746,-77743.96006841428,424.19755738042295,-183.27300267477264,0.15953182831842183
147,w99758821,sfh,16591.68554566197,18435.206161846632,20739.606932077462,r1,-29749.93658964306,-45029.049112930494,-15279.112523287433,35.03456762442365,-436.1153443388268,0.1733054491694431
148,w99758824,ab,169348.0416963535,188164.4907737261,211685.05212044186,r2,-279518.68169851333,-423075.2024717156,-143556.52077320224,478.7830200769007,-299.83628231039734,0.15953182831842183
149,w99758826,ab,106368.10829847213,118186.78699830236,132960.13537309016,r2,-175566.67977102342,-265735.04189436673,-90168.36212334331,392.0728006519377,-229.97862124945053,0.15953182831842183
152,w99758837,mfh,81068.34105236304,90075.9345026256,101335.4263154538,r2,-133807.95899058756,-202529.68065773096,-68721.7216671434,194.723237061128,-352.91998378996806,0.15953182831842183
