,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-1846983.2309463136,-4589415.83410689,-2742432.603160576,0.02462096849636722,-98.03357099334175
1,w24853840,937.1926232803613,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-135770.4884970877,-457246.2562686734,-321475.7677715857,0.02462096849636722,-343.0199510601741
2,w24853841,8998.296452549099,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-571361.1872066937,-1964305.3223046148,-1392944.1350979211,0.02462096849636722,-154.80087174759822
3,w25538793,404.8852469230536,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-51481.62126278791,-229193.6311810328,-177712.0099182449,0.026745620600114647,-438.9194500633859
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-86204.73977163421,282811.9603460701,0.02462096849636722,51.59206277918663
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-217141.353985758,712375.8177983534,0.02462096849636722,42.72845170107102
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-116803.88937334153,383198.6154964295,0.02462096849636722,134.6918278275995
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-971924.5022543805,3188593.5102768764,0.02462096849636722,136.19921443646192
8,w30213059,1747.46707642246,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-307897.93044858123,-542572.9696719766,-234675.0392233954,0.02462096849636722,-134.29439809752466
9,w50930444,8762.936898044496,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-509368.99338712863,-1915486.1258072646,-1406117.132420136,0.02462096849636722,-160.4618575689983
10,w50930445,4934.112452852726,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-311811.26197281596,-1351068.9315237973,-1039257.6695509814,0.02462096849636722,-210.62707416611877
11,w50930458,1974.6456010334193,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-93405.72722596636,-771933.023279594,-678527.2960536276,0.02462096849636722,-343.6197845823698
12,w50930471,4724.4749339554455,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-398187.53235364717,-1345110.401343369,-946922.8689897218,0.02462096849636722,-200.42922911582363
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-381406.15734117344,1251279.4926528214,0.02462096849636722,128.78601500050058
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-245355.49712708703,804937.9803015047,0.02462096849636722,133.71428938793431
15,w50930479,4489.048651921749,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-286197.7398739402,-1035014.6083788669,-748816.8685049268,0.02462096849636722,-166.80970213685708
16,w50930480,4441.97852948606,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-260221.94045596189,-985759.0666653129,-725537.126209351,0.02462096849636722,-163.33647751631435
17,w50930481,1370.623297881335,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-95759.66279882971,-467013.6474258559,-371253.9846270262,0.02462096849636722,-270.8650766413343
18,w50930482,1573.369959426485,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-97763.70831452575,-450252.79826140794,-352489.0899468822,0.02462096849636722,-224.0344604490665
19,w50930483,704.9254127380437,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-75609.87789317896,-293828.56849236984,-218218.6905991909,0.026745620600114647,-309.5628085694831
20,w50930486,509.32494937628496,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-51049.31337140332,-214110.25801270167,-163060.94464129835,0.026745620600114647,-320.1511036146598
21,w98916060,2713.01504517002,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-349539.40764783276,-81654.71553618436,267884.6921116484,0.02462096849636722,98.74058479276162
22,w98916062,151.14776481509907,trade,11092.043274505519,12324.492527228354,13865.054093131897,nr1,-18585.976449722642,-97326.53006246788,-78740.55361274524,0.026745620600114647,-520.9508305271304
23,w98916065,222.67857759937178,other,20948.500685227787,23276.111872475318,26185.625856534734,nr1,-35101.58865747839,-145792.20959620035,-110690.62093872196,0.026745620600114647,-497.0869768077512
24,w98916067,43210.64675020873,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-4680540.036831137,-1093405.0836643567,3587134.95316678,0.02462096849636722,83.01507204701703
25,w98916074,4745.314506876469,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-757558.944985224,-176970.77583018542,580588.1691550387,0.02462096849636722,122.34977646132921
26,w98916075,67.06430839556852,sfh,8538.96409194254,9487.737879936156,10673.705114928174,r1,-15310.900123884569,-78235.12080930584,-62924.22068542127,0.02674668778779931,-938.2668992017695
27,w98916076,98.82164086105185,sfh,13728.213996145805,15253.571106828673,17160.267495182256,r1,-24615.551852787565,-96096.14843472104,-71480.59658193347,0.02674668778779931,-723.329383717062
28,w98916079,3334.9361924076916,trade,133751.88480733606,148613.2053414845,167189.85600917006,nr2,-206312.8083697132,-1019597.3081672583,-813284.4997975451,0.02462096849636722,-243.86808408780558
29,w98916080,2976.303781049745,other,104082.21116258297,115646.90129175886,130102.76395322871,nr2,-160547.22008002846,-733306.162103068,-572758.9420230396,0.02462096849636722,-192.43967825791862
30,w98916086,294.4025758753764,other,20686.516731325537,22985.018590361706,25858.14591415692,nr1,-34662.60483124105,-189461.36056909757,-154798.75573785653,0.026745620600114647,-525.8063903740584
31,w98916091,1116.7099465291947,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-101069.01020281287,-23610.388691707132,77458.62151110574,0.02462096849636722,69.36324132497614
