,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-1846983.2309463136,-7306887.948302417,-5459904.7173561035,0.1679336041936373,-195.17488091008912
1,w24853840,937.1926232803613,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-135770.4884970877,-657005.7940055185,-521235.3055084308,0.1679336041936373,-556.1666754098034
2,w24853841,8998.296452549099,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-571361.1872066937,-2804950.796152434,-2233589.6089457404,0.1679336041936373,-248.22360773777285
3,w25538793,404.8852469230536,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-51481.62126278791,-304938.6990469295,-253457.07778414158,0.1824253365352202,-625.9973158081253
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-629140.1467858751,-260123.44666817074,0.1679336041936373,-47.453103378020394
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-1584742.8306353511,-655225.6588512397,0.1679336041936373,-39.300573121717704
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-852459.1141992621,-352456.6093294911,0.1679336041936373,-123.88621206004761
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-7093307.463522055,-2932789.4509907984,0.1679336041936373,-125.27266898244552
8,w30213059,1747.46707642246,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-307897.93044858123,-995562.6526055664,-687664.7221569852,0.1679336041936373,-393.52084593480396
9,w50930444,8762.936898044496,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-509368.99338712863,-2664922.2940263804,-2155553.3006392517,0.1679336041936373,-245.98525879152191
10,w50930445,4934.112452852726,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-311811.26197281596,-1809837.8012709818,-1498026.5392981658,0.1679336041936373,-303.60607983955873
11,w50930458,1974.6456010334193,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-93405.72722596636,-909361.1573253303,-815955.4300993639,0.1679336041936373,-413.2161384667397
12,w50930471,4724.4749339554455,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-398187.53235364717,-1930964.9436377042,-1532777.411284057,0.1679336041936373,-324.4333884105886
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-2783581.58090074,-1150895.9309067451,0.1679336041936373,-118.45419148325794
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-1790655.5241182952,-740362.0466897034,0.1679336041936373,-122.98709637956101
15,w50930479,4489.048651921749,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-286197.7398739402,-1456098.224202894,-1169900.4843289538,0.1679336041936373,-260.61211963655654
16,w50930480,4441.97852948606,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-260221.94045596189,-1368624.4088312045,-1108402.4683752425,0.1679336041936373,-249.5290017764866
17,w50930481,1370.623297881335,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-95759.66279882971,-607905.1341272588,-512145.47132842906,0.1679336041936373,-373.65881064482625
18,w50930482,1573.369959426485,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-97763.70831452575,-594092.8433001228,-496329.134985597,0.1679336041936373,-315.4560896577152
19,w50930483,704.9254127380437,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-75609.87789317896,-405073.6146247974,-329463.73673161847,0.1824253365352202,-467.3738962707108
20,w50930486,509.32494937628496,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-51049.31337140332,-289219.2699470117,-238169.9565756084,0.1824253365352202,-467.6188685970898
