,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-1846983.2309463136,-7862583.172294097,-6015599.941347783,0.19756894611016151,-215.0392841880644
1,w24853840,937.1926232803613,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-135770.4884970877,-697854.5741962263,-562084.0856991386,0.19756894611016151,-599.7529981955386
2,w24853841,8998.296452549099,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-571361.1872066937,-2976854.1884438205,-2405493.001237127,0.19756894611016151,-267.327600721099
3,w25538793,404.8852469230536,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-51481.62126278791,-320427.78989504854,-268946.16863226064,0.214618042982612,-664.2528239201872
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-740164.8785716176,-371148.1784539133,0.19756894611016151,-67.70682576417117
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-1864403.330159237,-934886.1583751255,0.19756894611016151,-56.07466882801832
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-1002893.0755285438,-502890.5706587728,0.19756894611016151,-176.76277371603868
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-8345067.604143597,-4184549.5916123404,0.19756894611016151,-178.74099201140538
8,w30213059,1747.46707642246,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-307897.93044858123,-1088194.4047434248,-780296.4742948436,0.19756894611016151,-446.5300003776452
9,w50930444,8762.936898044496,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-509368.99338712863,-2818174.3171807295,-2308805.323793601,0.19756894611016151,-263.473918693723
10,w50930445,4934.112452852726,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-311811.26197281596,-1903651.337940904,-1591840.0759680881,0.19756894611016151,-322.619334516331
11,w50930458,1974.6456010334193,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-93405.72722596636,-937463.8036532805,-844058.0764273141,0.19756894611016151,-427.44788026042806
12,w50930471,4724.4749339554455,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-398187.53235364717,-2050766.1991523984,-1652578.6667987513,0.19756894611016151,-349.7909693459146
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-3274801.859883223,-1642116.2098892285,0.19756894611016151,-169.01228229274335
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-2106653.5577862295,-1056360.0803576377,0.19756894611016151,-175.4799014824654
15,w50930479,4489.048651921749,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-286197.7398739402,-1542205.5122932557,-1256007.7724193155,0.19756894611016151,-279.7937536011382
16,w50930480,4441.97852948606,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-260221.94045596189,-1446916.4512636296,-1186694.5108076676,0.19756894611016151,-267.15449048894186
17,w50930481,1370.623297881335,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-95759.66279882971,-636716.00061309,-540956.3378142603,0.19756894611016151,-394.6790767751088
18,w50930482,1573.369959426485,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-97763.70831452575,-623506.6597765523,-525742.9514620266,0.19756894611016151,-334.1508767929363
19,w50930483,704.9254127380437,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-75609.87789317896,-427822.08755506144,-352212.2096618825,0.214618042982612,-499.6446479264148
20,w50930486,509.32494937628496,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-51049.31337140332,-304578.29386950243,-253528.98049809912,0.214618042982612,-497.7745166589003
21,w98916060,2713.01504517002,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-349539.40764783276,-701097.7907913952,-351558.3831435625,0.19756894611016151,-129.58217233975233
22,w98916062,151.14776481509907,trade,11092.043274505519,12324.492527228354,13865.054093131897,nr1,-18585.976449722642,-130264.03054663826,-111678.05409691561,0.214618042982612,-738.8667257735023
23,w98916065,222.67857759937178,other,20948.500685227787,23276.111872475318,26185.625856534734,nr1,-35101.58865747839,-207998.1742130391,-172896.5855555607,0.214618042982612,-776.4401381556538
24,w98916067,43210.64675020873,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-4680540.036831137,-9388115.353331413,-4707575.316500276,0.19756894611016151,-108.94480112074545
25,w98916074,4745.314506876469,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-757558.944985224,-1519493.6281934676,-761934.6832082436,0.19756894611016151,-160.5656868694622
26,w98916075,67.06430839556852,sfh,8538.96409194254,9487.737879936156,10673.705114928174,r1,-15310.900123884569,-105367.34376922803,-90056.44364534346,0.21462660654282256,-1342.8371334892379
27,w98916076,98.82164086105185,sfh,13728.213996145805,15253.571106828673,17160.267495182256,r1,-24615.551852787565,-139717.00911223874,-115101.45725945117,0.21462660654282256,-1164.7393855895345
28,w98916079,3334.9361924076916,trade,133751.88480733606,148613.2053414845,167189.85600917006,nr2,-206312.8083697132,-1385218.573423375,-1178905.7650536618,0.19756894611016151,-353.50174547193916
29,w98916080,2976.303781049745,other,104082.21116258297,115646.90129175886,130102.76395322871,nr2,-160547.22008002846,-1017823.0479079597,-857275.8278279311,0.19756894611016151,-288.0337125821106
30,w98916086,294.4025758753764,other,20686.516731325537,22985.018590361706,25858.14591415692,nr1,-34662.60483124105,-250889.37144063003,-216226.766609389,0.214618042982612,-734.459492979844
31,w98916091,1116.7099465291947,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-101069.01020281287,-202721.80538240512,-101652.79517959224,0.19756894611016151,-91.02882578912777
32,w98916094,150.05011938810347,trade,13612.2294499376,15124.699388819556,17015.286812422,nr1,-22808.83419976017,-176273.31056759338,-153464.4763678332,0.214618042982612,-1022.7547768282578
33,w98916098,15131.85493721813,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-2143767.6849395363,-4299917.992066243,-2156150.3071267065,0.19756894611016151,-142.49081266457722
34,w98916102,1892.1415951219387,trade,73425.17962658805,81583.53291843117,91781.47453323506,nr2,-113258.62835976391,-834167.5313906192,-720908.9030308553,0.19756894611016151,-381.00156187539255
35,w98916109,81.43322088830173,sfh,9629.8057932929,10699.784214769888,12037.257241616126,r1,-17266.847960239058,-120074.14054844165,-102807.29258820259,0.21462660654282256,-1262.4736129400887
36,w98916113,559.2398283889517,trade,50271.6825643969,55857.425071552105,62839.60320549612,nr2,-77544.26807720469,-463144.98615524784,-385600.71807804314,0.19756894611016151,-689.508683937757
37,w98916116,6987.1012714248145,other,358101.17313169746,397890.1923685527,447626.4664146218,nr2,-552372.4679896035,-2667126.287984409,-2114753.8199948054,0.19756894611016151,-302.66540269618326
38,w98916121,458.57296650111675,other,22475.134293848154,24972.371437609057,28093.917867310192,nr1,-37659.63640350452,-237272.60405770523,-199612.9676542007,0.214618042982612,-435.29161602620246
39,w98916126,1235.1179318586364,trade,54455.49615433791,60506.10683815323,68069.37019292239,nr2,-83997.81699488513,-554551.4522016195,-470553.6352067344,0.19756894611016151,-380.97870905220645
40,w99055014,379.03616306802724,mfh,51250.231128429565,56944.70125381063,64062.788910536954,r2,-84591.453779245,-382196.3942559888,-297604.94047674385,0.19756894611016151,-785.1623920732108
41,w99055018,363.825429549627,mfh,39011.950831555296,43346.61203506144,48764.93853944412,r1,-69950.88354844647,-294745.9687191275,-224795.085170681,0.21462660654282256,-617.8652367673992
42,w99055022,32.828185592684896,sfh,3912.1656857345315,4346.850761927257,4890.207107168164,r0,-8607.630451403838,-54885.87632141389,-46278.245870010054,0.2633627792075683,-1409.710741988806
43,w99055023,57.57688737055287,sfh,7638.842228320924,8487.602475912137,9548.552785401154,r1,-13696.924961927867,-78109.7727814065,-64412.84781947863,0.21462660654282256,-1118.727509615637
44,w99055025,2922.078992408514,trade,131771.14343422168,146412.38159357963,164713.9292927771,nr2,-203257.50701130647,-1116241.6288987994,-912984.121887493,0.19756894611016151,-312.44334060078535
45,w99055028,168.94065034445376,ab,18863.996140229203,20959.99571136578,23579.9951752865,r1,-33824.33252213011,-154623.40363953717,-120799.07111740706,0.21462660654282256,-715.0385112825679
46,w99055030,502.22660109587014,other,33719.73290267432,37466.369891860355,42149.66612834289,nr1,-56501.23661710844,-351943.2842860086,-295442.04766890017,0.214618042982612,-588.2644348671272
47,w99055036,2513.4158389533286,other,94056.81089942587,104507.56766602874,117571.01362428232,nr2,-145083.00074359222,-940212.3614847944,-795129.3607412023,0.19756894611016151,-316.35408212925125
48,w99055038,337.97397138923407,other,24561.514626422148,27290.57180713572,30701.893283027683,nr1,-41155.60326612149,-277629.0859728787,-236473.48270675718,0.214618042982612,-699.6795692127961
49,w99055039,2475.299022556655,other,95255.37369289662,105839.30410321847,119069.21711612078,nr2,-146931.7885665421,-835082.0771772311,-688150.288610689,0.19756894611016151,-278.0069326331011
50,w99055040,101.95110847079195,trade,7536.8851086504455,8374.316787389384,9421.106385813056,nr1,-12628.90575405614,-109094.31182573942,-96465.40607168328,0.214618042982612,-946.1928126001663
51,w99055041,189.90211718752977,ab,21595.11692946048,23994.5743660672,26993.8961618256,r1,-38721.404014636195,-200495.87692156644,-161774.47290693026,0.21462660654282256,-851.8834613474938
52,w99055043,190.2007592998445,sfh,29155.98911223378,32395.543458037533,36444.98639029222,r1,-52278.52377687235,-258210.2316056478,-205931.70782877546,0.21462660654282256,-1082.7070753389144
53,w99055048,47.74609960326925,sfh,5769.180841789516,6410.2009353216845,7211.476052236895,r1,-10344.504405237867,-77460.9307498391,-67116.42634460123,0.21462660654282256,-1405.6944316349072
54,w99055050,194.95880112051967,trade,16984.909900636445,18872.122111818273,21231.137375795555,nr1,-28460.142788972567,-196837.31251853943,-168377.16972956687,0.214618042982612,-863.6551351456015
55,w99055053,122.33706042193808,ab,14174.508663259385,15749.454070288204,17718.13582907423,r1,-25415.78628408657,-161181.12742601283,-135765.34114192624,0.21462660654282256,-1109.7646181269542
56,w99055057,303.91877080444243,ab,36040.58788819037,40045.09765354486,45050.73486023796,r1,-64623.04275091918,-288955.3954574881,-224332.3527065689,0.21462660654282256,-738.1326007366498
57,w99055067,194.8848727118224,sfh,21931.666176569037,24368.517973965598,27414.582720711296,r1,-39324.85799965881,-192547.98992496007,-153223.13192530128,0.21462660654282256,-786.2238345809086
58,w99055068,348.37368724122643,ab,40200.04013772175,44666.71126413528,50250.05017215219,r1,-72081.20246173654,-410087.3847975356,-338006.1823357991,0.21462660654282256,-970.2402756432965
59,w99055094,263.70872883694244,other,16614.595860209945,18460.66206689994,20768.24482526243,nr1,-27839.639617100893,-210478.73591345624,-182639.09629635536,0.214618042982612,-692.5788808806765
60,w99055100,85.6876405166462,sfh,12089.433153049305,13432.703503388117,15111.79144131163,r1,-21677.1146438453,-126718.50360243171,-105041.38895858641,0.21462660654282256,-1225.8639440326338
61,w99055110,94.65369866762775,sfh,12604.978915374657,14005.532128194063,15756.22364421832,r1,-22601.520648047117,-153009.0115681422,-130407.49092009506,0.21462660654282256,-1377.732648124139
62,w99055113,801.3236896117684,education,39333.930829421224,43704.367588245805,49167.41353677653,nr1,-65908.46194685738,-408550.6316944545,-342642.16974759713,0.214618042982612,-427.5952080158807
63,w99055118,54.3237798044458,other,6219.479772060365,6910.533080067072,7774.349715075456,nr1,-10421.443706294365,-77047.63793948163,-66626.19423318727,0.214618042982612,-1226.4646251241645
64,w99055131,500.74276516167447,th,69240.53713621371,76933.93015134857,86550.67142026713,r2,-114285.48843283231,-558042.3949628085,-443756.9065299762,0.19756894611016151,-886.1973400388534
65,w99055135,663.0715527065098,ab,68880.52212837798,76533.91347597554,86100.65266047248,r2,-113691.26295863191,-447465.43279610935,-333774.16983747744,0.19756894611016151,-503.3757947767265
66,w99055142,64.54166975589469,sfh,9032.758360397225,10036.398178219139,11290.947950496531,r1,-16196.304330372614,-92793.06088442974,-76596.75655405712,0.21462660654282256,-1186.7799027164374
67,w99055146,149.08371188635937,sfh,17342.70904751041,19269.67671945601,21678.38630938801,r1,-31096.569003561035,-136349.76065527138,-105253.19165171035,0.21462660654282256,-706.0006107973801
68,w99055147,57.659734526090325,sfh,7330.462267285426,8144.958074761584,9163.077834106782,r1,-13143.980280022335,-89062.41181325141,-75918.43153322907,0.21462660654282256,-1316.6628698034833
69,w99055152,1635.3717537612654,other,76892.01538215307,85435.57264683674,96115.01922769133,nr2,-118606.23614800141,-707898.278561372,-589292.0424133706,0.19756894611016151,-360.34133588160074
70,w99055158,567.1104306213557,trade,39120.40099323338,43467.11221470375,48900.50124154172,nr1,-65550.6684900087,-409394.2582932423,-343843.5898032336,0.214618042982612,-606.30799794407
71,w99055160,362.3993257842958,ab,41269.65009818708,45855.16677576342,51587.06262273384,r1,-73999.08045019771,-366071.0820699645,-292072.0016197668,0.21462660654282256,-805.9396937002344
72,w99055171,150.93386064656082,sfh,16885.70894548665,18761.8988283185,21107.136181858314,r1,-30277.13905358697,-149604.41241271343,-119327.27335912646,0.21462660654282256,-790.5931303152249
73,w99055172,71.28885925472714,sfh,9019.499646113589,10021.666273459543,11274.374557641986,r1,-16172.530621058228,-109111.34720047141,-92938.8165794132,0.21462660654282256,-1303.693417891947
74,w99055173,413.9677898917347,ab,46033.80958093352,51148.67731214836,57542.2619761669,r1,-82541.51829501994,-346133.2746041795,-263591.75630915957,0.21462660654282256,-636.7446036758002
