,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,1197460.8634512746,1330512.0705014162,1496826.079314093,nr2,-1847088.0915608879,-7659629.54962904,-5812541.458068152,0.1867347855062094,-207.78056497160955
1,w24853840,937.1926232803613,trade,88132.8528706944,97925.39207854934,110166.066088368,nr2,-135945.2721849823,-683252.3296968812,-547307.0575118989,0.1867347855062094,-583.9856651839777
2,w24853841,8998.296452549099,trade,370264.7062278559,411405.2291420621,462830.8827848198,nr2,-571134.7656303524,-2913580.0803265194,-2342445.314696167,0.1867347855062094,-260.32097598124625
3,w25538793,404.8852469230536,trade,30691.75479818213,34101.94977575792,38364.69349772766,nr1,-51427.51590149245,-314676.13239415793,-263248.6164926655,0.20284895481385182,-650.1808067674408
4,w27689586,5481.69515059907,office,247077.21277456047,274530.2364161783,308846.5159682006,nr2,-381117.5724746485,-2096018.943787291,-1714901.3713126425,0.1867347855062094,-312.84143393585623
5,w28994179,8336.082743907347,other,755590.8194729006,839545.3549698895,944488.5243411257,nr2,-1165501.8108221595,-5273613.1707047615,-4108111.359882602,0.1867347855062094,-492.8107704887079
6,w28994181,1422.5013561584055,trade,126963.50101552144,141070.5566839127,158704.37626940178,nr2,-195841.69967170773,-1071471.7525458268,-875630.0528741191,0.1867347855062094,-615.5565680716381
7,w29249266,23411.247439788887,trade,2692049.9258480393,2991166.584275599,3365062.407310049,nr2,-4152497.5986186927,-7872241.1004376765,-3719743.501818984,0.1867347855062094,-158.88702690387382
8,w30213059,1747.46707642246,ab,196743.8254561325,218604.25050681387,245929.7818201656,r2,-324736.99827262136,-1200416.4919355395,-875679.4936629182,0.1867347855062094,-501.11358633186506
9,w50930444,8762.936898044496,other,331711.8078293086,368568.67536589847,414639.75978663575,nr2,-511666.76821967034,-2703802.2703543296,-2192135.5021346593,0.1867347855062094,-250.15990958737225
10,w50930445,4934.112452852726,other,203585.9606969704,226206.62299663379,254482.450871213,nr2,-314032.1450911939,-1889195.3899748563,-1575163.2448836623,0.1867347855062094,-319.23942957014685
11,w50930458,1974.6456010334193,other,59309.24989752737,65899.1665528082,74136.56237190921,nr2,-91484.75123386717,-906183.3925372493,-814698.6413033821,0.1867347855062094,-412.57967550076546
12,w50930471,7086.712400933168,other,741559.2688132944,823954.7431258826,926949.086016618,nr2,-1143858.0887427644,-2168508.5771667277,-1024650.4884239633,0.1867347855062094,-144.5875647908385
13,w50930472,6477.305229391343,other,397621.5839708261,441801.75996758457,497026.97996353265,nr2,-613332.8571451684,-2742937.78658795,-2129604.9294427815,0.1867347855062094,-328.77946214106316
14,w50930478,6019.835157379508,trade,260294.65487875984,289216.28319862206,325368.3185984498,nr2,-401505.5289053896,-2091312.0814664732,-1689806.5525610836,0.1867347855062094,-280.70644932687367
15,w50930479,4489.048651921749,other,185266.7973649304,205851.99707214488,231583.496706163,nr2,-285774.7636011249,-1509924.327908883,-1224149.5643077581,0.1867347855062094,-272.696880614939
16,w50930480,4441.97852948606,other,168030.88689118178,186700.98543464643,210038.6086139772,nr2,-259188.30390547073,-1451147.278415688,-1191958.9745102173,0.1867347855062094,-268.339652386417
17,w50930481,1370.623297881335,other,60575.174758398076,67305.74973155341,75718.96844799758,nr2,-93437.44531072062,-591155.5816930926,-497718.136382372,0.1867347855062094,-363.1326982050637
18,w50930482,786.6849797132425,other,73977.36742213568,82197.07491348409,92471.7092776696,nr2,-114110.38020618472,-643403.5273939695,-529293.1471877848,0.1867347855062094,-672.8146091981055
19,w50930483,1057.3881191070657,other,39987.428585553724,44430.4762061708,49984.28573194215,nr1,-67003.47155012334,-398031.99467041326,-331028.5231202899,0.20284895481385182,-313.0624575201716
20,w50930486,509.32494937628496,trade,28626.54367727404,31807.27075252671,35783.17959659255,nr1,-47967.020453811805,-280584.8715483532,-232617.85109454143,0.20284895481385182,-456.71795850449365
21,w98916060,5426.03009034004,other,197850.31759317868,219833.68621464298,247312.89699147333,nr2,-305184.89304495766,-1692164.8213379246,-1386979.928292967,0.1867347855062094,-255.615966959381
22,w98916062,151.14776481509907,trade,11160.058322507997,12400.064802786663,13950.072903134997,nr1,-18699.943376204646,-131536.39797857805,-112836.45460237341,0.20284895481385182,-746.5307524752857
23,w98916065,222.67857759937178,other,21014.510922443198,23349.456580492442,26268.138653053997,nr1,-35212.19629612203,-209494.15358306767,-174281.95728694566,0.20284895481385182,-782.6615346919539
