,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-1846983.2309463136,-6565960.982980174,-4718977.75203386,0.12841981497160498,-168.6890098727886
1,w24853840,937.1926232803613,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-135770.4884970877,-602540.7537512415,-466770.26525415375,0.12841981497160498,-498.05157836215636
2,w24853841,8998.296452549099,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-571361.1872066937,-2575746.2730972525,-2004385.0858905588,0.12841981497160498,-222.75161709333804
3,w25538793,404.8852469230536,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-51481.62126278791,-284286.5779161041,-232804.9566533162,0.1395017279386978,-574.9899716587096
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-481107.1710715516,-112090.47095384728,0.12841981497160498,-20.448140196486012
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-1211862.1646035041,-282344.9928193927,0.12841981497160498,-16.93511217998359
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-651880.4990935534,-151877.99422378239,0.12841981497160498,-53.384129852059594
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-5424293.942693338,-1263775.930162081,0.12841981497160498,-53.98157161049925
8,w30213059,1747.46707642246,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-307897.93044858123,-872053.6497550886,-564155.7193065074,0.12841981497160498,-322.84197334434907
9,w50930444,8762.936898044496,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-509368.99338712863,-2460586.2631539158,-1951217.269766787,0.12841981497160498,-222.66704558858723
10,w50930445,4934.112452852726,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-311811.26197281596,-1684753.0857110857,-1372941.8237382697,0.12841981497160498,-278.25507360386246
