,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,1197460.8634512746,1330512.0705014162,1496826.079314093,nr2,-1847088.0915608879,-6738134.495959,-4891046.404398112,0.13759405247825954,-174.83993749370404
1,w24853840,937.1926232803613,trade,88132.8528706944,97925.39207854934,110166.066088368,nr2,-135945.2721849823,-615430.4989673969,-479485.2267824146,0.13759405247825954,-511.6186522084655
2,w24853841,8998.296452549099,trade,370264.7062278559,411405.2291420621,462830.8827848198,nr2,-571134.7656303524,-2628646.262653202,-2057511.4970228495,0.13759405247825954,-228.65566920058336
3,w25538793,404.8852469230536,trade,30691.75479818213,34101.94977575792,38364.69349772766,nr1,-51427.51590149245,-289019.4234682099,-237591.90756671748,0.14946765091546974,-586.8129534783237
4,w27689586,5481.69515059907,office,247077.21277456047,274530.2364161783,308846.5159682006,nr2,-381117.5724746485,-1905882.9348407222,-1524765.3623660738,0.13759405247825954,-278.1558113824405
5,w28994179,8336.082743907347,other,755590.8194729006,839545.3549698895,944488.5243411257,nr2,-1165501.8108221595,-4692155.16736259,-3526653.356540431,0.13759405247825954,-423.0588232965875
6,w28994181,1422.5013561584055,trade,126963.50101552144,141070.5566839127,158704.37626940178,nr2,-195841.69967170773,-973768.1517406763,-777926.4520689686,0.13759405247825954,-546.8722041642405
7,w29249266,23411.247439788887,trade,2692049.9258480393,2991166.584275599,3365062.407310049,nr2,-4152497.5986186927,-5800598.705585657,-1648101.106966964,0.13759405247825954,-70.39783382776572
8,w30213059,1747.46707642246,ab,196743.8254561325,218604.25050681387,245929.7818201656,r2,-324736.99827262136,-1038415.9119928303,-713678.9137202089,0.13759405247825954,-408.40764518511196
9,w50930444,8762.936898044496,other,331711.8078293086,368568.67536589847,414639.75978663575,nr2,-511666.76821967034,-2448536.4829801493,-1936869.714760479,0.13759405247825954,-221.0297457685338
10,w50930445,4934.112452852726,other,203585.9606969704,226206.62299663379,254482.450871213,nr2,-314032.1450911939,-1732527.6762274369,-1418495.531136243,0.13759405247825954,-287.4874751417795
11,w50930458,1974.6456010334193,other,59309.24989752737,65899.1665528082,74136.56237190921,nr2,-91484.75123386717,-860542.5018112403,-769057.7505773732,0.13759405247825954,-389.46621620350066
12,w50930471,7086.712400933168,other,741559.2688132944,823954.7431258826,926949.086016618,nr2,-1143858.0887427644,-1597848.4252807472,-453990.3365379828,0.13759405247825954,-64.06219285520913
13,w50930472,6477.305229391343,other,397621.5839708261,441801.75996758457,497026.97996353265,nr2,-613332.8571451684,-2436951.733895154,-1823618.8767499859,0.13759405247825954,-281.53974718917897
14,w50930478,6019.835157379508,trade,260294.65487875984,289216.28319862206,325368.3185984498,nr2,-401505.5289053896,-1891004.7108554526,-1489499.181950063,0.13759405247825954,-247.43188858321767
15,w50930479,4489.048651921749,other,185266.7973649304,205851.99707214488,231583.496706163,nr2,-285774.7636011249,-1367353.9587286965,-1081579.1951275715,0.13759405247825954,-240.93728515607654
16,w50930480,4441.97852948606,other,168030.88689118178,186700.98543464643,210038.6086139772,nr2,-259188.30390547073,-1321840.6464747146,-1062652.3425692439,0.13759405247825954,-239.2295089936406
