,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-1846983.2309463136,-5587790.847519963,-3740807.6165736495,0.08159156399265595,-133.72242170296784
1,w24853840,937.1926232803613,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-135770.4884970877,-530636.1284685037,-394865.639971416,0.08159156399265595,-421.328156200491
2,w24853841,8998.296452549099,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-571361.1872066937,-2273150.970377406,-1701789.7831707124,0.08159156399265595,-189.12355156832135
3,w25538793,404.8852469230536,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-51481.62126278791,-257021.69342739577,-205540.07216460787,0.088632460377809,-507.65018910078913
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-285674.3650269216,83342.33509078273,0.08159156399265595,15.203752270257972
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-719585.9367512299,209931.2350328815,0.08159156399265595,12.591719725090028
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-387077.05652611784,112925.44834365317,0.08159156399265595,39.69256263087813
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-3220865.996129245,939652.0164020117,0.08159156399265595,40.13677694102767
8,w30213059,1747.46707642246,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-307897.93044858123,-708997.3382652457,-401099.40781666443,0.08159156399265595,-229.53188259078615
9,w50930444,8762.936898044496,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-509368.99338712863,-2190822.288629124,-1681453.2952419952,0.08159156399265595,-191.88239226248703
10,w50930445,4934.112452852726,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-311811.26197281596,-1519616.5217988633,-1207805.2598260473,0.08159156399265595,-244.78673142679142
11,w50930458,1974.6456010334193,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-93405.72722596636,-822422.8937936336,-729017.1665676672,0.08159156399265595,-369.1888641618224
12,w50930471,4724.4749339554455,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-398187.53235364717,-1560348.1340383259,-1162160.6016846788,0.08159156399265595,-245.98725105557702
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-1263943.979234082,368741.6707599128,0.08159156399265595,37.95216865667274
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-813084.9421194943,237208.5353090975,0.08159156399265595,39.40449017417225
15,w50930479,4489.048651921749,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-286197.7398739402,-1189716.972535708,-903519.2326617679,0.08159156399265595,-201.27187355721213
16,w50930480,4441.97852948606,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-260221.94045596189,-1126420.3780081272,-866198.4375521654,0.08159156399265595,-195.00284204489054
17,w50930481,1370.623297881335,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-95759.66279882971,-518775.9228105813,-423016.26001175155,0.08159156399265595,-308.6305775377059
18,w50930482,1573.369959426485,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-97763.70831452575,-503098.34767650353,-405334.6393619778,0.08159156399265595,-257.62195148922757
19,w50930483,704.9254127380437,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-75609.87789317896,-334699.0060745709,-259089.12818139192,0.088632460377809,-367.5411944294192
20,w50930486,509.32494937628496,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-51049.31337140332,-241704.63898376768,-190655.32561236437,0.088632460377809,-374.32944497582395
21,w98916060,2713.01504517002,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-349539.40764783276,-270596.01448885805,78943.39315897471,0.08159156399265595,29.098029994163728
22,w98916062,151.14776481509907,trade,11092.043274505519,12324.492527228354,13865.054093131897,nr1,-18585.976449722642,-107373.06117135061,-88787.08472162797,0.088632460377809,-587.4191049417258
23,w98916065,222.67857759937178,other,20948.500685227787,23276.111872475318,26185.625856534734,nr1,-35101.58865747839,-164766.14961880408,-129664.56096132568,0.088632460377809,-582.2947243475274
24,w98916067,43210.64675020873,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-4680540.036831137,-3623441.1683219867,1057098.86850915,0.08159156399265595,24.46385203674471
