,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-1846983.2309463136,-5639802.276327373,-3792819.04538106,0.0790275784440646,-135.58167107616305
1,w24853840,937.1926232803613,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-135770.4884970877,-534459.4534333954,-398688.96493630763,0.0790275784440646,-425.40770705259786
2,w24853841,8998.296452549099,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-571361.1872066937,-2289240.6192782745,-1717879.4320715808,0.0790275784440646,-190.9116287877944
3,w25538793,404.8852469230536,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-51481.62126278791,-258471.4265025724,-206989.8052397845,0.08584721719304479,-511.2307914719399
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-296065.9514286471,72950.74868905725,0.0790275784440646,13.308063780432004
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-745761.3320636947,183755.8397204167,0.0790275784440646,11.021713997184088
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-401157.2302114175,98845.27465835353,0.0790275784440646,34.743472907925444
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-3338027.0416574385,822490.9708738183,0.0790275784440646,35.132300104433696
8,w30213059,1747.46707642246,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-307897.93044858123,-717667.3961919912,-409769.46574340994,0.0790275784440646,-234.49338260628028
9,w50930444,8762.936898044496,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-509368.99338712863,-2205166.224563335,-1695797.2311762064,0.0790275784440646,-193.5192790849189
10,w50930445,4934.112452852726,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-311811.26197281596,-1528397.191261216,-1216585.9292884,0.0790275784440646,-246.56631580924224
11,w50930458,1974.6456010334193,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-93405.72722596636,-825053.2183414793,-731647.4911155129,0.0790275784440646,-370.5209130856744
12,w50930471,4724.4749339554455,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-398187.53235364717,-1571561.1770936213,-1173373.6447399743,0.0790275784440646,-248.36064560461057
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-1309920.7439532897,322764.90604070504,0.0790275784440646,33.22008094519831
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-842661.4231144916,207632.05431410018,0.0790275784440646,34.49131892915227
15,w50930479,4489.048651921749,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-286197.7398739402,-1197776.359931807,-911578.6200578669,0.0790275784440646,-203.06721774281118
16,w50930480,4441.97852948606,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-260221.94045596189,-1133748.2815339305,-873526.3410779686,0.0790275784440646,-196.6525356391212
17,w50930481,1370.623297881335,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-95759.66279882971,-521472.53466976475,-425712.871870935,0.0790275784440646,-310.5980122539783
18,w50930482,1573.369959426485,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-97763.70831452575,-505851.39387083414,-408087.68555630837,0.0790275784440646,-259.37172825205204
19,w50930483,704.9254127380437,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-75609.87789317896,-336828.1958340053,-261218.31794082635,0.08584721719304479,-370.5616413035989
20,w50930486,509.32494937628496,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-51049.31337140332,-243142.19817953982,-192092.8848081365,0.08584721719304479,-377.1519244116587
21,w98916060,2713.01504517002,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-349539.40764783276,-280439.11631655815,69100.29133127461,0.0790275784440646,25.46992559230139
22,w98916062,151.14776481509907,trade,11092.043274505519,12324.492527228354,13865.054093131897,nr1,-18585.976449722642,-107896.44610237442,-89310.46965265178,0.08584721719304479,-590.8818417652843
23,w98916065,222.67857759937178,other,20948.500685227787,23276.111872475318,26185.625856534734,nr1,-35101.58865747839,-165754.6175966915,-130653.02893921311,0.08584721719304479,-586.7337143417325
24,w98916067,43210.64675020873,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-4680540.036831137,-3755246.141332565,925293.8954985719,0.0790275784440646,21.41356274641046
25,w98916074,4745.314506876469,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-757558.944985224,-607797.451277387,149761.49370783707,0.0790275784440646,31.55986678876956
26,w98916075,67.06430839556852,sfh,8538.96409194254,9487.737879936156,10673.705114928174,r1,-15310.900123884569,-86942.07532761332,-71631.17520372875,0.08585064261712902,-1068.0968300041695
27,w98916076,98.82164086105185,sfh,13728.213996145805,15253.571106828673,17160.267495182256,r1,-24615.551852787565,-110094.44302818632,-85478.89117539875,0.08585064261712902,-864.9815003131382
28,w98916079,3334.9361924076916,trade,133751.88480733606,148613.2053414845,167189.85600917006,nr2,-206312.8083697132,-1136928.1930053125,-930615.3846355993,0.0790275784440646,-279.0504318356184
29,w98916080,2976.303781049745,other,104082.21116258297,115646.90129175886,130102.76395322871,nr2,-160547.22008002846,-824609.9814787573,-664062.7613987289,0.0790275784440646,-223.1165936847056
30,w98916086,294.4025758753764,other,20686.516731325537,22985.018590361706,25858.14591415692,nr1,-34662.60483124105,-209174.11678515005,-174511.511953909,0.08584721719304479,-592.764894923275
31,w98916091,1116.7099465291947,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-101069.01020281287,-81088.72215296204,19980.28804985083,0.0790275784440646,17.892101804905412
32,w98916094,150.05011938810347,trade,13612.2294499376,15124.699388819556,17015.286812422,nr1,-22808.83419976017,-148823.66182740233,-126014.82762764217,0.08584721719304479,-839.8182430078965
33,w98916098,15131.85493721813,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-2143767.6849395363,-1719967.1968264973,423800.48811303894,0.0790275784440646,28.00717359975903
34,w98916102,1892.1415951219387,trade,73425.17962658805,81583.53291843117,91781.47453323506,nr2,-113258.62835976391,-697864.6612814554,-584606.0329216915,0.0790275784440646,-308.9652668853341
35,w98916109,81.43322088830173,sfh,9629.8057932929,10699.784214769888,12037.257241616126,r1,-17266.847960239058,-99295.06771577045,-82028.21975553139,0.08585064261712902,-1007.306586436582
36,w98916113,559.2398283889517,trade,50271.6825643969,55857.425071552105,62839.60320549612,nr2,-77544.26807720469,-369823.12227161025,-292278.85419440555,0.0790275784440646,-522.635977191391
37,w98916116,6987.1012714248145,other,358101.17313169746,397890.1923685527,447626.4664146218,nr2,-552372.4679896035,-2002364.9903541051,-1449992.5223645016,0.0790275784440646,-207.52418864952534
38,w98916121,458.57296650111675,other,22475.134293848154,24972.371437609057,28093.917867310192,nr1,-37659.63640350452,-191950.52481832088,-154290.88841481635,0.08584721719304479,-336.45875288298447
39,w98916126,1235.1179318586364,trade,54455.49615433791,60506.10683815323,68069.37019292239,nr2,-83997.81699488513,-453462.9638001961,-369465.146805311,0.0790275784440646,-299.13349751900256
40,w99055014,379.03616306802724,mfh,51250.231128429565,56944.70125381063,64062.788910536954,r2,-84591.453779245,-280398.31372918625,-195806.85994994125,0.0790275784440646,-516.5914997793996
41,w99055018,363.825429549627,mfh,39011.950831555296,43346.61203506144,48764.93853944412,r1,-69950.88354844647,-210566.47589507952,-140615.59234663306,0.08585064261712902,-386.49192971667367
42,w99055022,32.828185592684896,sfh,3912.1656857345315,4346.850761927257,4890.207107168164,r0,-8607.630451403838,-44527.38005861581,-35919.74960721197,0.10534511168302732,-1094.1740750733409
43,w99055023,57.57688737055287,sfh,7638.842228320924,8487.602475912137,9548.552785401154,r1,-13696.924961927867,-61626.7758833675,-47929.85092143963,0.08585064261712902,-832.4494968436394
44,w99055025,2922.078992408514,trade,131771.14343422168,146412.38159357963,164713.9292927771,nr2,-203257.50701130647,-871628.1987513724,-668370.6917400659,0.0790275784440646,-228.73121961332183
45,w99055028,168.94065034445376,ab,18863.996140229203,20959.99571136578,23579.9951752865,r1,-33824.33252213011,-113918.91196785046,-80094.57944572036,0.08585064261712902,-474.0989174743628
46,w99055030,502.22660109587014,other,33719.73290267432,37466.369891860355,42149.66612834289,nr1,-56501.23661710844,-283945.9861802443,-227444.74956313585,0.08584721719304479,-452.87276513598863
47,w99055036,2513.4158389533286,other,94056.81089942587,104507.56766602874,117571.01362428232,nr2,-145083.00074359222,-765609.9520102078,-620526.9512666157,0.0790275784440646,-246.885907874689
48,w99055038,337.97397138923407,other,24561.514626422148,27290.57180713572,30701.893283027683,nr1,-41155.60326612149,-228099.73066029677,-186944.12739417527,0.08584721719304479,-553.1317297179597
49,w99055039,2475.299022556655,other,95255.37369289662,105839.30410321847,119069.21711612078,nr2,-146931.7885665421,-658254.7150421682,-511322.92647562607,0.0790275784440646,-206.5701645805594
50,w99055040,101.95110847079195,trade,7536.8851086504455,8374.316787389384,9421.106385813056,nr1,-12628.90575405614,-93895.85740734293,-81266.95165328679,0.08584721719304479,-797.1169011523697
51,w99055041,189.90211718752977,ab,21595.11692946048,23994.5743660672,26993.8961618256,r1,-38721.404014636195,-153898.20744210036,-115176.80342746417,0.08585064261712902,-606.5061576629301
52,w99055043,190.2007592998445,sfh,29155.98911223378,32395.543458037533,36444.98639029222,r1,-52278.52377687235,-195297.80800374775,-143019.2842268754,0.08585064261712902,-751.9385556259045
53,w99055048,47.74609960326925,sfh,5769.180841789516,6410.2009353216845,7211.476052236895,r1,-10344.504405237867,-65012.26548393206,-54667.761078694195,0.08585064261712902,-1144.9681027966315
54,w99055050,194.95880112051967,trade,16984.909900636445,18872.122111818273,21231.137375795555,nr1,-28460.142788972567,-162586.50794821238,-134126.36515923982,0.08584721719304479,-687.9728660022154
55,w99055053,122.33706042193808,ab,14174.508663259385,15749.454070288204,17718.13582907423,r1,-25415.78628408657,-130595.55236837913,-105179.76608429255,0.08585064261712902,-859.7539103974678
56,w99055057,303.91877080444243,ab,36040.58788819037,40045.09765354486,45050.73486023796,r1,-64623.04275091918,-211187.47191508472,-146564.42916416554,0.08585064261712902,-482.2486902543868
57,w99055067,194.8848727118224,sfh,21931.666176569037,24368.517973965598,27414.582720711296,r1,-39324.85799965881,-145224.11874760306,-105899.26074794425,0.08585064261712902,-543.3939498451386
58,w99055068,348.37368724122643,ab,40200.04013772175,44666.71126413528,50250.05017215219,r1,-72081.20246173654,-323344.2479338803,-251263.04547214377,0.08585064261712902,-721.2457618768441
59,w99055094,263.70872883694244,other,16614.595860209945,18460.66206689994,20768.24482526243,nr1,-27839.639617100893,-176974.68560338113,-149135.04598628025,0.08584721719304479,-565.5294257570598
60,w99055100,85.6876405166462,sfh,12089.433153049305,13432.703503388117,15111.79144131163,r1,-21677.1146438453,-100632.07804150441,-78954.96339765911,0.08585064261712902,-921.42767523539
61,w99055110,94.65369866762775,sfh,12604.978915374657,14005.532128194063,15756.22364421832,r1,-22601.520648047117,-125810.14789850512,-103208.627250458,0.08585064261712902,-1090.3813448734898
62,w99055113,801.3236896117684,education,39333.930829421224,43704.367588245805,49167.41353677653,nr1,-65908.46194685738,-329232.06093354715,-263323.59898668976,0.08584721719304479,-328.6107753962283
63,w99055118,54.3237798044458,other,6219.479772060365,6910.533080067072,7774.349715075456,nr1,-10421.443706294365,-64505.78829481793,-54084.34458852357,0.08584721719304479,-995.5924418959037
64,w99055131,500.74276516167447,th,69240.53713621371,76933.93015134857,86550.67142026713,r2,-114285.48843283231,-420510.2586208638,-306224.7701880315,0.0790275784440646,-611.541077561372
65,w99055135,663.0715527065098,ab,68880.52212837798,76533.91347597554,86100.65266047248,r2,-113691.26295863191,-310648.3924830331,-196957.1295244012,0.0790275784440646,-297.0375198882628
66,w99055142,64.54166975589469,sfh,9032.758360397225,10036.398178219139,11290.947950496531,r1,-16196.304330372614,-73302.28943176553,-57105.985101392915,0.08585064261712902,-884.7924963419053
67,w99055146,149.08371188635937,sfh,17342.70904751041,19269.67671945601,21678.38630938801,r1,-31096.569003561035,-98927.8829819919,-67831.31397843087,0.08585064261712902,-454.98809440789887
68,w99055147,57.659734526090325,sfh,7330.462267285426,8144.958074761584,9163.077834106782,r1,-13143.980280022335,-73244.83328480778,-60100.85300478545,0.08585064261712902,-1042.3366236206057
69,w99055152,1635.3717537612654,other,76892.01538215307,85435.57264683674,96115.01922769133,nr2,-118606.23614800141,-565159.7461074415,-446553.5099594401,0.0790275784440646,-273.0593266836066
70,w99055158,567.1104306213557,trade,39120.40099323338,43467.11221470375,48900.50124154172,nr1,-65550.6684900087,-330506.2796715921,-264955.61118158343,0.08584721719304479,-467.20285305153755
71,w99055160,362.3993257842958,ab,41269.65009818708,45855.16677576342,51587.06262273384,r1,-73999.08045019771,-277019.9543965113,-203020.8739463136,0.08585064261712902,-560.2131668069215
72,w99055171,150.93386064656082,sfh,16885.70894548665,18761.8988283185,21107.136181858314,r1,-30277.13905358697,-113168.64376471711,-82891.50471113014,0.08585064261712902,-549.1909128676946
73,w99055172,71.28885925472714,sfh,9019.499646113589,10021.666273459543,11274.374557641986,r1,-16172.530621058228,-89649.18523336497,-73476.65461230674,0.08585064261712902,-1030.6891620998204
74,w99055173,413.9677898917347,ab,46033.80958093352,51148.67731214836,57542.2619761669,r1,-82541.51829501994,-246802.10400946622,-164260.58571444626,0.08585064261712902,-396.7955713593211
75,w99055181,184.62117180265486,other,15209.502381678169,16899.44709075352,19011.87797709771,nr1,-25485.24614284584,-146507.6605722514,-121022.41442940556,0.08584721719304479,-655.5175294779775
76,w99055182,84.81555104400032,sfh,9995.399856476368,11105.999840529297,12494.24982059546,r1,-17922.381128784546,-103492.21537685575,-85569.8342480712,0.08585064261712902,-1008.8932182222053
77,w99055185,136.9722994968528,education,10840.570650859518,12045.07850095502,13550.713313574397,nr1,-18164.605549414566,-127754.67375769017,-109590.0682082756,0.08584721719304479,-800.0892779842222
78,w99055186,41.49024544628337,sfh,5137.404922484948,5708.227691649942,6421.756153106185,r1,-9211.690413166489,-54380.96929640103,-45169.27888323454,0.08585064261712902,-1088.6722504863064
79,w99055192,160.51305735595523,ab,18121.209085465063,20134.67676162785,22651.511356831328,r1,-32492.46857629861,-146443.85177048546,-113951.38319418686,0.08585064261712902,-709.9197104039158
80,w99055193,133.23216011486946,other,9055.86994602939,10062.077717810433,11319.837432536737,nr1,-15174.13711642381,-94310.35862823472,-79136.22151181092,0.08584721719304479,-593.9723670589866
81,w99055199,594.2030242990702,ab,69499.33638341566,77221.48487046185,86874.17047926957,r2,-114712.65147338381,-319712.2542361179,-204999.60276273405,0.0790275784440646,-344.99925846818826
82,w99055201,119.5810925271362,sfh,16186.140935837673,17984.601039819638,20232.67616979709,r1,-29022.769576180784,-133572.97055268902,-104550.20097650823,0.08585064261712902,-874.3037780222902
83,w99055202,635.4450178422034,ab,74224.65462412336,82471.83847124818,92780.8182801542,r2,-122512.06097359413,-411443.3573375833,-288931.2963639892,0.0790275784440646,-454.6912608507349
84,w99055209,191.61494707558305,other,19092.937557201116,21214.375063556796,23866.171946501392,nr1,-31992.38219794852,-167508.01278220917,-135515.63058426065,0.08584721719304479,-707.228912214276
85,w99055216,463.1840371862054,education,30329.625776782435,33699.58419642493,37912.03222097804,nr1,-50820.72765725926,-242588.73469581528,-191768.007038556,0.08584721719304479,-414.02119167043537
