,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-1846983.2309463136,-7834686.207549653,-5987702.976603339,0.2098068788382582,-214.0420530908913
1,w24853840,937.1926232803613,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-135770.4884970877,-695803.8871799731,-560033.3986828853,0.2098068788382582,-597.5648812969276
2,w24853841,8998.296452549099,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-571361.1872066937,-2968224.308849471,-2396863.1216427777,0.2098068788382582,-266.3685436773733
3,w25538793,404.8852469230536,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-51481.62126278791,-319650.20786328363,-268168.58660049574,0.22791204097150888,-662.3323241300018
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-734591.2243549412,-365574.5242372368,0.2098068788382582,-66.69005010198073
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-1850363.8373603062,-920846.6655761948,0.2098068788382582,-55.23257709079367
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-995341.0024957317,-495338.4976259607,0.2098068788382582,-174.1082690295872
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-8282226.847189488,-4121708.834658231,0.2098068788382582,-176.05677977044178
8,w30213059,1747.46707642246,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-307897.93044858123,-1083544.1133390046,-775646.1828904233,0.2098068788382582,-443.8688392792967
9,w50930444,8762.936898044496,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-509368.99338712863,-2810480.772045967,-2301111.7786588385,0.2098068788382582,-262.5959544650317
10,w50930445,4934.112452852726,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-311811.26197281596,-1898941.7186891255,-1587130.4567163095,0.2098068788382582,-321.6648327094142
11,w50930458,1974.6456010334193,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-93405.72722596636,-936052.9969736676,-842647.2697477012,0.2098068788382582,-426.7334195597968
12,w50930471,4724.4749339554455,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-398187.53235364717,-2044751.946632057,-1646564.41427841,0.2098068788382582,-348.5179702075096
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-3250141.66088764,-1617456.0108936452,0.2098068788382582,-166.47416928409223
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-2090789.8511644143,-1040496.3737358225,0.2098068788382582,-172.8446621101101
15,w50930479,4489.048651921749,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-286197.7398739402,-1537882.761482404,-1251685.021608464,0.2098068788382582,-278.830798831423
16,w50930480,4441.97852948606,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-260221.94045596189,-1442986.0407558354,-1182764.1002998734,0.2098068788382582,-266.269657191864
17,w50930481,1370.623297881335,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-95759.66279882971,-635269.639924872,-539509.9771260422,0.2098068788382582,-393.62381914855763
18,w50930482,1573.369959426485,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-97763.70831452575,-622030.029843784,-524266.3215292583,0.2098068788382582,-333.2123626666678
19,w50930483,704.9254127380437,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-75609.87789317896,-426680.07063656615,-351070.1927433872,0.22791204097150888,-498.0245943748489
20,w50930486,509.32494937628496,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-51049.31337140332,-303807.24144656275,-252757.92807515943,0.22791204097150888,-496.26064535947955
21,w98916060,2713.01504517002,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-349539.40764783276,-695818.3229713495,-346278.9153235167,0.2098068788382582,-127.63619425553756
22,w98916062,151.14776481509907,trade,11092.043274505519,12324.492527228354,13865.054093131897,nr1,-18585.976449722642,-129983.30664992303,-111397.33020020039,0.22791204097150888,-737.0094446085533
23,w98916065,222.67857759937178,other,20948.500685227787,23276.111872475318,26185.625856534734,nr1,-35101.58865747839,-207467.9973468691,-172366.4086893907,0.22791204097150888,-774.0592316855044
