,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,1197460.8634512746,1330512.0705014162,1496826.079314093,nr2,-1847088.0915608879,-6369536.474490986,-4522448.382930098,0.11793775926707961,-161.66368650254194
1,w24853840,937.1926232803613,trade,88132.8528706944,97925.39207854934,110166.066088368,nr2,-135945.2721849823,-588301.7666756035,-452356.49449062115,0.11793775926707961,-482.67184701826085
2,w24853841,8998.296452549099,trade,370264.7062278559,411405.2291420621,462830.8827848198,nr2,-571134.7656303524,-2514672.735583874,-1943537.9699535216,0.11793775926707961,-215.98954648831813
3,w25538793,404.8852469230536,trade,30691.75479818213,34101.94977575792,38364.69349772766,nr1,-51427.51590149245,-278756.73989783064,-227329.2239963382,0.12811512935611694,-561.4658121626767
4,w27689586,5481.69515059907,office,247077.21277456047,274530.2364161783,308846.5159682006,nr2,-381117.5724746485,-1829828.5312620946,-1448710.9587874461,0.11793775926707961,-264.2815623610742
5,w28994179,8336.082743907347,other,755590.8194729006,839545.3549698895,944488.5243411257,nr2,-1165501.8108221595,-4459571.966025722,-3294070.1552035627,0.11793775926707961,-395.1580444197394
6,w28994181,1422.5013561584055,trade,126963.50101552144,141070.5566839127,158704.37626940178,nr2,-195841.69967170773,-934686.7114186161,-738845.0117469084,0.11793775926707961,-519.3984586012815
7,w29249266,23411.247439788887,trade,2692049.9258480393,2991166.584275599,3365062.407310049,nr2,-4152497.5986186927,-4971941.747644848,-819444.1490261555,0.11793775926707961,-35.002156597322475
8,w30213059,1747.46707642246,ab,196743.8254561325,218604.25050681387,245929.7818201656,r2,-324736.99827262136,-973615.6800157466,-648878.6817431252,0.11793775926707961,-371.3252687264107
9,w50930444,8762.936898044496,other,331711.8078293086,368568.67536589847,414639.75978663575,nr2,-511666.76821967034,-2346430.1680304776,-1834763.3998108073,0.11793775926707961,-209.37768024099844
10,w50930445,4934.112452852726,other,203585.9606969704,226206.62299663379,254482.450871213,nr2,-314032.1450911939,-1669860.5907284697,-1355828.4456372757,0.11793775926707961,-274.7866933704327
11,w50930458,1974.6456010334193,other,59309.24989752737,65899.1665528082,74136.56237190921,nr2,-91484.75123386717,-842286.1455208367,-750801.3942869696,0.11793775926707961,-380.2208324845947
12,w50930471,7086.712400933168,other,741559.2688132944,823954.7431258826,926949.086016618,nr2,-1143858.0887427644,-1369584.3645263547,-225726.27578359027,0.11793775926707961,-31.852044080957334
13,w50930472,6477.305229391343,other,397621.5839708261,441801.75996758457,497026.97996353265,nr2,-613332.8571451684,-2314557.3128180355,-1701224.4556728671,0.11793775926707961,-262.6438612084253
14,w50930478,6019.835157379508,trade,260294.65487875984,289216.28319862206,325368.3185984498,nr2,-401505.5289053896,-1810881.7626110439,-1409376.2337056543,0.11793775926707961,-234.12206428575516
15,w50930479,4489.048651921749,other,185266.7973649304,205851.99707214488,231583.496706163,nr2,-285774.7636011249,-1310325.8110566218,-1024551.0474554969,0.11793775926707961,-228.23344697253157
16,w50930480,4441.97852948606,other,168030.88689118178,186700.98543464643,210038.6086139772,nr2,-259188.30390547073,-1270117.9936983255,-1010929.6897928547,0.11793775926707961,-227.58545163653005
17,w50930481,1370.623297881335,other,60575.174758398076,67305.74973155341,75718.96844799758,nr2,-93437.44531072062,-525894.4814214287,-432457.03611070814,0.11793775926707961,-315.5185212298567
18,w50930482,786.6849797132425,other,73977.36742213568,82197.07491348409,92471.7092776696,nr2,-114110.38020618472,-563703.4784477566,-449593.0982415719,0.11793775926707961,-571.5033461112412
19,w50930483,1057.3881191070657,other,39987.428585553724,44430.4762061708,49984.28573194215,nr1,-67003.47155012334,-351233.6231948132,-284230.15164468985,0.12811512935611694,-268.8039959108999
20,w50930486,509.32494937628496,trade,28626.54367727404,31807.27075252671,35783.17959659255,nr1,-47967.020453811805,-247082.45160141148,-199115.43114759968,0.12811512935611694,-390.9398732409138
21,w98916060,5426.03009034004,other,197850.31759317868,219833.68621464298,247312.89699147333,nr2,-305184.89304495766,-1479009.3584485846,-1173824.465403627,0.11793775926707961,-216.3320965531294
22,w98916062,151.14776481509907,trade,11160.058322507997,12400.064802786663,13950.072903134997,nr1,-18699.943376204646,-118475.47924636494,-99775.5358701603,0.12811512935611694,-660.1191621471673
23,w98916065,222.67857759937178,other,21014.510922443198,23349.456580492442,26268.138653053997,nr1,-35212.19629612203,-184900.30188233985,-149688.10558621783,0.12811512935611694,-672.2160128736161
24,w98916067,36008.87229184061,trade,3131751.8703745524,3479724.300416169,3914689.83796819,nr2,-4830739.577425657,-5784026.4097906705,-953286.8323650137,0.11793775926707961,-26.473665285569705
25,w98916074,4745.314506876469,trade,489677.5280019927,544086.1422244363,612096.9100024909,nr2,-755329.512874938,-904384.4696118267,-149054.95673688874,0.11793775926707961,-31.41097529381712
26,w98916075,67.06430839556852,sfh,7064.458776221087,7849.398640245652,8830.573470276358,r1,-12667.01927627086,-94129.49597947231,-81462.47670320145,0.12812024132903813,-1214.6919673383873
27,w98916076,98.82164086105185,sfh,14858.44356181803,16509.381735353367,18573.054452272536,r1,-26642.124609241462,-117573.57366840904,-90931.44905916757,0.12812024132903813,-920.1572476116008
28,w98916079,3334.9361924076916,trade,133808.09024913074,148675.65583236748,167260.11281141342,nr2,-206399.50548474092,-1218531.173139839,-1012131.667655098,0.11793775926707961,-303.4935630730551
29,w98916080,1488.1518905248724,other,125829.55976690605,139810.62196322894,157286.94970863254,nr2,-194092.59083585776,-934975.2974222716,-740882.7065864138,0.11793775926707961,-497.85422530028427
30,w98916086,294.4025758753764,other,20669.987609601096,22966.65289955677,25837.484512001367,nr1,-34634.90841323201,-222833.62712322714,-188198.71870999513,0.12811512935611694,-639.2563589173947
31,w98916091,1488.9465953722595,trade,60449.85709124032,67166.5078791559,75562.3213640504,nr2,-93244.14231624767,-510593.9913739409,-417349.8490576932,0.11793775926707961,-280.29873627089313
32,w98916094,150.05011938810347,trade,14682.116941339953,16313.463268155503,18352.64617667494,nr1,-24601.55202703023,-168152.20330799758,-143550.65128096734,0.12811512935611694,-956.6846855328032
33,w98916098,17023.336804370396,trade,1160795.6547794726,1289772.9497549694,1450994.5684743407,nr2,-1790531.86297811,-2143871.226557847,-353339.363579737,0.11793775926707961,-20.756175339785578
34,w98916102,2270.5699141463265,trade,68796.91015774355,76441.01128638172,85996.13769717944,nr2,-106119.50450080252,-734122.2943379242,-628002.7898371217,0.11793775926707961,-276.58377129216655
35,w98916109,81.43322088830173,sfh,9324.87444096882,10360.971601076468,11656.093051211024,r1,-16720.086850834632,-109128.12566327339,-92408.03881243875,0.12812024132903813,-1134.7707705088894
