,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,1197460.8634512746,1330512.0705014162,1496826.079314093,nr2,-1847088.0915608879,-5816639.44228896,-3969551.350728072,0.08845331945030971,-141.8993100157986
1,w24853840,937.1926232803613,trade,88132.8528706944,97925.39207854934,110166.066088368,nr2,-135945.2721849823,-547608.6682379128,-411663.3960529305,0.08845331945030971,-439.25163923295344
2,w24853841,8998.296452549099,trade,370264.7062278559,411405.2291420621,462830.8827848198,nr2,-571134.7656303524,-2343712.4449798833,-1772577.679349531,0.08845331945030971,-196.9903624199204
3,w25538793,404.8852469230536,trade,30691.75479818213,34101.94977575792,38364.69349772766,nr1,-51427.51590149245,-263362.7145422618,-211935.19864076935,0.0960863470170877,-523.4451001892063
4,w27689586,5481.69515059907,office,247077.21277456047,274530.2364161783,308846.5159682006,nr2,-381117.5724746485,-1715746.9258941535,-1334629.353419505,0.08845331945030971,-243.47018882902478
5,w28994179,8336.082743907347,other,755590.8194729006,839545.3549698895,944488.5243411257,nr2,-1165501.8108221595,-4110697.1640204187,-2945195.353198259,0.08845331945030971,-353.3068761044671
6,w28994181,1422.5013561584055,trade,126963.50101552144,141070.5566839127,158704.37626940178,nr2,-195841.69967170773,-876064.5509355259,-680222.8512638182,0.08845331945030971,-478.18784025684306
7,w29249266,23411.247439788887,trade,2692049.9258480393,2991166.584275599,3365062.407310049,nr2,-4152497.5986186927,-3728956.310733636,423541.2878850568,0.08845331945030971,18.091359248342393
8,w30213059,1747.46707642246,ab,196743.8254561325,218604.25050681387,245929.7818201656,r2,-324736.99827262136,-876415.3320501207,-551678.3337774994,0.08845331945030971,-315.7017040383587
9,w50930444,8762.936898044496,other,331711.8078293086,368568.67536589847,414639.75978663575,nr2,-511666.76821967034,-2193270.69560597,-1681603.9273862997,0.08845331945030971,-191.89958194969543
10,w50930445,4934.112452852726,other,203585.9606969704,226206.62299663379,254482.450871213,nr2,-314032.1450911939,-1575859.9624800181,-1261827.8173888242,0.08845331945030971,-255.73552071341234
11,w50930458,1974.6456010334193,other,59309.24989752737,65899.1665528082,74136.56237190921,nr2,-91484.75123386717,-814901.6110852314,-723416.8598513643,0.08845331945030971,-366.35275690623587
12,w50930471,7086.712400933168,other,741559.2688132944,823954.7431258826,926949.086016618,nr2,-1143858.0887427644,-1027188.2733947658,116669.81534799864,0.08845331945030971,16.46317908042038
13,w50930472,6477.305229391343,other,397621.5839708261,441801.75996758457,497026.97996353265,nr2,-613332.8571451684,-2130965.6812023576,-1517632.8240571893,0.08845331945030971,-234.3000322372947
14,w50930478,6019.835157379508,trade,260294.65487875984,289216.28319862206,325368.3185984498,nr2,-401505.5289053896,-1690697.3402444315,-1289191.811339042,0.08845331945030971,-214.15732783956156
15,w50930479,4489.048651921749,other,185266.7973649304,205851.99707214488,231583.496706163,nr2,-285774.7636011249,-1224783.5895485098,-939008.8259473848,0.08845331945030971,-209.17768969721408
16,w50930480,4441.97852948606,other,168030.88689118178,186700.98543464643,210038.6086139772,nr2,-259188.30390547073,-1192534.0145337414,-933345.7106282706,0.08845331945030971,-210.1193656008642
17,w50930481,1370.623297881335,other,60575.174758398076,67305.74973155341,75718.96844799758,nr2,-93437.44531072062,-497925.4384478584,-404487.99313713773,0.08845331945030971,-295.1124453833392
18,w50930482,786.6849797132425,other,73977.36742213568,82197.07491348409,92471.7092776696,nr2,-114110.38020618472,-529546.3146136653,-415435.93440748064,0.08845331945030971,-528.0842333597278
19,w50930483,1057.3881191070657,other,39987.428585553724,44430.4762061708,49984.28573194215,nr1,-67003.47155012334,-331177.1782766988,-264173.70672657544,0.0960863470170877,-249.83608379264055
20,w50930486,509.32494937628496,trade,28626.54367727404,31807.27075252671,35783.17959659255,nr1,-47967.020453811805,-232724.2716241507,-184757.2511703389,0.0960863470170877,-362.74926527080805
21,w98916060,5426.03009034004,other,197850.31759317868,219833.68621464298,247312.89699147333,nr2,-305184.89304495766,-1387657.0172102966,-1082472.124165339,0.08845331945030971,-199.49615209330736
22,w98916062,151.14776481509907,trade,11160.058322507997,12400.064802786663,13950.072903134997,nr1,-18699.943376204646,-112877.94264684504,-94177.9992706404,0.0960863470170877,-623.0856234351168
23,w98916065,222.67857759937178,other,21014.510922443198,23349.456580492442,26268.138653053997,nr1,-35212.19629612203,-174360.079724885,-139147.88342876296,0.0960863470170877,-624.8822178086139
24,w98916067,36008.87229184061,trade,3131751.8703745524,3479724.300416169,3914689.83796819,nr2,-4830739.577425657,-4338019.807343002,492719.77008265443,0.08845331945030971,13.6832879988386
25,w98916074,4745.314506876469,trade,489677.5280019927,544086.1422244363,612096.9100024909,nr2,-755329.512874938,-678288.35220887,77041.16066606797,0.08845331945030971,16.235206445100125
26,w98916075,67.06430839556852,sfh,7064.458776221087,7849.398640245652,8830.573470276358,r1,-12667.01927627086,-90338.0010531468,-77670.98177687594,0.09609018099677859,-1158.156754838141
27,w98916076,98.82164086105185,sfh,14858.44356181803,16509.381735353367,18573.054452272536,r1,-26642.124609241462,-109599.04721673628,-82956.92260749481,0.09609018099677859,-839.4610925772461
28,w98916079,3334.9361924076916,trade,133808.09024913074,148675.65583236748,167260.11281141342,nr2,-206399.50548474092,-1156748.6980365303,-950349.1925517893,0.08845331945030971,-284.96772883251924
29,w98916080,1488.1518905248724,other,125829.55976690605,139810.62196322894,157286.94970863254,nr2,-194092.59083585776,-876876.7054082535,-682784.1145723957,0.08845331945030971,-458.8134577657776
30,w98916086,294.4025758753764,other,20669.987609601096,22966.65289955677,25837.484512001367,nr1,-34634.90841323201,-212466.20709612794,-177831.29868289593,0.0960863470170877,-604.0412457470268
31,w98916091,1488.9465953722595,trade,60449.85709124032,67166.5078791559,75562.3213640504,nr2,-93244.14231624767,-482682.8106390196,-389438.6683227719,0.08845331945030971,-261.55314739505906
32,w98916094,150.05011938810347,trade,14682.116941339953,16313.463268155503,18352.64617667494,nr1,-24601.55202703023,-160788.11213906252,-136186.56011203228,0.0960863470170877,-907.6071426493623
33,w98916098,17023.336804370396,trade,1160795.6547794726,1289772.9497549694,1450994.5684743407,nr2,-1790531.86297811,-1607903.419918385,182628.443059725,0.08845331945030971,10.728122527237954
34,w98916102,2270.5699141463265,trade,68796.91015774355,76441.01128638172,85996.13769717944,nr2,-106119.50450080252,-702357.0746035146,-596237.5701027121,0.08845331945030971,-262.59379479485506
35,w98916109,81.43322088830173,sfh,9324.87444096882,10360.971601076468,11656.093051211024,r1,-16720.086850834632,-104123.46568131399,-87403.37883047936,0.09609018099677859,-1073.3135430117227
