,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,1197460.8634512746,1330512.0705014162,1496826.079314093,nr2,-1847088.0915608879,-5825216.168610388,-3978128.0770495003,0.08891069208268196,-142.20590172848213
1,w24853840,937.1926232803613,trade,88132.8528706944,97925.39207854934,110166.066088368,nr2,-135945.2721849823,-548239.9133850987,-412294.64120011637,0.08891069208268196,-439.9251882254502
2,w24853841,8998.296452549099,trade,370264.7062278559,411405.2291420621,462830.8827848198,nr2,-571134.7656303524,-2346364.439002174,-1775229.6733718216,0.08891069208268196,-197.28508420823616
3,w25538793,404.8852469230536,trade,30691.75479818213,34101.94977575792,38364.69349772766,nr1,-51427.51590149245,-263601.511885655,-212173.99598416255,0.09658318835377634,-524.0348903710121
4,w27689586,5481.69515059907,office,247077.21277456047,274530.2364161783,308846.5159682006,nr2,-381117.5724746485,-1717516.5984562456,-1336399.0259815971,0.08891069208268196,-243.7930219150454
5,w28994179,8336.082743907347,other,755590.8194729006,839545.3549698895,944488.5243411257,nr2,-1165501.8108221595,-4116109.028297073,-2950607.2174749137,0.08891069208268196,-353.95608562444335
6,w28994181,1422.5013561584055,trade,126963.50101552144,141070.5566839127,158704.37626940178,nr2,-195841.69967170773,-876973.9177751917,-681132.218103484,0.08891069208268196,-478.8271133483792
7,w29249266,23411.247439788887,trade,2692049.9258480393,2991166.584275599,3365062.407310049,nr2,-4152497.5986186927,-3748237.922485918,404259.6761327749,0.08891069208268196,17.267754619760677
8,w30213059,1747.46707642246,ab,196743.8254561325,218604.25050681387,245929.7818201656,r2,-324736.99827262136,-877923.1368208001,-553186.1385481788,0.08891069208268196,-316.56455564284573
9,w50930444,8762.936898044496,other,331711.8078293086,368568.67536589847,414639.75978663575,nr2,-511666.76821967034,-2195646.5572981327,-1683979.7890784624,0.08891069208268196,-192.17070813944272
10,w50930445,4934.112452852726,other,203585.9606969704,226206.62299663379,254482.450871213,nr2,-314032.1450911939,-1577318.1321130116,-1263285.9870218176,0.08891069208268196,-256.0310489663508
11,w50930458,1974.6456010334193,other,59309.24989752737,65899.1665528082,74136.56237190921,nr2,-91484.75123386717,-815326.4092729854,-723841.6580391183,0.08891069208268196,-366.56788319904086
12,w50930471,7086.712400933168,other,741559.2688132944,823954.7431258826,926949.086016618,nr2,-1143858.0887427644,-1032499.637710589,111358.45103217545,0.08891069208268196,15.713696948885907
13,w50930472,6477.305229391343,other,397621.5839708261,441801.75996758457,497026.97996353265,nr2,-613332.8571451684,-2133813.616871321,-1520480.7597261528,0.08891069208268196,-234.73971132730279
14,w50930478,6019.835157379508,trade,260294.65487875984,289216.28319862206,325368.3185984498,nr2,-401505.5289053896,-1692561.6817740505,-1291056.1528686609,0.08891069208268196,-214.4670276039037
15,w50930479,4489.048651921749,other,185266.7973649304,205851.99707214488,231583.496706163,nr2,-285774.7636011249,-1226110.5495068226,-940335.7859056976,0.08891069208268196,-209.47328906830683
16,w50930480,4441.97852948606,other,168030.88689118178,186700.98543464643,210038.6086139772,nr2,-259188.30390547073,-1193737.5235371662,-934549.2196316954,0.08891069208268196,-210.39030545242716
17,w50930481,1370.623297881335,other,60575.174758398076,67305.74973155341,75718.96844799758,nr2,-93437.44531072062,-498359.3037303346,-404921.85841961403,0.08891069208268196,-295.4289913541737
18,w50930482,786.6849797132425,other,73977.36742213568,82197.07491348409,92471.7092776696,nr2,-114110.38020618472,-530076.1721261112,-415965.79191992653,0.08891069208268196,-528.7577653656891
19,w50930483,1057.3881191070657,other,39987.428585553724,44430.4762061708,49984.28573194215,nr1,-67003.47155012334,-331488.3006539673,-264484.82910384395,0.09658318835377634,-250.13032047985737
20,w50930486,509.32494937628496,trade,28626.54367727404,31807.27075252671,35783.17959659255,nr1,-47967.020453811805,-232947.00058264832,-184979.98012883653,0.09658318835377634,-363.1865675446715
21,w98916060,5426.03009034004,other,197850.31759317868,219833.68621464298,247312.89699147333,nr2,-305184.89304495766,-1389074.1057168161,-1083889.2126718585,0.08891069208268196,-199.75731697498438
22,w98916062,151.14776481509907,trade,11160.058322507997,12400.064802786663,13950.072903134997,nr1,-18699.943376204646,-112964.77353341546,-94264.83015721082,0.09658318835377634,-623.6601002504149
23,w98916065,222.67857759937178,other,21014.510922443198,23349.456580492442,26268.138653053997,nr1,-35212.19629612203,-174523.58322652528,-139311.38693040324,0.09658318835377634,-625.61647569459
24,w98916067,36008.87229184061,trade,3131751.8703745524,3479724.300416169,3914689.83796819,nr2,-4830739.577425657,-4360450.75228546,470288.82514019683,0.08891069208268196,13.060359717145637
25,w98916074,4745.314506876469,trade,489677.5280019927,544086.1422244363,612096.9100024909,nr2,-755329.512874938,-681795.6318800584,73533.88099487952,0.08891069208268196,15.496102711068161
26,w98916075,67.06430839556852,sfh,7064.458776221087,7849.398640245652,8830.573470276358,r1,-12667.01927627086,-90396.81600862353,-77729.79673235267,0.09658704215813174,-1159.033748232747
