,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,1197460.8634512746,1330512.0705014162,1496826.079314093,nr2,-1847088.0915608879,-5935042.596368251,-4087954.5048073633,0.09476742581594302,-146.13186034279312
1,w24853840,937.1926232803613,trade,88132.8528706944,97925.39207854934,110166.066088368,nr2,-135945.2721849823,-556323.114009293,-420377.8418243107,0.09476742581594302,-448.5500967270787
2,w24853841,8998.296452549099,trade,370264.7062278559,411405.2291420621,462830.8827848198,nr2,-571134.7656303524,-2380323.669947407,-1809188.904317055,0.09476742581594302,-201.0590464381217
3,w25538793,404.8852469230536,trade,30691.75479818213,34101.94977575792,38364.69349772766,nr1,-51427.51590149245,-266659.3521617778,-215231.83626028534,0.10294532550564368,-531.5872531685233
4,w27689586,5481.69515059907,office,247077.21277456047,274530.2364161783,308846.5159682006,nr2,-381117.5724746485,-1740177.554223259,-1359059.9817486105,0.09476742581594302,-247.92695405545945
5,w28994179,8336.082743907347,other,755590.8194729006,839545.3549698895,944488.5243411257,nr2,-1165501.8108221595,-4185408.8635419356,-3019907.052719776,0.09476742581594302,-362.26932307347323
6,w28994181,1422.5013561584055,trade,126963.50101552144,141070.5566839127,158704.37626940178,nr2,-195841.69967170773,-888618.5136010443,-692776.8139293366,0.09476742581594302,-487.0131131545937
7,w29249266,23411.247439788887,trade,2692049.9258480393,2991166.584275599,3365062.407310049,nr2,-4152497.5986186927,-3995142.214497244,157355.38412144873,0.09476742581594302,6.721358378110744
8,w30213059,1747.46707642246,ab,196743.8254561325,218604.25050681387,245929.7818201656,r2,-324736.99827262136,-897230.8313319642,-572493.8330593428,0.09476742581594302,-327.61351603338545
9,w50930444,8762.936898044496,other,331711.8078293086,368568.67536589847,414639.75978663575,nr2,-511666.76821967034,-2226069.867162303,-1714403.0989426328,0.09476742581594302,-195.64252474820543
10,w50930445,4934.112452852726,other,203585.9606969704,226206.62299663379,254482.450871213,nr2,-314032.1450911939,-1595990.2403108184,-1281958.0952196245,0.09476742581594302,-259.81533811181026
11,w50930458,1974.6456010334193,other,59309.24989752737,65899.1665528082,74136.56237190921,nr2,-91484.75123386717,-820766.0217463903,-729281.2705125231,0.09476742581594302,-369.3226116781958
12,w50930471,7086.712400933168,other,741559.2688132944,823954.7431258826,926949.086016618,nr2,-1143858.0887427644,-1100512.5539989474,43345.53474381706,0.09476742581594302,6.1164517891412356
13,w50930472,6477.305229391343,other,397621.5839708261,441801.75996758457,497026.97996353265,nr2,-613332.8571451684,-2170281.9136648183,-1556949.05651965,0.09476742581594302,-240.36987626503324
14,w50930478,6019.835157379508,trade,260294.65487875984,289216.28319862206,325368.3185984498,nr2,-401505.5289053896,-1716434.8896444163,-1314929.3607390267,0.09476742581594302,-218.43278534414688
15,w50930479,4489.048651921749,other,185266.7973649304,205851.99707214488,231583.496706163,nr2,-285774.7636011249,-1243102.4956804004,-957327.7320792754,0.09476742581594302,-213.25848889373165
16,w50930480,4441.97852948606,other,168030.88689118178,186700.98543464643,210038.6086139772,nr2,-259188.30390547073,-1209148.6594026473,-949960.3554971765,0.09476742581594302,-213.85973596929733
17,w50930481,1370.623297881335,other,60575.174758398076,67305.74973155341,75718.96844799758,nr2,-93437.44531072062,-503915.0218816141,-410477.5765708935,0.09476742581594302,-299.48241592375996
18,w50930482,786.6849797132425,other,73977.36742213568,82197.07491348409,92471.7092776696,nr2,-114110.38020618472,-536861.0869796014,-422750.7067734167,0.09476742581594302,-537.3824563518617
19,w50930483,1057.3881191070657,other,39987.428585553724,44430.4762061708,49984.28573194215,nr1,-67003.47155012334,-335472.2751927817,-268468.80364265834,0.10294532550564368,-253.8980709083176
20,w50930486,509.32494937628496,trade,28626.54367727404,31807.27075252671,35783.17959659255,nr1,-47967.020453811805,-235799.08247884994,-187832.06202503815,0.10294532550564368,-368.7862969506122
