,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-1846983.2309463136,-5562635.654014179,-3715652.423067865,0.07491226642038415,-132.82320053503156
1,w24853840,937.1926232803613,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-135770.4884970877,-528786.9872021971,-393016.49870510935,0.07491226642038415,-419.3550919441439
2,w24853841,8998.296452549099,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-571361.1872066937,-2265369.2531505986,-1694008.065943905,0.07491226642038415,-188.25875262911734
3,w25538793,404.8852469230536,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-51481.62126278791,-256320.53376164535,-204838.91249885745,0.08137677672062034,-505.91843999143305
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-280648.5010435378,88368.19907416654,0.07491226642038415,16.12059712304672
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-706926.2742640947,222590.89752001676,0.07491226642038415,13.351048949382333
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-380267.21680876863,119735.28806100239,0.07491226642038415,42.086177121250145
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-3164201.358391357,996316.6541398996,0.07491226642038415,42.557179266176
8,w30213059,1747.46707642246,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-307897.93044858123,-704804.0870922923,-396906.15664371103,0.07491226642038415,-227.13226589440862
9,w50930444,8762.936898044496,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-509368.99338712863,-2183884.8809798216,-1674515.8875926929,0.07491226642038415,-191.09071616918428
10,w50930445,4934.112452852726,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-311811.26197281596,-1515369.7736417674,-1203558.5116689515,0.07491226642038415,-243.92604002632677
11,w50930458,1974.6456010334193,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-93405.72722596636,-821150.7441045896,-727745.0168786232,0.07491226642038415,-368.5446221325802
12,w50930471,4724.4749339554455,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-398187.53235364717,-1554924.9746613917,-1156737.4423077446,0.07491226642038415,-244.83936489833292
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-1241707.4354628238,390978.2145311709,0.07491226642038415,40.240830683421954
