,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,1197460.8634512746,1330512.0705014162,1496826.079314093,nr2,-1847088.0915608879,-5583598.02754309,-3736509.935982202,0.07602587786950757,-133.56879277699795
1,w24853840,937.1926232803613,trade,88132.8528706944,97925.39207854934,110166.066088368,nr2,-135945.2721849823,-530456.8720118711,-394511.59982688876,0.07602587786950757,-420.95038952186735
2,w24853841,8998.296452549099,trade,370264.7062278559,411405.2291420621,462830.8827848198,nr2,-571134.7656303524,-2271654.130922661,-1700519.3652923089,0.07602587786950757,-188.98236730248803
3,w25538793,404.8852469230536,trade,30691.75479818213,34101.94977575792,38364.69349772766,nr1,-51427.51590149245,-256874.26327818495,-205446.7473766925,0.08258648661966812,-507.41969221648776
4,w27689586,5481.69515059907,office,247077.21277456047,274530.2364161783,308846.5159682006,nr2,-381117.5724746485,-1667662.495768815,-1286544.9232941666,0.07602587786950757,-234.69837120613425
5,w28994179,8336.082743907347,other,755590.8194729006,839545.3549698895,944488.5243411257,nr2,-1165501.8108221595,-3963649.390758374,-2798147.5799362143,0.07602587786950757,-335.6669632365773
6,w28994181,1422.5013561584055,trade,126963.50101552144,141070.5566839127,158704.37626940178,nr2,-195841.69967170773,-851355.8069583162,-655514.1072866085,0.07602587786950757,-460.81791377470745
7,w29249266,23411.247439788887,trade,2692049.9258480393,2991166.584275599,3365062.407310049,nr2,-4152497.5986186927,-3205048.480060997,947449.1185576958,0.07602587786950757,40.46982635139067
8,w30213059,1747.46707642246,ab,196743.8254561325,218604.25050681387,245929.7818201656,r2,-324736.99827262136,-835446.2088962393,-510709.2106236179,0.07602587786950757,-292.2568427836583
9,w50930444,8762.936898044496,other,331711.8078293086,368568.67536589847,414639.75978663575,nr2,-511666.76821967034,-2128715.2755969567,-1617048.5073772864,0.07602587786950757,-184.53271160016465
10,w50930445,4934.112452852726,other,203585.9606969704,226206.62299663379,254482.450871213,nr2,-314032.1450911939,-1536239.4940778376,-1222207.3489866436,0.07602587786950757,-247.70561284634024
11,w50930458,1974.6456010334193,other,59309.24989752737,65899.1665528082,74136.56237190921,nr2,-91484.75123386717,-803359.2618314944,-711874.5105976273,0.07602587786950757,-360.50748054489975
12,w50930471,7086.712400933168,other,741559.2688132944,823954.7431258826,926949.086016618,nr2,-1143858.0887427644,-882871.2218762004,260986.86686656403,0.07602587786950757,36.8276363003242
13,w50930472,6477.305229391343,other,397621.5839708261,441801.75996758457,497026.97996353265,nr2,-613332.8571451684,-2053583.3639256263,-1440250.506780458,0.07602587786950757,-222.35334846429566
14,w50930478,6019.835157379508,trade,260294.65487875984,289216.28319862206,325368.3185984498,nr2,-401505.5289053896,-1640040.6244592457,-1238535.095553856,0.07602587786950757,-205.7423605753687
15,w50930479,4489.048651921749,other,185266.7973649304,205851.99707214488,231583.496706163,nr2,-285774.7636011249,-1188728.2679249514,-902953.5043238264,0.07602587786950757,-201.14584945237218
16,w50930480,4441.97852948606,other,168030.88689118178,186700.98543464643,210038.6086139772,nr2,-259188.30390547073,-1159833.0246331075,-900644.7207276367,0.07602587786950757,-202.75755831531268
17,w50930481,1370.623297881335,other,60575.174758398076,67305.74973155341,75718.96844799758,nr2,-93437.44531072062,-486136.7237975196,-392699.278486799,0.07602587786950757,-286.51145730108396
18,w50930482,786.6849797132425,other,73977.36742213568,82197.07491348409,92471.7092776696,nr2,-114110.38020618472,-515149.3594484321,-401038.9792422474,0.07602587786950757,-509.78344519610846
19,w50930483,1057.3881191070657,other,39987.428585553724,44430.4762061708,49984.28573194215,nr1,-67003.47155012334,-322723.55666857597,-255720.0851184526,0.08258648661966812,-241.8412695372452
20,w50930486,509.32494937628496,trade,28626.54367727404,31807.27075252671,35783.17959659255,nr1,-47967.020453811805,-226672.42041100466,-178705.39995719286,0.08258648661966812,-350.8671628516019
21,w98916060,5426.03009034004,other,197850.31759317868,219833.68621464298,247312.89699147333,nr2,-305184.89304495766,-1349152.779345732,-1043967.8863007743,0.07602587786950757,-192.39994414320518
22,w98916062,151.14776481509907,trade,11160.058322507997,12400.064802786663,13950.072903134997,nr1,-18699.943376204646,-110518.6283943365,-91818.68501813186,0.08258648661966812,-607.4763006284268
23,w98916065,222.67857759937178,other,21014.510922443198,23349.456580492442,26268.138653053997,nr1,-35212.19629612203,-169917.4653857805,-134705.26908965845,0.08258648661966812,-604.9314242163476
24,w98916067,36008.87229184061,trade,3131751.8703745524,3479724.300416169,3914689.83796819,nr2,-4830739.577425657,-3728540.2754594884,1102199.3019661685,0.07602587786950757,30.609103585171702
25,w98916074,4745.314506876469,trade,489677.5280019927,544086.1422244363,612096.9100024909,nr2,-755329.512874938,-582990.7542849205,172338.75859001745,0.07602587786950757,36.31766837377799
26,w98916075,67.06430839556852,sfh,7064.458776221087,7849.398640245652,8830.573470276358,r1,-12667.01927627086,-88739.91806450485,-76072.89878823399,0.08258978193604002,-1134.327641754384
27,w98916076,98.82164086105185,sfh,14858.44356181803,16509.381735353367,18573.054452272536,r1,-26642.124609241462,-106237.85188019277,-79595.7272709513,0.08258978193604002,-805.4483469148915
28,w98916079,3334.9361924076916,trade,133808.09024913074,148675.65583236748,167260.11281141342,nr2,-206399.50548474092,-1130707.9082221338,-924308.4027373928,0.07602587786950757,-277.1592466571538
29,w98916080,1488.1518905248724,other,125829.55976690605,139810.62196322894,157286.94970863254,nr2,-194092.59083585776,-852388.6411049117,-658296.0502690539,0.07602587786950757,-442.3581050163316
30,w98916086,294.4025758753764,other,20669.987609601096,22966.65289955677,25837.484512001367,nr1,-34634.90841323201,-208096.42739093123,-173461.51897769922,0.08258648661966812,-589.1983738998508
31,w98916091,1488.9465953722595,trade,60449.85709124032,67166.5078791559,75562.3213640504,nr2,-93244.14231624767,-470918.48443204333,-377674.34211579565,0.07602587786950757,-253.6520405027497
32,w98916094,150.05011938810347,trade,14682.116941339953,16313.463268155503,18352.64617667494,nr1,-24601.55202703023,-157684.21010238247,-133082.65807535223,0.08258648661966812,-886.9213741252346
