,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,1197460.8634512746,1330512.0705014162,1496826.079314093,nr2,-1847088.0915608879,-5869146.739713532,-4022058.648152644,0.0912533855759864,-143.77628517420646
1,w24853840,937.1926232803613,trade,88132.8528706944,97925.39207854934,110166.066088368,nr2,-135945.2721849823,-551473.1936347765,-415527.9214497942,0.0912533855759864,-443.3751516261017
2,w24853841,8998.296452549099,trade,370264.7062278559,411405.2291420621,462830.8827848198,nr2,-571134.7656303524,-2359948.131380268,-1788813.3657499156,0.0912533855759864,-198.79466910019045
3,w25538793,404.8852469230536,trade,30691.75479818213,34101.94977575792,38364.69349772766,nr1,-51427.51590149245,-264824.64799610415,-213397.1320946117,0.0991280432145233,-527.0558354900166
4,w27689586,5481.69515059907,office,247077.21277456047,274530.2364161783,308846.5159682006,nr2,-381117.5724746485,-1726580.980763051,-1345463.4082884025,0.0912533855759864,-245.446594771211
5,w28994179,8336.082743907347,other,755590.8194729006,839545.3549698895,944488.5243411257,nr2,-1165501.8108221595,-4143828.962395018,-2978327.1515728584,0.0912533855759864,-357.2813806040553
6,w28994181,1422.5013561584055,trade,126963.50101552144,141070.5566839127,158704.37626940178,nr2,-195841.69967170773,-881631.756105533,-685790.0564338253,0.0912533855759864,-482.1015132708652
7,w29249266,23411.247439788887,trade,2692049.9258480393,2991166.584275599,3365062.407310049,nr2,-4152497.5986186927,-3846999.6392904487,305497.959328244,0.0912533855759864,13.049196123100684
8,w30213059,1747.46707642246,ab,196743.8254561325,218604.25050681387,245929.7818201656,r2,-324736.99827262136,-885646.2146252659,-560909.2163526446,0.0912533855759864,-320.9841397990617
9,w50930444,8762.936898044496,other,331711.8078293086,368568.67536589847,414639.75978663575,nr2,-511666.76821967034,-2207815.881243801,-1696149.113024131,0.0912533855759864,-193.55943478294785
10,w50930445,4934.112452852726,other,203585.9606969704,226206.62299663379,254482.450871213,nr2,-314032.1450911939,-1584786.9753921344,-1270754.8303009404,0.0912533855759864,-257.5447646245346
11,w50930458,1974.6456010334193,other,59309.24989752737,65899.1665528082,74136.56237190921,nr2,-91484.75123386717,-817502.2542623474,-726017.5030284802,0.0912533855759864,-367.66977459070284
12,w50930471,7086.712400933168,other,741559.2688132944,823954.7431258826,926949.086016618,nr2,-1143858.0887427644,-1059704.8042259326,84153.28451683186,0.0912533855759864,11.874798884988007
13,w50930472,6477.305229391343,other,397621.5839708261,441801.75996758457,497026.97996353265,nr2,-613332.8571451684,-2148400.9355887203,-1535068.078443552,0.0912533855759864,-236.991777302395
14,w50930478,6019.835157379508,trade,260294.65487875984,289216.28319862206,325368.3185984498,nr2,-401505.5289053896,-1702110.964922197,-1300605.4360168073,0.0912533855759864,-216.053330700001
15,w50930479,4489.048651921749,other,185266.7973649304,205851.99707214488,231583.496706163,nr2,-285774.7636011249,-1232907.327976254,-947132.5643751291,0.0912533855759864,-210.98736899847682
16,w50930480,4441.97852948606,other,168030.88689118178,186700.98543464643,210038.6086139772,nr2,-259188.30390547073,-1199901.9778833587,-940713.673977888,0.0912533855759864,-211.77807765917524
17,w50930481,1370.623297881335,other,60575.174758398076,67305.74973155341,75718.96844799758,nr2,-93437.44531072062,-500581.59099084645,-407144.1456801258,0.0912533855759864,-297.0503611820082
18,w50930482,786.6849797132425,other,73977.36742213568,82197.07491348409,92471.7092776696,nr2,-114110.38020618472,-532790.1380675073,-418679.7578613226,0.0912533855759864,-532.2076417601581
19,w50930483,1057.3881191070657,other,39987.428585553724,44430.4762061708,49984.28573194215,nr1,-67003.47155012334,-333081.8904694931,-266078.41891936975,0.0991280432145233,-251.6374206512415
20,w50930486,509.32494937628496,trade,28626.54367727404,31807.27075252671,35783.17959659255,nr1,-47967.020453811805,-234087.833341129,-186120.8128873172,0.0991280432145233,-365.4264593070479
