,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-1846983.2309463136,-5592896.82884299,-3745913.5978966765,0.07652610117031342,-133.90494490588804
1,w24853840,937.1926232803613,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-135770.4884970877,-531011.4657032273,-395240.9772061396,0.07652610117031342,-421.72864722592163
2,w24853841,8998.296452549099,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-571361.1872066937,-2274730.4971980606,-1703369.309991367,0.07652610117031342,-189.29908777442256
3,w25538793,404.8852469230536,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-51481.62126278791,-257164.0142629305,-205682.3930001426,0.08312987639820847,-508.00169816815156
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-286694.5109313974,82322.18918630696,0.07652610117031342,15.017651825696717
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-722155.5850507055,207361.58673340594,0.07652610117031342,12.43759167847523
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-388459.3124169972,111543.1924527738,0.07652610117031342,39.206708650881836
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-3232367.739572368,928150.2729588887,0.07652610117031342,39.645485587471896
8,w30213059,1747.46707642246,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-307897.93044858123,-709848.4810786344,-401950.55063005316,0.07652610117031342,-230.0189548938199
9,w50930444,8762.936898044496,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-509368.99338712863,-2192230.438158143,-1682861.4447710142,0.07652610117031342,-192.04308605104245
10,w50930445,4934.112452852726,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-311811.26197281596,-1520478.5233878694,-1208667.2614150534,0.07652610117031342,-244.96143388792152
11,w50930458,1974.6456010334193,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-93405.72722596636,-822681.1137334186,-729275.3865074522,0.07652610117031342,-369.31963190042313
12,w50930471,4724.4749339554455,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-398187.53235364717,-1561448.9226482029,-1163261.3902945556,0.07652610117031342,-246.2202480817577
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-1268457.5353376586,364228.11465633614,0.07652610117031342,37.4876178449045
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-815988.4762662002,234305.00116239162,0.07652610117031342,38.922162324522326
15,w50930479,4489.048651921749,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-286197.7398739402,-1190508.1655958313,-904310.4257218912,0.07652610117031342,-201.44812316408255
16,w50930480,4441.97852948606,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-260221.94045596189,-1127139.7610244683,-866917.8205685065,0.07652610117031342,-195.16479307899974
17,w50930481,1370.623297881335,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-95759.66279882971,-519040.6502003907,-423280.987401561,0.07652610117031342,-308.82372133601916
18,w50930482,1573.369959426485,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-97763.70831452575,-503368.6152459973,-405604.90693147155,0.07652610117031342,-257.79372772524533
19,w50930483,704.9254127380437,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-75609.87789317896,-334908.0294256715,-259298.15153249254,0.08312987639820847,-367.837712823172
20,w50930486,509.32494937628496,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-51049.31337140332,-241845.76470503048,-190796.45133362716,0.08312987639820847,-374.60652883247695
21,w98916060,2713.01504517002,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-349539.40764783276,-271562.3154585733,77977.09218925948,0.07652610117031342,28.741857634767662
