,full_id,NFA,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.04315789473684211,npv_DH_25years_ir_0.04315789473684211,savings_npv_25years_ir_0.04315789473684211,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-5571547.92610318,-7431465.039188995,-1859917.1130858148,0.13138167634359504,-66.48634359775855
1,w24853840,937.1926232803613,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-447741.8346538549,-597208.8609744183,-149467.02632056345,0.13138167634359504,-159.4837844512679
2,w24853841,8998.296452549099,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-1967712.8503533357,-2624582.871494973,-656870.0211416373,0.13138167634359504,-72.99937544906678
3,w25538793,404.8852469230536,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-186502.4008773299,-248761.4017194799,-62259.00084215001,0.13138167634359504,-153.76949719776283
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-395710.0599027046,-527807.6245283425,-132097.5646256379,0.13138167634359504,-24.097940691065524
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-996755.1485067232,-1329496.0641108865,-332740.9156041633,0.13138167634359504,-19.957870250709547
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-536170.9133771177,-715157.6995549463,-178986.78617782856,0.13138167634359504,-62.912694389690664
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4461475.13497327,-5950823.169523403,-1489348.0345501332,0.13138167634359504,-63.616773876768846
8,w30213059,1747.46707642246,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-627740.2486117814,-837255.3681492243,-209515.11953744292,0.13138167634359504,-119.89646177848302
9,w50930444,8762.936898044496,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-1791069.8697727942,-2388972.2024289765,-597902.3326561823,0.13138167634359504,-68.23081571996804
10,w50930445,4934.112452852726,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-1098704.3234849933,-1465478.3332529329,-366774.00976793957,0.13138167634359504,-74.33434346553736
11,w50930458,1974.6456010334193,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-557864.6938966323,-744093.3873811784,-186228.69348454615,0.13138167634359504,-94.30993257072785
12,w50930471,4724.4749339554455,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-1333168.3898788278,-1778212.1615286483,-445043.7716498205,0.13138167634359504,-94.19962596292558
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1750788.3414364026,-2335243.7281293096,-584455.386692907,0.13138167634359504,-60.154170702644386
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1126267.9839045808,-1502243.408502588,-375975.42459800723,0.13138167634359504,-62.45609967195064
15,w50930479,4489.048651921749,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-1001669.1262893013,-1336050.4462285545,-334381.31993925315,0.13138167634359504,-74.48823701122184
16,w50930480,4441.97852948606,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-945814.388058931,-1261550.0488636943,-315735.6608047633,0.13138167634359504,-71.07996103738353
17,w50930481,1370.623297881335,other,219388.45256825408,243764.94729806008,274235.5657103176,nr2,-362886.7534102034,-484027.1064560134,-121140.35304581001,0.13138167634359504,-88.3834042753139
18,w50930482,1573.369959426485,other,231580.2187222324,257311.35413581377,289475.2734027905,nr2,-383052.94896954886,-510925.26460890245,-127872.31563935359,0.13138167634359504,-81.27288491383477
19,w50930483,704.9254127380437,other,154144.6310888841,171271.81232098234,192680.78886110513,nr2,-254968.04447379042,-340082.52890370425,-85114.48442991383,0.13138167634359504,-120.7425394118159
20,w50930486,509.32494937628496,trade,106076.66272902593,117862.95858780658,132595.82841128242,nr2,-175459.62560791345,-234032.28165469287,-58572.65604677942,0.13138167634359504,-115.00056323277899
21,w98916060,2713.01504517002,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-374823.8491498119,-499949.0927397064,-125125.2435898945,0.13138167634359504,-46.120364799544674
22,w98916062,151.14776481509907,trade,44628.266224654115,49586.962471837905,55785.33278081764,nr1,-80189.02124864412,-106958.05112689367,-26769.029878249552,0.14271918140877837,-177.10503301849312
23,w98916065,222.67857759937178,other,74365.24956076973,82628.05506752193,92956.56195096216,nr2,-123006.30987518179,-164068.78367757457,-41062.47380239278,0.13138167634359504,-184.40244340104238
24,w98916067,43210.64675020873,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-5019113.708839423,-6694614.952552711,-1675501.2437132876,0.13138167634359504,-38.77519476621104
25,w98916074,4745.314506876469,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-812358.0732371048,-1083542.796478617,-271184.7232415122,0.13138167634359504,-57.14789248395159
26,w98916075,67.06430839556852,sfh,14372.556497617988,15969.507219575542,17965.695622022486,r1,-27635.073949068545,-36858.57974572474,-9223.505796656194,0.14272487610381057,-137.53225847425077
27,w98916076,98.82164086105185,sfh,30526.14503843407,33917.93893159341,38157.68129804259,r1,-58694.65711663256,-78284.63582071546,-19589.978704082896,0.14272487610381057,-198.23571571359943
28,w98916079,3334.9361924076916,trade,503916.8562605286,559907.618067254,629896.0703256608,nr2,-833520.4055471796,-1111769.6258617425,-278249.2203145629,0.13138167634359504,-83.43464590057958
29,w98916080,2976.303781049745,other,385409.83654958865,428233.15172176517,481762.2956869858,nr2,-637499.9353000378,-850312.7935903791,-212812.85829034122,0.13138167634359504,-71.50239825831285
30,w98916086,294.4025758753764,other,84265.32015590335,93628.13350655927,105331.65019487918,nr2,-139381.85031381156,-185910.87457970154,-46529.02426588998,0.13138167634359504,-158.04557459302325
31,w98916091,1116.7099465291947,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-108379.98407363505,-144559.83745874418,-36179.853385109134,0.13138167634359504,-32.398612994859064
32,w98916094,150.05011938810347,trade,46278.56665361178,51420.6296151242,57848.20831701472,nr1,-83154.31628157607,-110913.2331804971,-27758.91689892103,0.14271918140877837,-184.9976328717394
33,w98916098,15131.85493721813,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-2298840.2388139153,-3066248.5707764733,-767408.331962558,0.13138167634359504,-50.714756065698836
34,w98916102,1892.1415951219387,trade,284238.58921225026,315820.65468027804,355298.2365153128,nr2,-470154.2748747908,-627103.1144482982,-156948.83957350743,0.13138167634359504,-82.94772440822162
35,w98916109,81.43322088830173,sfh,38719.86130122445,43022.068112471614,48399.826626530565,r1,-74449.26242136213,-99297.51159796175,-24848.249176599624,0.14272487610381057,-305.13651438008134
36,w98916113,559.2398283889517,trade,173540.7692960107,192823.07699556745,216925.96162001335,nr2,-287050.87080436025,-382875.37667173176,-95824.50586737151,0.13138167634359504,-171.34778498058887
