,full_id,NFA,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.1,npv_DH_25years_ir_0.1,savings_npv_25years_ir_0.1,operator_selling_price,savings/NFA [€/m2]
104,w99389979,163.53384786918758,ab,58414.06986123536,64904.52206803929,73017.58732654419,r2,-62095.455516112735,-102528.46375092035,-40433.00823480761,0.16264528056833066,-247.2455015377024
105,w99389992,2569.363114476204,other,222880.7619206125,247645.2910229028,278600.9524007656,nr2,-221416.7923686829,-365608.084440043,-144191.29207136013,0.16264528056833066,-56.119468384582646
106,w99390006,431.6004564465955,education,83282.49698597375,92536.10776219305,104103.12123246718,nr2,-82735.46439892807,-136614.54639710445,-53879.08199817638,0.16264528056833066,-124.83555379382032
107,w99390011,2554.974828636646,ab,487902.76263553556,542114.1807061506,609878.4532944195,r2,-518651.48868061916,-856367.6667570835,-337716.17807646433,0.16264528056833066,-132.17984548860397
108,w99390014,587.280543653667,trade,125980.24566648666,139978.05074054073,157475.30708310832,nr2,-125152.75727219426,-206654.8763496063,-81502.11907741203,0.16264528056833066,-138.77885102469142
109,w99390021,1617.1983746248297,other,203329.9608709738,225922.17874552644,254162.45108871724,nr2,-201994.40876165277,-333537.4343784069,-131543.02561675414,0.16264528056833066,-81.34006791051253
110,w99390022,5590.431437242403,education,501507.8998853299,557230.9998725888,626884.8748566624,nr2,-498213.79639628215,-822661.1441409795,-324447.34774469736,0.16264528056833066,-58.03619119327537
111,w99390025,237.89438336268066,education,22880.136119028128,25422.373465586807,28600.170148785157,nr1,-24691.309439688874,-40770.811689519454,-16079.50224983058,0.1766806601097602,-67.59092847230721
112,w99390027,116.0190749399364,mfh,27759.268305341284,30843.631450379202,34699.0853816766,r1,-32056.436414508782,-52929.75390213224,-20873.317487623455,0.1766877099153118,-179.9128074278274
113,w99390046,1095.085822885856,mfh,211796.0789351003,235328.97659455586,264745.09866887535,r2,-225143.94270496198,-371744.798013039,-146600.855308077,0.16264528056833066,-133.87156718159582
114,w99390052,1678.6958267321402,education,313307.17899148044,348119.0877683116,391633.9737393505,nr2,-311249.25274207245,-513941.34049662563,-202692.08775455318,0.16264528056833066,-120.7437848637099
