,full_id,NFA,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.08578947368421053,npv_DH_25years_ir_0.08578947368421053,savings_npv_25years_ir_0.08578947368421053,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-3748171.447755749,-5872933.574071436,-2124762.1263156873,0.15433764573186984,-75.95374213173922
1,w24853840,937.1926232803613,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-301211.29403783503,-471961.8476106542,-170750.55357281916,0.15433764573186984,-182.19365937298795
2,w24853841,8998.296452549099,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-1323747.9459743001,-2074153.721056567,-750405.7750822669,0.15433764573186984,-83.39420456298556
3,w25538793,404.8852469230536,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-125466.56390250697,-196591.00599776776,-71124.44209526079,0.15433764573186984,-175.665679685231
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-266207.73397069174,-417115.4815903804,-150907.7476196887,0.15433764573186984,-27.529394370498085
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-670551.3867219769,-1050673.323542239,-380121.936820262,0.15433764573186984,-22.799793889886978
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-360700.56926582323,-565174.3824835777,-204473.81321775448,0.15433764573186984,-71.87121907917003
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-3001387.3949523577,-4702812.837220881,-1701425.4422685234,0.15433764573186984,-72.67555676579813
8,w30213059,1747.46707642246,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-422302.4027901366,-661665.6521621385,-239363.2493720019,0.15433764573186984,-136.97725845687665
9,w50930444,8762.936898044496,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-1204914.152378714,-1887955.4678897685,-683041.3155110546,0.15433764573186984,-77.94662034636806
10,w50930445,4934.112452852726,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-739136.0945704955,-1158137.3067153196,-419001.2121448241,0.15433764573186984,-84.91926686887176
11,w50930458,1974.6456010334193,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-375294.7197273441,-588041.6598814236,-212746.94015407946,0.15433764573186984,-107.73930270968096
12,w50930471,4724.4749339554455,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-896868.1164139713,-1405284.4022264862,-508416.28581251495,0.15433764573186984,-107.61328886697181
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1177815.3862216352,-1845494.9626012202,-667679.5763795851,0.15433764573186984,-68.71989227350599
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-757679.1146343276,-1187191.9875418236,-429512.87290749606,0.15433764573186984,-71.349607037158
15,w50930479,4489.048651921749,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-673857.1881731809,-1055853.1165700138,-381995.9283968329,0.15433764573186984,-85.09507426106899
16,w50930480,4441.97852948606,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-636281.7894090229,-996976.9888269034,-360695.1994178805,0.15433764573186984,-81.20147295255234
17,w50930481,1370.623297881335,other,219388.45256825408,243764.94729806008,274235.5657103176,nr2,-244126.3695369883,-382516.6409686014,-138390.2714316131,0.15433764573186984,-100.96885967539899
18,w50930482,1573.369959426485,other,231580.2187222324,257311.35413581377,289475.2734027905,nr2,-257692.86118489617,-403773.70068209566,-146080.8394971995,0.15433764573186984,-92.84582982024645
19,w50930483,704.9254127380437,other,154144.6310888841,171271.81232098234,192680.78886110513,nr2,-171525.75138219877,-268760.20965196524,-97234.45826976647,0.15433764573186984,-137.93581067263867
20,w50930486,509.32494937628496,trade,106076.66272902593,117862.95858780658,132595.82841128242,nr2,-118037.71010500246,-184950.88614403066,-66913.1760390282,0.15433764573186984,-131.37619926329845
21,w98916060,2713.01504517002,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-252156.86339861446,-395099.45839669893,-142942.59499808447,0.15433764573186984,-52.68772661344622
22,w98916062,151.14776481509907,trade,44628.266224654115,49586.962471837905,55785.33278081764,nr1,-53945.90585131418,-84526.74219253736,-30580.836341223185,0.16765612277472153,-202.32410567654176
23,w98916065,222.67857759937178,other,74365.24956076973,82628.05506752193,92956.56195096216,nr2,-82750.56495662536,-129660.17643033226,-46909.6114737069,0.15433764573186984,-210.66063911232402
24,w98916067,43210.64675020873,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-3376529.9959770995,-5290616.145402493,-1914086.1494253934,0.15433764573186984,-44.296632737073004
25,w98916074,4745.314506876469,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-546501.1475887648,-856301.5280062446,-309800.3804174798,0.15433764573186984,-65.28553164780666
26,w98916075,67.06430839556852,sfh,14372.556497617988,15969.507219575542,17965.695622022486,r1,-18591.06239528724,-29128.575501564843,-10537.513106277602,0.16766281248860626,-157.12550175159788
27,w98916076,98.82164086105185,sfh,30526.14503843407,33917.93893159341,38157.68129804259,r1,-39485.90963557328,-61866.73335889221,-22380.82372331893,0.16766281248860626,-226.47694906004932
28,w98916079,3334.9361924076916,trade,503916.8562605286,559907.618067254,629896.0703256608,nr2,-560737.7746059928,-878608.6091940793,-317870.83458808647,0.15433764573186984,-95.31541722199978
29,w98916080,2976.303781049745,other,385409.83654958865,428233.15172176517,481762.2956869858,nr2,-428868.07887677295,-671984.6662273196,-243116.58735054667,0.15433764573186984,-81.68406360213649
30,w98916086,294.4025758753764,other,84265.32015590335,93628.13350655927,105331.65019487918,nr2,-93766.95284877271,-146921.530458181,-53154.57760940828,0.15433764573186984,-180.5506539858169
31,w98916091,1116.7099465291947,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-72910.93376578788,-114242.65853323854,-41331.724767450665,0.15433764573186984,-37.012050350148925
32,w98916094,150.05011938810347,trade,46278.56665361178,51420.6296151242,57848.20831701472,nr1,-55940.761558205886,-87652.44100854195,-31711.679450336065,0.16765612277472153,-211.34058126481094
33,w98916098,15131.85493721813,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-1546508.7010569419,-2423193.0154820355,-876684.3144250936,0.15433764573186984,-57.93634145069758
34,w98916102,1892.1415951219387,trade,284238.58921225026,315820.65468027804,355298.2365153128,nr2,-316288.91153746576,-495586.6596729758,-179297.74813551002,0.15433764573186984,-94.75915998979728
35,w98916109,81.43322088830173,sfh,38719.86130122445,43022.068112471614,48399.826626530565,r1,-50084.5731590781,-78472.77577303373,-28388.202613955633,0.16766281248860626,-348.6071446553053
36,w98916113,559.2398283889517,trade,173540.7692960107,192823.07699556745,216925.96162001335,nr2,-193108.96940535496,-302578.514799291,-109469.54539393602,0.15433764573186984,-195.74704775461714
37,w98916116,6987.1012714248145,other,1062734.6846249367,1180816.3162499296,1328418.3557811708,nr2,-1182567.073614811,-1852940.2848907278,-670373.2112759168,0.15433764573186984,-95.9443959997468
38,w98916121,458.57296650111675,other,80557.30305057266,89508.1145006363,100696.62881321582,nr2,-89640.82522670104,-140456.3850451883,-50815.559818487265,0.15433764573186984,-110.81237563174913
39,w98916126,1235.1179318586364,trade,194117.59848031573,215686.22053368413,242646.99810039465,nr2,-216006.0113715191,-338455.42394935805,-122449.41257783896,0.15433764573186984,-99.13985492346792
40,w99055014,379.03616306802724,mfh,138482.6158739089,153869.5731932321,173103.2698423861,r2,-164892.37248490987,-258354.24675764696,-93461.8742727371,0.15433764573186984,-246.5777236563127
41,w99055018,363.825429549627,mfh,74738.71105496878,83043.01228329864,93423.38881871097,r2,-88991.98866620964,-139433.12145276892,-50441.132786559276,0.15433764573186984,-138.6410313567126
42,w99055022,32.828185592684896,sfh,8121.358728508361,9023.731920564845,10151.69841063545,r1,-10505.068244555709,-16459.396832975046,-5954.328588419337,0.16766281248860626,-181.37854654221707
43,w99055023,57.57688737055287,sfh,23689.428722857134,26321.58746984126,29611.785903571417,r1,-30642.540703759805,-48010.89585259556,-17368.355148835755,0.16766281248860626,-301.654985915731
44,w99055025,2922.078992408514,trade,357208.00610134704,396897.78455705225,446510.0076266838,nr2,-397486.2517977702,-622813.1199315033,-225326.8681337331,0.15433764573186984,-77.11183329373591
45,w99055028,168.94065034445376,ab,43794.80756460522,48660.897294005794,54743.50945575652,r1,-56649.07284644258,-88758.06881910877,-32108.99597266619,0.16766281248860626,-190.06080482819874
46,w99055030,502.22660109587014,other,116326.93155687526,129252.14617430585,145408.66444609407,nr2,-129443.78406389739,-202822.8313405731,-73379.0472766757,0.15433764573186984,-146.10744854326893
