,full_id,NFA,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.019473684210526317,npv_DH_25years_ir_0.019473684210526317,savings_npv_25years_ir_0.019473684210526317,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,3363349.9875081507,3737055.541675723,4204187.484385188,nr2,-7231186.472536731,-8812331.783152701,-1581145.3106159708,0.1200376568820577,-56.52110497826671
1,w24853840,937.1926232803613,trade,272349.6863526429,302610.7626140477,340437.1079408036,nr2,-585550.5299976101,-713584.9097153314,-128034.37971772125,0.1200376568820577,-136.61479672084417
2,w24853841,8998.296452549099,trade,1188350.4419802595,1320389.379978066,1485438.0524753244,nr2,-2554947.796868217,-3113603.5227617905,-558655.7258935734,0.1200376568820577,-62.08460999696376
3,w25538793,404.8852469230536,trade,112230.46580400888,124700.51756000987,140288.0822550111,nr2,-241294.96755992257,-294055.66013528145,-52760.69257535887,0.1200376568820577,-130.31023722478525
4,w27689586,5481.69515059907,office,818145.3088975507,909050.3432195007,1022681.6361219384,nr2,-1759008.5219327821,-2143627.019374444,-384618.497441662,0.1200376568820577,-70.1641530356953
5,w28994179,8336.082743907347,other,2201757.672994403,2446397.414438226,2752197.091243004,nr2,-4733768.522423953,-5768837.377196058,-1035068.8547721049,0.1200376568820577,-124.16729614741566
6,w28994181,1422.5013561584055,trade,420750.2233605851,467500.24817842786,525937.7792007313,nr2,-904610.978572594,-1102409.9721587768,-197798.99358618283,0.1200376568820577,-139.05012654635144
7,w29249266,23411.247439788887,trade,2692049.9258480393,2991166.584275599,3365062.407310049,nr2,-5787894.533571396,-7053454.802948026,-1265560.26937663,0.1200376568820577,-54.057788788551726
8,w30213059,1747.46707642246,ab,433572.30468412075,481747.0052045786,541965.3808551509,r2,-997478.198588636,-1215525.5403413833,-218047.3417527473,0.1200376568820577,-124.77908436429571
9,w50930444,8762.936898044496,other,1098863.243386893,1220959.15931877,1373579.0542336162,nr2,-2362550.745613679,-2879137.62201446,-516586.87640078133,0.1200376568820577,-58.95134044797936
10,w50930445,4934.112452852726,other,688308.3291655973,764787.0324062193,860385.4114569966,nr2,-1479859.633187985,-1803440.43535256,-323580.80216457485,0.1200376568820577,-65.58034606152766
11,w50930458,1974.6456010334193,other,322603.8818012126,358448.7575569029,403254.8522515157,nr2,-693596.8111356456,-845256.2033460913,-151659.39221044572,0.1200376568820577,-76.80334746198288
12,w50930471,7086.712400933168,other,741559.2688132944,823954.7431258826,926949.086016618,nr2,-1594348.9000976079,-1942963.5149259157,-348614.6148283079,0.1200376568820577,-49.1927137867769
13,w50930472,6477.305229391343,other,1142425.6414889656,1269361.8238766284,1428032.051861207,nr2,-2456209.6942919125,-2993275.70064768,-537066.0063557676,0.1200376568820577,-82.91503755586247
14,w50930478,6019.835157379508,trade,845863.988064798,939848.8756275532,1057329.9850809975,nr2,-1818603.55027513,-2216252.8829687103,-397649.3326935803,0.1200376568820577,-66.05651521970925
15,w50930479,4489.048651921749,other,601355.6698929445,668172.9665477161,751694.5873661806,nr2,-1292911.82941531,-1575615.2950061774,-282703.46559086745,0.1200376568820577,-62.97625343620254
16,w50930480,4441.97852948606,other,567543.7161703141,630604.1290781267,709429.6452128926,nr2,-1220216.2897666786,-1487024.4092681224,-266808.1195014438,0.1200376568820577,-60.06515288859662
17,w50930481,1370.623297881335,other,209694.20956148568,232993.56617942854,262117.7619518571,nr2,-450841.5529701465,-549420.9506964922,-98579.39772634569,0.1200376568820577,-71.92304251556683
18,w50930482,786.6849797132425,other,244449.91309214005,271611.0145468223,305562.391365175,nr2,-525566.1502162891,-640484.5604922527,-114918.4102759636,0.1200376568820577,-146.07932430317018
19,w50930483,1057.3881191070657,other,141593.14798462993,157325.71998292214,176991.4349807874,nr2,-304424.59455993975,-370988.9850583307,-66564.39049839095,0.1200376568820577,-62.95171025243095
20,w50930486,509.32494937628496,trade,79565.05589646377,88405.61766273752,99456.31987057971,nr2,-171064.49165922354,-208468.84014714207,-37404.34848791853,0.1200376568820577,-73.43906583355788
21,w98916060,5426.03009034004,other,674562.9876004758,749514.4306671954,843203.7345005947,nr2,-1450307.214214263,-1767426.190390098,-317118.9761758349,0.1200376568820577,-58.44401355982189
22,w98916062,151.14776481509907,trade,44636.284751773725,49595.871946415245,55795.355939717156,nr1,-104249.28513389174,-127044.06009240502,-22794.774958513284,0.130396236409951,-150.81119450491653
23,w98916065,222.67857759937178,other,73750.5768182926,81945.08535365843,92188.22102286573,nr2,-158563.38930262037,-193234.2915651176,-34670.90226249723,0.1200376568820577,-155.6993161905083
24,w98916067,36008.87229184061,trade,3131751.8703745524,3479724.300416169,3914689.83796819,nr2,-6733251.622490918,-8205520.28386927,-1472268.661378352,0.1200376568820577,-40.88627517813045
25,w98916074,4745.314506876469,trade,489677.5280019927,544086.1422244363,612096.9100024909,nr2,-1052804.3556408666,-1283006.781790398,-230202.4261495315,0.1200376568820577,-48.51152137881347
26,w98916075,67.06430839556852,sfh,28006.37749434393,31118.1972159377,35007.97186792991,r1,-69994.46420465066,-85295.1563689774,-15300.692164326741,0.13040143940223536,-228.14955570820115
27,w98916076,98.82164086105185,sfh,45724.46230850625,50804.9581205625,57155.57788563281,r1,-114276.08732960884,-139256.68049283058,-24980.59316322174,0.13040143940223536,-252.784642569796
28,w98916079,3334.9361924076916,trade,505098.5125556637,561220.569506293,631373.1406945796,nr2,-1085959.3990683637,-1323411.388154455,-237451.9890860913,0.1200376568820577,-71.20135900251223
29,w98916080,1488.1518905248724,other,425989.1748285403,473321.30536504474,532486.4685356753,nr2,-915874.6993052145,-1116136.5776868742,-200261.87838165974,0.1200376568820577,-134.5708591016386
30,w98916086,294.4025758753764,other,84011.4414641592,93346.046071288,105014.301830199,nr2,-180624.19947679242,-220118.8394049903,-39494.639928197896,0.1200376568820577,-134.15181511494785
31,w98916091,1488.9465953722595,trade,203377.83561937796,225975.37291041994,254222.29452422244,nr2,-437261.37904376525,-532871.3846236636,-95610.00557989837,0.1200376568820577,-64.21318660928493
32,w98916094,150.05011938810347,trade,59712.69870596085,66347.44300662317,74640.87338245106,nr2,-128382.01814409278,-156453.56998788542,-28071.551843792637,0.1200376568820577,-187.081169666955
33,w98916098,17023.336804370396,trade,1160795.6547794726,1289772.9497549694,1450994.5684743407,nr2,-2495705.1354740695,-3041407.0734093967,-545701.9379353272,0.1200376568820577,-32.0561088702204
