,full_id,NFA,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.03842105263157895,npv_DH_25years_ir_0.03842105263157895,savings_npv_25years_ir_0.03842105263157895,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-5856382.799984423,-7675229.348898069,-1818846.5489136456,0.12909164525045574,-65.01819664535259
1,w24853840,937.1926232803613,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-470631.7910351842,-616798.296567519,-146166.5055323348,0.12909164525045574,-155.96207428599132
2,w24853841,8998.296452549099,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-2068308.45663701,-2710673.5183015484,-642365.0616645385,0.12909164525045574,-71.38740816686084
3,w25538793,404.8852469230536,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-196036.9841811117,-256921.18596829724,-60884.201787185535,0.12909164525045574,-150.37396953798188
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-415939.98998692073,-545120.585105276,-129180.59511835524,0.12909164525045574,-23.565811591007147
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-1047712.3745381547,-1373105.7276994118,-325393.3531612571,0.12909164525045574,-19.517161906716897
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-563581.6395372672,-738616.0515818794,-175034.41204461223,0.12909164525045574,-61.523460517924775
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4689559.632181072,-6146019.98394291,-1456460.3517618384,0.12909164525045574,-62.21199256928499
8,w30213059,1747.46707642246,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-659832.2842390465,-864718.7250769433,-204886.44083789678,0.12909164525045574,-117.24766869848845
9,w50930444,8762.936898044496,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-1882634.9370100498,-2467334.430706756,-584699.4936967064,0.12909164525045574,-66.72414745188748
10,w50930445,4934.112452852726,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-1154873.5087030602,-1513548.4395395387,-358674.9308364785,0.12909164525045574,-72.69289750968395
11,w50930458,1974.6456010334193,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-586384.4736483938,-768500.8776913063,-182116.40404291253,0.12909164525045574,-92.22738700433281
12,w50930471,4724.4749339554455,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-1401324.1080437056,-1836540.453162328,-435216.3451186225,0.12909164525045574,-92.11951617959984
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1840294.091551089,-2411843.573837796,-571549.4822867073,0.12909164525045574,-58.82585036477322
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1183846.3092473398,-1551519.4698925782,-367673.16064523836,0.12909164525045574,-61.076948293928034
15,w50930479,4489.048651921749,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-1052877.5701619003,-1379875.104360425,-326997.53419852466,0.12909164525045574,-72.84339278847823
16,w50930480,4441.97852948606,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-994167.3638407001,-1302930.9710914153,-308763.60725071514,0.12909164525045574,-69.51037813468209
17,w50930481,1370.623297881335,other,219388.45256825408,243764.94729806008,274235.5657103176,nr2,-381438.6538895129,-499903.9938346839,-118465.33994517103,0.12909164525045574,-86.43172790677855
18,w50930482,1573.369959426485,other,231580.2187222324,257311.35413581377,289475.2734027905,nr2,-402635.80814202497,-527684.4559370644,-125048.6477950394,0.12909164525045574,-79.47822255397666
19,w50930483,704.9254127380437,other,154144.6310888841,171271.81232098234,192680.78886110513,nr2,-268002.8046077185,-351237.79673651577,-83234.99212879728,0.12909164525045574,-118.07631080499591
20,w50930486,509.32494937628496,trade,106076.66272902593,117862.95858780658,132595.82841128242,nr2,-184429.66786441705,-241708.9264732254,-57279.25860880836,0.12909164525045574,-112.46112855643938
21,w98916060,2713.01504517002,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-393986.01112280256,-516348.24752798927,-122362.2364051867,0.12909164525045574,-45.10193801653557
22,w98916062,151.14776481509907,trade,44628.266224654115,49586.962471837905,55785.33278081764,nr1,-84288.53363855064,-110466.45160557241,-26177.91796702177,0.1402315334192768,-173.1942116315484
23,w98916065,222.67857759937178,other,74365.24956076973,82628.05506752193,92956.56195096216,nr2,-129294.77534736156,-169450.51037440577,-40155.73502704421,0.12909164525045574,-180.33048109050566
24,w98916067,43210.64675020873,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-5275706.425839131,-6914209.364162182,-1638502.9383230517,0.12909164525045574,-37.91896353217941
25,w98916074,4745.314506876469,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-853888.3467635749,-1119084.7872477314,-265196.4404841565,0.12909164525045574,-55.88595657882285
26,w98916075,67.06430839556852,sfh,14372.556497617988,15969.507219575542,17965.695622022486,r1,-29047.86495569409,-38067.60195079374,-9019.736995099647,0.14023712885367348,-134.49384942431843
27,w98916076,98.82164086105185,sfh,30526.14503843407,33917.93893159341,38157.68129804259,r1,-61695.31070142761,-80852.50098741283,-19157.19028598522,0.14023712885367348,-193.85622540837167
28,w98916079,3334.9361924076916,trade,503916.8562605286,559907.618067254,629896.0703256608,nr2,-876132.5633784281,-1148237.5031880254,-272104.93980959733,0.12909164525045574,-81.5922476805016
29,w98916080,2976.303781049745,other,385409.83654958865,428233.15172176517,481762.2956869858,nr2,-670090.9164921334,-878204.4556076673,-208113.53911553393,0.12909164525045574,-69.92348712540765
30,w98916086,294.4025758753764,other,84265.32015590335,93628.13350655927,105331.65019487918,nr2,-146507.484389302,-192009.057881426,-45501.57349212401,0.12909164525045574,-154.55562288077698
31,w98916091,1116.7099465291947,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-113920.70623995342,-149301.63854425834,-35380.93230430492,0.12909164525045574,-31.683189009170288
32,w98916094,150.05011938810347,trade,46278.56665361178,51420.6296151242,57848.20831701472,nr1,-87405.42378435397,-114551.37015366061,-27145.946369306635,0.1402315334192768,-180.91252762747797
33,w98916098,15131.85493721813,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-2416364.1079756515,-3166826.5809413884,-750462.4729657369,0.12909164525045574,-49.59487624480911
34,w98916102,1892.1415951219387,trade,284238.58921225026,315820.65468027804,355298.2365153128,nr2,-494190.02496881405,-647673.1308587615,-153483.10588994744,0.12909164525045574,-81.11607835567732
35,w98916109,81.43322088830173,sfh,38719.86130122445,43022.068112471614,48399.826626530565,r1,-78255.34047248856,-102554.63374586431,-24299.293273375748,0.14023712885367348,-298.39533556834243
36,w98916113,559.2398283889517,trade,173540.7692960107,192823.07699556745,216925.96162001335,nr2,-301725.80489224615,-395434.3204878991,-93708.51559565298,0.12909164525045574,-167.56409475628163
37,w98916116,6987.1012714248145,other,1062734.6846249367,1180816.3162499296,1328418.3557811708,nr2,-1847718.431848265,-2421573.7292069495,-573855.2973586845,0.12909164525045574,-82.13066836537543
38,w98916121,458.57296650111675,other,80557.30305057266,89508.1145006363,100696.62881321582,nr2,-140060.55868879557,-183559.87772420945,-43499.31903541388,0.12909164525045574,-94.85800998543587
39,w98916126,1235.1179318586364,trade,194117.59848031573,215686.22053368413,242646.99810039465,nr2,-337501.60773644503,-442321.19611544814,-104819.58837900311,0.12909164525045574,-84.86605665360875
40,w99055014,379.03616306802724,mfh,138482.6158739089,153869.5731932321,173103.2698423861,r2,-257638.38915305116,-337638.43437310884,-80000.04522005768,0.12909164525045574,-211.06177461410124
41,w99055018,363.825429549627,mfh,74738.71105496878,83043.01228329864,93423.38881871097,r2,-139046.77494762273,-182222.59327221595,-43175.818324593216,0.12909164525045574,-118.6717992143644
42,w99055022,32.828185592684896,sfh,8121.358728508361,9023.731920564845,10151.69841063545,r1,-16413.790520952636,-21510.484333646476,-5096.69381269384,0.14023712885367348,-155.25359445480706
43,w99055023,57.57688737055287,sfh,23689.428722857134,26321.58746984126,29611.785903571417,r1,-47877.86546764594,-62744.56066412984,-14866.695196483895,0.14023712885367348,-258.20595512232086
44,w99055025,2922.078992408514,trade,357208.00610134704,396897.78455705225,446510.0076266838,nr2,-621057.9427076499,-813943.0621319168,-192885.11942426686,0.12909164525045574,-66.00955002427294
45,w99055028,168.94065034445376,ab,43794.80756460522,48660.897294005794,54743.50945575652,r1,-88512.13464411147,-115996.29489418297,-27484.160250071494,0.14023712885367348,-162.68529921030807
46,w99055030,502.22660109587014,other,116326.93155687526,129252.14617430585,145408.66444609407,nr2,-202251.24734104922,-265065.44439810055,-62814.19705705132,0.12909164525045574,-125.07142576675406
47,w99055036,2513.4158389533286,other,328535.37354705296,365039.3039411699,410669.2169338162,nr2,-571206.4111573464,-748608.8872478186,-177402.4760904722,0.12909164525045574,-70.58222254394187
48,w99055038,337.97397138923407,other,86262.38089475907,95847.08988306564,107827.97611844883,nr2,-149979.66421940378,-196559.61023546942,-46579.94601606563,0.12909164525045574,-137.82110446138753
49,w99055039,2475.299022556655,other,312686.9164410429,347429.90715671435,390858.64555130363,nr2,-543651.5691682887,-712496.1980398612,-168844.62887157244,0.12909164525045574,-68.21181090968895
50,w99055040,101.95110847079195,trade,35391.70019666166,39324.111329624066,44239.62524582707,nr1,-66843.61201788844,-87603.57207992242,-20759.960062033977,0.1402315334192768,-203.62662430474225
51,w99055041,189.90211718752977,ab,64982.981209910264,72203.31245545585,81228.72651238783,r2,-120896.83961868752,-158436.86875895478,-37540.02914026726,0.12909164525045574,-197.6809405615852
52,w99055043,190.2007592998445,sfh,86320.99151306404,95912.21279229339,107901.23939133005,r2,-160594.8953460672,-210461.68318009464,-49866.78783402743,0.12909164525045574,-262.1797516350304
53,w99055048,47.74609960326925,sfh,24285.63485393199,26984.0387265911,30357.04356741499,r1,-49082.83656545235,-64323.69084059788,-15240.854275145532,0.14023712885367348,-319.2062681933074
54,w99055050,194.95880112051967,trade,65308.77244341692,72565.3027149077,81635.96555427114,nr2,-113548.77595594189,-148814.19598302466,-35265.42002708277,0.12909164525045574,-180.886524867797
55,w99055053,122.33706042193808,ab,49059.40863841541,54510.454042683785,61324.260798019255,r1,-99152.23343676432,-129940.28169574765,-30788.048258983326,0.14023712885367348,-251.6657515947822
56,w99055057,303.91877080444243,ab,87681.8017174346,97424.2241304829,109602.25214679325,r2,-163126.59903164962,-213779.5135372347,-50652.9145055851,0.12909164525045574,-166.66596265677148
57,w99055067,194.8848727118224,sfh,33001.382887256914,36668.203208063234,41251.72860907114,r1,-66697.9262610008,-87408.49324795073,-20710.566986949925,0.14023712885367348,-106.27077770974448
58,w99055068,348.37368724122643,ab,132493.30677667502,147214.7853074167,165616.63347084375,r2,-246495.64796338414,-323035.72822255536,-76540.08025917123,0.12909164525045574,-219.706835109427
59,w99055094,263.70872883694244,other,66091.27134448045,73434.74593831161,82614.08918060057,nr2,-114909.26382117643,-150597.2174740541,-35687.95365287768,0.12909164525045574,-135.330953246316
60,w99055100,85.6876405166462,sfh,15744.323611141372,17493.69290126819,19680.404513926715,r1,-31820.294889846267,-41700.90716378434,-9880.61227393807,0.14023712885367348,-115.30965509569145
61,w99055110,94.65369866762775,sfh,52473.960066172556,58304.40007352506,65592.45008271569,r2,-97624.57517584608,-127938.26582703645,-30313.690651190365,0.12909164525045574,-320.25891304718624
62,w99055113,801.3236896117684,education,153671.86244078857,170746.51382309842,192089.8280509857,nr2,-267180.8277232486,-350160.53431647446,-82979.70659322583,0.12909164525045574,-103.55329271923621
63,w99055118,54.3237798044458,other,24020.58101149931,26689.534457221456,30025.726264374138,nr1,-45367.20159401582,-59457.12379878782,-14089.922204771996,0.1402315334192768,-259.36932694103314
64,w99055131,500.74276516167447,th,174492.9614592318,193881.0682880353,218116.20182403974,r2,-324633.42221839103,-425436.2899229602,-100802.86770456919,0.12909164525045574,-201.30668821949536
65,w99055135,663.0715527065098,ab,134760.33544465396,149733.70604961552,168450.41930581743,r2,-250713.3153615339,-328563.03578607156,-77849.72042453766,0.12909164525045574,-117.40772184656771
66,w99055142,64.54166975589469,sfh,30373.370700461764,33748.18966717974,37966.7133755772,r1,-61386.54389721636,-80447.85810518172,-19061.314207965355,0.14023712885367348,-295.33345325675367
67,w99055146,149.08371188635937,sfh,45007.11390865703,50007.90434295226,56258.89238582129,r1,-90962.28406413876,-119207.24733367658,-28244.963269537824,0.14023712885367348,-189.45707020675636
68,w99055147,57.659734526090325,sfh,9628.24002989865,10698.044477665168,12035.300037373312,r1,-19459.29495534467,-25501.657203826297,-6042.362248481626,0.14023712885367348,-104.79344551521531
69,w99055152,1635.3717537612654,other,264252.3847284261,293613.76080936234,330315.48091053264,nr2,-459441.1088548327,-602132.067388468,-142690.95853363525,0.12909164525045574,-87.25291861343078
