,full_id,NFA,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.09526315789473684,npv_DH_25years_ir_0.09526315789473684,savings_npv_25years_ir_0.09526315789473684,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-3471933.4098204356,-5634415.782649913,-2162482.3728294773,0.15985040295450825,-77.30212548316027
1,w24853840,937.1926232803613,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-279012.1982844141,-452794.0337562105,-173781.83547179645,0.15985040295450825,-185.42808719889976
2,w24853841,8998.296452549099,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-1226188.498544063,-1989915.9958421516,-763727.4972980886,0.15985040295450825,-84.87467614847638
3,w25538793,404.8852469230536,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-116219.75171101389,-188606.84408404538,-72387.0923730315,0.15985040295450825,-178.78421830170635
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-246588.38006965813,-400175.14637598256,-153586.76630632443,0.15985040295450825,-28.018115215608006
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-621132.1427026588,-1008002.2669950976,-386870.12429243885,0.15985040295450825,-23.20455159680327
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-334117.1488100164,-542220.9225511929,-208103.77374117653,0.15985040295450825,-73.1471266583463
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-2780186.903827052,-4511817.227061939,-1731630.3232348873,0.15985040295450825,-73.96574350377728
8,w30213059,1747.46707642246,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-391178.96332421654,-634793.3867052374,-243614.4233810209,0.15985040295450825,-139.41002189281062
9,w50930444,8762.936898044496,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-1116112.6858575174,-1811279.8231163723,-695167.1372588549,0.15985040295450825,-79.33038264990654
