,full_id,NFA,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.09052631578947369,npv_DH_25years_ir_0.09052631578947369,savings_npv_25years_ir_0.09052631578947369,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-3605689.7040960463,-5750083.369295769,-2144393.665199723,0.15708040856433786,-76.65550955482145
1,w24853840,937.1926232803613,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-289761.14801791275,-462089.33519518096,-172328.1871772682,0.15708040856433786,-183.87702047214705
2,w24853841,8998.296452549099,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-1273427.4315214988,-2030766.5098521055,-757339.0783306067,0.15708040856433786,-84.16471743560555
3,w25538793,404.8852469230536,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-120697.11964282012,-192478.7092998269,-71781.58965700679,0.15708040856433786,-177.28872613293444
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-256088.20164925713,-408390.2471428615,-152302.04549360435,0.15708040856433786,-27.78374960835973
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-645061.2691739161,-1028695.3067093304,-383634.03753541433,0.15708040856433786,-23.01045043103751
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-346989.0177094465,-553352.0474024175,-206363.02969297103,0.15708040856433786,-72.53526641629122
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-2887293.652072181,-4604439.253936216,-1717145.6018640352,0.15708040856433786,-73.34703570496796
8,w30213059,1747.46707642246,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-406249.139608366,-647824.9097399845,-241575.77013161854,0.15708040856433786,-138.24338861146947
9,w50930444,8762.936898044496,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-1159110.9462596434,-1848463.157460518,-689352.2112008745,0.15708040856433786,-78.66680077939483
10,w50930445,4934.112452852726,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-711038.820733333,-1133911.3549837251,-422872.5342503921,0.15708040856433786,-85.70387041055427
11,w50930458,1974.6456010334193,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-361028.39098588575,-575740.9863897302,-214712.5954038445,0.15708040856433786,-108.7347498161067
12,w50930471,4724.4749339554455,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-862774.8699228136,-1375888.6199646594,-513113.75004184584,0.15708040856433786,-108.60757168040566
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1133042.3035926195,-1806890.8423249463,-673848.5387323268,0.15708040856433786,-69.35482322439479
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-728876.952595481,-1162358.2691048493,-433481.31650936836,0.15708040856433786,-72.0088349891074
15,w50930479,4489.048651921749,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-648241.4049874818,-1033766.7486675539,-385525.3436800721,0.15708040856433786,-85.8813021585386
16,w50930480,4441.97852948606,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-612094.3849432543,-976122.193571812,-364027.8086285577,0.15708040856433786,-81.95172628866263
17,w50930481,1370.623297881335,other,219388.45256825408,243764.94729806008,274235.5657103176,nr2,-234846.2308640975,-374515.1461312411,-139668.9152671436,0.15708040856433786,-101.90175191319108
18,w50930482,1573.369959426485,other,231580.2187222324,257311.35413581377,289475.2734027905,nr2,-247897.01040750815,-395327.5500171502,-147430.53960964203,0.15708040856433786,-93.70367009128768
19,w50930483,704.9254127380437,other,154144.6310888841,171271.81232098234,192680.78886110513,nr2,-165005.42847805048,-263138.2753367086,-98132.8468586581,0.15708040856433786,-139.2102555609314
20,w50930486,509.32494937628496,trade,106076.66272902593,117862.95858780658,132595.82841128242,nr2,-113550.66382449429,-181082.07783049077,-67531.41400599648,0.15708040856433786,-132.5900372418333
21,w98916060,2713.01504517002,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-242571.45620111065,-386834.75579814054,-144263.2995970299,0.15708040856433786,-53.1745298846985
22,w98916062,151.14776481509907,trade,44628.266224654115,49586.962471837905,55785.33278081764,nr1,-51895.224115931,-82758.60920475454,-30863.38508882354,0.1706355707247122,-204.19346013207075
23,w98916065,222.67857759937178,other,74365.24956076973,82628.05506752193,92956.56195096216,nr2,-79604.91248362945,-126947.94087976518,-47343.028396135735,0.15708040856433786,-212.60701818076146
24,w98916067,43210.64675020873,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-3248175.7069452666,-5179946.874474309,-1931771.1675290428,0.15708040856433786,-44.705907289381436
25,w98916074,4745.314506876469,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-525726.6346013455,-838389.3863587178,-312662.7517573723,0.15708040856433786,-65.88873114822853
