,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,27974.42320393324,trade,1197460.8634512746,1330512.0705014162,1496826.079314093,nr2,-1847088.0915608879,-5632340.431554953,-3785252.3399940645,0.07862517284471975
1,w24853840,937.1926232803613,trade,88132.8528706944,97925.39207854934,110166.066088368,nr2,-135945.2721849823,-534044.3020920161,-398099.0299070338,0.07862517284471975
2,w24853841,8998.296452549099,trade,370264.7062278559,411405.2291420621,462830.8827848198,nr2,-571134.7656303524,-2286725.6814452196,-1715590.9158148672,0.07862517284471975
3,w25538793,404.8852469230536,trade,30691.75479818213,34101.94977575792,38364.69349772766,nr1,-51427.51590149245,-258231.37275707218,-206803.85685557974,0.0854100862374113
4,w27689586,5481.69515059907,office,247077.21277456047,274530.2364161783,308846.5159682006,nr2,-381117.5724746485,-1677719.7241048396,-1296602.1516301911,0.07862517284471975
5,w28994179,8336.082743907347,other,755590.8194729006,839545.3549698895,944488.5243411257,nr2,-1165501.8108221595,-3994405.5633519855,-2828903.752529826,0.07862517284471975
6,w28994181,1422.5013561584055,trade,126963.50101552144,141070.5566839127,158704.37626940178,nr2,-195841.69967170773,-856523.8307744957,-660682.131102788,0.07862517284471975
7,w29249266,23411.247439788887,trade,2692049.9258480393,2991166.584275599,3365062.407310049,nr2,-4152497.5986186927,-3314627.8317632326,837869.7668554601,0.07862517284471975
8,w30213059,1747.46707642246,ab,196743.8254561325,218604.25050681387,245929.7818201656,r2,-324736.99827262136,-844015.216061579,-519278.2177889576,0.07862517284471975
9,w50930444,8762.936898044496,other,331711.8078293086,368568.67536589847,414639.75978663575,nr2,-511666.76821967034,-2142217.5381311337,-1630550.7699114634,0.07862517284471975
10,w50930445,4934.112452852726,other,203585.9606969704,226206.62299663379,254482.450871213,nr2,-314032.1450911939,-1544526.4197305343,-1230494.2746393404,0.07862517284471975
11,w50930458,1974.6456010334193,other,59309.24989752737,65899.1665528082,74136.56237190921,nr2,-91484.75123386717,-805773.4329400297,-714288.6817061625,0.07862517284471975
12,w50930471,7086.712400933168,other,741559.2688132944,823954.7431258826,926949.086016618,nr2,-1143858.0887427644,-913056.2430175698,230801.84572519467,0.07862517284471975
13,w50930472,6477.305229391343,other,397621.5839708261,441801.75996758457,497026.97996353265,nr2,-613332.8571451684,-2069768.4706637985,-1456435.6135186302,0.07862517284471975
14,w50930478,6019.835157379508,trade,260294.65487875984,289216.28319862206,325368.3185984498,nr2,-401505.5289053896,-1650635.8661222274,-1249130.3372168378,0.07862517284471975
15,w50930479,4489.048651921749,other,185266.7973649304,205851.99707214488,231583.496706163,nr2,-285774.7636011249,-1196269.5157124728,-910494.7521113479,0.07862517284471975
16,w50930480,4441.97852948606,other,168030.88689118178,186700.98543464643,210038.6086139772,nr2,-259188.30390547073,-1166672.688145547,-907484.3842400762,0.07862517284471975
17,w50930481,1370.623297881335,other,60575.174758398076,67305.74973155341,75718.96844799758,nr2,-93437.44531072062,-488602.424123335,-395164.97881261434,0.07862517284471975
18,w50930482,786.6849797132425,other,73977.36742213568,82197.07491348409,92471.7092776696,nr2,-114110.38020618472,-518160.59333563497,-404050.2131294502,0.07862517284471975
19,w50930483,1057.3881191070657,other,39987.428585553724,44430.4762061708,49984.28573194215,nr1,-67003.47155012334,-324491.6966373274,-257488.22508720402,0.0854100862374113
20,w50930486,509.32494937628496,trade,28626.54367727404,31807.27075252671,35783.17959659255,nr1,-47967.020453811805,-227938.2116317305,-179971.1911779187,0.0854100862374113
21,w98916060,5426.03009034004,other,197850.31759317868,219833.68621464298,247312.89699147333,nr2,-305184.89304495766,-1357206.2367975335,-1052021.3437525758,0.07862517284471975
22,w98916062,151.14776481509907,trade,11160.058322507997,12400.064802786663,13950.072903134997,nr1,-18699.943376204646,-111012.09711367173,-92312.15373746707,0.0854100862374113
23,w98916065,222.67857759937178,other,21014.510922443198,23349.456580492442,26268.138653053997,nr1,-35212.19629612203,-170846.67233906672,-135634.4760429447,0.0854100862374113
24,w98916067,36008.87229184061,trade,3131751.8703745524,3479724.300416169,3914689.83796819,nr2,-4830739.577425657,-3856017.6065271143,974721.9708985426,0.07862517284471975
25,w98916074,4745.314506876469,trade,489677.5280019927,544086.1422244363,612096.9100024909,nr2,-755329.512874938,-602922.9797412178,152406.53313372016,0.07862517284471975
26,w98916075,67.06430839556852,sfh,7064.458776221087,7849.398640245652,8830.573470276358,r1,-12667.01927627086,-89074.16941103833,-76407.15013476746,0.08541349421935875
27,w98916076,98.82164086105185,sfh,14858.44356181803,16509.381735353367,18573.054452272536,r1,-26642.124609241462,-106940.87173284535,-80298.74712360388,0.08541349421935875
28,w98916079,3334.9361924076916,trade,133808.09024913074,148675.65583236748,167260.11281141342,nr2,-206399.50548474092,-1136154.539668761,-929755.03418402,0.07862517284471975
29,w98916080,1488.1518905248724,other,125829.55976690605,139810.62196322894,157286.94970863254,nr2,-194092.59083585776,-857510.5080702475,-663417.9172343897,0.07862517284471975
30,w98916086,294.4025758753764,other,20669.987609601096,22966.65289955677,25837.484512001367,nr1,-34634.90841323201,-209010.4004204282,-174375.49200719618,0.0854100862374113
