,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,27974.42320393324,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-1846983.2309463136,-4528411.828344008,-2681428.5973976944,0.01975689461101615
1,w24853840,937.1926232803613,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-135770.4884970877,-452761.89305197983,-316991.4045548921,0.01975689461101615
2,w24853841,8998.296452549099,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-571361.1872066937,-1945433.8346955013,-1374072.6474888076,0.01975689461101615
3,w25538793,404.8852469230536,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-51481.62126278791,-227493.24480633435,-176011.62354354645,0.021461804298261198
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-74016.48785716177,295000.21226054255,0.01975689461101615
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-186440.33301592368,743076.8387681877,0.01975689461101615
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-100289.30755285437,399713.19731691666,0.01975689461101615
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-834506.7604143596,3326011.252116897,0.01975689461101615
8,w30213059,1747.46707642246,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-307897.93044858123,-532403.8919162746,-224505.96146769333,0.01975689461101615
9,w50930444,8762.936898044496,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-509368.99338712863,-1898662.178254638,-1389293.1848675094,0.01975689461101615
10,w50930445,4934.112452852726,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-311811.26197281596,-1340770.1179213722,-1028958.8559485562,0.01975689461101615
11,w50930458,1974.6456010334193,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-93405.72722596636,-768847.9256855785,-675442.1984596121,0.01975689461101615
12,w50930471,4724.4749339554455,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-398187.53235364717,-1331958.6660642326,-933771.1337105854,0.01975689461101615
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-327480.1859883224,1305205.4640056724,0.01975689461101615
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-210665.3557786229,839628.1216499689,0.01975689461101615
15,w50930479,4489.048651921749,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-286197.7398739402,-1025561.7837510827,-739364.0438771425,0.01975689461101615
16,w50930480,4441.97852948606,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-260221.94045596189,-977164.196669081,-716942.2562131191,0.01975689461101615
17,w50930481,1370.623297881335,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-95759.66279882971,-463850.80169810215,-368091.1388992724,0.01975689461101615
18,w50930482,1573.369959426485,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-97763.70831452575,-447023.7609179749,-349260.0526034492,0.01975689461101615
19,w50930483,704.9254127380437,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-75609.87789317896,-291331.2499734774,-215721.37208029843,0.021461804298261198
20,w50930486,509.32494937628496,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-51049.31337140332,-212424.15033455854,-161374.83696315522,0.021461804298261198
21,w98916060,2713.01504517002,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-349539.40764783276,-70109.77907913954,279429.62856869324,0.01975689461101615
22,w98916062,151.14776481509907,trade,11092.043274505519,12324.492527228354,13865.054093131897,nr1,-18585.976449722642,-96712.65388024249,-78126.67743051985,0.021461804298261198
23,w98916065,222.67857759937178,other,20948.500685227787,23276.111872475318,26185.625856534734,nr1,-35101.58865747839,-144632.83928851763,-109531.25063103923,0.021461804298261198
24,w98916067,43210.64675020873,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-4680540.036831137,-938811.5353331412,3741728.5014979956,0.01975689461101615
25,w98916074,4745.314506876469,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-757558.944985224,-151949.36281934674,605609.5821658773,0.01975689461101615
26,w98916075,67.06430839556852,sfh,8538.96409194254,9487.737879936156,10673.705114928174,r1,-15310.900123884569,-77729.44110680596,-62418.54098292139,0.021462660654282255
27,w98916076,98.82164086105185,sfh,13728.213996145805,15253.571106828673,17160.267495182256,r1,-24615.551852787565,-95283.15998616013,-70667.60813337256,0.021462660654282255
28,w98916079,3334.9361924076916,trade,133751.88480733606,148613.2053414845,167189.85600917006,nr2,-206312.8083697132,-1012783.0027962811,-806470.194426568,0.01975689461101615
29,w98916080,2976.303781049745,other,104082.21116258297,115646.90129175886,130102.76395322871,nr2,-160547.22008002846,-728003.4482641561,-567456.2281841277,0.01975689461101615
30,w98916086,294.4025758753764,other,20686.516731325537,22985.018590361706,25858.14591415692,nr1,-34662.60483124105,-188316.48945741018,-153653.88462616914,0.021461804298261198
31,w98916091,1116.7099465291947,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-101069.01020281287,-20272.18053824051,80796.82966457236,0.01975689461101615
32,w98916094,150.05011938810347,trade,13612.2294499376,15124.699388819556,17015.286812422,nr1,-22808.83419976017,-135098.8374573069,-112290.00325754672,0.021461804298261198
33,w98916098,15131.85493721813,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-2143767.6849395363,-429991.79920662433,1713775.885732912,0.01975689461101615
34,w98916102,1892.1415951219387,trade,73425.17962658805,81583.53291843117,91781.47453323506,nr2,-113258.62835976391,-629713.2262268739,-516454.59786711005,0.01975689461101615
35,w98916109,81.43322088830173,sfh,9629.8057932929,10699.784214769888,12037.257241616126,r1,-17266.847960239058,-88905.53129943485,-71638.68333919579,0.021462660654282255
36,w98916113,559.2398283889517,trade,50271.6825643969,55857.425071552105,62839.60320549612,nr2,-77544.26807720469,-323162.19032979145,-245617.92225258675,0.01975689461101615
37,w98916116,6987.1012714248145,other,358101.17313169746,397890.1923685527,447626.4664146218,nr2,-552372.4679896035,-1669984.3415389538,-1117611.8735493503,0.01975689461101615
38,w98916121,458.57296650111675,other,22475.134293848154,24972.371437609057,28093.917867310192,nr1,-37659.63640350452,-169289.48519862874,-131629.8487951242,0.021461804298261198
39,w98916126,1235.1179318586364,trade,54455.49615433791,60506.10683815323,68069.37019292239,nr2,-83997.81699488513,-402918.7195994846,-318920.9026045995,0.01975689461101615
40,w99055014,379.03616306802724,mfh,51250.231128429565,56944.70125381063,64062.788910536954,r2,-84591.453779245,-229499.27346578502,-144907.81968654002,0.01975689461101615
41,w99055018,363.825429549627,mfh,39011.950831555296,43346.61203506144,48764.93853944412,r1,-69950.88354844647,-168476.72948305553,-98525.84593460907,0.021462660654282255
42,w99055022,32.828185592684896,sfh,3912.1656857345315,4346.850761927257,4890.207107168164,r0,-8607.630451403838,-39348.13192721678,-30740.501475812944,0.02633627792075683
43,w99055023,57.57688737055287,sfh,7638.842228320924,8487.602475912137,9548.552785401154,r1,-13696.924961927867,-53385.277434348005,-39688.35247242014,0.021462660654282255
44,w99055025,2922.078992408514,trade,131771.14343422168,146412.38159357963,164713.9292927771,nr2,-203257.50701130647,-749321.4836776592,-546063.9766663527,0.01975689461101615
45,w99055028,168.94065034445376,ab,18863.996140229203,20959.99571136578,23579.9951752865,r1,-33824.33252213011,-93566.66613200716,-59742.333609877045,0.021462660654282255
46,w99055030,502.22660109587014,other,33719.73290267432,37466.369891860355,42149.66612834289,nr1,-56501.23661710844,-249947.33712736212,-193446.1005102537,0.021461804298261198
47,w99055036,2513.4158389533286,other,94056.81089942587,104507.56766602874,117571.01362428232,nr2,-145083.00074359222,-678308.7472729146,-533225.7465293224,0.01975689461101615
48,w99055038,337.97397138923407,other,24561.514626422148,27290.57180713572,30701.893283027683,nr1,-41155.60326612149,-203335.05300400572,-162179.44973788422,0.021461804298261198
49,w99055039,2475.299022556655,other,95255.37369289662,105839.30410321847,119069.21711612078,nr2,-146931.7885665421,-569841.0339746369,-422909.24540809484,0.01975689461101615
50,w99055040,101.95110847079195,trade,7536.8851086504455,8374.316787389384,9421.106385813056,nr1,-12628.90575405614,-86296.63019814464,-73667.7244440885,0.021461804298261198
51,w99055041,189.90211718752977,ab,21595.11692946048,23994.5743660672,26993.8961618256,r1,-38721.404014636195,-130599.37270236736,-91877.96868773116,0.021462660654282255
52,w99055043,190.2007592998445,sfh,29155.98911223378,32395.543458037533,36444.98639029222,r1,-52278.52377687235,-163841.59620279766,-111563.07242592532,0.021462660654282255
53,w99055048,47.74609960326925,sfh,5769.180841789516,6410.2009353216845,7211.476052236895,r1,-10344.504405237867,-58787.93285097854,-48443.428445740676,0.021462660654282255
54,w99055050,194.95880112051967,trade,16984.909900636445,18872.122111818273,21231.137375795555,nr1,-28460.142788972567,-145461.10566304886,-117000.9628740763,0.021461804298261198
55,w99055053,122.33706042193808,ab,14174.508663259385,15749.454070288204,17718.13582907423,r1,-25415.78628408657,-115302.76483956231,-89886.97855547574,0.021462660654282255
56,w99055057,303.91877080444243,ab,36040.58788819037,40045.09765354486,45050.73486023796,r1,-64623.04275091918,-172303.510143883,-107680.46739296382,0.021462660654282255
57,w99055067,194.8848727118224,sfh,21931.666176569037,24368.517973965598,27414.582720711296,r1,-39324.85799965881,-121562.18315892456,-82237.32515926575,0.021462660654282255
58,w99055068,348.37368724122643,ab,40200.04013772175,44666.71126413528,50250.05017215219,r1,-72081.20246173654,-279972.67950205266,-207891.47704031612,0.021462660654282255
59,w99055094,263.70872883694244,other,16614.595860209945,18460.66206689994,20768.24482526243,nr1,-27839.639617100893,-160222.6604483436,-132383.02083124273,0.021461804298261198
60,w99055100,85.6876405166462,sfh,12089.433153049305,13432.703503388117,15111.79144131163,r1,-21677.1146438453,-87588.86526104082,-65911.75061719552,0.021462660654282255
61,w99055110,94.65369866762775,sfh,12604.978915374657,14005.532128194063,15756.22364421832,r1,-22601.520648047117,-112210.71606368662,-89609.1954156395,0.021462660654282255
62,w99055113,801.3236896117684,education,39333.930829421224,43704.367588245805,49167.41353677653,nr1,-65908.46194685738,-289572.77555309347,-223664.31360623607,0.021461804298261198
63,w99055118,54.3237798044458,other,6219.479772060365,6910.533080067072,7774.349715075456,nr1,-10421.443706294365,-58234.86347248611,-47813.41976619174,0.021461804298261198
64,w99055131,500.74276516167447,th,69240.53713621371,76933.93015134857,86550.67142026713,r2,-114285.48843283231,-351744.1904498917,-237458.70201705943,0.01975689461101615
65,w99055135,663.0715527065098,ab,68880.52212837798,76533.91347597554,86100.65266047248,r2,-113691.26295863191,-242239.872326495,-128548.6093678631,0.01975689461101615
66,w99055142,64.54166975589469,sfh,9032.758360397225,10036.398178219139,11290.947950496531,r1,-16196.304330372614,-63556.90370543344,-47360.599375060825,0.021462660654282255
67,w99055146,149.08371188635937,sfh,17342.70904751041,19269.67671945601,21678.38630938801,r1,-31096.569003561035,-80216.9441453522,-49120.37514179117,0.021462660654282255
68,w99055147,57.659734526090325,sfh,7330.462267285426,8144.958074761584,9163.077834106782,r1,-13143.980280022335,-65336.04402058597,-52192.06374056364,0.021462660654282255
69,w99055152,1635.3717537612654,other,76892.01538215307,85435.57264683674,96115.01922769133,nr2,-118606.23614800141,-493790.47988047637,-375184.243732475,0.01975689461101615
70,w99055158,567.1104306213557,trade,39120.40099323338,43467.11221470375,48900.50124154172,nr1,-65550.6684900087,-291062.2903607668,-225511.62187075813,0.021461804298261198
71,w99055160,362.3993257842958,ab,41269.65009818708,45855.16677576342,51587.06262273384,r1,-73999.08045019771,-232494.3905597847,-158495.31010958698,0.021462660654282255
72,w99055171,150.93386064656082,sfh,16885.70894548665,18761.8988283185,21107.136181858314,r1,-30277.13905358697,-94950.75944071898,-64673.620387132,0.021462660654282255
73,w99055172,71.28885925472714,sfh,9019.499646113589,10021.666273459543,11274.374557641986,r1,-16172.530621058228,-79918.10424981175,-63745.57362875352,0.021462660654282255
74,w99055173,413.9677898917347,ab,46033.80958093352,51148.67731214836,57542.2619761669,r1,-82541.51829501994,-197136.51871210962,-114595.00041708969,0.021462660654282255
75,w99055181,184.62117180265486,other,15209.502381678169,16899.44709075352,19011.87797709771,nr1,-25485.24614284584,-131172.35126727645,-105687.10512443061,0.021461804298261198
76,w99055182,84.81555104400032,sfh,9995.399856476368,11105.999840529297,12494.24982059546,r1,-17922.381128784546,-92708.24184365883,-74785.86071487429,0.021462660654282255
77,w99055185,136.9722994968528,education,10840.570650859518,12045.07850095502,13550.713313574397,nr1,-18164.605549414566,-116824.43424021415,-98659.82869079958,0.021461804298261198
78,w99055186,41.49024544628337,sfh,5137.404922484948,5708.227691649942,6421.756153106185,r1,-9211.690413166489,-48838.255697255074,-39626.56528408859,0.021462660654282255
79,w99055192,160.51305735595523,ab,18121.209085465063,20134.67676162785,22651.511356831328,r1,-32492.46857629861,-126892.99417867395,-94400.52560237535,0.021462660654282255
80,w99055193,133.23216011486946,other,9055.86994602939,10062.077717810433,11319.837432536737,nr1,-15174.13711642381,-85179.58214633747,-70005.44502991367,0.021461804298261198
81,w99055199,594.2030242990702,ab,69499.33638341566,77221.48487046185,86874.17047926957,r2,-114712.65147338381,-250689.16023299948,-135976.50875961565,0.01975689461101615
82,w99055201,119.5810925271362,sfh,16186.140935837673,17984.601039819638,20232.67616979709,r1,-29022.769576180784,-116109.84571896162,-87087.07614278083,0.021462660654282255
83,w99055202,635.4450178422034,ab,74224.65462412336,82471.83847124818,92780.8182801542,r2,-122512.06097359413,-337727.325213104,-215215.26423950988,0.01975689461101615
84,w99055209,191.61494707558305,other,19092.937557201116,21214.375063556796,23866.171946501392,nr1,-31992.38219794852,-148257.1460784462,-116264.76388049769,0.021461804298261198
85,w99055216,463.1840371862054,education,30329.625776782435,33699.58419642493,37912.03222097804,nr1,-50820.72765725926,-212008.23437968455,-161187.50672242529,0.021461804298261198
86,w99055219,773.0541430711745,other,89363.99007406665,99293.3223045185,111704.9875925833,nr2,-137844.3061633224,-503983.19719137385,-366138.89102805144,0.01975689461101615
87,w99055224,318.955577952601,ab,39326.77401159415,43696.415568437944,49158.46751449268,r1,-70515.38132761,-182244.22421717911,-111728.84288956912,0.021462660654282255
88,w99055226,262.56915004737675,ab,28811.221455015977,32012.468283351085,36014.02681876997,r1,-51660.33366519493,-139291.30603491174,-87630.97236971682,0.021462660654282255
89,w99055235,1694.7837025728077,trade,149404.7926523063,166005.3251692292,186755.99081538286,nr2,-230457.48028442994,-746880.489261522,-516423.008977092,0.01975689461101615
90,w99055245,424.4345906373113,ab,47895.25638616388,53216.95154018208,59869.07048270485,r1,-85879.20959034923,-214421.43643686906,-128542.22684651983,0.021462660654282255
91,w99055249,70.42309986636974,sfh,9527.919340341607,10586.577044824007,11909.899175427008,r1,-17084.159136592858,-92026.26029508827,-74942.10115849541,0.021462660654282255
92,w99055257,137.79457132667304,trade,8302.741753787854,9225.268615319837,10378.427192234816,nr1,-13912.18541841735,-90714.18856562978,-76802.00314721244,0.021461804298261198
93,w99055287,226.3710821658373,mfh,29327.158711257514,32585.731901397237,36658.94838907189,r1,-52585.44164263205,-140119.43863880815,-87533.9969961761,0.021462660654282255
94,w99055292,58.725108856521544,trade,5742.2884325185605,6380.320480576178,7177.8605406482,nr1,-9621.85549885195,-70078.62483491433,-60456.76933606238,0.021461804298261198
95,w99055300,847.1402418442303,other,76273.07353797425,84747.85948663806,95341.34192246781,nr2,-117651.51591901922,-469761.8502830023,-352110.3343639831,0.01975689461101615
96,w99389931,488.4274571448564,mfh,51882.65252404952,57647.39169338835,64853.315655061895,r2,-85635.3016620483,-200307.81040315036,-114672.50874110206,0.01975689461101615
97,w99389943,3490.8252122399163,ab,329651.0091598724,366278.89906652493,412063.7614498405,r2,-544107.9482109899,-989554.9714113083,-445447.02320031833,0.01975689461101615
98,w99389949,2474.179022271931,ab,284257.7582638273,315841.9536264748,355322.1978297841,r2,-469183.7771289124,-1165613.410462424,-696429.6333335115,0.01975689461101615
99,w99389956,671.7147096479312,education,46899.24791118664,52110.27545687404,58624.0598889833,nr1,-78585.00869632402,-15762.393246894027,62822.61544942999,0.021461804298261198
100,w99389960,693.6997662768932,ab,80098.50062143736,88998.33402381929,100123.12577679669,r2,-132207.1815856954,-346129.6565495697,-213922.4749638743,0.01975689461101615
101,w99389971,1612.9015118613836,education,79005.85520261421,87784.28355846023,98757.31900326777,nr2,-121866.84238492486,-575952.8747064184,-454086.0323214935,0.01975689461101615
102,w99389974,235.12884147074072,education,10047.192716967635,11163.547463297371,12558.990896209543,nr1,-16835.210844569123,-108686.1792468115,-91850.96840224238,0.021461804298261198
103,w99389975,1082.0712234761565,mfh,111466.82540481444,123852.0282275716,139333.53175601806,r2,-183982.40557241102,-360686.5706588229,-176704.16508641187,0.01975689461101615
104,w99389979,163.53384786918758,ab,21228.517390207166,23587.241544674627,26535.646737758954,r1,-38064.0679642052,-134910.11584311622,-96846.04787891102,0.021462660654282255
105,w99389992,2569.363114476204,other,222880.7619206125,247645.2910229028,278600.9524007656,nr2,-343794.45186630293,-68957.46957740722,274836.9822888957,0.01975689461101615
106,w99390006,431.6004564465955,education,13943.155864366083,15492.395404851202,17428.944830457604,nr1,-23363.338937340457,-198857.25424967805,-175493.9153123376,0.021461804298261198
107,w99390011,2554.974828636646,ab,247425.31787724234,274917.0198636026,309281.6473465529,r2,-408389.7161083709,-752041.5176505622,-343651.8015421913,0.01975689461101615
108,w99390014,587.280543653667,trade,43622.5019390578,48469.44659895311,54528.12742382225,nr1,-73094.44920583871,-308534.4034027104,-235439.95419687167,0.021461804298261198
109,w99390021,1617.1983746248297,other,56431.07453005592,62701.19392228436,70538.8431625699,nr2,-87045.15440950153,-438660.3645311864,-351615.2101216849,0.01975689461101615
