,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,NFA,npv_per_nfa,operator_selling_price
149,w99758826,ab,106368.10829847213,118186.78699830236,132960.13537309016,r2,-175566.67977102342,-301108.803368778,-125542.1235977546,392.0728006519377,-320.20105293966697,0.18076817261943368
152,w99758837,mfh,81068.34105236304,90075.9345026256,101335.4263154538,r2,-133807.95899058756,-229489.75549017682,-95681.79649958925,194.723237061128,-491.37328417333464,0.18076817261943368
153,w99758838,ab,109862.70524728548,122069.67249698387,137328.38155910684,r2,-181334.7130025585,-311001.3728836999,-129666.65988114139,478.1149431033991,-271.2039474011987,0.18076817261943368
154,w99758842,sfh,28836.13150330949,32040.146114788324,36045.16437913686,r1,-51704.99894981219,-88677.59179741258,-36972.59284760039,66.20839738831855,-558.4275455385609,0.19637529188733546
155,w99758845,th,68631.03812160477,76256.7090240053,85788.79765200596,r2,-113279.47525810951,-194282.00889655415,-81002.53363844464,141.8255072105676,-571.1422101116169,0.18076817261943368
156,w99758846,other,132388.56970357036,147098.41078174484,165485.71212946295,nr2,-204209.88946015234,-350250.4724942197,-146040.5830340674,563.5821329504251,-259.1291925269634,0.18076817261943368
157,w99758847,sfh,141765.98617754248,157517.76241949163,177207.4827219281,r2,-233992.9128739939,-401313.76912837033,-167320.85625437644,385.25146163031457,-434.31595443221636,0.18076817261943368
158,w99758850,ab,51542.08490718524,57268.98323020582,64427.60613398155,r2,-85073.17522502817,-145906.28486111216,-60833.10963608399,177.17881421931088,-343.3430227204542,0.18076817261943368
159,w99758852,other,94738.4325839545,105264.92509328279,118423.04072994312,nr2,-146134.40487283768,-250642.3390643895,-104507.93419155182,422.9061155930161,-247.11852190883207,0.18076817261943368
160,w99758858,sfh,9200.09663478349,10222.329594203877,11500.12079347936,r1,-16496.352389884763,-28292.36694882065,-11796.014558935887,57.38898355839774,-205.54492914014634,0.19637529188733546
161,w99758862,sfh,153965.21116104606,171072.45684560674,192456.51395130757,r2,-254128.4352631253,-435847.560276577,-181719.1250134517,402.33381934519855,-451.66256545174605,0.18076817261943368
162,w99758864,other,39005.52169932354,43339.46855480393,48756.90212415442,nr1,-65358.17520465733,-112099.03598355412,-46740.860778896786,101.365438436158,-461.11240182061783,0.19636745655105992
163,w99758865,other,19191.6289905496,21324.03221172178,23989.536238187,nr1,-32157.75088707185,-55155.347629460135,-22997.596742388287,63.831228005420414,-360.28754985624556,0.19636745655105992
164,w99758868,ab,107761.9123396737,119735.45815519299,134702.3904245921,r2,-177867.23349600408,-305054.4095630625,-127187.1760670584,445.0926624152809,-285.7543761267178,0.18076817261943368
165,w99758869,other,36782.57152472311,40869.523916359016,45978.21440590389,nr1,-61633.37008340504,-105710.43865794773,-44077.06857454269,105.27734354436397,-418.67572917974104,0.19636745655105992
166,w99758874,ab,145140.5559918637,161267.2844354041,181425.6949898296,r2,-239562.83441752108,-410866.5636165774,-171303.72919905634,732.9468768487684,-233.71916111514048,0.18076817261943368
167,w99758876,sfh,19767.0966607297,21963.44073414411,24708.870825912127,r1,-35443.64860336986,-60788.269345317945,-25344.620741948085,118.68904608124866,-213.5379934269453,0.19637529188733546
168,w99758878,other,165946.20228490618,184384.6692054513,207432.75285613272,nr2,-255972.6697010977,-439031.3747557789,-183058.70505468117,556.4759241774678,-328.9606919207905,0.18076817261943368
169,w99758879,other,63241.62786203879,70268.47540226532,79052.03482754849,nr2,-97550.45971041064,-167313.61392890193,-69763.1542184913,141.26093079326674,-493.8602190055553,0.18076817261943368
170,w99758882,other,173463.4893925074,192737.21043611935,216829.36174063425,nr2,-267568.11463052564,-458919.2953459582,-191351.18071543257,536.390386541374,-356.73864691956567,0.18076817261943368
171,w99758886,sfh,28508.101772463415,31675.66863607046,35635.12721557927,r1,-51116.820993731046,-87668.8265763896,-36552.00558265856,70.57262436598539,-517.9346228234627,0.19637529188733546
172,w99758887,sfh,35123.0717850301,39025.635316700114,43903.839731287626,r1,-62977.87862254458,-108011.3475715928,-45033.46894904823,84.85345135740936,-530.7205332092356,0.19637529188733546
173,w99758888,other,23233.64309960051,25815.158999556123,29042.053874500638,nr1,-38930.60392966114,-66771.80256497738,-27841.198635316236,71.82869699064176,-387.6055086860832,0.19636745655105992
174,w99758891,trade,394777.7044394887,438641.8938216541,493472.1305493609,nr2,-608946.161782927,-1044433.6532958654,-435487.4915129384,1365.0763243824242,-319.0206171878029,0.18076817261943368
175,w99758895,other,11343.022479982455,12603.358311091617,14178.778099978068,nr1,-19006.52057193013,-32599.022644731573,-13592.502072801442,154.4283221337944,-88.01819436349959,0.19636745655105992
176,w99758899,th,51555.465518172896,57283.85057574766,64444.33189771612,r2,-85095.26069295636,-145944.16294155642,-60848.90224860006,158.4874060918577,-383.9352523274477,0.18076817261943368
177,w99758900,sfh,14105.077346915961,15672.308163239957,17631.34668364495,r1,-25291.291563350238,-43376.28613939395,-18084.994576043715,82.77785695786588,-218.47623556199358,0.19637529188733546
178,w99758903,trade,111219.17925647758,123576.86584053065,139023.97407059697,nr2,-171556.02143499584,-294244.20984548214,-122688.1884104863,400.34018093422054,-306.45984153822684,0.18076817261943368
179,w99758905,sfh,42224.87349281815,46916.52610313128,52781.09186602269,r1,-75711.85612576175,-129850.9855548333,-54139.129429071545,110.54209396946244,-489.76030293064315,0.19637529188733546
180,w99758908,ab,62155.14284179054,69061.2698242117,77693.92855223817,r2,-102590.63768255062,-175949.92506391922,-73359.2873813686,248.9345047255978,-294.6931260583303,0.18076817261943368
181,w99758913,ab,66297.76659895918,73664.18510995463,82872.20824869897,r2,-109428.27642804579,-187676.94082345432,-78248.66439540853,208.22132023065353,-375.7956404691409,0.18076817261943368
182,w99758915,ab,27065.001520575188,30072.223911750207,33831.251900718984,r1,-48529.25140244273,-83230.96863955088,-34701.71723710815,71.10941483918579,-488.0045394212034,0.19637529188733546
183,w99758919,ab,208080.77592565658,231200.8621396184,260100.9699070707,r2,-343449.2869886883,-589038.8993965144,-245589.61240782612,819.0798590054737,-299.8359802254458,0.18076817261943368
184,w99758922,th,29500.748365313924,32778.60929479325,36875.9354566424,r1,-52896.69881940193,-90721.4381706247,-37824.739351222765,83.9358181065414,-450.63883577343665,0.19637529188733546
185,w99758926,sfh,13125.615217519764,14584.016908355294,16407.019021899705,r1,-23535.05431058286,-40364.21973646289,-16829.16542588003,36.12754547015065,-465.82642708967444,0.19637529188733546
186,w99758928,sfh,50451.804126083465,56057.56014009274,63064.755157604326,r2,-83273.6040958785,-142819.89791125373,-59546.29381537523,119.38002583179623,-498.7961210468711,0.18076817261943368
187,w99758931,th,29795.3796286822,33105.977365202445,37244.22453585275,r1,-53424.99122094304,-91627.49559031462,-38202.50436937158,65.79372537583113,-580.6405421056307,0.19637529188733546
188,w99758935,ab,97740.68299085365,108600.75887872626,122175.85373856705,r2,-161326.61815423868,-276686.1286396099,-115359.51048537123,355.7203856162727,-324.29828356762584,0.18076817261943368
189,w99758936,th,46648.143097256325,51831.270108062585,58310.1788715704,r1,-83643.05696058815,-143453.53471602203,-59810.47775543388,99.44306262517348,-601.4545024711776,0.19637529188733546
190,w99758945,mfh,72696.76550898828,80774.18389887585,90870.95688623533,r2,-119990.19212311266,-205791.34499383156,-85801.1528707189,525.0721962768584,-163.40829600026646,0.18076817261943368
191,w99758951,ab,88176.77832572878,97974.19813969864,110220.97290716098,r2,-145540.84350277114,-249612.45086799734,-104071.6073652262,355.6037514369003,-292.66172514969395,0.18076817261943368
192,w99758953,other,115621.89938143763,128468.77709048626,144527.37422679702,nr2,-178347.23454391598,-305892.1550380305,-127544.92049411454,525.4067761451006,-242.75461658471397,0.18076817261943368
193,w99758954,sfh,15454.106966036949,17171.229962263275,19317.633707546185,r1,-27710.186588569235,-47524.85571688045,-19814.669128311212,37.75478148937691,-524.8254220167181,0.19637529188733546
194,w99758959,sfh,5386.67163386435,5985.190704293722,6733.339542330437,r1,-9658.641317403275,-16565.227143582066,-6906.585826178791,30.14875982720405,-229.0835797480064,0.19637529188733546
195,w99758962,mfh,21723.95521923704,24137.72802137449,27154.944024046297,r1,-38952.41917826271,-66806.04965807147,-27853.63047980876,201.50926117040217,-138.22506379126122,0.19637529188733546
196,w99758966,th,53966.642471051426,59962.936078946026,67458.30308881428,r2,-89075.04691581032,-152769.7671438459,-63694.720228035585,155.61690238779408,-409.30464011749615,0.18076817261943368
197,w99758967,ab,36490.03724639751,40544.485829330566,45612.54655799688,r1,-65428.93374192909,-112215.07389911315,-46786.14015718406,90.83302856497467,-515.0785005887699,0.19637529188733546
198,w99758970,th,114162.05294071334,126846.72548968148,142702.56617589167,r2,-188431.03361774032,-323172.0456534155,-134741.01203567517,391.2386861808598,-344.39593218904685,0.18076817261943368
199,w99758974,sfh,52549.96407185974,58388.84896873304,65687.45508982467,r2,-86736.73774750685,-148759.40779495132,-62022.670047444466,163.93810575278476,-378.3297956423466,0.18076817261943368
200,w99758975,sfh,48769.161981762925,54187.95775751436,60961.45247720365,r1,-87446.17733349116,-149976.14496328402,-62529.96762979287,139.83927450878545,-447.15597852922497,0.19637529188733546
201,w99758979,trade,118383.22027633703,131536.91141815225,147979.02534542128,nr2,-182606.5828847434,-313197.57385411276,-130590.99096936936,705.2831632008775,-185.16107824932533,0.18076817261943368
202,w99758981,other,27092.453379920906,30102.725977689894,33865.56672490113,nr1,-45396.478180154445,-77861.74300473942,-32465.26482458497,319.7999828794971,-101.51740638716079,0.19636745655105992
203,w99758984,ab,99044.44301429484,110049.38112699427,123805.55376786855,r2,-163478.54904964834,-280376.8365671859,-116898.28751753754,336.42351993245535,-347.47358787818257,0.18076817261943368
204,w99758985,ab,308773.6475480953,343081.8306089948,385967.05943511915,r2,-509648.6622540226,-874082.1380796832,-364433.4758256606,1446.6540044941007,-251.91474581588295,0.18076817261943368
205,w99758989,education,178962.42487789664,198847.1387532185,223703.03109737078,nr2,-276050.24424439034,-473467.4149931854,-197417.17074879503,963.3213891830295,-204.93386004459006,0.18076817261943368
206,w99758991,ab,108571.37632794297,120634.8625866033,135714.2204099287,r2,-179203.30035935252,-307345.85515494936,-128142.55479559684,346.04414169639347,-370.3069619020583,0.18076817261943368
207,w99758995,sfh,14153.006730026627,15725.56303336292,17691.258412533283,r1,-25377.231964305814,-43523.679775398894,-18146.44781109308,38.315451947040856,-473.606518753188,0.19637529188733546
208,w99758997,other,183323.21692341135,203692.46324823482,229154.0211542642,nr2,-282776.7831258604,-485004.43422234146,-202227.65109648107,604.6954287230968,-334.4289397449464,0.18076817261943368
209,w99759000,other,34496.09632156219,38328.995912846876,43120.120401952736,nr1,-57802.1215724567,-99139.27501474781,-41337.153442291106,505.76658869385716,-81.73168091044597,0.19636745655105992
210,w99759001,other,81574.80850317713,90638.67611464126,101968.51062897142,nr2,-125829.46295489468,-215816.32980730617,-89986.86685241149,277.86601877255595,-323.8498440720426,0.18076817261943368
211,w99759005,th,50791.008241442374,56434.45360160264,63488.76030180296,r2,-83833.47999525166,-143780.12317902743,-59946.64318377577,200.24946516156197,-299.35981669369556,0.18076817261943368
212,w99759006,sfh,107306.25960596674,119229.17733996305,134132.82450745843,r2,-177115.1524553124,-303764.53939809516,-126649.38694278276,478.86383471041916,-264.47891396804016,0.18076817261943368
213,w99759010,ab,91918.43252307092,102131.59169230102,114898.04065383865,r2,-151716.65893078802,-260204.39460004205,-108487.73566925403,347.4218390390277,-312.2651586018087,0.18076817261943368
214,w99759011,health,269958.28428687295,299953.6492076366,337447.8553585912,nr2,-416411.7152750534,-714208.3099539381,-297796.5946788847,1184.1155465334652,-251.49285097277325,0.18076817261943368
215,w99759013,other,171785.6852225,190872.98358055556,214732.106528125,nr2,-264980.0950993821,-454480.45516048244,-189500.36006110033,1127.2734199425206,-168.10505482402212,0.18076817261943368
216,w99759015,mfh,34217.03964154063,38018.932935045144,42771.29955192578,r1,-61353.30595674708,-105225.09489527687,-43871.78893852979,262.8249901607633,-166.9239630207711,0.19637529188733546
217,w99759016,other,39579.42093353886,43977.13437059873,49474.27616692357,nr1,-66319.80845722102,-113748.38069436603,-47428.57223714501,162.4421672269469,-291.97204794050094,0.19636745655105992
218,w99759020,other,23783.079223761644,26425.64358195738,29728.849029702054,nr1,-39851.2464669795,-68350.84207450588,-28499.595607526382,78.66829424034803,-362.2754997134446,0.19636745655105992
219,w99759023,th,17153.126364166834,19059.029293518703,21441.407955208542,r1,-30756.63531855696,-52749.72260396466,-21993.087285407702,45.55874986834824,-482.74123739043404,0.19637529188733546
220,w99759028,trade,117384.63411857742,130427.3712428638,146730.79264822177,nr2,-181066.25980889838,-310555.68963129335,-129489.42982239497,314.5253525768406,-411.69790848818735,0.18076817261943368
221,w99759036,mfh,84448.21047114403,93831.34496793781,105560.26308893003,r2,-139386.62783604566,-239057.55219646168,-99670.92436041601,422.98085668310523,-235.63932690005612,0.18076817261943368
222,w99759038,ab,40682.52312775101,45202.8034752789,50853.15390968876,r1,-72946.32483399032,-125107.91119111997,-52161.58635712965,116.55152825303375,-447.5409901437472,0.19637529188733546
224,w99759044,trade,91754.0768965997,101948.97432955522,114692.59612074961,nr2,-141531.02448743823,-242746.853888235,-101215.82940079676,415.2007402397692,-243.77564775618387,0.18076817261943368
225,w99759045,trade,131494.20155201256,146104.66839112507,164367.75194001567,nr2,-202830.32306876944,-347884.3100047518,-145053.98693598234,941.2816024620085,-154.10264745064634,0.18076817261943368
226,w99759047,mfh,92497.8685975063,102775.40955278477,115622.33574688286,r2,-152673.0514938927,-261844.67292963652,-109171.62143574381,442.628270605579,-246.64403221778258,0.18076817261943368
227,w99759050,trade,87689.82726981034,97433.14141090038,109612.28408726292,nr2,-135261.90345317166,-231994.37461223121,-96732.47115905955,246.0824731603265,-393.0896415204543,0.18076817261943368
228,w99759051,th,29950.586920623486,33278.42991180387,37438.23365077935,r1,-53703.28766531547,-92104.79293088095,-38401.50526556549,91.54405212756247,-419.48662281253115,0.19637529188733546
229,w99759055,other,63025.800446954905,70028.66716328323,78782.25055869363,nr2,-97217.54507378124,-166742.61558456148,-69525.07051078025,270.5142616614699,-257.0107397804635,0.18076817261943368
230,w99759057,th,63544.9103105719,70605.45590063544,79431.13788821487,r2,-104884.5288126162,-179884.10445452537,-74999.57564190916,194.30349186724052,-385.99190843751404,0.18076817261943368
231,w99759061,trade,95523.08154318364,106136.75727020403,119403.85192897954,nr2,-147344.7289785213,-252718.22574650604,-105373.49676798473,534.3112589053809,-197.21369335143453,0.18076817261943368
232,w99759062,th,51134.694142143744,56816.326824604155,63918.36767767968,r2,-84400.75333907138,-144753.0355674336,-60352.28222836222,137.67195288166403,-438.3774687952458,0.18076817261943368
233,w99759063,sfh,62796.75246680318,69774.16940755908,78495.94058350397,r2,-103649.65126636386,-177766.20542753476,-74116.5541611709,182.5971095246263,-405.90212163886986,0.18076817261943368
234,w99759067,other,53063.728204032785,58959.69800448087,66329.66025504097,nr2,-81851.00945763041,-140386.7110082246,-58535.701550594196,347.13443305995315,-168.62545450939052,0.18076817261943368
235,w99759073,sfh,16322.376591394783,18135.973990438648,20402.970739243476,r1,-29267.048682298013,-50194.980154298064,-20927.93147200005,34.86947953915223,-600.179060559298,0.19637529188733546
236,w99759074,mfh,260161.20526083146,289068.00584536826,325201.5065760393,r2,-429411.0306512613,-736469.1395963578,-307058.10894509655,1179.944325777702,-260.23101449529355,0.18076817261943368
237,w99759077,sfh,52914.64659119377,58794.05176799308,66143.3082389922,r2,-87338.66721785479,-149791.75779875187,-62453.090580897086,212.39228247441352,-294.0459505086805,0.18076817261943368
239,w99759083,trade,45059.565495100775,50066.1838834453,56324.45686887597,nr1,-75502.41217067487,-129497.91808389568,-53995.50591322081,341.51128259450195,-158.1075316253405,0.19636745655105992
240,w99759085,other,63311.391095623374,70345.9901062482,79139.23886952922,nr2,-97658.06977259796,-167498.18126413669,-69840.11149153873,319.12387123871594,-218.84953707927372,0.18076817261943368
241,w99759087,other,172965.5863999473,192183.9848888303,216206.98299993412,nr2,-266800.0973062185,-457602.0308812771,-190801.9335750586,592.8829183824361,-321.82059502679544,0.18076817261943368
242,w99759088,ab,88658.67471107052,98509.63856785613,110823.34338883814,r2,-146336.24119970776,-250976.61204618457,-104640.37084647681,334.1662621571682,-313.1386459272821,0.18076817261943368
243,w99759091,sfh,11524.131641001168,12804.590712223518,14405.164551251459,r1,-20663.493448387035,-35439.29744400915,-14775.803995622115,80.87078364617192,-182.70880198551828,0.19637529188733546
244,w99759093,sfh,54665.253714504965,60739.1707938944,68331.56714313121,r2,-90228.14494891322,-154747.40874057333,-64519.26379166011,176.2003906674683,-366.1698112430589,0.18076817261943368
245,w99759094,other,127766.57717581006,141962.86352867784,159708.22146976256,nr2,-197080.44780750092,-338022.4148126725,-140941.96700517155,339.69808716569094,-414.9036227467062,0.18076817261943368
246,w99759096,mfh,47013.13833967629,52236.8203774181,58766.42292459536,r1,-84297.51640581037,-144575.97720147128,-60278.46079566091,246.47077107857913,-244.5663659503183,0.19637529188733546
247,w99759099,th,24989.00373869263,27765.55970965848,31236.254673365787,r1,-44806.856700513636,-76846.80841150547,-32039.95171099183,50.23060751573648,-637.8571412052742,0.19637529188733546
248,w99759102,other,404928.3339724756,449920.3710805284,506160.4174655945,nr2,-624603.5477606102,-1071288.4096997075,-446684.8619390973,1460.464218017459,-305.8512878497359,0.18076817261943368
249,w99759105,mfh,53255.998957558084,59173.332175064534,66569.9986969476,r2,-87902.08892905412,-150758.06437510505,-62855.97544605093,189.26809048298745,-332.1002250598645,0.18076817261943368
250,w99759110,th,21502.86142041705,23892.068244907834,26878.576775521313,r1,-38555.984079661306,-66126.13648599954,-27570.15240633823,35.61810292806477,-774.0488723394285,0.19637529188733546
251,w99759111,th,34535.9950545772,38373.327838419114,43169.9938182215,r1,-61925.21308978951,-106205.95454753595,-44280.74145774644,238.72463138289748,-185.48878346249595,0.19637529188733546
252,w99759113,th,212224.98925564316,235805.54361738128,265281.2365695539,r2,-350289.5494155328,-600770.4149481088,-250480.86553257605,635.4707306571305,-394.16585760536543,0.18076817261943368
253,w99759120,th,23237.39167444857,25819.324082720632,29046.73959306071,r1,-41666.106009602714,-71460.20724405584,-29794.101234453126,160.90588292758912,-185.16477267559614,0.19637529188733546
254,w99759121,ab,17191.860563128615,19102.06729236513,21489.825703910767,r1,-30826.088175519108,-52868.83898002012,-22042.75080450101,33.129497365746644,-665.3511992998579,0.19637529188733546
255,w99759126,ab,74661.4219255084,82957.13547278711,93326.77740688549,r2,-123232.97052217374,-211352.93062388888,-88119.96010171514,310.54387535755524,-283.7600967021334,0.18076817261943368
256,w99759127,other,32860.8525520517,36512.05839116855,41076.06569006462,nr1,-55062.08518443309,-94439.70320608723,-39377.61802165414,85.13879598667843,-462.5108631770587,0.19636745655105992
257,w99759131,ab,66274.46957377039,73638.29952641155,82843.08696721298,r2,-109389.8233482048,-187610.99117474043,-78221.16782653563,184.6887545518577,-423.52967302387844,0.18076817261943368
258,w99759132,ab,44301.10147182197,49223.44607980218,55376.376839777455,r1,-79434.66358561962,-136235.8536908153,-56801.19010519568,153.35469039995223,-370.3909541798623,0.19637529188733546
259,w99759137,mfh,26131.587467902093,29035.09718655788,32664.484334877616,r1,-46855.58124985435,-80360.51043223502,-33504.92918238067,162.2998407471925,-206.43846000175603,0.19637529188733546
260,w99759138,mfh,114243.39084343535,126937.10093715039,142804.2385542942,r2,-188565.28650376864,-323402.2984890533,-134837.01198528468,557.9003615580499,-241.68654705425354,0.18076817261943368
261,w99759140,ab,54087.72543979606,60097.4727108845,67609.65679974506,r2,-89274.90131897094,-153112.5310456418,-63837.62972667087,160.4533356629312,-397.85791590382615,0.18076817261943368
262,w99759142,sfh,50447.45984022519,56052.73315580576,63059.32480028148,r2,-83266.43360223791,-142807.60002669788,-59541.16642445997,128.98004897348582,-461.6308250642681,0.18076817261943368
263,w99759148,ab,122067.53269869335,135630.59188743704,152584.41587336667,r2,-201479.48258715306,-345551.0236014105,-144071.54101425744,518.2482564277947,-277.997155277126,0.18076817261943368
264,w99759152,ab,44876.1750923536,49862.41676928178,56095.218865442,r1,-80465.80678671927,-138004.33445145798,-57538.52766473871,155.39786574579776,-370.2658809926072,0.19637529188733546
265,w99759159,sfh,34070.300398334104,37855.889331482336,42587.87549791763,r1,-61090.193256799124,-104773.83870967387,-43683.64545287475,71.9146042395383,-607.4377508547518,0.19637529188733546
266,w99759161,mfh,71934.50220725962,79927.2246747329,89918.12775907452,r2,-118732.03270731981,-203633.51597621472,-84901.48326889491,242.4930030848831,-350.1193114391663,0.18076817261943368
267,w99759162,mfh,155025.33407488256,172250.37119431395,193781.6675936032,r2,-255878.22909803299,-438848.57577939495,-182970.34668136196,714.1891373082996,-256.19312465456574,0.18076817261943368
268,w99759164,mfh,71961.73720566227,79957.48578406918,89952.17150707783,r2,-118776.98563841553,-203710.6133121546,-84933.62767373907,595.7694656141102,-142.56122976391677,0.18076817261943368
269,w99759165,mfh,63770.821559896285,70856.46839988476,79713.52694987036,r2,-105257.40832134559,-180523.61818697545,-75266.20986562986,160.50856082765387,-468.9233364097444,0.18076817261943368
270,w99759170,sfh,47013.36803003878,52237.07558893198,58766.71003754847,r1,-84297.92825508877,-144576.68355101065,-60278.755295921874,93.69908212199807,-643.3227938928765,0.19637529188733546
271,w99759172,other,61730.81695510983,68589.7966167887,77163.52119388728,nr2,-95220.02794436042,-163316.57524809946,-68096.54730373903,204.59550149962305,-332.83501741050986,0.18076817261943368
272,w99759176,sfh,14493.422515544977,16103.802795049975,18116.77814443122,r1,-25987.618896086373,-44570.53490109865,-18582.916005012274,41.50382452430203,-447.73984609855137,0.19637529188733546
273,w99759177,ab,106008.57950246714,117787.31055829681,132510.72437808392,r2,-174973.25681741076,-300091.042620059,-125117.78580264823,360.73507672324774,-346.8411969780175,0.18076817261943368
274,w99759180,education,74374.97687321722,82638.86319246358,92968.72109152153,nr2,-114723.69434830046,-196768.27727589282,-82044.58292759236,347.1465133147314,-236.3399307807789,0.18076817261943368
275,w99759183,sfh,42546.20900035321,47273.56555594801,53182.76125044151,r1,-76288.03091806117,-130839.16453313828,-54551.13361507711,128.67689446713774,-423.9388418641755,0.19637529188733546
276,w99759189,ab,57837.994960024385,64264.43884447154,72297.49370003048,r2,-95464.93683286203,-163728.86319265785,-68263.92635979582,171.2441471248865,-398.6350920946319,0.18076817261943368
277,w99759190,other,75198.04717388457,83553.38574876063,93997.5589673557,nr2,-115993.28352426598,-198945.81240864773,-82952.52888438175,369.99921465907244,-224.19649987856465,0.18076817261943368
278,w99759195,sfh,51261.17835256776,56956.864836186396,64076.4729407097,r2,-84609.52280223879,-145111.08940382363,-60501.56660158484,184.4751641433686,-327.96591824450053,0.18076817261943368
279,w155463247,mfh,186269.900882997,206966.55653666332,232837.37610374624,r2,-307449.1834294956,-527296.2719344116,-219847.088504916,886.8482149265707,-247.89708633863452,0.18076817261943368
280,w155463249,trade,87242.84372721925,96936.49303024361,109053.55465902406,nr2,-134572.42958071115,-230811.82390305586,-96239.39432234471,403.549402025342,-238.48231180454357,0.18076817261943368
281,w155463253,mfh,85711.09171490726,95234.54634989696,107138.86464363408,r2,-141471.08595473718,-242632.53972034794,-101161.45376561076,721.7602650925515,-140.15935575594312,0.18076817261943368
282,w155463254,mfh,87014.59305688317,96682.88117431464,108768.24132110395,r2,-143622.58988151213,-246322.5153676595,-102699.92548614737,852.2730644002556,-120.5011982379348,0.18076817261943368
283,w155463255,mfh,71073.4939418158,78970.54882423978,88841.86742726975,r2,-117310.889050283,-201196.15789355588,-83885.26884327288,713.9319995328784,-117.4975612497528,0.18076817261943368
284,w155463260,mfh,121068.10069432911,134520.1118825879,151335.12586791138,r2,-199829.86258854633,-342721.81304482033,-142891.950456274,725.1058137452229,-197.06358402813922,0.18076817261943368
285,w155463261,mfh,156542.2147043533,173935.7941159481,195677.76838044162,r2,-258381.9278098487,-443142.5894504059,-184760.6616405572,1003.1358517257496,-184.1830907774887,0.18076817261943368
286,w155463268,mfh,159567.24377622348,177296.93752913718,199459.05472027932,r2,-263374.9122565477,-451705.8975561652,-188330.98529961746,907.8277638942003,-207.4523304858584,0.18076817261943368
287,w155463269,mfh,131879.48496798522,146532.76107553914,164849.35620998152,r2,-217674.67407403674,-373326.8791071579,-155652.20503312114,646.430608794326,-240.78718259247034,0.18076817261943368
288,w155463275,mfh,123394.95860740752,137105.50956378612,154243.6982592594,r2,-203670.47538718514,-349308.7253536319,-145638.24996644675,531.2511221051216,-274.1420091299657,0.18076817261943368
289,w155463277,mfh,151532.00259406594,168368.89177118437,189415.0032425824,r2,-250112.28459420113,-428959.58857462497,-178847.30398042384,722.3371928531676,-247.5953138644196,0.18076817261943368
290,w155463281,mfh,129551.36276085915,143945.95862317682,161939.20345107393,r2,-213831.97448536515,-366736.38781143096,-152904.4133260658,852.691491766274,-179.31973615608388,0.18076817261943368
291,w155463286,sfh,21335.71807363871,23706.35341515412,26669.647592048386,r1,-38256.28553762038,-65612.13309148866,-27355.847553868283,75.58565192222595,-361.9185236639376,0.19637529188733546
292,w155463289,mfh,189460.16018468578,210511.2890940953,236825.2002308572,r2,-312714.8898725815,-536327.316823093,-223612.42695051146,870.3151384696364,-256.93270985003426,0.18076817261943368
293,w155463294,mfh,73954.39748668816,82171.55276298684,92442.9968583602,r2,-122065.98602629152,-209351.4727985014,-87285.48677220989,520.8021583877504,-167.5981663409767,0.18076817261943368
294,w155463296,mfh,149851.71086067607,166501.90095630675,187314.63857584508,r2,-247338.86645791007,-424202.98773584963,-176864.12127793956,531.2875348292291,-332.89717842672275,0.18076817261943368
295,w155463300,mfh,145780.16516082495,161977.9612898055,182225.20645103118,r2,-240618.5461335792,-412677.1810522961,-172058.63491871688,903.6974393147975,-190.3940715480785,0.18076817261943368
296,w155463302,mfh,162906.195564221,181006.88396024556,203632.74445527626,r2,-268886.0441993038,-461157.8638783342,-192271.8196790304,619.062746527791,-310.5853498008847,0.18076817261943368
297,w155463304,mfh,132782.97083749846,147536.6342638872,165978.71354687307,r2,-219165.9294593951,-375884.4835750907,-156718.55411569562,1087.9011799693108,-144.05587290576943,0.18076817261943368
298,w155463308,mfh,147385.4815572954,163761.64617477267,184231.85194661922,r2,-243268.213164598,-417221.5403240915,-173953.3271594935,740.3594694465398,-234.95792832842855,0.18076817261943368
299,w155463310,mfh,78437.63363840502,87152.92626489447,98047.04204800627,r2,-129465.82511694926,-222042.70040852082,-92576.87529157156,722.3160033598542,-128.16672323602143,0.18076817261943368
300,w155463313,mfh,118627.44188251636,131808.2687583515,148284.30235314544,r2,-195801.4148620767,-335812.7510523456,-140011.33619026892,774.0583199881017,-180.8795701497286,0.18076817261943368
301,w155463314,mfh,201931.4964824973,224368.329424997,252414.37060312164,r2,-333299.54763457406,-571631.4057000554,-238331.85806548136,1101.9502923069522,-216.2818592901586,0.18076817261943368
302,w155463317,mfh,143289.21159194486,159210.23510216095,179111.51448993105,r2,-236507.0840182156,-405625.74373362144,-169118.65971540584,740.3064833164215,-228.44411541256383,0.18076817261943368
303,w155463319,mfh,145828.4042201316,162031.56024459066,182285.5052751645,r2,-240698.16747509988,-412813.73707134934,-172115.56959624946,828.4481069911271,-207.7566091874634,0.18076817261943368
304,w155463321,mfh,143438.5743173969,159376.19368599655,179298.21789674612,r2,-236753.61578613592,-406048.5624924412,-169294.9467063053,781.2118542082608,-216.708112907326,0.18076817261943368
305,w155463324,mfh,160134.95033012077,177927.7225890231,200168.68791265096,r2,-264311.9445714622,-453312.9717426213,-189001.02717115905,722.1055689860135,-261.73600549370616,0.18076817261943368
