,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-5195708.774105346,-9490599.928414023,-4294891.154308677,0.1925169063440112
1,w24853840,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-417538.5745038599,-762685.4655607148,-345146.8910568549,0.1925169063440112
2,w24853841,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-1834977.1117649244,-3351810.9660709905,-1516833.8543060662,0.1925169063440112
3,w25538793,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-173921.53374292093,-317689.0329028198,-143767.49915989887,0.1925169063440112
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-674054.3051941376,-305037.6050764333,0.1925169063440112
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-1697877.2266759516,-768360.0548918402,0.1925169063440112
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-913315.9580794601,-413313.45320968906,0.1925169063440112
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-7599696.91694152,-3439178.904410263,0.1925169063440112
8,w30213059,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-585394.8598899484,-1069244.8521413547,-483849.9922514063,0.1925169063440112
9,w50930444,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-1670249.912742452,-3050916.514279913,-1380666.6015374612,0.1925169063440112
10,w50930445,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-1024589.1751075892,-1871537.9122849796,-846948.7371773904,0.1925169063440112
11,w50930458,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-520232.89098216186,-950269.2419022442,-430036.3509200823,0.1925169063440112
12,w50930471,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-1243237.0308080602,-2270925.063081568,-1027688.0322735079,0.1925169063440112
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-2982300.776783575,-1349615.12678958,0.1925169063440112
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-1918489.9760695104,-868196.4986409186,0.1925169063440112
15,w50930479,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-934099.6680345847,-1706247.71864876,-772148.0506141754,0.1925169063440112
16,w50930480,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-882012.7152975801,-1611104.5050066055,-729091.7897090254,0.1925169063440112
17,w50930481,other,219388.45256825408,243764.94729806008,274235.5657103176,nr2,-338407.55095482233,-618142.936508143,-279735.38555332064,0.1925169063440112
18,w50930482,other,231580.2187222324,257311.35413581377,289475.2734027905,nr2,-357213.39819830074,-652494.1252029815,-295280.7270046808,0.1925169063440112
19,w50930483,other,154144.6310888841,171271.81232098234,192680.78886110513,nr2,-237768.69971492764,-434313.7197642776,-196545.02004934993,0.1925169063440112
20,w50930486,trade,106076.66272902593,117862.95858780658,132595.82841128242,nr2,-163623.66946556754,-298878.7195803037,-135255.05011473616,0.1925169063440112
21,w98916060,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-349539.40764783276,-638476.6393631477,-288937.2317153149,0.1925169063440112
22,w98916062,trade,44628.266224654115,49586.962471837905,55785.33278081764,nr1,-74779.72132959885,-136594.34136004208,-61814.62003044323,0.209130040394002
