,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-5195708.774105346,-9507094.581874758,-4311385.807769412,0.1928515005403138
1,w24853840,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-417538.5745038599,-764011.0121593338,-346472.4376554739,0.1928515005403138
2,w24853841,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-1834977.1117649244,-3357636.410275599,-1522659.2985106746,0.1928515005403138
3,w25538793,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-173921.53374292093,-318241.17613354645,-144319.64239062552,0.1928515005403138
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-675225.8109220956,-306209.1108043912,0.1928515005403138
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-1700828.1356473693,-771310.9638632579,0.1928515005403138
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-914903.3003278229,-414900.7954580519,0.1928515005403138
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-7612905.18280428,-3452387.170273023,0.1928515005403138
8,w30213059,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-585394.8598899484,-1071103.1986561986,-485708.3387662502,0.1928515005403138
9,w50930444,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-1670249.912742452,-3056219.0042194608,-1385969.0914770088,0.1928515005403138
10,w50930445,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-1024589.1751075892,-1874790.643359371,-850201.4682517818,0.1928515005403138
11,w50930458,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-520232.89098216186,-951920.8089220114,-431687.91793984955,0.1928515005403138
12,w50930471,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-1243237.0308080602,-2274871.928636261,-1031634.8978282006,0.1928515005403138
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-2987484.0126379756,-1354798.362643981,0.1928515005403138
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-1921824.3097851714,-871530.8323565796,0.1928515005403138
15,w50930479,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-934099.6680345847,-1709213.1755270993,-775113.5074925146,0.1928515005403138
16,w50930480,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-882012.7152975801,-1613904.6030720137,-731891.8877744336,0.1928515005403138
17,w50930481,other,219388.45256825408,243764.94729806008,274235.5657103176,nr2,-338407.55095482233,-619217.2683316116,-280809.7173767893,0.1928515005403138
18,w50930482,other,231580.2187222324,257311.35413581377,289475.2734027905,nr2,-357213.39819830074,-653628.1593590487,-296414.76116074796,0.1928515005403138
19,w50930483,other,154144.6310888841,171271.81232098234,192680.78886110513,nr2,-237768.69971492764,-435068.55658753327,-197299.85687260563,0.1928515005403138
20,w50930486,trade,106076.66272902593,117862.95858780658,132595.82841128242,nr2,-163623.66946556754,-299398.1705047395,-135774.50103917197,0.1928515005403138
21,w98916060,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-349539.40764783276,-639586.3111424354,-290046.90349460265,0.1928515005403138
22,w98916062,trade,44628.266224654115,49586.962471837905,55785.33278081764,nr1,-74779.72132959885,-136831.74219270033,-62052.02086310148,0.20949350820115306
23,w98916065,other,74365.24956076973,82628.05506752193,92956.56195096216,nr2,-114708.68993059207,-209893.66647495868,-95184.97654436661,0.1928515005403138
24,w98916067,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-4680540.036831137,-8564440.148412166,-3883900.1115810294,0.1928515005403138
25,w98916074,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-757558.944985224,-1386179.4135218705,-628620.4685366465,0.1928515005403138
26,w98916075,sfh,14372.556497617988,15969.507219575542,17965.695622022486,r1,-25770.898517721274,-47153.28699634437,-21382.3884786231,0.20950186728525555
27,w98916076,sfh,30526.14503843407,33917.93893159341,38157.68129804259,r1,-54735.2996005342,-100149.75958716,-45414.45998662581,0.20950186728525555
28,w98916079,trade,503916.8562605286,559907.618067254,629896.0703256608,nr2,-777293.7327178841,-1422290.0774726085,-644996.3447547244,0.1928515005403138
29,w98916080,other,385409.83654958865,428233.15172176517,481762.2956869858,nr2,-594496.188718355,-1087807.6005487202,-493311.4118303652,0.1928515005403138
30,w98916086,other,84265.32015590335,93628.13350655927,105331.65019487918,nr2,-129979.58776117284,-237836.31613789636,-107856.72837672352,0.1928515005403138
31,w98916091,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-101069.01020281287,-184935.8155105721,-83866.80530775923,0.1928515005403138
32,w98916094,trade,46278.56665361178,51420.6296151242,57848.20831701472,nr1,-77544.98685809471,-141891.61796064783,-64346.63110255312,0.20949350820115306
33,w98916098,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-2143767.6849395363,-3922660.6086666756,-1778892.9237271394,0.1928515005403138
34,w98916102,trade,284238.58921225026,315820.65468027804,355298.2365153128,nr2,-438439.1417877663,-802254.8165413743,-363815.674753608,0.1928515005403138
35,w98916109,sfh,38719.86130122445,43022.068112471614,48399.826626530565,r1,-69427.1486342374,-127031.5919577617,-57604.443323524305,0.20950186728525555
36,w98916113,trade,173540.7692960107,192823.07699556745,216925.96162001335,nr2,-267687.31918562605,-489813.56971926487,-222126.2505336388,0.1928515005403138
37,w98916116,other,1062734.6846249367,1180816.3162499296,1328418.3557811708,nr2,-1639272.4308349062,-2999536.4873179877,-1360264.0564830815,0.1928515005403138
38,w98916121,other,80557.30305057266,89508.1145006363,100696.62881321582,nr2,-124259.95679234069,-227370.55006857496,-103110.59327623427,0.1928515005403138
39,w98916126,trade,194117.59848031573,215686.22053368413,242646.99810039465,nr2,-299427.15913235256,-547891.0474045022,-248463.8882721496,0.1928515005403138
