,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-5195708.774105346,-9429909.251849495,-4234200.477744149,0.1912857954148542
1,w24853840,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-417538.5745038599,-757808.2294260183,-340269.6549221584,0.1912857954148542
2,w24853841,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-1834977.1117649244,-3330376.73885863,-1495399.6270937056,0.1912857954148542
3,w25538793,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-173921.53374292093,-315657.4687773238,-141735.93503440285,0.1912857954148542
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-669743.8493607835,-300727.1492430791,0.1912857954148542
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-1687019.60772797,-757502.4359438586,0.1912857954148542
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-907475.4670850955,-407472.96221532446,0.1912857954148542
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-7551098.224440152,-3390580.211908895,0.1912857954148542
8,w30213059,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-585394.8598899484,-1062407.223964098,-477012.3640741495,0.1912857954148542
9,w50930444,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-1670249.912742452,-3031406.452872819,-1361156.5401303668,0.1912857954148542
10,w50930445,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-1024589.1751075892,-1859569.7645420043,-834980.5894344151,0.1912857954148542
11,w50930458,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-520232.89098216186,-944192.4413159252,-423959.55033376336,0.1912857954148542
12,w50930471,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-1243237.0308080602,-2256402.9064692,-1013165.8756611396,0.1912857954148542
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-2963229.5006548646,-1330543.8506608699,0.1912857954148542
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-1906221.5783382645,-855928.1009096727,0.1912857954148542
15,w50930479,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-934099.6680345847,-1695336.5719127734,-761236.9038781887,0.1912857954148542
16,w50930480,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-882012.7152975801,-1600801.7819793439,-718789.0666817637,0.1912857954148542
17,w50930481,other,219388.45256825408,243764.94729806008,274235.5657103176,nr2,-338407.55095482233,-614190.0238036528,-275782.4728488305,0.1912857954148542
18,w50930482,other,231580.2187222324,257311.35413581377,289475.2734027905,nr2,-357213.39819830074,-648321.5428360455,-291108.14463774476,0.1912857954148542
19,w50930483,other,154144.6310888841,171271.81232098234,192680.78886110513,nr2,-237768.69971492764,-431536.3617792641,-193767.66206433647,0.1912857954148542
20,w50930486,trade,106076.66272902593,117862.95858780658,132595.82841128242,nr2,-163623.66946556754,-296967.4440193394,-133343.77455377186,0.1912857954148542
21,w98916060,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-349539.40764783276,-634393.6962925437,-284854.2886447109,0.1912857954148542
22,w98916062,trade,44628.266224654115,49586.962471837905,55785.33278081764,nr1,-74779.72132959885,-135720.84515805732,-60941.12382845847,0.2077926914658822
23,w98916065,other,74365.24956076973,82628.05506752193,92956.56195096216,nr2,-114708.68993059207,-208189.60097129064,-93480.91104069857,0.1912857954148542
24,w98916067,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-4680540.036831137,-8494907.954991361,-3814367.9181602243,0.1912857954148542
25,w98916074,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-757558.944985224,-1374925.4268716385,-617366.4818864145,0.1912857954148542
26,w98916075,sfh,14372.556497617988,15969.507219575542,17965.695622022486,r1,-25770.898517721274,-46770.46320225618,-20999.564684534904,0.20780098268501715
27,w98916076,sfh,30526.14503843407,33917.93893159341,38157.68129804259,r1,-54735.2996005342,-99336.67287816448,-44601.37327763028,0.20780098268501715
28,w98916079,trade,503916.8562605286,559907.618067254,629896.0703256608,nr2,-777293.7327178841,-1410742.918866375,-633449.1861484909,0.1912857954148542
29,w98916080,other,385409.83654958865,428233.15172176517,481762.2956869858,nr2,-594496.188718355,-1078976.0076862262,-484479.81896787114,0.1912857954148542
