,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-5195708.774105346,-6978941.805381355,-1783233.031276009,0.13230644705417158
1,w24853840,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-417538.5745038599,-560843.0994991797,-143304.52499531984,0.13230644705417158
2,w24853841,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-1834977.1117649244,-2464764.488155762,-629787.3763908378,0.13230644705417158
3,w25538793,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-173921.53374292093,-233613.6060481024,-59692.07230518147,0.13230644705417158
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-495667.90351500665,-126651.2033973023,0.13230644705417158
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-1248539.233244648,-319022.06146053656,0.13230644705417158
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-671609.6947970104,-171607.18992723938,0.13230644705417158
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-5588460.468455776,-1427942.4559245189,0.13230644705417158
8,w30213059,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-585394.8598899484,-734834.0990115149,-149439.23912156653,0.13230644705417158
9,w50930444,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-1670249.912742452,-2243500.8289085682,-573250.9161661163,0.13230644705417158
10,w50930445,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-1024589.1751075892,-1376241.15176294,-351651.97665535077,0.13230644705417158
11,w50930458,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-520232.89098216186,-698783.405548934,-178550.51456677215,0.13230644705417158
12,w50930471,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-1243237.0308080602,-1669931.7197197163,-426694.68891165615,0.13230644705417158
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-2193044.0356044276,-560358.3856104328,0.13230644705417158
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-1410767.496068505,-360474.0186399133,0.13230644705417158
15,w50930479,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-934099.6680345847,-1254694.5002247414,-320594.8321901567,0.13230644705417158
16,w50930480,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-882012.7152975801,-1184730.645864217,-302717.93056663696,0.13230644705417158
17,w50930481,other,219388.45256825408,243764.94729806008,274235.5657103176,nr2,-338407.55095482233,-454553.3068338688,-116145.75587904645,0.13230644705417158
18,w50930482,other,231580.2187222324,257311.35413581377,289475.2734027905,nr2,-357213.39819830074,-479813.55894176837,-122600.16074346763,0.13230644705417158
19,w50930483,other,154144.6310888841,171271.81232098234,192680.78886110513,nr2,-237768.69971492764,-319373.9277154547,-81605.22800052707,0.13230644705417158
20,w50930486,trade,106076.66272902593,117862.95858780658,132595.82841128242,nr2,-163623.66946556754,-219781.38437518157,-56157.714909614035,0.13230644705417158
21,w98916060,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-349539.40764783276,-469505.757678218,-119966.35003038525,0.13230644705417158
22,w98916062,trade,44628.266224654115,49586.962471837905,55785.33278081764,nr1,-74779.72132959885,-100445.06843472364,-25665.34710512479,0.14372375466798334
23,w98916065,other,74365.24956076973,82628.05506752193,92956.56195096216,nr2,-114708.68993059207,-154078.16457822605,-39369.47464763398,0.13230644705417158
24,w98916067,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-4680540.036831137,-6286960.635207401,-1606420.5983762639,0.13230644705417158
25,w98916074,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-757558.944985224,-1017562.7659401181,-260003.82095489406,0.13230644705417158
26,w98916075,sfh,14372.556497617988,15969.507219575542,17965.695622022486,r1,-25770.898517721274,-32349.677611701325,-6578.779093980051,0.1437294894468942
27,w98916076,sfh,30526.14503843407,33917.93893159341,38157.68129804259,r1,-54735.2996005342,-68708.09315552466,-13972.793554990465,0.1437294894468942
28,w98916079,trade,503916.8562605286,559907.618067254,629896.0703256608,nr2,-777293.7327178841,-1044070.7826738897,-266777.04995600553,0.13230644705417158
29,w98916080,other,385409.83654958865,428233.15172176517,481762.2956869858,nr2,-594496.188718355,-798534.8072748411,-204038.6185564861,0.13230644705417158
30,w98916086,other,84265.32015590335,93628.13350655927,105331.65019487918,nr2,-129979.58776117284,-174590.2278806767,-44610.64011950388,0.13230644705417158
