,full_id,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-3078305.3849105225,-5801275.092235525,-2722969.7073250026,0.21240685828995629
1,w24853840,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-226284.14749514614,-486388.51026961306,-260104.36277446692,0.21240685828995629
2,w24853841,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-952268.6453444894,-2066903.3782476336,-1114634.7329031443,0.21240685828995629
3,w25538793,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-85802.7021046465,-212336.61106919838,-126533.90896455188,0.23073638413223677
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-615027.8335295072,-743694.4630061056,-128666.62947659846,0.21240685828995629
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-1549195.2863068522,-1873294.0100121323,-324098.7237052801,0.21240685828995629
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-833337.508116285,-1007675.5177806978,-174338.00966441282,0.21240685828995629
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-6934196.687552095,-8384862.279050595,-1450665.5914984997,0.21240685828995629
8,w30213059,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-513163.217414302,-855814.5631825444,-342651.34576824243,0.21240685828995629
9,w50930444,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-848948.3223118809,-1924799.2669557424,-1075850.9446438616,0.21240685828995629
10,w50930445,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-519685.43662136,-1267519.8816369376,-747834.4450155776,0.21240685828995629
11,w50930458,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-155676.21204327722,-563300.8001036781,-407624.5880604009,0.21240685828995629
12,w50930471,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-663645.8872560785,-1428529.2166364437,-764883.3293803652,0.21240685828995629
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-2721142.7499899906,-3290418.231323303,-569275.4813333126,0.21240685828995629
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1750489.129047653,-2116699.443266192,-366210.31421853905,0.21240685828995629
15,w50930479,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-476996.23312323366,-1060864.4843946225,-583868.2512713888,0.21240685828995629
16,w50930480,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-433703.2340932697,-986920.6807433688,-553217.4466500991,0.21240685828995629
