,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,27974.42320393324,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-1846983.2309463136,-6974454.443618041,-5127471.212671728,0.1607191961563099
1,w24853840,937.1926232803613,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-135770.4884970877,-632568.8318460564,-496798.34334896866,0.1607191961563099
2,w24853841,8998.296452549099,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-571361.1872066937,-2702113.0449908115,-2130751.8577841176,0.1607191961563099
3,w25538793,404.8852469230536,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-51481.62126278791,-295672.6615992297,-244191.04033644177,0.1745883653677681
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-562721.8313124103,-193705.13119470596,0.1607191961563099
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-1417441.554747654,-487924.3829635425,0.1607191961563099
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-762465.0188226294,-262462.51395285834,0.1607191961563099
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-6344467.105345335,-2183949.092814078,0.1607191961563099
8,w30213059,1747.46707642246,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-307897.93044858123,-940147.5677195686,-632249.6372709874,0.1607191961563099
9,w50930444,8762.936898044496,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-509368.99338712863,-2573242.349773461,-2063873.3563863323,0.1607191961563099
10,w50930445,4934.112452852726,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-311811.26197281596,-1753715.737528924,-1441904.475556108,0.1607191961563099
11,w50930458,1974.6456010334193,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-93405.72722596636,-892549.3136988933,-799143.5864729269,0.1607191961563099
12,w50930471,4724.4749339554455,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-398187.53235364717,-1859296.2491503565,-1461108.7167967092,0.1607191961563099
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-2489718.9168649097,-857033.266870915,0.1607191961563099
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-1601616.0483945033,-551322.5709659115,0.1607191961563099
15,w50930479,4489.048651921749,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-286197.7398739402,-1404586.268866789,-1118388.528992849,0.1607191961563099
16,w50930480,4441.97852948606,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-260221.94045596189,-1321787.767213608,-1061565.826757646,0.1607191961563099
17,w50930481,1370.623297881335,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-95759.66279882971,-590669.6120184311,-494909.94921960135,0.1607191961563099
18,w50930482,1573.369959426485,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-97763.70831452575,-576496.6184717646,-478732.91015723883,0.1607191961563099
19,w50930483,704.9254127380437,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-75609.87789317896,-391464.79767635715,-315854.9197831782,0.1745883653677681
20,w50930486,509.32494937628496,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-51049.31337140332,-280031.0424247231,-228981.72905331978,0.1745883653677681
21,w98916060,2713.01504517002,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-349539.40764783276,-533020.4717691769,-183481.06412134413,0.1607191961563099
22,w98916062,151.14776481509907,trade,11092.043274505519,12324.492527228354,13865.054093131897,nr1,-18585.976449722642,-121326.89491978262,-102740.91847005997,0.1745883653677681
23,w98916065,222.67857759937178,other,20948.500685227787,23276.111872475318,26185.625856534734,nr1,-35101.58865747839,-191119.44527465908,-156017.8566171807,0.1745883653677681
24,w98916067,43210.64675020873,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-4680540.036831137,-7137460.337747761,-2456920.3009166243,0.1607191961563099
25,w98916074,4745.314506876469,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-757558.944985224,-1155218.6031505044,-397659.65816528036,0.1607191961563099
26,w98916075,67.06430839556852,sfh,8538.96409194254,9487.737879936156,10673.705114928174,r1,-15310.900123884569,-98005.38998140344,-82694.48985751887,0.17459533168783192
27,w98916076,98.82164086105185,sfh,13728.213996145805,15253.571106828673,17160.267495182256,r1,-24615.551852787565,-127881.09131931122,-103265.53946652365,0.17459533168783192
28,w98916079,3334.9361924076916,trade,133751.88480733606,148613.2053414845,167189.85600917006,nr2,-206312.8083697132,-1286012.29524125,-1079699.4868715368,0.1607191961563099
29,w98916080,2976.303781049745,other,104082.21116258297,115646.90129175886,130102.76395322871,nr2,-160547.22008002846,-940623.3223917212,-780076.1023116927,0.1607191961563099
30,w98916086,294.4025758753764,other,20686.516731325537,22985.018590361706,25858.14591415692,nr1,-34662.60483124105,-234221.7295012943,-199559.12467005325,0.1745883653677681
31,w98916091,1116.7099465291947,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-101069.01020281287,-154122.39742027575,-53053.38721746288,0.1607191961563099
32,w98916094,150.05011938810347,trade,13612.2294499376,15124.699388819556,17015.286812422,nr1,-22808.83419976017,-165305.59814822447,-142496.7639484643,0.1745883653677681
33,w98916098,15131.85493721813,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-2143767.6849395363,-3269079.359261404,-1125311.6743218675,0.1607191961563099
34,w98916102,1892.1415951219387,trade,73425.17962658805,81583.53291843117,91781.47453323506,nr2,-113258.62835976391,-779706.700381767,-666448.0720220031,0.1607191961563099
35,w98916109,81.43322088830173,sfh,9629.8057932929,10699.784214769888,12037.257241616126,r1,-17266.847960239058,-111771.70661469972,-94504.85865446067,0.17459533168783192
36,w98916113,559.2398283889517,trade,50271.6825643969,55857.425071552105,62839.60320549612,nr2,-77544.26807720469,-425857.5375906837,-348313.269513479,0.1607191961563099
37,w98916116,6987.1012714248145,other,358101.17313169746,397890.1923685527,447626.4664146218,nr2,-552372.4679896035,-2401515.9405098897,-1849143.4725202862,0.1607191961563099
38,w98916121,458.57296650111675,other,22475.134293848154,24972.371437609057,28093.917867310192,nr1,-37659.63640350452,-219163.82838446292,-181504.1919809584,0.1745883653677681
39,w98916126,1235.1179318586364,trade,54455.49615433791,60506.10683815323,68069.37019292239,nr2,-83997.81699488513,-514160.79073307494,-430162.9737381898,0.1607191961563099
40,w99055014,379.03616306802724,mfh,51250.231128429565,56944.70125381063,64062.788910536954,r2,-84591.453779245,-341522.20994750294,-256930.75616825794,0.1607191961563099
41,w99055018,363.825429549627,mfh,39011.950831555296,43346.61203506144,48764.93853944412,r1,-69950.88354844647,-261111.42287699148,-191160.539328545,0.17459533168783192
42,w99055022,32.828185592684896,sfh,3912.1656857345315,4346.850761927257,4890.207107168164,r0,-8607.630451403838,-50747.06168000345,-42139.43122859961,0.21424143320646627
43,w99055023,57.57688737055287,sfh,7638.842228320924,8487.602475912137,9548.552785401154,r1,-13696.924961927867,-71523.8681128944,-57826.94315096653,0.17459533168783192
44,w99055025,2922.078992408514,trade,131771.14343422168,146412.38159357963,164713.9292927771,nr2,-203257.50701130647,-1018504.503693106,-815246.9966817995,0.1607191961563099
45,w99055028,168.94065034445376,ab,18863.996140229203,20959.99571136578,23579.9951752865,r1,-33824.33252213011,-138359.61960874198,-104535.28708661188,0.17459533168783192
46,w99055030,502.22660109587014,other,33719.73290267432,37466.369891860355,42149.66612834289,nr1,-56501.23661710844,-324774.45535210037,-268273.2187349919,0.1745883653677681
47,w99055036,2513.4158389533286,other,94056.81089942587,104507.56766602874,117571.01362428232,nr2,-145083.00074359222,-870448.6631230635,-725365.6623794714,0.1607191961563099
48,w99055038,337.97397138923407,other,24561.514626422148,27290.57180713572,30701.893283027683,nr1,-41155.60326612149,-257839.2616830777,-216683.6584169562,0.1745883653677681
