,full_id,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-1539152.6924552612,-3064371.9877417525,-1525219.2952864913,0.17486324739535755
1,w24853840,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-113142.07374757307,-225259.91289012565,-112117.83914255258,0.17486324739535755
2,w24853841,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-476134.3226722447,-947958.3721298855,-471824.0494576408,0.17486324739535755
3,w25538793,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-42901.35105232325,-85414.33156401139,-42512.98051168814,0.1899529692518097
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-307513.9167647536,-612244.0203586564,-304730.10359390284,0.17486324739535755
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-774597.6431534261,-1542183.1317227392,-767585.4885693131,0.17486324739535755
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-416668.7540581425,-829565.5553616513,-412896.80130350887,0.17486324739535755
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-3467098.3437760477,-6902810.29003363,-3435711.9462575824,0.17486324739535755
8,w30213059,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-256581.608707151,-510816.2427376551,-254234.63403050412,0.17486324739535755
9,w50930444,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-424474.16115594044,-845105.7100069047,-420631.54885096423,0.17486324739535755
10,w50930445,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-259842.71831068,-517333.1737085362,-257490.4553978562,0.17486324739535755
11,w50930458,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-77838.10602163861,-154971.5715931253,-77133.46557148668,0.17486324739535755
12,w50930471,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-331822.94362803927,-660642.013185661,-328819.0695576218,0.17486324739535755
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1360571.3749949953,-2708825.9854238816,-1348254.6104288863,0.17486324739535755
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-875244.5645238265,-1742565.8539904766,-867321.2894666501,0.17486324739535755
15,w50930479,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-238498.11656161683,-474837.1952328763,-236339.07867125946,0.17486324739535755
16,w50930480,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-216851.61704663484,-431740.1541975507,-214888.5371509159,0.17486324739535755
17,w50930481,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-79799.71899902474,-158877.03976932282,-79077.32077029807,0.17486324739535755
18,w50930482,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-81469.75692877146,-162201.99737454805,-80732.2404457766,0.17486324739535755
19,w50930483,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-63008.23157764912,-125446.07223841481,-62437.84066076569,0.1899529692518097
20,w50930486,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-42541.09447616942,-84697.07968524912,-42155.9852090797,0.1899529692518097
21,w98916060,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-291282.8397065273,-579928.8003600714,-288645.96065354405,0.17486324739535755
22,w98916062,trade,11092.043274505519,12324.492527228354,13865.054093131897,nr1,-15488.313708102201,-30836.417268486548,-15348.103560384347,0.1899529692518097
23,w98916065,other,20948.500685227787,23276.111872475318,26185.625856534734,nr1,-29251.32388123198,-58237.846020994526,-28986.522139762546,0.1899529692518097
24,w98916067,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-3900450.030692613,-7765590.686505802,-3865140.6558131888,0.17486324739535755
25,w98916074,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-631299.1208210202,-1256883.3171736544,-625584.1963526342,0.17486324739535755
26,w98916075,sfh,8538.96409194254,9487.737879936156,10673.705114928174,r1,-12759.08343657047,-25401.458408049697,-12642.374971479227,0.18996054864106682
27,w98916076,sfh,13728.213996145805,15253.571106828673,17160.267495182256,r1,-20512.959877322974,-40838.28589570441,-20325.326018381435,0.18996054864106682
28,w98916079,trade,133751.88480733606,148613.2053414845,167189.85600917006,nr2,-171927.34030809428,-342298.2840816371,-170370.94377354282,0.17486324739535755
29,w98916080,other,104082.21116258297,115646.90129175886,130102.76395322871,nr2,-133789.35006669041,-266367.5531428525,-132578.20307616208,0.17486324739535755
30,w98916086,other,20686.516731325537,22985.018590361706,25858.14591415692,nr1,-28885.504026034207,-57509.51794651378,-28624.01392047957,0.1899529692518097
31,w98916091,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-84224.17516901073,-167685.89909481842,-83461.72392580769,0.17486324739535755
32,w98916094,trade,13612.2294499376,15124.699388819556,17015.286812422,nr1,-19007.361833133473,-37842.65683829741,-18835.295005163935,0.1899529692518097
33,w98916098,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-1786473.0707829471,-3556773.841735899,-1770300.7709529519,0.17486324739535755
34,w98916102,trade,73425.17962658805,81583.53291843117,91781.47453323506,nr2,-94382.19029980325,-187909.9724895133,-93527.78218971007,0.17486324739535755
35,w98916109,sfh,9629.8057932929,10699.784214769888,12037.257241616126,r1,-14389.03996686588,-28646.462112042762,-14257.422145176883,0.18996054864106682
36,w98916113,trade,50271.6825643969,55857.425071552105,62839.60320549612,nr2,-64620.22339767056,-128655.46309479736,-64035.2396971268,0.17486324739535755
37,w98916116,other,358101.17313169746,397890.1923685527,447626.4664146218,nr2,-460310.38999133627,-916453.7551539472,-456143.3651626109,0.17486324739535755
38,w98916121,other,22475.134293848154,24972.371437609057,28093.917867310192,nr1,-31383.030336253763,-62481.96135722969,-31098.931020975924,0.1899529692518097
39,w98916126,trade,54455.49615433791,60506.10683815323,68069.37019292239,nr2,-69998.18082907093,-139362.69323826145,-69364.51240919052,0.17486324739535755
40,w99055014,mfh,51250.231128429565,56944.70125381063,64062.788910536954,r2,-70492.87814937082,-140340.95170524737,-69848.07355587654,0.17486324739535755
41,w99055018,mfh,39011.950831555296,43346.61203506144,48764.93853944412,r1,-58292.402957038714,-116051.60014663989,-57759.197189601175,0.18996054864106682
42,w99055022,sfh,3912.1656857345315,4346.850761927257,4890.207107168164,r0,-7173.025376169864,-14280.438454569661,-7107.413078399797,0.23309569505737893
43,w99055023,sfh,7638.842228320924,8487.602475912137,9548.552785401154,r1,-11414.104134939887,-22723.802449461495,-11309.698314521607,0.18996054864106682
44,w99055025,trade,131771.14343422168,146412.38159357963,164713.9292927771,nr2,-169381.25584275534,-337229.163940241,-167847.90809748563,0.17486324739535755
45,w99055028,ab,18863.996140229203,20959.99571136578,23579.9951752865,r1,-28186.943768441757,-56116.05906831193,-27929.115299870173,0.18996054864106682
46,w99055030,other,33719.73290267432,37466.369891860355,42149.66612834289,nr1,-47084.36384759036,-93742.48984032511,-46658.12599273476,0.1899529692518097
47,w99055036,other,94056.81089942587,104507.56766602874,117571.01362428232,nr2,-120902.50061966018,-240710.51427380432,-119808.01365414415,0.17486324739535755
48,w99055038,other,24561.514626422148,27290.57180713572,30701.893283027683,nr1,-34296.336055101245,-68282.19968337196,-33985.863628270716,0.1899529692518097
49,w99055039,other,95255.37369289662,105839.30410321847,119069.21711612078,nr2,-122443.1571387851,-243777.880301282,-121334.72316249691,0.17486324739535755
50,w99055040,trade,7536.8851086504455,8374.316787389384,9421.106385813056,nr1,-10524.088128380117,-20952.90546234805,-10428.817333967934,0.1899529692518097
51,w99055041,ab,21595.11692946048,23994.5743660672,26993.8961618256,r1,-32267.836678863496,-64240.51660063492,-31972.67992177142,0.18996054864106682
52,w99055043,sfh,29155.98911223378,32395.543458037533,36444.98639029222,r1,-43565.43648072695,-86732.37605938627,-43166.939578659316,0.18996054864106682
53,w99055048,sfh,5769.180841789516,6410.2009353216845,7211.476052236895,r1,-8620.420337698222,-17161.988927850813,-8541.56859015259,0.18996054864106682
54,w99055050,trade,16984.909900636445,18872.122111818273,21231.137375795555,nr1,-23716.78565747714,-47218.87176256285,-23502.08610508571,0.1899529692518097
55,w99055053,ab,14174.508663259385,15749.454070288204,17718.13582907423,r1,-21179.821903405475,-42165.91010191429,-20986.088198508816,0.18996054864106682
56,w99055057,ab,36040.58788819037,40045.09765354486,45050.73486023796,r1,-53852.53562576599,-107212.4773434037,-53359.94171763772,0.18996054864106682
57,w99055067,sfh,21931.666176569037,24368.517973965598,27414.582720711296,r1,-32770.71499971567,-65241.67336984481,-32470.95837012914,0.18996054864106682
58,w99055068,ab,40200.04013772175,44666.71126413528,50250.05017215219,r1,-60067.66871811378,-119585.89315580168,-59518.224437687895,0.18996054864106682
59,w99055094,other,16614.595860209945,18460.66206689994,20768.24482526243,nr1,-23199.69968091741,-46189.38080328962,-22989.68112237221,0.1899529692518097
60,w99055100,sfh,12089.433153049305,13432.703503388117,15111.79144131163,r1,-18064.262203204416,-35963.28900174809,-17899.026798543673,0.18996054864106682
61,w99055110,sfh,12604.978915374657,14005.532128194063,15756.22364421832,r1,-18834.600540039264,-37496.91932249283,-18662.318782453567,0.18996054864106682
62,w99055113,education,39333.930829421224,43704.367588245805,49167.41353677653,nr1,-54923.718289047814,-109350.23185977353,-54426.513570725714,0.1899529692518097
63,w99055118,other,6219.479772060365,6910.533080067072,7774.349715075456,nr1,-8684.53642191197,-17290.454851089173,-8605.918429177204,0.1899529692518097
64,w99055131,th,69240.53713621371,76933.93015134857,86550.67142026713,r2,-95237.90702736024,-189604.66449269096,-94366.75746533072,0.17486324739535755
65,w99055135,ab,68880.52212837798,76533.91347597554,86100.65266047248,r2,-94742.71913219325,-188618.8182298473,-93876.09909765405,0.17486324739535755
66,w99055142,sfh,9032.758360397225,10036.398178219139,11290.947950496531,r1,-13496.920275310511,-26870.383026683565,-13373.462751373054,0.18996054864106682
67,w99055146,sfh,17342.70904751041,19269.67671945601,21678.38630938801,r1,-25913.807502967535,-51590.57911590609,-25676.771612938555,0.18996054864106682
68,w99055147,sfh,7330.462267285426,8144.958074761584,9163.077834106782,r1,-10953.31690001861,-21806.44284122625,-10853.12594120764,0.18996054864106682
69,w99055152,other,76892.01538215307,85435.57264683674,96115.01922769133,nr2,-98838.5301233345,-196782.31049082184,-97943.78036748734,0.17486324739535755
70,w99055158,trade,39120.40099323338,43467.11221470375,48900.50124154172,nr1,-54625.557075007244,-108756.60857820067,-54131.05150319343,0.1899529692518097
71,w99055160,ab,41269.65009818708,45855.16677576342,51587.06262273384,r1,-61665.90037516474,-122767.73730352834,-61101.8369283636,0.18996054864106682
72,w99055171,sfh,16885.70894548665,18761.8988283185,21107.136181858314,r1,-25230.949211322473,-50231.10869782753,-25000.159486505054,0.18996054864106682
73,w99055172,sfh,9019.499646113589,10021.666273459543,11274.374557641986,r1,-13477.108850881854,-26830.941394678368,-13353.832543796514,0.18996054864106682
74,w99055173,ab,46033.80958093352,51148.67731214836,57542.2619761669,r1,-68784.59857918328,-136940.0183492458,-68155.41977006252,0.18996054864106682
75,w99055181,other,15209.502381678169,16899.44709075352,19011.87797709771,nr1,-21237.705119038197,-42283.15291245347,-21045.447793415275,0.1899529692518097
76,w99055182,sfh,9995.399856476368,11105.999840529297,12494.24982059546,r1,-14935.317607320452,-29734.020543041173,-14798.702935720721,0.18996054864106682
77,w99055185,education,10840.570650859518,12045.07850095502,13550.713313574397,nr1,-15137.171291178804,-30137.311200971242,-15000.139909792439,0.1899529692518097
78,w99055186,sfh,5137.404922484948,5708.227691649942,6421.756153106185,r1,-7676.408677638739,-15282.600565910578,-7606.191888271838,0.18996054864106682
79,w99055192,ab,18121.209085465063,20134.67676162785,22651.511356831328,r1,-27077.057146915507,-53906.43805638696,-26829.380909471456,0.18996054864106682
80,w99055193,other,9055.86994602939,10062.077717810433,11319.837432536737,nr1,-12645.114263686508,-25175.756844255364,-12530.642580568856,0.1899529692518097
81,w99055199,ab,69499.33638341566,77221.48487046185,86874.17047926957,r2,-95593.87622781983,-190313.34681183813,-94719.4705840183,0.17486324739535755
82,w99055201,sfh,16186.140935837673,17984.601039819638,20232.67616979709,r1,-24185.641313483982,-48150.05442597871,-23964.41311249473,0.18996054864106682
83,w99055202,ab,74224.65462412336,82471.83847124818,92780.8182801542,r2,-102093.38414466179,-203252.91107154381,-101159.52692688203,0.17486324739535755
84,w99055209,other,19092.937557201116,21214.375063556796,23866.171946501392,nr1,-26660.318498290428,-53079.29069734526,-26418.972199054835,0.1899529692518097
85,w99055216,education,30329.625776782435,33699.58419642493,37912.03222097804,nr1,-42350.60638104939,-84317.8279153984,-41967.22153434902,0.1899529692518097
86,w99055219,other,89363.99007406665,99293.3223045185,111704.9875925833,nr2,-114870.255136102,-228700.63106104135,-113830.37592493935,0.17486324739535755
87,w99055224,ab,39326.77401159415,43696.415568437944,49158.46751449268,r1,-58762.81777300833,-116988.12685263608,-58225.30907962775,0.18996054864106682
88,w99055226,ab,28811.221455015977,32012.468283351085,36014.02681876997,r1,-43050.27805432911,-85706.77140629696,-42656.49335196785,0.18996054864106682
89,w99055235,trade,149404.7926523063,166005.3251692292,186755.99081538286,nr2,-192047.90023702497,-382357.25972851657,-190309.3594914916,0.17486324739535755
90,w99055245,ab,47895.25638616388,53216.95154018208,59869.07048270485,r1,-71566.0079919577,-142477.39537680268,-70911.38738484499,0.18996054864106682
91,w99055249,sfh,9527.919340341607,10586.577044824007,11909.899175427008,r1,-14236.799280494044,-28343.373298327275,-14106.57401783323,0.18996054864106682
92,w99055257,trade,8302.741753787854,9225.268615319837,10378.427192234816,nr1,-11593.487848681125,-23082.02401091891,-11488.536162237786,0.1899529692518097
93,w99055287,mfh,29327.158711257514,32585.731901397237,36658.94838907189,r1,-43821.20136886005,-87241.56633159115,-43420.3649627311,0.18996054864106682
94,w99055292,trade,5742.2884325185605,6380.320480576178,7177.8605406482,nr1,-8018.212915709957,-15963.83982634973,-7945.626910639772,0.1899529692518097
95,w99055300,other,76273.07353797425,84747.85948663806,95341.34192246781,nr2,-98042.929932516,-195198.31239229854,-97155.38245978254,0.17486324739535755
96,w99389931,mfh,51882.65252404952,57647.39169338835,64853.315655061895,r2,-71362.75138504025,-142072.74136913495,-70709.9899840947,0.17486324739535755
97,w99389943,ab,329651.0091598724,366278.89906652493,412063.7614498405,r2,-453423.29017582495,-902699.07739847,-449275.78722264507,0.17486324739535755
98,w99389949,ab,284257.7582638273,315841.9536264748,355322.1978297841,r2,-390986.48094076023,-778396.5739466916,-387410.09300593135,0.17486324739535755
99,w99389956,education,46899.24791118664,52110.27545687404,58624.0598889833,nr1,-65487.50724693669,-130382.17958377185,-64894.67233683516,0.1899529692518097
100,w99389960,ab,80098.50062143736,88998.33402381929,100123.12577679669,r2,-110172.65132141282,-219337.54365334354,-109164.89233193072,0.17486324739535755
101,w99389971,education,79005.85520261421,87784.28355846023,98757.31900326777,nr2,-101555.70198743737,-202192.0566369008,-100636.35464946342,0.17486324739535755
102,w99389974,education,10047.192716967635,11163.547463297371,12558.990896209543,nr1,-14029.342370474267,-27931.682137358475,-13902.339766884208,0.1899529692518097
103,w99389975,mfh,111466.82540481444,123852.0282275716,139333.53175601806,r2,-153318.6713103425,-305234.92316889483,-151916.25185855234,0.17486324739535755
104,w99389979,ab,21228.517390207166,23587.241544674627,26535.646737758954,r1,-31720.056636837664,-63149.96710909411,-31429.910472256448,0.18996054864106682
105,w99389992,other,222880.7619206125,247645.2910229028,278600.9524007656,nr2,-286495.3765552524,-570397.2132439743,-283901.83668872184,0.17486324739535755
106,w99390006,education,13943.155864366083,15492.395404851202,17428.944830457604,nr1,-19469.44911445038,-38762.648290542755,-19293.199176092374,0.1899529692518097
107,w99390011,ab,247425.31787724234,274917.0198636026,309281.6473465529,r2,-340324.76342364243,-677536.5461250276,-337211.78270138515,0.17486324739535755
108,w99390014,trade,43622.5019390578,48469.44659895311,54528.12742382225,nr1,-60912.041004865576,-121272.66715411517,-60360.6261492496,0.1899529692518097
109,w99390021,other,56431.07453005592,62701.19392228436,70538.8431625699,nr2,-72537.62867458459,-144418.60021894553,-71880.97154436095,0.17486324739535755
110,w99390022,education,501507.8998853299,557230.9998725888,626884.8748566624,nr2,-644648.2566954722,-1283460.7439843595,-638812.4872888874,0.17486324739535755
111,w99390025,education,22880.136119028128,25422.373465586807,28600.170148785157,nr1,-31948.55241054634,-63607.88603735181,-31659.33362680547,0.1899529692518097
112,w99390027,mfh,12111.38188864718,13457.090987385754,15139.227360808974,r1,-18097.058423659862,-36028.58145272874,-17931.523029068874,0.18996054864106682
113,w99390046,mfh,104637.32667388588,116263.69630431764,130796.65834235735,r2,-143924.93763811386,-286533.3811374753,-142608.44349936146,0.17486324739535755
114,w99390052,education,80452.87476272321,89392.08306969245,100566.093453404,nr2,-103415.729789675,-205895.27407694925,-102479.54428727426,0.17486324739535755
115,w99390065,education,86800.34062073754,96444.82291193059,108500.42577592192,nr2,-111574.88899880926,-222139.73055391634,-110564.84155510708,0.17486324739535755
116,w99390082,education,9140.033185312222,10155.592428124692,11425.041481640277,nr1,-12762.635140628876,-25409.73472380061,-12647.099583171736,0.1899529692518097
117,w99390107,education,26712.358260262183,29680.39806695798,33390.44782532773,nr1,-37299.654750634734,-74261.64910769959,-36961.994357064854,0.1899529692518097
118,w99390110,mfh,111016.92938734422,123352.1437637158,138771.16173418026,r2,-152699.85526910477,-304002.95145150006,-151303.0961823953,0.17486324739535755
119,w99390116,ab,76366.64546448652,84851.8282938739,95458.30683060814,r2,-105039.61669780682,-209118.42672799385,-104078.81003018703,0.17486324739535755
120,w99390122,other,23978.9127918091,26643.236435343442,29973.640989761374,nr1,-33482.82318302808,-66662.5383794167,-33179.71519638862,0.1899529692518097
121,w99390129,trade,62972.859261591475,69969.84362399053,78716.07407698935,nr2,-80946.569239281,-161160.35822603162,-80213.78898675062,0.17486324739535755
122,w99390130,education,49512.76423577884,55014.18248419871,61890.95529472355,nr1,-69136.8764131722,-137647.88148635652,-68511.00507318432,0.1899529692518097
123,w99390133,education,680645.1328091653,756272.3697879614,850806.4160114565,nr2,-874914.8286477901,-1741909.3672189992,-866994.5385712091,0.17486324739535755
124,w99390139,ab,101272.3942615666,112524.88251285178,126590.49282695825,r2,-139296.59225703496,-277319.0262600246,-138022.4340029896,0.17486324739535755
125,w99390141,other,7161.259483685899,7956.954981873221,8951.574354607374,nr1,-9999.585349922267,-19908.64804092548,-9909.062691003213,0.1899529692518097
126,w99758761,trade,18702.739494504167,20780.821660560185,23378.424368130207,nr1,-26115.467576437757,-51994.521193575485,-25879.053617137728,0.1899529692518097
127,w99758765,trade,17633.22369336,19592.4707704,22041.529616699998,nr1,-24622.05506136338,-49021.21549117851,-24399.160429815132,0.1899529692518097
128,w99758770,mfh,67803.20632134694,75336.89591260771,84754.00790168367,r2,-93260.90938731382,-185668.75298493222,-92407.8435976184,0.17486324739535755
