,full_id,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-2770474.84641947,-3019250.425027399,-248775.57860792894,0.17228846110461102
1,w24853840,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-203655.73274563154,-221943.05732325563,-18287.324577624095,0.17228846110461102
2,w24853841,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-857041.7808100404,-934000.0918330547,-76958.31102301425,0.17228846110461102
3,w25538793,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-77222.43189418186,-84156.64217976328,-6934.2102855814155,0.18715599328115107
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-553525.0501765565,-603228.9898494331,-49703.939672876615,0.17228846110461102
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-1394275.757676167,-1519475.1468000843,-125199.38912391732,0.17228846110461102
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-750003.7573046566,-817350.5584938908,-67346.80118923425,0.17228846110461102
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-6240777.018796884,-6801169.370245503,-560392.3514486188,0.17228846110461102
8,w30213059,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-461846.89567287173,-503294.6927351102,-41447.797062238446,0.17228846110461102
9,w50930444,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-764053.4900806929,-832661.8910296804,-68608.40094898746,0.17228846110461102
10,w50930445,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-467716.892959224,-509715.66469361156,-41998.771734387556,0.17228846110461102
11,w50930458,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-140108.59083894952,-152689.6816938072,-12581.09085485767,0.17228846110461102
12,w50930471,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-597281.2985304707,-650914.3429977926,-53633.044467321946,0.17228846110461102
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-2449028.4749909914,-2668939.6850424292,-219911.21005143784,0.17228846110461102
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1575440.2161428877,-1716907.319459012,-141467.1033161243,0.17228846110461102
15,w50930479,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-429296.6098109103,-467845.4212676021,-38548.81145669182,0.17228846110461102
16,w50930480,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-390332.9106839428,-425382.96567022515,-35050.05498628237,0.17228846110461102
17,w50930481,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-143639.49419824456,-156537.64352679768,-12898.149328553118,0.17228846110461102
