,full_id,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-1785417.1232481028,-2410130.49243674,-624713.3691886372,0.13753005387072395
1,w24853840,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-131244.80554718478,-177167.06292574576,-45922.257378560986,0.13753005387072395
2,w24853841,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-552315.8142998038,-745569.8548904347,-193254.04059063084,0.13753005387072395
3,w25538793,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-49765.567220694975,-67178.42540560201,-17412.85818490704,0.14939812958545648
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-356716.1434471141,-481530.3064318483,-124814.16298473423,0.13753005387072395
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-898533.2660579743,-1212928.0014159284,-314394.73535795405,0.13753005387072395
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-483335.7547074454,-652453.8301649652,-169118.07545751985,0.13753005387072395
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4021834.078780215,-5429064.627292954,-1407230.5485127396,0.13753005387072395
8,w30213059,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-297634.6661002952,-401757.2956477968,-104122.62954750162,0.13753005387072395
9,w50930444,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-492390.02694089094,-664676.1715509106,-172286.14461001963,0.13753005387072395
10,w50930445,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-301417.5532403888,-406882.8659482878,-105465.31270789902,0.13753005387072395
11,w50930458,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-90292.20298510078,-121885.2383625532,-31593.035377452412,0.13753005387072395
12,w50930471,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-384914.61460852553,-519595.35817873455,-134680.74357020902,0.13753005387072395
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1578262.7949941943,-2130493.338371194,-552230.5433769997,0.13753005387072395
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1015283.6948476387,-1370529.138297113,-355245.4434494742,0.13753005387072395
