,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-10391417.548210692,-9828920.64393457,562496.9042761214,0.1993797451524523
1,w24853840,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-835077.1490077198,-789873.6617097377,45203.487297982094,0.1993797451524523
2,w24853841,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-3669954.2235298487,-3471296.256029921,198657.96749992762,0.1993797451524523
3,w25538793,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-347843.06748584186,-329014.0051633115,18829.06232253037,0.1993797451524523
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-738033.4002354087,-698082.9795195863,39950.42071582237,0.1993797451524523
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-1859034.3435682228,-1758403.1199311574,100631.22363706538,0.1993797451524523
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-1000005.009739542,-945873.8269986503,54131.1827408917,0.1993797451524523
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-8321036.025062514,-7870610.759909572,450425.26515294146,0.1993797451524523
8,w30213059,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-1170789.7197798968,-1107361.2711424427,63428.44863745407,0.1993797451524523
9,w50930444,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-3340499.825484904,-3159675.5248683128,180824.30061659124,0.1993797451524523
10,w50930445,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-2049178.3502151784,-1938254.4581708098,110923.89204436867,0.1993797451524523
11,w50930458,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-1040465.7819643237,-984144.4207405184,56321.36122380535,0.1993797451524523
12,w50930471,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-2486474.0616161204,-2351878.9540927224,134595.107523398,0.1993797451524523
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-3265371.2999879895,-3088613.7749406383,176757.52504735114,0.1993797451524523
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-2100586.9548571836,-1986880.26818156,113706.68667562352,0.1993797451524523
15,w50930479,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-1868199.3360691695,-1767072.003033595,101127.33303557453,0.1993797451524523
16,w50930480,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-1764025.4305951602,-1668537.126023568,95488.30457159225,0.1993797451524523
17,w50930481,other,219388.45256825408,243764.94729806008,274235.5657103176,nr2,-676815.1019096447,-640178.4834862944,36636.61842335027,0.1993797451524523
18,w50930482,other,231580.2187222324,257311.35413581377,289475.2734027905,nr2,-714426.7963966015,-675754.222665389,38672.57373121253,0.1993797451524523
19,w50930483,other,154144.6310888841,171271.81232098234,192680.78886110513,nr2,-475537.3994298553,-449796.126518262,25741.27291159326,0.1993797451524523
20,w50930486,trade,106076.66272902593,117862.95858780658,132595.82841128242,nr2,-327247.3389311351,-309533.1421694952,17714.196761639905,0.1993797451524523
21,w98916060,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-699078.8152956655,-661237.0417720388,37841.77352362673,0.1993797451524523
22,w98916062,trade,44628.266224654115,49586.962471837905,55785.33278081764,nr1,-149559.4426591977,-141463.6536957808,8095.788963416882,0.21658510387119181
23,w98916065,other,74365.24956076973,82628.05506752193,92956.56195096216,nr2,-229417.37986118413,-216998.80796179248,12418.571899391653,0.1993797451524523
24,w98916067,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-9361080.073662274,-8854356.276096983,506723.7975652907,0.1993797451524523
25,w98916074,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-1515117.889970448,-1433103.1774668116,82014.71250363649,0.1993797451524523
26,w98916075,sfh,14372.556497617988,15969.507219575542,17965.695622022486,r1,-51541.79703544255,-48749.47987488594,2792.3171605566095,0.21659374591988417
27,w98916076,sfh,30526.14503843407,33917.93893159341,38157.68129804259,r1,-109470.5992010684,-103539.94388233051,5930.655318737889,0.21659374591988417
28,w98916079,trade,503916.8562605286,559907.618067254,629896.0703256608,nr2,-1554587.4654357682,-1470436.2288333427,84151.23660242558,0.1993797451524523
29,w98916080,other,385409.83654958865,428233.15172176517,481762.2956869858,nr2,-1188992.37743671,-1124631.1362092115,64361.24122749851,0.1993797451524523
30,w98916086,other,84265.32015590335,93628.13350655927,105331.65019487918,nr2,-259959.17552234567,-245887.3483831628,14071.82713918286,0.1993797451524523
31,w98916091,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-202138.02040562575,-191196.1051003125,10941.915305313247,0.1993797451524523
32,w98916094,trade,46278.56665361178,51420.6296151242,57848.20831701472,nr1,-155089.97371618942,-146694.8120652515,8395.161650937924,0.21658510387119181
