,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-6927611.698807126,-7944357.681493354,-1016745.9826862281,0.16115136822409126
1,w24853840,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-556718.0993384798,-638426.0407764474,-81707.94143796759,0.16115136822409126
2,w24853841,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-2446636.1490198984,-2805722.0192685486,-359085.8702486502,0.16115136822409126
3,w25538793,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-231895.3783238946,-265930.0073656641,-34034.62904176951,0.16115136822409126
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-492022.26682360575,-564234.9838370626,-72212.71701345686,0.16115136822409126
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-1239356.229045482,-1421253.0387665185,-181896.80972103658,0.16115136822409126
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-666670.0064930279,-764515.278478452,-97845.2719854241,0.16115136822409126
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-5547357.350041676,-6361527.304335015,-814169.9542933386,0.16115136822409126
8,w30213059,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-780526.4798532645,-895039.6833265219,-114513.20347325737,0.16115136822409126
9,w50930444,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-2226999.8836566024,-2553850.3602126776,-326850.4765560753,0.16115136822409126
10,w50930445,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-1366118.9001434525,-1566620.3087070643,-200501.4085636118,0.16115136822409126
11,w50930458,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-693643.8546428825,-795448.0020584457,-101804.14741556323,0.16115136822409126
12,w50930471,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-1657649.3744107469,-1900937.886442199,-243288.51203145203,0.16115136822409126
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-2176914.1999919927,-2496413.742363224,-319499.54237123113,0.16115136822409126
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1400391.3032381225,-1605922.7755060135,-205531.47226789105,0.16115136822409126
15,w50930479,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-1245466.224046113,-1428259.7804586815,-182793.55641256855,0.16115136822409126
16,w50930480,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-1176016.9537301066,-1348617.6370914264,-172600.68336131983,0.16115136822409126
17,w50930481,other,219388.45256825408,243764.94729806008,274235.5657103176,nr2,-451210.06793976313,-517432.8939108449,-66222.8259710818,0.16115136822409126
18,w50930482,other,231580.2187222324,257311.35413581377,289475.2734027905,nr2,-476284.5309310677,-546187.4649426755,-69902.93401160784,0.16115136822409126
19,w50930483,other,154144.6310888841,171271.81232098234,192680.78886110513,nr2,-317024.9329532368,-363553.7860422569,-46528.85308902012,0.16115136822409126
20,w50930486,trade,106076.66272902593,117862.95858780658,132595.82841128242,nr2,-218164.89262075673,-250184.3370959027,-32019.44447514598,0.16115136822409126
21,w98916060,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-466052.5435304437,-534453.7576800287,-68401.214149585,0.16115136822409126
22,w98916062,trade,44628.266224654115,49586.962471837905,55785.33278081764,nr1,-99706.29510613182,-114339.90614052958,-14633.611034397763,0.17505783147185547
23,w98916065,other,74365.24956076973,82628.05506752193,92956.56195096216,nr2,-152944.91990745612,-175392.21338306324,-22447.29347560712,0.16115136822409126
24,w98916067,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-6240720.049108181,-7156652.886408046,-915932.8372998647,0.16115136822409126
25,w98916074,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-1010078.5933136322,-1158324.9726720236,-148246.3793583914,0.16115136822409126
26,w98916075,sfh,14372.556497617988,15969.507219575542,17965.695622022486,r1,-34361.19802362836,-39402.424634677314,-5041.226611048951,0.17506481652427375
27,w98916076,sfh,30526.14503843407,33917.93893159341,38157.68129804259,r1,-72980.39946737894,-83687.5561743989,-10707.156707019953,0.17506481652427375
28,w98916079,trade,503916.8562605286,559907.618067254,629896.0703256608,nr2,-1036391.6436238455,-1188499.914981718,-152108.2713578724,0.16115136822409126
29,w98916080,other,385409.83654958865,428233.15172176517,481762.2956869858,nr2,-792661.5849578069,-908998.2847001326,-116336.6997423257,0.16115136822409126
30,w98916086,other,84265.32015590335,93628.13350655927,105331.65019487918,nr2,-173306.1170148971,-198741.76582301193,-25435.648808114813,0.16115136822409126
31,w98916091,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-134758.68027041716,-154536.83077221815,-19778.150501800992,0.16115136822409126
32,w98916094,trade,46278.56665361178,51420.6296151242,57848.20831701472,nr1,-103393.31581079293,-118568.06044974751,-15174.74463895458,0.17505783147185547
33,w98916098,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-2858356.9132527155,-3277869.87601498,-419512.96276226453,0.16115136822409126
34,w98916102,trade,284238.58921225026,315820.65468027804,355298.2365153128,nr2,-584585.5223836884,-670383.4867127936,-85797.96432910522,0.16115136822409126
35,w98916109,sfh,38719.86130122445,43022.068112471614,48399.826626530565,r1,-92569.53151231653,-106150.66408258736,-13581.132570270827,0.17506481652427375
36,w98916113,trade,173540.7692960107,192823.07699556745,216925.96162001335,nr2,-356916.42558083474,-409300.0402581022,-52383.61467726744,0.16115136822409126
37,w98916116,other,1062734.6846249367,1180816.3162499296,1328418.3557811708,nr2,-2185696.5744465413,-2506485.0810861713,-320788.50663963007,0.16115136822409126
38,w98916121,other,80557.30305057266,89508.1145006363,100696.62881321582,nr2,-165679.94238978758,-189996.31910956083,-24316.376719773252,0.16115136822409126
39,w98916126,trade,194117.59848031573,215686.22053368413,242646.99810039465,nr2,-399236.21217646997,-457830.982282189,-58594.77010571904,0.16115136822409126
40,w99055014,mfh,138482.6158739089,153869.5731932321,173103.2698423861,r2,-304764.69515675236,-349477.5683888192,-44712.873232066864,0.16115136822409126
41,w99055018,mfh,74738.71105496878,83043.01228329864,93423.38881871097,r2,-164480.7209001288,-188612.14340280346,-24131.422502674657,0.16115136822409126
42,w99055022,sfh,8121.358728508361,9023.731920564845,10151.69841063545,r1,-19416.14322667286,-22264.739420872298,-2848.596194199439,0.17506481652427375
43,w99055023,sfh,23689.428722857134,26321.58746984126,29611.785903571417,r1,-56635.51585604343,-64944.66938054044,-8309.153524497015,0.17506481652427375
44,w99055025,trade,357208.00610134704,396897.78455705225,446510.0076266838,nr2,-734659.6724432094,-842483.595473831,-107823.9230306216,0.16115136822409126
45,w99055028,ab,43794.80756460522,48660.897294005794,54743.50945575652,r1,-104702.46232001242,-120063.65080148033,-15361.188481467907,0.17506481652427375
46,w99055030,other,116326.93155687526,129252.14617430585,145408.66444609407,nr2,-239246.33259661798,-274359.84041373635,-35113.50781711837,0.16115136822409126
47,w99055036,other,328535.37354705296,365039.3039411699,410669.2169338162,nr2,-675689.4744615725,-774858.5082601137,-99169.03379854118,0.16115136822409126
48,w99055038,other,86262.38089475907,95847.08988306564,107827.97611844883,nr2,-177413.41574056083,-203451.88117012833,-26038.4654295675,0.16115136822409126
49,w99055039,other,312686.9164410429,347429.90715671435,390858.64555130363,nr2,-643094.3979029352,-737479.5444706071,-94385.14656767191,0.16115136822409126
50,w99055040,trade,35391.70019666166,39324.111329624066,44239.62524582707,nr1,-79070.40991358699,-90675.35042184846,-11604.940508261468,0.17505783147185547
51,w99055041,ab,64982.981209910264,72203.31245545585,81228.72651238783,r2,-143010.8633768708,-163992.38356801224,-20981.520191141433,0.16115136822409126
52,w99055043,sfh,86320.99151306404,95912.21279229339,107901.23939133005,r2,-189970.34752767193,-217841.42380994154,-27871.076282269612,0.16115136822409126
53,w99055048,sfh,24285.63485393199,26984.0387265911,30357.04356741499,r1,-58060.89601970184,-66579.1710191531,-8518.274999451263,0.17506481652427375
54,w99055050,trade,65308.77244341692,72565.3027149077,81635.96555427114,nr2,-134318.71780985774,-154032.29626522269,-19713.578455364943,0.16115136822409126
55,w99055053,ab,49059.40863841541,54510.454042683785,61324.260798019255,r1,-117288.81047892066,-134496.5769880517,-17207.76650913105,0.17506481652427375
56,w99055057,ab,87681.8017174346,97424.2241304829,109602.25214679325,r2,-192965.14152751095,-221275.5923390451,-28310.45081153416,0.16115136822409126
57,w99055067,sfh,33001.382887256914,36668.203208063234,41251.72860907114,r1,-78898.07583157187,-90473.4312417404,-11575.35541016853,0.17506481652427375
58,w99055068,ab,132493.30677667502,147214.7853074167,165616.63347084375,r2,-291583.7630253139,-334362.82516692515,-42779.06214161124,0.16115136822409126
59,w99055094,other,66091.27134448045,73434.74593831161,82614.08918060057,nr2,-135928.0613198669,-155877.83857211954,-19949.77725225265,0.16115136822409126
60,w99055100,sfh,15744.323611141372,17493.69290126819,19680.404513926715,r1,-37640.75106889836,-43163.12999811715,-5522.378929218787,0.17506481652427375
61,w99055110,sfh,52473.960066172556,58304.40007352506,65592.45008271569,r2,-115481.71835370219,-132424.3613678956,-16942.643014193396,0.16115136822409126
62,w99055113,education,153671.86244078857,170746.51382309842,192089.8280509857,nr2,-316052.60295441607,-362438.74991856545,-46386.146964149375,0.16115136822409126
63,w99055118,other,24020.58101149931,26689.534457221456,30025.726264374138,nr1,-53665.61019639652,-61541.96007683031,-7876.349880433794,0.17505783147185547
64,w99055131,th,174492.9614592318,193881.0682880353,218116.20182403974,r2,-384014.2235220519,-440354.0147397346,-56339.79121768271,0.16115136822409126
65,w99055135,ab,134760.33544465396,149733.70604961552,168450.41930581743,r2,-296572.9112772311,-340083.9451887653,-43511.03391153418,0.16115136822409126
66,w99055142,sfh,30373.370700461764,33748.18966717974,37966.7133755772,r1,-72615.15412770225,-83268.72467848068,-10653.57055077843,0.17506481652427375
67,w99055146,sfh,45007.11390865703,50007.90434295226,56258.89238582129,r1,-107600.78443550869,-123387.19378866983,-15786.409353161143,0.17506481652427375
68,w99055147,sfh,9628.24002989865,10698.044477665168,12035.300037373312,r1,-23018.72059721622,-26395.86090376755,-3377.1403065513296,0.17506481652427375
69,w99055152,other,264252.3847284261,293613.76080936234,330315.48091053264,nr2,-543480.4570193265,-623245.5471207284,-79765.0901014019,0.16115136822409126
70,w99055158,trade,144743.79539184985,160826.4393242776,180929.7442398123,nr2,-297690.4982375822,-341381.69100738515,-43691.19276980293,0.16115136822409126
71,w99055160,ab,101699.20767706775,112999.1196411864,127124.00959633468,r2,-223813.85439458868,-256650.20538326981,-32836.35098868114,0.16115136822409126
72,w99055171,sfh,36534.23113964701,40593.59015516334,45667.78892455876,r1,-87344.23489923144,-100158.7497189106,-12814.51481967917,0.17506481652427375
73,w99055172,sfh,34959.915482691984,38844.350536324426,43699.89435336498,r1,-83580.43880287965,-95842.75666404638,-12262.317861166724,0.17506481652427375
74,w99055173,ab,103778.03118873315,115308.92354303683,129722.53898591643,r2,-228388.81140142525,-261896.36701432843,-33507.555612903176,0.16115136822409126
75,w99055181,other,55355.73112876553,61506.36792085059,69194.66391095691,nr2,-113848.5773114924,-130557.81112087787,-16709.233809385478,0.16115136822409126
76,w99055182,sfh,41072.2949799907,45635.88331110078,51340.36872498837,r1,-98193.6137336622,-112599.87099654351,-14406.257262881307,0.17506481652427375
77,w99055185,education,27137.63133712484,30152.92370791649,33922.039171406046,nr1,-60629.57196141335,-69528.0028209789,-8898.430859565553,0.17505783147185547
78,w99055186,sfh,8077.381808901094,8974.86867655677,10096.727261126367,r1,-19311.005379878174,-22144.176509132987,-2833.1711292548134,0.17506481652427375
79,w99055192,ab,56573.984423398244,62859.982692664715,70717.4805292478,r2,-124504.81966847574,-142771.2668885338,-18266.447220058064,0.16115136822409126
80,w99055193,other,37451.259490311946,41612.510544791054,46814.07436288993,nr1,-83671.77680710591,-95952.04692494357,-12280.27011783766,0.17505783147185547
81,w99055199,ab,144875.40265854934,160972.66962061037,181094.25332318665,r2,-318833.5781232398,-365610.53617416596,-46776.95805092616,0.16115136822409126
82,w99055201,sfh,23915.67348956297,26572.970543958854,29894.59186195371,r1,-57176.41066705894,-65564.9203686367,-8388.509701577757,0.17506481652427375
83,w99055202,ab,183212.87097097567,203569.8566344174,229016.08871371957,r2,-403204.5063410941,-462359.7571464891,-59155.250805395015,0.16115136822409126
84,w99055209,other,71166.34004527405,79073.7111614156,88957.92505659255,nr2,-146365.8125619092,-167847.50905343628,-21481.69649152708,0.16115136822409126
85,w99055216,education,97615.7064420698,108461.89604674422,122019.63305258725,nr2,-200763.481487301,-230228.9700491762,-29465.488561875187,0.16115136822409126
86,w99055219,other,280358.9009157519,311509.889906391,350448.6261446898,nr2,-576606.2764418195,-661233.1494036564,-84626.87296183687,0.16115136822409126
87,w99055224,ab,88079.81530757781,97866.46145286423,110099.76913447226,r2,-193841.06728687618,-222280.0275946269,-28438.960307750735,0.16115136822409126
88,w99055226,ab,69321.04823838189,77023.38693153542,86651.31029797735,r2,-152557.8355159984,-174940.0184538117,-22382.18293781331,0.16115136822409126
89,w99055235,trade,455420.4985622041,506022.7761802268,569275.6232027551,nr2,-936650.5469720779,-1074120.099571093,-137469.55259901506,0.16115136822409126
90,w99055245,ab,110594.87925706254,122883.19917451392,138243.59907132815,r2,-243390.94441547763,-279099.50454868097,-35708.56013320334,0.16115136822409126
91,w99055249,sfh,33446.903939437485,37163.22659937498,41808.62992429685,r1,-79963.20555294116,-91694.82909706395,-11731.623544122791,0.17506481652427375
92,w99055257,trade,36946.07902516493,41051.19891684992,46182.59878145616,nr1,-82543.12725826961,-94657.74867284094,-12114.621414571331,0.17505783147185547
93,w99055287,mfh,65413.202259158345,72681.33584350927,81766.50282394793,r2,-143957.6694874912,-165078.09822766169,-21120.428740170493,0.16115136822409126
94,w99055292,trade,26638.013577625854,29597.792864028725,33297.51697203232,nr1,-59513.35033814646,-68247.9565059442,-8734.606167797734,0.17505783147185547
95,w99055300,other,253934.7967876531,282149.7742085034,317418.49598456634,nr2,-522260.56371485855,-598911.2700706959,-76650.70635583735,0.16115136822409126
96,w99389931,mfh,99582.28350232905,110646.9816692545,124477.85437791131,r2,-219155.04760708814,-251307.89213779496,-32152.844530706818,0.16115136822409126
97,w99389943,ab,624462.3880690951,693847.0978545501,780577.9850863689,r2,-1374281.4441779465,-1575906.0843519182,-201624.64017397165,0.16115136822409126
98,w99389949,ab,683124.5893772031,759027.3215302257,853905.7367215039,r2,-1503381.893256465,-1723947.2181802944,-220565.3249238294,0.16115136822409126
99,w99389956,education,46899.24791118664,52110.27545687404,58624.0598889833,nr1,-104780.0115950987,-120158.2776537286,-15378.266058629903,0.17505783147185547
100,w99389960,ab,196619.69517326806,218466.32797029783,245774.61896658505,r2,-432709.4854696811,-496193.4935506285,-63484.00808094739,0.16115136822409126
101,w99389971,education,309303.5674613809,343670.63051264547,386629.4593267261,nr2,-636135.959092204,-729499.8352691295,-93363.87617692549,0.16115136822409126
102,w99389974,education,43366.28216826591,48184.7579647399,54207.85271033239,nr1,-96886.83189615473,-111106.63828665634,-14219.806390501602,0.17505783147185547
103,w99389975,mfh,203599.25388206367,226221.39320229297,254499.0673525796,r2,-448069.70284275216,-513807.25099291885,-65737.5481501667,0.16115136822409126
104,w99389979,ab,58414.06986123536,64904.52206803929,73017.58732654419,r2,-128554.3754483537,-147414.94422221818,-18860.568773864477,0.16115136822409126
105,w99389992,other,222880.7619206125,247645.2910229028,278600.9524007656,nr2,-458392.6024884039,-525669.5887481018,-67276.98625969794,0.16115136822409126
106,w99390006,education,83282.49698597375,92536.10776219305,104103.12123246718,nr2,-171284.77220806983,-196423.7539538089,-25138.98174573906,0.16115136822409126
107,w99390011,ab,487902.76263553556,542114.1807061506,609878.4532944195,r2,-1073748.757433543,-1231281.414060721,-157532.65662717796,0.16115136822409126
108,w99390014,trade,125980.24566648666,139978.05074054073,157475.30708310832,nr2,-259100.0325714903,-297127.41180180945,-38027.379230319144,0.16115136822409126
109,w99390021,other,203329.9608709738,225922.17874552644,254162.45108871724,nr2,-418183.01913697476,-479558.55853222276,-61375.53939524799,0.16115136822409126
110,w99390022,education,501507.8998853299,557230.9998725888,626884.8748566624,nr2,-1031437.2107127553,-1182818.3339598714,-151381.1232471161,0.16115136822409126
111,w99390025,education,22880.136119028128,25422.373465586807,28600.170148785157,nr1,-51117.68385687416,-58620.081792175704,-7502.397935301546,0.17505783147185547
112,w99390027,mfh,27759.268305341284,30843.631450379202,34699.0853816766,r1,-66365.4872665796,-76102.1518681296,-9736.664601550001,0.17506481652427375
113,w99390046,mfh,211796.0789351003,235328.97659455586,264745.09866887535,r2,-466108.8110208971,-534492.926736162,-68384.11571526492,0.16115136822409126
114,w99390052,education,313307.17899148044,348119.0877683116,391633.9737393505,nr2,-644370.0744677094,-738942.4484780892,-94572.37401037978,0.16115136822409126
115,w99390065,education,348951.4029727128,387723.781080792,436189.253715891,nr2,-717678.5487103473,-823010.2002212099,-105331.65151086263,0.16115136822409126
116,w99390082,education,39827.93660519214,44253.26289465793,49784.92075649017,nr1,-88981.63286549172,-102041.21554453073,-13059.582679039013,0.17505783147185547
117,w99390107,education,26712.358260262183,29680.39806695798,33390.44782532773,nr1,-59679.44760101558,-68438.43139447997,-8758.983793464387,0.17505783147185547
118,w99390110,mfh,239891.65743218464,266546.2860357607,299864.5717902308,r2,-527939.968396729,-605395.5046061412,-77455.53620941227,0.16115136822409126
119,w99390116,ab,158097.7549469809,175664.1721633121,197622.1936837261,r2,-347932.5819152259,-398978.7354747108,-51046.15355948493,0.16115136822409126
120,w99390122,other,98676.7039395479,109640.78215505321,123345.87992443486,nr2,-202945.6052377389,-232731.35793297537,-29785.75269523647,0.16115136822409126
121,w99390129,trade,195071.71625481176,216746.35139423527,243839.6453185147,nr2,-401198.51940282213,-460081.29179214675,-58882.772389324615,0.16115136822409126
122,w99390130,education,164651.07624751102,182945.64027501224,205813.84530938877,nr2,-338633.243592807,-388333.4873414974,-49700.24374869041,0.16115136822409126
123,w99390133,education,680645.1328091653,756272.3697879614,850806.4160114565,nr2,-1399863.725836464,-1605317.7670607264,-205454.04122426244,0.16115136822409126
