,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-5195708.774105346,-9806407.539902227,-4610698.765796881,0.19892306663126294
1,w24853840,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-417538.5745038599,-788064.4591978164,-370525.8846939565,0.19892306663126294
2,w24853841,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-1834977.1117649244,-3463345.265624142,-1628368.1538592174,0.19892306663126294
3,w25538793,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-173921.53374292093,-328260.39988001814,-154338.8661370972,0.19892306663126294
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-696484.0232037844,-327467.32308608,0.19892306663126294
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-1754375.5045088842,-824858.3327247727,0.19892306663126294
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-943707.3067224046,-443704.80185263354,0.19892306663126294
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-7852583.156955499,-3692065.1444242424,0.19892306663126294
8,w30213059,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-585394.8598899484,-1104824.8645112624,-519430.004621314,0.19892306663126294
9,w50930444,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-1670249.912742452,-3152438.3005202133,-1482188.3877777613,0.19892306663126294
10,w50930445,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-1024589.1751075892,-1933814.8939664853,-909225.718858896,0.19892306663126294
11,w50930458,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-520232.89098216186,-981890.2418200021,-461657.35083784023,0.19892306663126294
12,w50930471,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-1243237.0308080602,-2346491.9846091866,-1103254.9538011265,0.19892306663126294
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-3081539.317250934,-1448853.6672569392,0.19892306663126294
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-1982329.3267508764,-932035.8493222846,0.19892306663126294
15,w50930479,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-934099.6680345847,-1763024.5315687105,-828924.8635341257,0.19892306663126294
16,w50930480,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-882012.7152975801,-1664715.3483064817,-782702.6330089016,0.19892306663126294
17,w50930481,other,219388.45256825408,243764.94729806008,274235.5657103176,nr2,-338407.55095482233,-638712.1571906507,-300304.60623582837,0.19892306663126294
18,w50930482,other,231580.2187222324,257311.35413581377,289475.2734027905,nr2,-357213.39819830074,-674206.4102792394,-316993.0120809387,0.19892306663126294
19,w50930483,other,154144.6310888841,171271.81232098234,192680.78886110513,nr2,-237768.69971492764,-448765.87026159954,-210997.1705466719,0.19892306663126294
20,w50930486,trade,106076.66272902593,117862.95858780658,132595.82841128242,nr2,-163623.66946556754,-308824.15772618086,-145200.48826061332,0.19892306663126294
21,w98916060,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-349539.40764783276,-659722.4809315621,-310183.0732837294,0.19892306663126294
22,w98916062,trade,44628.266224654115,49586.962471837905,55785.33278081764,nr1,-74779.72132959885,-141139.63175402125,-66359.9104244224,0.2160890165436054
23,w98916065,other,74365.24956076973,82628.05506752193,92956.56195096216,nr2,-114708.68993059207,-216501.7730466156,-101793.08311602352,0.19892306663126294
24,w98916067,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-4680540.036831137,-8834075.407911703,-4153535.371080566,0.19892306663126294
25,w98916074,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-757558.944985224,-1429820.6602818442,-672261.7152966202,0.19892306663126294
26,w98916075,sfh,14372.556497617988,15969.507219575542,17965.695622022486,r1,-25770.898517721274,-48637.81938318961,-22866.92086546834,0.21609763879771926
27,w98916076,sfh,30526.14503843407,33917.93893159341,38157.68129804259,r1,-54735.2996005342,-103302.78604856934,-48567.48644803514,0.21609763879771926
28,w98916079,trade,503916.8562605286,559907.618067254,629896.0703256608,nr2,-777293.7327178841,-1467068.2004412236,-689774.4677233394,0.19892306663126294
29,w98916080,other,385409.83654958865,428233.15172176517,481762.2956869858,nr2,-594496.188718355,-1122055.173020098,-527558.9843017429,0.19892306663126294
30,w98916086,other,84265.32015590335,93628.13350655927,105331.65019487918,nr2,-129979.58776117284,-245324.1443799029,-115344.55661873006,0.19892306663126294
31,w98916091,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-101069.01020281287,-190758.17117443844,-89689.16097162556,0.19892306663126294
32,w98916094,trade,46278.56665361178,51420.6296151242,57848.20831701472,nr1,-77544.98685809471,-146358.80817584496,-68813.82131775025,0.2160890165436054
33,w98916098,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-2143767.6849395363,-4046158.1861869693,-1902390.501247433,0.19892306663126294
34,w98916102,trade,284238.58921225026,315820.65468027804,355298.2365153128,nr2,-438439.1417877663,-827512.2976953515,-389073.1559075852,0.19892306663126294
35,w98916109,sfh,38719.86130122445,43022.068112471614,48399.826626530565,r1,-69427.1486342374,-131030.9422560437,-61603.7936218063,0.21609763879771926
36,w98916113,trade,173540.7692960107,192823.07699556745,216925.96162001335,nr2,-267687.31918562605,-505234.42697192886,-237547.1077863028,0.19892306663126294
37,w98916116,other,1062734.6846249367,1180816.3162499296,1328418.3557811708,nr2,-1639272.4308349062,-3093971.2413849267,-1454698.8105500205,0.19892306663126294
38,w98916121,other,80557.30305057266,89508.1145006363,100696.62881321582,nr2,-124259.95679234069,-234528.88338726352,-110268.92659492283,0.19892306663126294
39,w98916126,trade,194117.59848031573,215686.22053368413,242646.99810039465,nr2,-299427.15913235256,-565140.364602635,-265713.20547028247,0.19892306663126294
40,w99055014,mfh,138482.6158739089,153869.5731932321,173103.2698423861,r2,-228573.52136756424,-431390.37780970015,-202816.8564421359,0.19892306663126294
41,w99055018,mfh,74738.71105496878,83043.01228329864,93423.38881871097,r2,-123360.54067509662,-232820.2756392872,-109459.73496419057,0.19892306663126294
42,w99055022,sfh,8121.358728508361,9023.731920564845,10151.69841063545,r1,-14562.107420004644,-27483.292833028387,-12921.185413023743,0.21609763879771926
