,full_id,NFA,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,27974.42320393324,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-5195708.774105346,-6310028.735982735,-1114319.9618773889,0.1279989906176786
1,w24853840,937.1926232803613,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-417538.5745038599,-507087.7753255701,-89549.20082171017,0.1279989906176786
2,w24853841,8998.296452549099,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-1834977.1117649244,-2228523.3465767205,-393546.2348117961,0.1279989906176786
3,w25538793,404.8852469230536,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-173921.53374292093,-211222.36126735056,-37300.827524429624,0.1279989906176786
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-448159.4490832843,-79142.74896557996,0.1279989906176786
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-1128870.0578790796,-199352.88609496818,0.1279989906176786
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-607237.686129718,-107235.18125994696,0.1279989906176786
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-5052821.348742078,-892303.3362108213,0.1279989906176786
8,w30213059,1747.46707642246,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-585394.8598899484,-710910.3527390019,-125515.49284905347,0.1279989906176786
9,w50930444,8762.936898044496,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-1670249.912742452,-2028467.2224517257,-358217.30970927374,0.1279989906176786
10,w50930445,4934.112452852726,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-1024589.1751075892,-1244332.086072123,-219742.9109645337,0.1279989906176786
11,w50930458,1974.6456010334193,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-520232.89098216186,-631806.8687493101,-111573.97776714829,0.1279989906176786
12,w50930471,4724.4749339554455,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-1243237.0308080602,-1509873.1917259025,-266636.1609178423,0.1279989906176786
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-1982846.5790141828,-350160.92902018805,0.1279989906176786
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-1275549.171812623,-225255.69438403123,0.1279989906176786
15,w50930479,4489.048651921749,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-934099.6680345847,-1134435.3588380425,-200335.69080345775,0.1279989906176786
16,w50930480,4441.97852948606,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-882012.7152975801,-1071177.3544290352,-189164.6391314551,0.1279989906176786
17,w50930481,1370.623297881335,other,219388.45256825408,243764.94729806008,274235.5657103176,nr2,-338407.55095482233,-410985.57749056316,-72578.02653574082,0.1279989906176786
18,w50930482,1573.369959426485,other,231580.2187222324,257311.35413581377,289475.2734027905,nr2,-357213.39819830074,-433824.7014041785,-76611.30320587778,0.1279989906176786
19,w50930483,704.9254127380437,other,154144.6310888841,171271.81232098234,192680.78886110513,nr2,-237768.69971492764,-288762.7834715941,-50994.083756666456,0.1279989906176786
20,w50930486,509.32494937628496,trade,106076.66272902593,117862.95858780658,132595.82841128242,nr2,-163623.66946556754,-198715.9213696411,-35092.25190407355,0.1279989906176786
21,w98916060,2713.01504517002,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-349539.40764783276,-424504.8755635835,-74965.46791575075,0.1279989906176786
22,w98916062,151.14776481509907,trade,44628.266224654115,49586.962471837905,55785.33278081764,nr1,-74779.72132959885,-90817.67492632424,-16037.95359672539,0.13904458879280823
23,w98916065,222.67857759937178,other,74365.24956076973,82628.05506752193,92956.56195096216,nr2,-114708.68993059207,-139310.1809971257,-24601.49106653362,0.1279989906176786
24,w98916067,43210.64675020873,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-4680540.036831137,-5684372.126381874,-1003832.0895507373,0.1279989906176786
25,w98916074,4745.314506876469,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-757558.944985224,-920032.0725983415,-162473.12761311745,0.1279989906176786
26,w98916075,67.06430839556852,sfh,14372.556497617988,15969.507219575542,17965.695622022486,r1,-25770.898517721274,-31296.48005293125,-5525.581535209974,0.13905013686645354
27,w98916076,98.82164086105185,sfh,30526.14503843407,33917.93893159341,38157.68129804259,r1,-54735.2996005342,-66471.18690725432,-11735.88730672012,0.13905013686645354
28,w98916079,3334.9361924076916,trade,503916.8562605286,559907.618067254,629896.0703256608,nr2,-777293.7327178841,-943999.3662065263,-166705.63348864217,0.1279989906176786
29,w98916080,2976.303781049745,other,385409.83654958865,428233.15172176517,481762.2956869858,nr2,-594496.188718355,-721997.3630818012,-127501.17436344619,0.1279989906176786
30,w98916086,294.4025758753764,other,84265.32015590335,93628.13350655927,105331.65019487918,nr2,-129979.58776117284,-157856.21741384405,-27876.62965267121,0.1279989906176786
31,w98916091,1116.7099465291947,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-101069.01020281287,-122745.20886842743,-21676.19866561456,0.1279989906176786
32,w98916094,150.05011938810347,trade,46278.56665361178,51420.6296151242,57848.20831701472,nr1,-77544.98685809471,-94176.00498408155,-16631.01812598684,0.13904458879280823
33,w98916098,15131.85493721813,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-2143767.6849395363,-2603540.0141473347,-459772.32920779847,0.1279989906176786
34,w98916102,1892.1415951219387,trade,284238.58921225026,315820.65468027804,355298.2365153128,nr2,-438439.1417877663,-532470.8723954206,-94031.73060765426,0.1279989906176786
35,w98916109,81.43322088830173,sfh,38719.86130122445,43022.068112471614,48399.826626530565,r1,-69427.1486342374,-84313.13991125174,-14885.991277014342,0.13905013686645354
36,w98916113,559.2398283889517,trade,173540.7692960107,192823.07699556745,216925.96162001335,nr2,-267687.31918562605,-325098.027960648,-57410.70877502195,0.1279989906176786
37,w98916116,6987.1012714248145,other,1062734.6846249367,1180816.3162499296,1328418.3557811708,nr2,-1639272.4308349062,-1990846.022052814,-351573.59121790784,0.1279989906176786
38,w98916121,458.57296650111675,other,80557.30305057266,89508.1145006363,100696.62881321582,nr2,-124259.95679234069,-150909.90126301974,-26649.944470679053,0.1279989906176786
39,w98916126,1235.1179318586364,trade,194117.59848031573,215686.22053368413,242646.99810039465,nr2,-299427.15913235256,-363645.08878466865,-64217.92965231609,0.1279989906176786
40,w99055014,379.03616306802724,mfh,138482.6158739089,153869.5731932321,173103.2698423861,r2,-228573.52136756424,-277582.35310224496,-49008.831734680716,0.1279989906176786
41,w99055018,363.825429549627,mfh,74738.71105496878,83043.01228329864,93423.38881871097,r2,-123360.54067509662,-149810.48091521306,-26449.94024011644,0.1279989906176786
42,w99055022,32.828185592684896,sfh,8121.358728508361,9023.731920564845,10151.69841063545,r1,-14562.107420004644,-17684.393273499078,-3122.2858534944335,0.13905013686645354
43,w99055023,57.57688737055287,sfh,23689.428722857134,26321.58746984126,29611.785903571417,r1,-42476.63689203258,-51584.12378570986,-9107.486893677284,0.13905013686645354
44,w99055025,2922.078992408514,trade,357208.00610134704,396897.78455705225,446510.0076266838,nr2,-550994.7543324071,-669166.2070324388,-118171.45270003169,0.1279989906176786
45,w99055028,168.94065034445376,ab,43794.80756460522,48660.897294005794,54743.50945575652,r1,-78526.84674000934,-95363.91953615125,-16837.072796141918,0.13905013686645354
46,w99055030,502.22660109587014,other,116326.93155687526,129252.14617430585,145408.66444609407,nr2,-179434.74944746352,-217917.99241910328,-38483.24297163976,0.1279989906176786
47,w99055036,2513.4158389533286,other,328535.37354705296,365039.3039411699,410669.2169338162,nr2,-506767.1058461794,-615453.0862617132,-108685.98041553376,0.1279989906176786
48,w99055038,337.97397138923407,other,86262.38089475907,95847.08988306564,107827.97611844883,nr2,-133060.0618054206,-161597.35853332482,-28537.296727904206,0.1279989906176786
49,w99055039,2475.299022556655,other,312686.9164410429,347429.90715671435,390858.64555130363,nr2,-482320.79842720146,-585763.7966942893,-103442.99826708785,0.1279989906176786
50,w99055040,101.95110847079195,trade,35391.70019666166,39324.111329624066,44239.62524582707,nr1,-59302.80743519024,-72021.43832723485,-12718.63089204461,0.13904458879280823
51,w99055041,189.90211718752977,ab,64982.981209910264,72203.31245545585,81228.72651238783,r2,-107258.14753265315,-130255.5466764863,-22997.399143833143,0.1279989906176786
52,w99055043,190.2007592998445,sfh,86320.99151306404,95912.21279229339,107901.23939133005,r2,-142477.760645754,-173026.65605430474,-30548.895408550743,0.1279989906176786
53,w99055048,47.74609960326925,sfh,24285.63485393199,26984.0387265911,30357.04356741499,r1,-43545.67201477638,-52882.372520492165,-9336.700505715788,0.13905013686645354
54,w99055050,194.95880112051967,trade,65308.77244341692,72565.3027149077,81635.96555427114,nr2,-100739.0383573933,-122344.46819623276,-21605.429838839453,0.1279989906176786
55,w99055053,122.33706042193808,ab,49059.40863841541,54510.454042683785,61324.260798019255,r1,-87966.6078591905,-106827.67565500512,-18861.067795814626,0.13905013686645354
56,w99055057,303.91877080444243,ab,87681.8017174346,97424.2241304829,109602.25214679325,r2,-144723.8561456332,-175754.34065407186,-31030.484508438647,0.1279989906176786
57,w99055067,194.8848727118224,sfh,33001.382887256914,36668.203208063234,41251.72860907114,r1,-59173.5568736789,-71861.05835947531,-12687.501485796412,0.13905013686645354
58,w99055068,348.37368724122643,ab,132493.30677667502,147214.7853074167,165616.63347084375,r2,-218687.82226898547,-265577.0446945772,-46889.22242559175,0.1279989906176786
59,w99055094,263.70872883694244,other,66091.27134448045,73434.74593831161,82614.08918060057,nr2,-101946.04598990016,-123810.34189639604,-21864.295906495885,0.1279989906176786
60,w99055100,85.6876405166462,sfh,15744.323611141372,17493.69290126819,19680.404513926715,r1,-28230.563301673767,-34283.52568484557,-6052.962383171802,0.13905013686645354
61,w99055110,94.65369866762775,sfh,52473.960066172556,58304.40007352506,65592.45008271569,r2,-86611.28876527665,-105181.76032307115,-18570.471557794503,0.1279989906176786
62,w99055113,801.3236896117684,education,153671.86244078857,170746.51382309842,192089.8280509857,nr2,-237039.45221581208,-287877.13478050573,-50837.68256469365,0.1279989906176786
63,w99055118,54.3237798044458,other,24020.58101149931,26689.534457221456,30025.726264374138,nr1,-40249.20764729739,-48881.42655738334,-8632.218910085947,0.13904458879280823
64,w99055131,500.74276516167447,th,174492.9614592318,193881.0682880353,218116.20182403974,r2,-288010.66764153907,-349763.5175070276,-61752.84986548853,0.1279989906176786
65,w99055135,663.0715527065098,ab,134760.33544465396,149733.70604961552,168450.41930581743,r2,-222429.68345792333,-270121.20461123297,-47691.521153309644,0.1279989906176786
66,w99055142,64.54166975589469,sfh,30373.370700461764,33748.18966717974,37966.7133755772,r1,-54461.365595776675,-66138.51825350839,-11677.152657731713,0.13905013686645354
67,w99055146,149.08371188635937,sfh,45007.11390865703,50007.90434295226,56258.89238582129,r1,-80700.5883266315,-98003.73669887714,-17303.148372245632,0.13905013686645354
68,w99055147,57.659734526090325,sfh,9628.24002989865,10698.044477665168,12035.300037373312,r1,-17264.040447912168,-20965.652289521193,-3701.611841609025,0.13905013686645354
69,w99055152,1635.3717537612654,other,264252.3847284261,293613.76080936234,330315.48091053264,nr2,-407610.3427644949,-495030.24279312434,-87419.90002862946,0.1279989906176786
70,w99055158,567.1104306213557,trade,144743.79539184985,160826.4393242776,180929.7442398123,nr2,-223267.8736781867,-271151.9755981144,-47884.10191992772,0.1279989906176786
71,w99055160,362.3993257842958,ab,101699.20767706775,112999.1196411864,127124.00959633468,r2,-167860.39079594155,-203851.61846840216,-35991.227672460605,0.1279989906176786
72,w99055171,150.93386064656082,sfh,36534.23113964701,40593.59015516334,45667.78892455876,r1,-65508.17617442358,-79553.89399934805,-14045.717824924468,0.13905013686645354
73,w99055172,71.28885925472714,sfh,34959.915482691984,38844.350536324426,43699.89435336498,r1,-62685.32910215973,-76125.79555610476,-13440.466453945024,0.13905013686645354
74,w99055173,413.9677898917347,ab,103778.03118873315,115308.92354303683,129722.53898591643,r2,-171291.60855106896,-208018.52937206216,-36726.9208209932,0.1279989906176786
75,w99055181,184.62117180265486,other,55355.73112876553,61506.36792085059,69194.66391095691,nr2,-85386.4329836193,-103699.2004777013,-18312.767494082,0.1279989906176786
76,w99055182,84.81555104400032,sfh,41072.2949799907,45635.88331110078,51340.36872498837,r1,-73645.21030024665,-89435.60324723188,-15790.39294698523,0.13905013686645354
77,w99055185,136.9722994968528,education,27137.63133712484,30152.92370791649,33922.039171406046,nr1,-45472.17897106001,-55224.56482263972,-9752.385851579704,0.13904458879280823
78,w99055186,41.49024544628337,sfh,8077.381808901094,8974.86867655677,10096.727261126367,r1,-14483.254034908634,-17588.632801970838,-3105.378767062204,0.13905013686645354
79,w99055192,160.51305735595523,ab,56573.984423398244,62859.982692664715,70717.4805292478,r2,-93378.6147513568,-113400.08001376419,-20021.465262407393,0.1279989906176786
80,w99055193,133.23216011486946,other,37451.259490311946,41612.510544791054,46814.07436288993,nr1,-62753.83260532943,-76212.6024087759,-13458.76980344647,0.13904458879280823
81,w99055199,594.2030242990702,ab,144875.40265854934,160972.66962061037,181094.25332318665,r2,-239125.18359242982,-290396.4149060541,-51271.231313624274,0.1279989906176786
82,w99055201,119.5810925271362,sfh,23915.67348956297,26572.970543958854,29894.59186195371,r1,-42882.3080002942,-52076.77551607271,-9194.46751577851,0.13905013686645354
83,w99055202,635.4450178422034,ab,183212.87097097567,203569.8566344174,229016.08871371957,r2,-302403.3797558206,-367242.19514344964,-64838.81538762903,0.1279989906176786
84,w99055209,191.61494707558305,other,71166.34004527405,79073.7111614156,88957.92505659255,nr2,-109774.35942143192,-133317.5881364917,-23543.22871505977,0.1279989906176786
85,w99055216,463.1840371862054,education,97615.7064420698,108461.89604674422,122019.63305258725,nr2,-150572.61111547577,-182865.8118264543,-32293.200710978534,0.1279989906176786
86,w99055219,773.0541430711745,other,280358.9009157519,311509.889906391,350448.6261446898,nr2,-432454.7073313647,-525202.9605415656,-92748.25321020087,0.1279989906176786
87,w99055224,318.955577952601,ab,88079.81530757781,97866.46145286423,110099.76913447226,r2,-145380.80046515714,-176552.14150597967,-31171.34104082253,0.1279989906176786
88,w99055226,262.56915004737675,ab,69321.04823838189,77023.38693153542,86651.31029797735,r2,-114418.3766369988,-138951.0125014158,-24532.635864416996,0.1279989906176786
89,w99055235,1694.7837025728077,trade,455420.4985622041,506022.7761802268,569275.6232027551,nr2,-702487.9102290586,-853149.9922239375,-150662.08199487894,0.1279989906176786
90,w99055245,424.4345906373113,ab,110594.87925706254,122883.19917451392,138243.59907132815,r2,-182543.20831160824,-221682.60349144682,-39139.39517983858,0.1279989906176786
91,w99055249,70.42309986636974,sfh,33446.903939437485,37163.22659937498,41808.62992429685,r1,-59972.404164705855,-72831.18783679143,-12858.783672085578,0.13905013686645354
92,w99055257,137.79457132667304,trade,36946.07902516493,41051.19891684992,46182.59878145616,nr1,-61907.345443702216,-75184.56974822172,-13277.224304519506,0.13904458879280823
93,w99055287,226.3710821658373,mfh,65413.202259158345,72681.33584350927,81766.50282394793,r2,-107968.25211561841,-131117.90597299996,-23149.65385738155,0.1279989906176786
94,w99055292,58.725108856521544,trade,26638.013577625854,29597.792864028725,33297.51697203232,nr1,-44635.01275360984,-54207.85216252452,-9572.839408914682,0.13904458879280823
95,w99055300,847.1402418442303,other,253934.7967876531,282149.7742085034,317418.49598456634,nr2,-391695.422786144,-475702.0612570928,-84006.63847094879,0.1279989906176786
96,w99389931,488.4274571448564,mfh,99582.28350232905,110646.9816692545,124477.85437791131,r2,-164366.28570531614,-199608.33645026034,-35242.050744944194,0.1279989906176786
97,w99389943,3490.8252122399163,ab,624462.3880690951,693847.0978545501,780577.9850863689,r2,-1030711.0831334601,-1251707.5736198968,-220996.49048643664,0.1279989906176786
98,w99389949,2474.179022271931,ab,683124.5893772031,759027.3215302257,853905.7367215039,r2,-1127536.4199423487,-1369293.3931431843,-241756.97320083552,0.1279989906176786
99,w99389956,671.7147096479312,education,46899.24791118664,52110.27545687404,58624.0598889833,nr1,-78585.00869632402,-95439.0795655484,-16854.07086922438,0.13904458879280823
100,w99389960,693.6997662768932,ab,196619.69517326806,218466.32797029783,245774.61896658505,r2,-324532.1141022608,-394115.58850199904,-69583.47439973825,0.1279989906176786
101,w99389971,1612.9015118613836,education,309303.5674613809,343670.63051264547,386629.4593267261,nr2,-477101.96931915294,-579425.6890228023,-102323.71970364935,0.1279989906176786
102,w99389974,235.12884147074072,education,43366.28216826591,48184.7579647399,54207.85271033239,nr1,-72665.12392211602,-88249.56131827302,-15584.437396156995,0.13904458879280823
103,w99389975,1082.0712234761565,mfh,203599.25388206367,226221.39320229297,254499.0673525796,r2,-336052.2771320642,-408105.8089912393,-72053.53185917507,0.1279989906176786
104,w99389979,163.53384786918758,ab,58414.06986123536,64904.52206803929,73017.58732654419,r2,-96415.7815862653,-117088.45087909412,-20672.669292828825,0.1279989906176786
105,w99389992,2569.363114476204,other,222880.7619206125,247645.2910229028,278600.9524007656,nr2,-343794.45186630293,-417527.80320551136,-73733.35133920843,0.1279989906176786
106,w99390006,431.6004564465955,education,83282.49698597375,92536.10776219305,104103.12123246718,nr2,-128463.57915605236,-156015.07152245328,-27551.49236640091,0.1279989906176786
107,w99390011,2554.974828636646,ab,487902.76263553556,542114.1807061506,609878.4532944195,r2,-805311.5680751572,-977979.7708383314,-172668.2027631742,0.1279989906176786
108,w99390014,587.280543653667,trade,125980.24566648666,139978.05074054073,157475.30708310832,nr2,-194325.02442861776,-236001.77407484993,-41676.74964623217,0.1279989906176786
109,w99390021,1617.1983746248297,other,203329.9608709738,225922.17874552644,254162.45108871724,nr2,-313637.2643527311,-380902.8251552693,-67265.56080253818,0.1279989906176786
110,w99390022,5590.431437242403,education,501507.8998853299,557230.9998725888,626884.8748566624,nr2,-773577.9080345666,-939486.6112487302,-165908.70321416366,0.1279989906176786
111,w99390025,237.89438336268066,education,22880.136119028128,25422.373465586807,28600.170148785157,nr1,-38338.262892655606,-46560.64284164449,-8222.379948988884,0.13904458879280823
112,w99390027,116.0190749399364,mfh,27759.268305341284,30843.631450379202,34699.0853816766,r1,-49774.1154499347,-60446.26694952035,-10672.151499585649,0.13905013686645354
113,w99390046,1095.085822885856,mfh,211796.0789351003,235328.97659455586,264745.09866887535,r2,-349581.60826567287,-424535.98668416386,-74954.37841849099,0.1279989906176786
114,w99390052,1678.6958267321402,education,313307.17899148044,348119.0877683116,391633.9737393505,nr2,-483277.55585078214,-586925.7492013748,-103648.19335059269,0.1279989906176786
115,w99390065,2581.633286331594,education,348951.4029727128,387723.781080792,436189.253715891,nr2,-538258.9115327604,-653698.9170943942,-115440.00556163385,0.1279989906176786
116,w99390082,124.21957990797236,education,39827.93660519214,44253.26289465793,49784.92075649017,nr1,-66736.22464911878,-81049.09523907061,-14312.870589951825,0.13904458879280823
