,full_id,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-1846983.2309463136,-2981053.9059526017,-1134070.675006288,0.1701088408132965
1,w24853840,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-135770.4884970877,-219135.257032066,-83364.7685349783,0.1701088408132965
2,w24853841,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-571361.1872066937,-922184.0622557004,-350822.87504900666,0.1701088408132965
3,w25538793,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-51481.62126278791,-83091.97700272316,-31610.35573993525,0.18478828392916472
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-595597.5435055792,-226580.8433878749,0.1701088408132965
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-1500252.2758029217,-570735.1040188103,0.1701088408132965
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-807010.2614653577,-307007.7565955867,0.1701088408132965
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-6715127.817207006,-2554609.804675749,0.1701088408132965
8,w30213059,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-307897.93044858123,-496927.51458653837,-189029.58413795714,0.1701088408132965
9,w50930444,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-509368.99338712863,-822127.8904247842,-312758.8970376555,0.1701088408132965
10,w50930445,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-311811.26197281596,-503267.25486718386,-191455.9928943679,0.1701088408132965
11,w50930458,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-93405.72722596636,-150758.0054436368,-57352.278217670435,0.1701088408132965
12,w50930471,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-398187.53235364717,-642679.6295363718,-244492.09718272462,0.1701088408132965
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-2635174.9450446595,-1002489.2950506648,0.1701088408132965
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-1695186.735225997,-644893.2577974051,0.1701088408132965
15,w50930479,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-286197.7398739402,-461926.71164041315,-175728.97176647297,0.1701088408132965
16,w50930480,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-260221.94045596189,-420001.4483149138,-159779.5078589519,0.1701088408132965
17,w50930481,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-95759.66279882971,-154557.2867344853,-58797.62393565559,0.1701088408132965
18,w50930482,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-97763.70831452575,-157791.8411214309,-60028.13280690514,0.1701088408132965
19,w50930483,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-75609.87789317896,-122035.28329089201,-46425.40539771305,0.18478828392916472
20,w50930486,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-51049.31337140332,-82394.22668935086,-31344.913317947547,0.18478828392916472
21,w98916060,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-349539.40764783276,-564160.9512172221,-214621.54356938938,0.1701088408132965
22,w98916062,trade,11092.043274505519,12324.492527228354,13865.054093131897,nr1,-18585.976449722642,-29997.997146406815,-11412.020696684172,0.18478828392916472
23,w98916065,other,20948.500685227787,23276.111872475318,26185.625856534734,nr1,-35101.58865747839,-56654.40065685093,-21552.81199937254,0.18478828392916472
