,full_id,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-1846983.2309463136,-2777894.139530946,-930910.9085846324,0.15851586951650792
1,w24853840,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-135770.4884970877,-204201.11996581327,-68430.63146872557,0.15851586951650792
2,w24853841,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-571361.1872066937,-859336.9267807135,-287975.7395740198,0.15851586951650792
3,w25538793,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-51481.62126278791,-77429.2324929111,-25947.6112301232,0.17219490394179032
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-555007.3825634076,-185990.6824457033,0.15851586951650792
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-1398009.6087659155,-468492.4369818041,0.15851586951650792
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-752012.256936892,-252009.75206712104,0.15851586951650792
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-6257489.732866698,-2096971.7203354412,0.15851586951650792
8,w30213059,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-307897.93044858123,-463061.74731869187,-155163.81687011063,0.15851586951650792
9,w50930444,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-509368.99338712863,-766099.6147019219,-256730.6213147933,0.15851586951650792
10,w50930445,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-311811.26197281596,-468969.4322943268,-157158.1703215108,0.15851586951650792
11,w50930458,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-93405.72722596636,-140483.79969681494,-47078.07247084858,0.15851586951650792
12,w50930471,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-398187.53235364717,-598880.8095419233,-200693.27718827617,0.15851586951650792
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-2455586.939189933,-822901.289195938,0.15851586951650792
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-1579659.2231330709,-529365.745704479,0.15851586951650792
15,w50930479,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-286197.7398739402,-430446.26016202837,-144248.52028808818,0.15851586951650792
16,w50930480,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-260221.94045596189,-391378.2167906423,-131156.2763346804,0.15851586951650792
17,w50930481,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-95759.66279882971,-144024.1587662042,-48264.49596737449,0.15851586951650792
18,w50930482,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-97763.70831452575,-147038.2772487813,-49274.56893425554,0.15851586951650792
19,w50930483,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-75609.87789317896,-113718.54014207746,-38108.6622488985,0.17219490394179032
20,w50930486,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-51049.31337140332,-76779.0340840523,-25729.72071264898,0.17219490394179032
21,w98916060,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-349539.40764783276,-525713.2039810363,-176173.79633320356,0.15851586951650792
22,w98916062,trade,11092.043274505519,12324.492527228354,13865.054093131897,nr1,-18585.976449722642,-27953.62415428743,-9367.647704564788,0.17219490394179032
23,w98916065,other,20948.500685227787,23276.111872475318,26185.625856534734,nr1,-35101.58865747839,-52793.38533565138,-17691.796678172992,0.17219490394179032
24,w98916067,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-4680540.036831137,-7039611.686940703,-2359071.650109566,0.15851586951650792
25,w98916074,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-757558.944985224,-1139381.5159575047,-381822.5709722807,0.15851586951650792
26,w98916075,sfh,8538.96409194254,9487.737879936156,10673.705114928174,r1,-15310.900123884569,-23026.761349316614,-7715.861225432045,0.1722017747593943
27,w98916076,sfh,13728.213996145805,15253.571106828673,17160.267495182256,r1,-24615.551852787565,-37020.451665780914,-12404.89981299335,0.1722017747593943
28,w98916079,trade,133751.88480733606,148613.2053414845,167189.85600917006,nr2,-206312.8083697132,-310297.96680219885,-103985.15843248565,0.15851586951650792
29,w98916080,other,104082.21116258297,115646.90129175886,130102.76395322871,nr2,-160547.22008002846,-241465.74495416172,-80918.52487413326,0.15851586951650792
30,w98916086,other,20686.516731325537,22985.018590361706,25858.14591415692,nr1,-34662.60483124105,-52133.14620742239,-17470.54137618134,0.17219490394179032
31,w98916091,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-101069.01020281287,-152009.5074099501,-50940.49720713723,0.15851586951650792
32,w98916094,trade,13612.2294499376,15124.699388819556,17015.286812422,nr1,-22808.83419976017,-34304.873910838716,-11496.039711078545,0.17219490394179032
33,w98916098,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-2143767.6849395363,-3224262.997481681,-1080495.3125421447,0.15851586951650792
34,w98916102,trade,73425.17962658805,81583.53291843117,91781.47453323506,nr2,-113258.62835976391,-170342.90008724324,-57084.271727479325,0.15851586951650792
35,w98916109,sfh,9629.8057932929,10699.784214769888,12037.257241616126,r1,-17266.847960239058,-25968.400552434872,-8701.552592195814,0.1722017747593943
