,full_id,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-1846983.2309463136,-2779555.06610448,-932571.8351581665,0.15861064750543855
1,w24853840,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-135770.4884970877,-204323.21355522342,-68552.72505813572,0.15861064750543855
2,w24853841,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-571361.1872066937,-859850.7316507401,-288489.54444404645,0.15861064750543855
3,w25538793,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-51481.62126278791,-77475.52809071152,-25993.906827923616,0.17229786074194847
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-555339.2262060754,-186322.52608837106,0.15861064750543855
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-1398845.4906219635,-469328.3188378521,0.15861064750543855
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-752461.8914724188,-252459.38660264778,0.15861064750543855
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-6261231.139291456,-2100713.126760199,0.15861064750543855
8,w30213059,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-307897.93044858123,-463338.61588267493,-155440.6854340937,0.15861064750543855
9,w50930444,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-509368.99338712863,-766557.6721886799,-257188.6788015513,0.15861064750543855
10,w50930445,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-311811.26197281596,-469249.83311348996,-157438.571140674,0.15861064750543855
11,w50930458,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-93405.72722596636,-140567.79615756814,-47162.06893160178,0.15861064750543855
12,w50930471,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-398187.53235364717,-599238.8854803806,-201051.35312673345,0.15861064750543855
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-2457055.1555423434,-824369.5055483487,0.15861064750543855
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-1580603.7148411942,-530310.2374126024,0.15861064750543855
15,w50930479,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-286197.7398739402,-430703.62764835823,-144505.88777441805,0.15861064750543855
16,w50930480,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-260221.94045596189,-391612.22516098287,-131390.28470502098,0.15861064750543855
17,w50930481,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-95759.66279882971,-144110.2720378086,-48350.6092389789,0.15861064750543855
18,w50930482,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-97763.70831452575,-147126.1926875066,-49362.48437298086,0.15861064750543855
19,w50930483,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-75609.87789317896,-113786.53342610426,-38176.6555329253,0.17229786074194847
20,w50930486,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-51049.31337140332,-76824.94092268439,-25775.627551281068,0.17229786074194847
21,w98916060,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-349539.40764783276,-526027.532384745,-176488.1247369122,0.15861064750543855
22,w98916062,trade,11092.043274505519,12324.492527228354,13865.054093131897,nr1,-18585.976449722642,-27970.33786433266,-9384.361414610019,0.17229786074194847
23,w98916065,other,20948.500685227787,23276.111872475318,26185.625856534734,nr1,-35101.58865747839,-52824.950950540384,-17723.362293061997,0.17229786074194847
24,w98916067,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-4680540.036831137,-7043820.730745439,-2363280.6939143026,0.15861064750543855
25,w98916074,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-757558.944985224,-1140062.761873365,-382503.81688814086,0.15861064750543855
26,w98916075,sfh,8538.96409194254,9487.737879936156,10673.705114928174,r1,-15310.900123884569,-23040.52924611414,-7729.629122229571,0.17230473566767282
27,w98916076,sfh,13728.213996145805,15253.571106828673,17160.267495182256,r1,-24615.551852787565,-37042.586509244145,-12427.03465645658,0.17230473566767282
28,w98916079,trade,133751.88480733606,148613.2053414845,167189.85600917006,nr2,-206312.8083697132,-310483.49660027196,-104170.68823055876,0.15861064750543855
29,w98916080,other,104082.21116258297,115646.90129175886,130102.76395322871,nr2,-160547.22008002846,-241610.11938034502,-81062.89930031655,0.15861064750543855
30,w98916086,other,20686.516731325537,22985.018590361706,25858.14591415692,nr1,-34662.60483124105,-52164.31705971143,-17501.71222847038,0.17229786074194847
31,w98916091,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-101069.01020281287,-152100.39518954337,-51031.384986730496,0.15861064750543855
32,w98916094,trade,13612.2294499376,15124.699388819556,17015.286812422,nr1,-22808.83419976017,-34325.385087225695,-11516.550887465524,0.17229786074194847
33,w98916098,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-2143767.6849395363,-3226190.811798424,-1082423.1268588877,0.15861064750543855
