,full_id,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-1846983.2309463136,-2873985.219422805,-1027001.9884764915,0.16399914581025837
1,w24853840,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-135770.4884970877,-211264.7102781336,-75494.2217810459,0.16399914581025837
2,w24853841,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-571361.1872066937,-889062.5423505182,-317701.3551438245,0.16399914581025837
3,w25538793,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-51481.62126278791,-80107.61337847573,-28625.99211568782,0.17815135636241264
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-574205.8314817948,-205189.13136409048,0.16399914581025837
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-1446368.634077152,-516851.4622930406,0.16399914581025837
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-778025.3683915935,-278022.86352182244,0.16399914581025837
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-6473944.686022297,-2313426.67349104,0.16399914581025837
8,w30213059,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-307897.93044858123,-479079.67353238765,-171181.74308380642,0.16399914581025837
9,w50930444,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-509368.99338712863,-792600.0267348568,-283231.03334772814,0.16399914581025837
10,w50930445,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-311811.26197281596,-485191.71324598434,-173380.45127316838,0.16399914581025837
11,w50930458,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-93405.72722596636,-145343.3225375442,-51937.595311577854,0.16399914581025837
12,w50930471,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-398187.53235364717,-619596.8990776862,-221409.36672403908,0.16399914581025837
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-2540528.981219996,-907843.3312260015,0.16399914581025837
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-1634301.7519652252,-584008.2745366334,0.16399914581025837
15,w50930479,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-286197.7398739402,-445335.97297929414,-159138.23310535395,0.16399914581025837
16,w50930480,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-260221.94045596189,-404916.51364738034,-144694.57319141846,0.16399914581025837
17,w50930481,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-95759.66279882971,-149006.14737024004,-53246.48457141033,0.16399914581025837
18,w50930482,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-97763.70831452575,-152124.52824920986,-54360.819934684114,0.16399914581025837
19,w50930483,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-75609.87789317896,-117652.2167968052,-42042.33890362624,0.17815135636241264
20,w50930486,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-51049.31337140332,-79434.92373556946,-28385.610364166147,0.17815135636241264
21,w98916060,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-349539.40764783276,-543898.3280162081,-194358.92036837537,0.16399914581025837
22,w98916062,trade,11092.043274505519,12324.492527228354,13865.054093131897,nr1,-18585.976449722642,-28920.57746386538,-10334.601014142736,0.17815135636241264
23,w98916065,other,20948.500685227787,23276.111872475318,26185.625856534734,nr1,-35101.58865747839,-54619.57926286359,-19517.990605385203,0.17815135636241264
24,w98916067,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-4680540.036831137,-7283121.286313597,-2602581.2494824603,0.16399914581025837
25,w98916074,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-757558.944985224,-1178794.2490487904,-421235.3040635664,0.16399914581025837
26,w98916075,sfh,8538.96409194254,9487.737879936156,10673.705114928174,r1,-15310.900123884569,-23823.287873844867,-8512.387749960299,0.17815846485080253
27,w98916076,sfh,13728.213996145805,15253.571106828673,17160.267495182256,r1,-24615.551852787565,-38301.03868600839,-13685.486833220824,0.17815846485080253
28,w98916079,trade,133751.88480733606,148613.2053414845,167189.85600917006,nr2,-206312.8083697132,-321031.5891868541,-114718.78081714088,0.16399914581025837
29,w98916080,other,104082.21116258297,115646.90129175886,130102.76395322871,nr2,-160547.22008002846,-249818.36856906142,-89271.14848903296,0.16399914581025837
30,w98916086,other,20686.516731325537,22985.018590361706,25858.14591415692,nr1,-34662.60483124105,-53936.50157865237,-19273.896747411323,0.17815135636241264
