,full_id,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-1846983.2309463136,-2727069.726435717,-880086.4954894036,0.15561565963456592
1,w24853840,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-135770.4884970877,-200465.0517233412,-64694.56322625349,0.15561565963456592
2,w24853841,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-571361.1872066937,-843614.4792139885,-272253.29200729483,0.15561565963456592
3,w25538793,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-51481.62126278791,-76012.585529348,-24530.96426656009,0.16904442214110205
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-544852.9551210905,-175836.25500338618,0.15561565963456592
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-1372431.5938027475,-442914.42201863613,0.15561565963456592
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-738253.4239218623,-238250.91905209125,0.15561565963456592
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-6143002.561236725,-1982484.5487054684,0.15561565963456592
8,w30213059,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-307897.93044858123,-454589.55926825106,-146691.62881966983,0.15561565963456592
9,w50930444,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-509368.99338712863,-752083.0390752205,-242714.04568809184,0.15561565963456592
10,w50930445,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-311811.26197281596,-460389.1571078913,-148577.89513507532,0.15561565963456592
11,w50930458,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-93405.72722596636,-137913.5049662231,-44507.77774025673,0.15561565963456592
12,w50930471,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-398187.53235364717,-587923.6729016827,-189736.1405480355,0.15561565963456592
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-2410659.465816267,-777973.8158222721,0.15561565963456592
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-1550757.7427765299,-500464.26534793805,0.15561565963456592
15,w50930479,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-286197.7398739402,-422570.8057915946,-136373.06591765443,0.15561565963456592
16,w50930480,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-260221.94045596189,-384217.5522125456,-123995.6117565837,0.15561565963456592
17,w50930481,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-95759.66279882971,-141389.08954716532,-45629.42674833561,0.15561565963456592
18,w50930482,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-97763.70831452575,-144348.06165080145,-46584.3533362757,0.15561565963456592
19,w50930483,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-75609.87789317896,-111637.94319688814,-36028.06530370918,0.16904442214110205
20,w50930486,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-51049.31337140332,-75374.28316507036,-24324.96979366704,0.16904442214110205
21,w98916060,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-349539.40764783276,-516094.7434830202,-166555.33583518746,0.15561565963456592
22,w98916062,trade,11092.043274505519,12324.492527228354,13865.054093131897,nr1,-18585.976449722642,-27442.18402368325,-8856.207573960608,0.16904442214110205
23,w98916065,other,20948.500685227787,23276.111872475318,26185.625856534734,nr1,-35101.58865747839,-51827.47638080265,-16725.88772332426,0.16904442214110205
24,w98916067,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-4680540.036831137,-6910814.794605747,-2230274.75777461,0.15561565963456592
25,w98916074,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-757558.944985224,-1118535.3663450968,-360976.4213598728,0.15561565963456592
26,w98916075,sfh,8538.96409194254,9487.737879936156,10673.705114928174,r1,-15310.900123884569,-22605.463210410384,-7294.563086525815,0.16905116725007402
27,w98916076,sfh,13728.213996145805,15253.571106828673,17160.267495182256,r1,-24615.551852787565,-36343.12465692978,-11727.572804142215,0.16905116725007402
28,w98916079,trade,133751.88480733606,148613.2053414845,167189.85600917006,nr2,-206312.8083697132,-304620.7482851435,-98307.93991543032,0.15561565963456592
29,w98916080,other,104082.21116258297,115646.90129175886,130102.76395322871,nr2,-160547.22008002846,-237047.8823022862,-76500.66222225773,0.15561565963456592
30,w98916086,other,20686.516731325537,22985.018590361706,25858.14591415692,nr1,-34662.60483124105,-51179.31700238026,-16516.71217113921,0.16904442214110205
31,w98916091,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-101069.01020281287,-149228.33807413443,-48159.327871321555,0.15561565963456592
32,w98916094,trade,13612.2294499376,15124.699388819556,17015.286812422,nr1,-22808.83419976017,-33677.23117312135,-10868.396973361178,0.16904442214110205
33,w98916098,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-2143767.6849395363,-3165271.8098119665,-1021504.1248724302,0.15561565963456592
34,w98916102,trade,73425.17962658805,81583.53291843117,91781.47453323506,nr2,-113258.62835976391,-167226.3025903583,-53967.67423059439,0.15561565963456592
35,w98916109,sfh,9629.8057932929,10699.784214769888,12037.257241616126,r1,-17266.847960239058,-25493.282117100192,-8226.434156861134,0.16905116725007402
36,w98916113,trade,50271.6825643969,55857.425071552105,62839.60320549612,nr2,-77544.26807720469,-114494.06924155621,-36949.80116435152,0.15561565963456592
37,w98916116,other,358101.17313169746,397890.1923685527,447626.4664146218,nr2,-552372.4679896035,-815577.6457154066,-263205.1777258031,0.15561565963456592
38,w98916121,other,22475.134293848154,24972.371437609057,28093.917867310192,nr1,-37659.63640350452,-55604.432473355155,-17944.796069850636,0.16904442214110205
39,w98916126,trade,54455.49615433791,60506.10683815323,68069.37019292239,nr2,-83997.81699488513,-124022.73067529386,-40024.91368040873,0.15561565963456592
40,w99055014,mfh,51250.231128429565,56944.70125381063,64062.788910536954,r2,-84591.453779245,-124893.31005032358,-40301.85627107858,0.15561565963456592
41,w99055018,mfh,39011.950831555296,43346.61203506144,48764.93853944412,r1,-69950.88354844647,-103277.54160732642,-33326.658058879955,0.16905116725007402
42,w99055022,sfh,3912.1656857345315,4346.850761927257,4890.207107168164,r0,-8607.630451403838,-12708.558734210483,-4100.928282806644,0.20743833186581134
43,w99055023,sfh,7638.842228320924,8487.602475912137,9548.552785401154,r1,-13696.924961927867,-20222.542817035643,-6525.6178551077755,0.16905116725007402
44,w99055025,trade,131771.14343422168,146412.38159357963,164713.9292927771,nr2,-203257.50701130647,-300109.5975069202,-96852.09049561375,0.15561565963456592
45,w99055028,ab,18863.996140229203,20959.99571136578,23579.9951752865,r1,-33824.33252213011,-49939.239251709485,-16114.906729579372,0.16905116725007402
46,w99055030,other,33719.73290267432,37466.369891860355,42149.66612834289,nr1,-56501.23661710844,-83424.04484406298,-26922.80822695454,0.16904442214110205
47,w99055036,other,94056.81089942587,104507.56766602874,117571.01362428232,nr2,-145083.00074359222,-214214.9709424197,-69131.97019882748,0.15561565963456592
48,w99055038,other,24561.514626422148,27290.57180713572,30701.893283027683,nr1,-41155.60326612149,-60766.2256266046,-19610.62236048311,0.16904442214110205
49,w99055039,other,95255.37369289662,105839.30410321847,119069.21711612078,nr2,-146931.7885665421,-216944.70514795784,-70012.91658141575,0.15561565963456592
50,w99055040,trade,7536.8851086504455,8374.316787389384,9421.106385813056,nr1,-12628.90575405614,-18646.572412165762,-6017.6666581096215,0.16904442214110205
51,w99055041,ab,21595.11692946048,23994.5743660672,26993.8961618256,r1,-38721.404014636195,-57169.419617781234,-18448.01560314504,0.16905116725007402
52,w99055043,sfh,29155.98911223378,32395.543458037533,36444.98639029222,r1,-52278.52377687235,-77185.5499265591,-24907.026149686753,0.16905116725007402
53,w99055048,sfh,5769.180841789516,6410.2009353216845,7211.476052236895,r1,-10344.504405237867,-15272.930518157153,-4928.4261129192855,0.16905116725007402
54,w99055050,trade,16984.909900636445,18872.122111818273,21231.137375795555,nr1,-28460.142788972567,-42021.385202333135,-13561.242413360567,0.16904442214110205
55,w99055053,ab,14174.508663259385,15749.454070288204,17718.13582907423,r1,-25415.78628408657,-37524.61430483192,-12108.82802074535,0.16905116725007402
56,w99055057,ab,36040.58788819037,40045.09765354486,45050.73486023796,r1,-64623.04275091918,-95411.36077112946,-30788.31802021028,0.16905116725007402
57,w99055067,sfh,21931.666176569037,24368.517973965598,27414.582720711296,r1,-39324.85799965881,-58060.37682782297,-18735.51882816416,0.16905116725007402
